trial,pumps,reward,max_pumps,exploded,balloon_trial,balloon_idx,run
40,4,0,8,True,10,1,1
41,2,2,8,False,11,1,1
42,7,0,8,True,12,1,1
43,2,2,8,False,13,1,1
44,2,2,8,False,14,1,1
0,11,11,128,False,0,2,2
1,7,0,32,True,0,1,2
2,28,0,32,True,1,1,2
3,2,0,8,True,0,0,2
4,14,0,32,True,2,1,2
5,11,11,128,False,1,2,2
6,0,0,8,False,1,0,2
7,3,0,8,True,2,0,2
8,9,0,32,True,3,1,2
9,11,11,128,False,2,2,2
10,3,0,8,True,3,0,2
11,4,4,128,False,3,2,2
12,6,0,8,True,4,0,2
13,33,0,128,True,4,2,2
14,1,0,8,True,5,0,2
15,2,2,128,False,5,2,2
16,2,0,8,True,6,0,2
17,0,0,32,False,4,1,2
18,4,0,8,True,7,0,2
19,8,8,128,False,6,2,2
20,1,0,8,True,8,0,2
21,11,0,32,True,5,1,2
22,2,0,8,True,9,0,2
23,2,2,128,False,7,2,2
24,7,0,8,True,10,0,2
25,9,0,32,True,6,1,2
26,2,0,8,True,11,0,2
27,5,5,128,False,8,2,2
28,12,0,32,True,7,1,2
29,20,0,32,True,8,1,2
30,8,0,8,True,12,0,2
31,8,0,8,True,13,0,2
32,1,0,8,True,14,0,2
33,18,0,32,True,9,1,2
34,2,2,128,False,9,2,2
35,2,2,32,False,10,1,2
36,0,0,32,False,11,1,2
37,3,3,32,False,12,1,2
38,2,2,32,False,13,1,2
39,2,2,32,False,14,1,2
40,2,2,128,False,10,2,2
41,6,6,128,False,11,2,2
42,0,0,128,False,12,2,2
43,2,2,128,False,13,2,2
44,0,0,128,False,14,2,2
0,0,0,128,False,0,2,3
1,12,0,32,True,0,1,3
2,30,0,32,True,1,1,3
3,2,0,8,True,0,0,3
4,9,0,32,True,2,1,3
5,2,2,128,False,1,2,3
6,8,0,8,True,1,0,3
7,2,2,32,False,3,1,3
8,2,2,128,False,2,2,3
9,6,6,128,False,3,2,3
10,1,0,8,True,2,0,3
11,2,2,128,False,4,2,3
12,9,9,128,False,5,2,3
13,13,0,32,True,4,1,3
14,5,0,8,True,3,0,3
15,1,0,8,True,4,0,3
16,2,2,128,False,6,2,3
17,6,0,8,True,5,0,3
18,0,0,128,False,7,2,3
19,0,0,128,False,8,2,3
20,6,0,8,True,6,0,3
21,14,0,32,True,5,1,3
22,2,0,8,True,7,0,3
23,2,2,32,False,6,1,3
24,2,0,8,True,8,0,3
25,0,0,128,False,9,2,3
26,4,4,128,False,10,2,3
27,8,8,32,False,7,1,3
28,8,8,32,False,8,1,3
29,20,0,32,True,9,1,3
30,0,0,128,False,11,2,3
31,2,0,8,True,9,0,3
32,3,0,8,True,10,0,3
33,5,5,128,False,12,2,3
34,7,0,32,True,10,1,3
35,9,9,128,False,13,2,3
36,27,0,32,True,11,1,3
37,2,0,8,True,11,0,3
38,2,2,128,False,14,2,3
39,18,0,32,True,12,1,3
40,6,0,32,True,13,1,3
41,3,0,8,True,12,0,3
42,18,0,32,True,14,1,3
43,5,0,8,True,13,0,3
44,2,0,8,True,14,0,3
0,7,0,8,True,0,2,4
1,4,0,8,True,1,2,4
2,55,0,128,True,0,1,4
3,5,0,8,True,2,2,4
4,5,0,8,True,3,2,4
5,3,0,8,True,4,2,4
6,6,0,8,True,5,2,4
7,52,0,128,True,1,1,4
8,4,0,8,True,6,2,4
9,5,0,8,True,7,2,4
10,7,0,8,True,8,2,4
11,19,0,128,True,2,1,4
12,5,0,8,True,9,2,4
13,5,0,8,True,10,2,4
14,2,0,32,True,0,0,4
15,32,0,32,True,1,0,4
16,5,0,8,True,11,2,4
17,5,0,8,True,12,2,4
18,4,0,8,True,13,2,4
19,41,0,128,True,3,1,4
20,23,0,32,True,2,0,4
21,4,0,32,True,3,0,4
22,15,0,32,True,4,0,4
23,104,0,128,True,4,1,4
24,8,0,32,True,5,0,4
25,26,0,32,True,6,0,4
26,45,0,128,True,5,1,4
27,28,0,32,True,7,0,4
28,10,0,128,True,6,1,4
29,64,0,128,True,7,1,4
30,2,0,8,True,14,2,4
31,9,0,32,True,8,0,4
32,9,0,32,True,9,0,4
33,28,0,32,True,10,0,4
34,32,0,32,True,11,0,4
35,22,0,32,True,12,0,4
36,5,0,32,True,13,0,4
37,32,0,32,True,14,0,4
38,94,0,128,True,8,1,4
39,2,2,128,False,9,1,4
40,10,0,128,True,10,1,4
41,6,6,128,False,11,1,4
42,2,2,128,False,12,1,4
43,3,3,128,False,13,1,4
44,20,20,128,False,14,1,4
0,0,0,32,False,0,2,5
1,32,0,32,True,1,2,5
2,1,0,32,True,2,2,5
3,29,0,128,True,0,0,5
4,4,0,8,True,0,1,5
5,3,0,32,True,3,2,5
6,2,2,32,False,4,2,5
7,1,0,8,True,1,1,5
8,74,0,128,True,1,0,5
9,3,0,8,True,2,1,5
10,2,2,8,False,3,1,5
11,25,25,128,False,2,0,5
12,1,0,8,True,4,1,5
13,15,0,32,True,5,2,5
14,54,0,128,True,3,0,5
15,65,0,128,True,4,0,5
16,105,0,128,True,5,0,5
17,89,0,128,True,6,0,5
18,2,2,32,False,6,2,5
19,2,0,8,True,5,1,5
20,3,3,32,False,7,2,5
21,97,0,128,True,7,0,5
22,2,2,32,False,8,2,5
23,4,4,32,False,9,2,5
24,0,0,8,False,6,1,5
25,3,0,8,True,7,1,5
26,38,0,128,True,8,0,5
27,5,0,8,True,8,1,5
28,124,0,128,True,9,0,5
29,101,0,128,True,10,0,5
30,6,0,128,True,11,0,5
31,26,0,32,True,10,2,5
32,2,2,32,False,11,2,5
33,2,2,32,False,12,2,5
34,22,0,128,True,12,0,5
35,2,2,32,False,13,2,5
36,0,0,8,False,9,1,5
37,2,2,8,False,10,1,5
38,1,0,8,True,11,1,5
39,2,2,32,False,14,2,5
40,2,2,8,False,12,1,5
41,2,2,8,False,13,1,5
42,1,0,8,True,14,1,5
43,2,2,128,False,13,0,5
44,62,0,128,True,14,0,5
0,0,0,8,False,0,2,6
1,3,0,8,True,1,2,6
2,2,0,8,True,2,2,6
3,4,0,8,True,3,2,6
4,5,0,8,True,4,2,6
5,24,24,128,False,0,1,6
6,46,46,128,False,1,1,6
7,86,86,128,False,2,1,6
8,1,0,128,True,3,1,6
9,7,0,8,True,5,2,6
10,50,0,128,True,4,1,6
11,7,0,8,True,6,2,6
12,54,0,128,True,5,1,6
13,18,0,32,True,0,0,6
14,8,0,8,True,7,2,6
15,89,0,128,True,6,1,6
16,26,26,128,False,7,1,6
17,2,2,128,False,8,1,6
18,3,0,32,True,1,0,6
19,6,6,128,False,9,1,6
20,4,0,8,True,8,2,6
21,24,0,32,True,2,0,6
22,3,0,8,True,9,2,6
23,1,0,8,True,10,2,6
24,13,0,32,True,3,0,6
25,4,4,128,False,10,1,6
26,8,0,8,True,11,2,6
27,49,49,128,False,11,1,6
28,5,0,8,True,12,2,6
29,7,0,8,True,13,2,6
30,4,0,8,True,14,2,6
31,68,68,128,False,12,1,6
32,39,0,128,True,13,1,6
33,14,0,32,True,4,0,6
34,39,0,128,True,14,1,6
35,12,0,32,True,5,0,6
36,17,0,32,True,6,0,6
37,23,0,32,True,7,0,6
38,6,0,32,True,8,0,6
39,25,0,32,True,9,0,6
40,25,0,32,True,10,0,6
41,26,26,32,False,11,0,6
42,2,2,32,False,12,0,6
43,9,0,32,True,13,0,6
44,20,0,32,True,14,0,6
0,11,11,32,False,0,2,7
1,84,0,128,True,0,1,7
2,114,0,128,True,1,1,7
3,26,0,32,True,1,2,7
4,74,0,128,True,2,1,7
5,21,0,32,True,2,2,7
6,2,2,32,False,3,2,7
7,3,0,8,True,0,0,7
8,8,0,8,True,1,0,7
9,2,2,32,False,4,2,7
10,8,0,8,True,2,0,7
11,2,2,32,False,5,2,7
12,3,0,32,True,6,2,7
13,7,0,8,True,3,0,7
14,96,0,128,True,3,1,7
15,1,0,32,True,7,2,7
16,8,0,8,True,4,0,7
17,31,0,32,True,8,2,7
18,2,2,32,False,9,2,7
19,4,0,8,True,5,0,7
20,2,2,128,False,4,1,7
21,1,1,32,False,10,2,7
22,20,0,32,True,11,2,7
23,3,0,32,True,12,2,7
24,6,0,8,True,6,0,7
25,1,0,32,True,13,2,7
26,2,2,32,False,14,2,7
27,6,6,128,False,5,1,7
28,36,0,128,True,6,1,7
29,65,0,128,True,7,1,7
30,6,0,8,True,7,0,7
31,39,0,128,True,8,1,7
32,6,0,8,True,8,0,7
33,7,0,8,True,9,0,7
34,1,0,8,True,10,0,7
35,3,0,8,True,11,0,7
36,5,0,8,True,12,0,7
37,8,8,128,False,9,1,7
38,5,0,8,True,13,0,7
39,126,0,128,True,10,1,7
40,1,0,8,True,14,0,7
41,5,5,128,False,11,1,7
42,0,0,128,False,12,1,7
43,2,2,128,False,13,1,7
44,7,7,128,False,14,1,7
0,6,0,128,True,0,1,8
1,29,0,32,True,0,2,8
2,14,0,32,True,1,2,8
3,7,0,8,True,0,0,8
4,30,0,128,True,1,1,8
5,4,0,8,True,1,0,8
6,4,0,32,True,2,2,8
7,25,0,32,True,3,2,8
8,9,0,32,True,4,2,8
9,21,21,32,False,5,2,8
10,8,0,8,True,2,0,8
11,2,2,32,False,6,2,8
12,2,0,8,True,3,0,8
13,6,0,8,True,4,0,8
14,25,25,128,False,2,1,8
15,2,2,128,False,3,1,8
16,2,2,128,False,4,1,8
17,2,2,32,False,7,2,8
18,2,2,32,False,8,2,8
19,4,0,8,True,5,0,8
20,1,0,8,True,6,0,8
21,3,3,32,False,9,2,8
22,4,4,32,False,10,2,8
23,2,2,128,False,5,1,8
24,6,6,32,False,11,2,8
25,7,0,8,True,7,0,8
26,7,0,32,True,12,2,8
27,3,0,8,True,8,0,8
28,95,0,128,True,6,1,8
29,5,0,8,True,9,0,8
30,42,0,128,True,7,1,8
31,29,29,128,False,8,1,8
32,2,0,8,True,10,0,8
33,8,8,128,False,9,1,8
34,4,0,8,True,11,0,8
35,7,7,32,False,13,2,8
36,4,0,32,True,14,2,8
37,57,0,128,True,10,1,8
38,1,0,8,True,12,0,8
39,7,0,8,True,13,0,8
40,44,0,128,True,11,1,8
41,87,87,128,False,12,1,8
42,5,0,8,True,14,0,8
43,2,2,128,False,13,1,8
44,2,2,128,False,14,1,8
0,1,1,32,False,0,0,9
1,23,0,32,True,1,0,9
2,75,0,128,True,0,2,9
3,5,0,8,True,0,1,9
4,101,0,128,True,1,2,9
5,25,25,128,False,2,2,9
6,11,11,32,False,2,0,9
7,1,0,8,True,1,1,9
8,2,0,32,True,3,0,9
9,1,1,32,False,4,0,9
10,1,0,8,True,2,1,9
11,7,0,8,True,3,1,9
12,0,0,32,False,5,0,9
13,0,0,32,False,6,0,9
14,1,1,32,False,7,0,9
15,1,0,8,True,4,1,9
16,0,0,32,False,8,0,9
17,6,6,128,False,3,2,9
18,3,3,32,False,9,0,9
19,0,0,32,False,10,0,9
20,0,0,32,False,11,0,9
21,2,0,8,True,5,1,9
22,1,0,8,True,6,1,9
23,4,0,8,True,7,1,9
24,11,11,32,False,12,0,9
25,1,1,32,False,13,0,9
26,58,0,128,True,4,2,9
27,8,0,8,True,8,1,9
28,4,4,32,False,14,0,9
29,3,0,8,True,9,1,9
30,127,0,128,True,5,2,9
31,8,8,128,False,6,2,9
32,88,0,128,True,7,2,9
33,51,0,128,True,8,2,9
34,67,0,128,True,9,2,9
35,41,0,128,True,10,2,9
36,1,0,8,True,10,1,9
37,1,0,8,True,11,1,9
38,51,0,128,True,11,2,9
39,7,0,8,True,12,1,9
40,13,0,128,True,12,2,9
41,3,0,8,True,13,1,9
42,3,0,8,True,14,1,9
43,100,0,128,True,13,2,9
44,39,0,128,True,14,2,9
