trial,pumps,reward,run,max_pumps,exploded,balloon_trial,balloon_idx
41,2,0,3,8,True,14,0
42,0,0,3,128,False,13,1
43,0,0,3,32,False,14,2
44,0,0,3,128,False,14,1
0,0,0,4,128,False,0,1
1,1,1,4,8,False,0,2
2,0,0,4,32,False,0,0
3,1,1,4,8,False,1,2
4,0,0,4,128,False,1,1
5,1,1,4,8,False,2,2
6,0,0,4,32,False,1,0
7,5,5,4,8,False,3,2
8,0,0,4,8,False,4,2
9,0,0,4,8,False,5,2
10,2,2,4,128,False,2,1
11,0,0,4,32,False,2,0
12,0,0,4,128,False,3,1
13,1,1,4,32,False,3,0
14,0,0,4,128,False,4,1
15,0,0,4,8,False,6,2
16,2,2,4,32,False,4,0
17,0,0,4,8,False,7,2
18,1,1,4,8,False,8,2
19,0,0,4,8,False,9,2
20,3,3,4,32,False,5,0
21,0,0,4,8,False,10,2
22,0,0,4,8,False,11,2
23,0,0,4,32,False,6,0
24,5,5,4,128,False,5,1
25,1,1,4,32,False,7,0
26,2,2,4,8,False,12,2
27,3,3,4,32,False,8,0
28,1,1,4,128,False,6,1
29,0,0,4,128,False,7,1
30,1,1,4,8,False,13,2
31,1,1,4,8,False,14,2
32,2,2,4,128,False,8,1
33,1,1,4,32,False,9,0
34,2,2,4,32,False,10,0
35,1,1,4,128,False,9,1
36,0,0,4,128,False,10,1
37,0,0,4,32,False,11,0
38,0,0,4,128,False,11,1
39,1,1,4,128,False,12,1
40,0,0,4,128,False,13,1
41,1,1,4,32,False,12,0
42,0,0,4,32,False,13,0
43,0,0,4,128,False,14,1
44,1,1,4,32,False,14,0
0,8,8,5,32,False,0,2
1,0,0,5,32,False,1,2
2,1,1,5,8,False,0,0
3,3,3,5,32,False,2,2
4,1,1,5,32,False,3,2
5,1,1,5,128,False,0,1
6,3,3,5,128,False,1,1
7,0,0,5,32,False,4,2
8,0,0,5,32,False,5,2
9,0,0,5,32,False,6,2
10,5,5,5,128,False,2,1
11,1,1,5,128,False,3,1
12,1,1,5,8,False,1,0
13,1,1,5,32,False,7,2
14,3,3,5,128,False,4,1
15,0,0,5,128,False,5,1
16,1,1,5,32,False,8,2
17,0,0,5,128,False,6,1
18,0,0,5,8,False,2,0
19,0,0,5,32,False,9,2
20,2,2,5,8,False,3,0
21,2,2,5,128,False,7,1
22,0,0,5,8,False,4,0
23,1,1,5,8,False,5,0
24,0,0,5,32,False,10,2
25,1,1,5,32,False,11,2
26,0,0,5,8,False,6,0
27,0,0,5,8,False,7,0
28,4,4,5,128,False,8,1
29,2,2,5,8,False,8,0
30,2,2,5,32,False,12,2
31,0,0,5,32,False,13,2
32,1,1,5,32,False,14,2
33,0,0,5,128,False,9,1
34,0,0,5,128,False,10,1
35,0,0,5,8,False,9,0
36,5,0,5,8,True,10,0
37,0,0,5,8,False,11,0
38,0,0,5,128,False,11,1
39,3,3,5,8,False,12,0
40,0,0,5,8,False,13,0
41,0,0,5,8,False,14,0
42,0,0,5,128,False,12,1
43,0,0,5,128,False,13,1
44,4,4,5,128,False,14,1
0,1,1,6,8,False,0,2
1,0,0,6,8,False,1,2
2,0,0,6,128,False,0,0
3,0,0,6,8,False,2,2
4,1,1,6,8,False,3,2
5,0,0,6,128,False,1,0
6,1,1,6,32,False,0,1
7,1,1,6,128,False,2,0
8,3,3,6,32,False,1,1
9,0,0,6,128,False,3,0
10,0,0,6,128,False,4,0
11,3,0,6,32,True,2,1
12,1,1,6,32,False,3,1
13,1,1,6,128,False,5,0
14,0,0,6,32,False,4,1
15,1,1,6,128,False,6,0
16,4,4,6,32,False,5,1
17,2,0,6,8,True,4,2
18,2,2,6,32,False,6,1
19,2,2,6,8,False,5,2
20,0,0,6,8,False,6,2
21,1,1,6,8,False,7,2
22,0,0,6,8,False,8,2
23,1,1,6,128,False,7,0
24,2,2,6,128,False,8,0
25,0,0,6,8,False,9,2
26,2,2,6,32,False,7,1
27,0,0,6,32,False,8,1
28,0,0,6,128,False,9,0
29,0,0,6,128,False,10,0
30,0,0,6,8,False,10,2
31,1,1,6,128,False,11,0
32,6,6,6,128,False,12,0
33,0,0,6,128,False,13,0
34,0,0,6,128,False,14,0
35,3,3,6,32,False,9,1
36,0,0,6,8,False,11,2
37,5,0,6,8,True,12,2
38,0,0,6,8,False,13,2
39,0,0,6,8,False,14,2
40,0,0,6,32,False,10,1
41,1,1,6,32,False,11,1
42,1,1,6,32,False,12,1
43,2,2,6,32,False,13,1
44,2,2,6,32,False,14,1
0,1,1,7,32,False,0,1
1,0,0,7,32,False,1,1
2,0,0,7,32,False,2,1
3,1,1,7,32,False,3,1
4,2,0,7,8,True,0,0
5,4,4,7,8,False,1,0
6,2,2,7,8,False,2,0
7,0,0,7,32,False,4,1
8,1,1,7,32,False,5,1
9,0,0,7,32,False,6,1
10,0,0,7,32,False,7,1
11,1,1,7,8,False,3,0
12,0,0,7,8,False,4,0
13,0,0,7,8,False,5,0
14,0,0,7,8,False,6,0
15,0,0,7,8,False,7,0
16,0,0,7,8,False,8,0
17,3,3,7,8,False,9,0
18,0,0,7,8,False,10,0
19,3,3,7,32,False,8,1
20,1,1,7,32,False,9,1
21,0,0,7,32,False,10,1
22,0,0,7,128,False,0,2
23,0,0,7,128,False,1,2
24,0,0,7,8,False,11,0
25,1,1,7,128,False,2,2
26,0,0,7,32,False,11,1
27,0,0,7,32,False,12,1
28,1,1,7,128,False,3,2
29,1,1,7,8,False,12,0
30,0,0,7,128,False,4,2
31,3,3,7,8,False,13,0
32,1,1,7,32,False,13,1
33,1,1,7,32,False,14,1
34,7,0,7,8,True,14,0
35,4,4,7,128,False,5,2
36,1,1,7,128,False,6,2
37,1,1,7,128,False,7,2
38,3,3,7,128,False,8,2
39,3,3,7,128,False,9,2
40,1,1,7,128,False,10,2
41,0,0,7,128,False,11,2
42,1,1,7,128,False,12,2
43,0,0,7,128,False,13,2
44,0,0,7,128,False,14,2
0,2,2,8,8,False,0,1
1,1,0,8,8,True,1,1
2,0,0,8,128,False,0,2
3,0,0,8,8,False,2,1
4,0,0,8,128,False,1,2
5,0,0,8,128,False,2,2
6,0,0,8,8,False,3,1
7,0,0,8,128,False,3,2
8,1,1,8,8,False,4,1
9,1,1,8,8,False,5,1
10,0,0,8,128,False,4,2
11,0,0,8,32,False,0,0
12,0,0,8,8,False,6,1
13,0,0,8,128,False,5,2
14,2,2,8,128,False,6,2
15,0,0,8,8,False,7,1
16,0,0,8,32,False,1,0
17,0,0,8,128,False,7,2
18,0,0,8,8,False,8,1
19,2,2,8,32,False,2,0
20,1,1,8,8,False,9,1
21,1,1,8,8,False,10,1
22,5,5,8,128,False,8,2
23,1,1,8,128,False,9,2
24,0,0,8,128,False,10,2
25,1,1,8,128,False,11,2
26,2,2,8,128,False,12,2
27,4,4,8,128,False,13,2
28,0,0,8,128,False,14,2
29,1,1,8,32,False,3,0
30,0,0,8,32,False,4,0
31,2,2,8,32,False,5,0
32,0,0,8,8,False,11,1
33,0,0,8,32,False,6,0
34,1,1,8,8,False,12,1
35,0,0,8,8,False,13,1
36,2,2,8,32,False,7,0
37,0,0,8,32,False,8,0
38,1,0,8,32,True,9,0
39,0,0,8,32,False,10,0
40,2,2,8,32,False,11,0
41,1,0,8,8,True,14,1
42,2,2,8,32,False,12,0
43,0,0,8,32,False,13,0
44,1,1,8,32,False,14,0
0,0,0,9,8,False,0,1
1,0,0,9,8,False,1,1
2,0,0,9,8,False,2,1
3,0,0,9,32,False,0,0
4,0,0,9,32,False,1,0
5,2,2,9,128,False,0,2
6,1,1,9,32,False,2,0
7,0,0,9,128,False,1,2
8,1,1,9,8,False,3,1
9,1,1,9,32,False,3,0
10,0,0,9,128,False,2,2
11,3,3,9,128,False,3,2
12,6,6,9,128,False,4,2
13,0,0,9,128,False,5,2
14,4,4,9,8,False,4,1
15,1,1,9,8,False,5,1
16,1,1,9,32,False,4,0
17,0,0,9,32,False,5,0
18,0,0,9,128,False,6,2
19,0,0,9,32,False,6,0
20,0,0,9,128,False,7,2
21,2,2,9,8,False,6,1
22,0,0,9,128,False,8,2
23,1,1,9,8,False,7,1
24,4,4,9,8,False,8,1
25,1,1,9,128,False,9,2
26,0,0,9,8,False,9,1
27,0,0,9,128,False,10,2
28,0,0,9,8,False,10,1
29,1,1,9,8,False,11,1
30,3,3,9,32,False,7,0
31,1,1,9,128,False,11,2
32,0,0,9,8,False,12,1
33,1,1,9,8,False,13,1
34,0,0,9,128,False,12,2
35,0,0,9,8,False,14,1
36,1,1,9,128,False,13,2
37,1,1,9,128,False,14,2
38,0,0,9,32,False,8,0
39,0,0,9,32,False,9,0
40,1,1,9,32,False,10,0
41,0,0,9,32,False,11,0
42,3,3,9,32,False,12,0
43,1,1,9,32,False,13,0
44,1,1,9,32,False,14,0
