trial,pumps,reward,run,max_pumps,exploded,balloon_trial,balloon_idx
5,2,0,2,32,True,2,1
6,16,0,2,32,True,3,1
7,4,0,2,8,True,0,2
8,8,0,2,8,True,1,2
9,105,0,2,128,True,3,0
10,6,0,2,32,True,4,1
11,37,0,2,128,True,4,0
12,3,0,2,32,True,5,1
13,19,0,2,32,True,6,1
14,18,0,2,32,True,7,1
15,2,0,2,8,True,2,2
16,7,0,2,8,True,3,2
17,105,0,2,128,True,5,0
18,9,0,2,128,True,6,0
19,24,0,2,128,True,7,0
20,126,0,2,128,True,8,0
21,19,0,2,32,True,8,1
22,7,0,2,32,True,9,1
23,109,0,2,128,True,9,0
24,28,0,2,32,True,10,1
25,111,0,2,128,True,10,0
26,4,0,2,8,True,4,2
27,7,0,2,8,True,5,2
28,6,0,2,32,True,11,1
29,65,0,2,128,True,11,0
30,4,0,2,32,True,12,1
31,71,0,2,128,True,12,0
32,4,0,2,32,True,13,1
33,7,0,2,32,True,14,1
34,96,0,2,128,True,13,0
35,4,0,2,8,True,6,2
36,96,0,2,128,True,14,0
37,6,0,2,8,True,7,2
38,1,0,2,8,True,8,2
39,4,0,2,8,True,9,2
40,2,0,2,8,True,10,2
41,8,0,2,8,True,11,2
42,3,0,2,8,True,12,2
43,2,0,2,8,True,13,2
44,2,0,2,8,True,14,2
0,2,2,3,8,False,0,1
1,11,0,3,32,True,0,2
2,8,0,3,8,True,1,1
3,114,0,3,128,True,0,0
4,7,0,3,32,True,1,2
5,5,0,3,32,True,2,2
6,51,0,3,128,True,1,0
7,7,0,3,8,True,2,1
8,16,0,3,32,True,3,2
9,57,0,3,128,True,2,0
10,16,0,3,32,True,4,2
11,18,0,3,128,True,3,0
12,1,0,3,8,True,3,1
13,6,0,3,32,True,5,2
14,29,0,3,32,True,6,2
15,23,0,3,32,True,7,2
16,112,0,3,128,True,4,0
17,2,0,3,32,True,8,2
18,55,0,3,128,True,5,0
19,19,0,3,32,True,9,2
20,121,0,3,128,True,6,0
21,3,0,3,8,True,4,1
22,4,0,3,8,True,5,1
23,7,0,3,8,True,6,1
24,25,0,3,32,True,10,2
25,50,0,3,128,True,7,0
26,25,0,3,32,True,11,2
27,2,0,3,8,True,7,1
28,98,0,3,128,True,8,0
29,1,0,3,8,True,8,1
30,17,0,3,32,True,12,2
31,5,0,3,8,True,9,1
32,40,0,3,128,True,9,0
33,8,0,3,32,True,13,2
34,8,0,3,8,True,10,1
35,4,0,3,8,True,11,1
36,5,0,3,8,True,12,1
37,2,0,3,32,True,14,2
38,41,0,3,128,True,10,0
39,4,0,3,8,True,13,1
40,33,0,3,128,True,11,0
41,3,0,3,8,True,14,1
42,24,0,3,128,True,12,0
43,5,0,3,128,True,13,0
44,87,0,3,128,True,14,0
0,2,2,4,128,False,0,0
1,3,0,4,8,True,0,1
2,0,0,4,128,False,1,0
3,2,0,4,8,True,1,1
4,128,0,4,128,True,2,0
5,25,0,4,32,True,0,2
6,7,0,4,8,True,2,1
7,28,0,4,128,True,3,0
8,2,0,4,8,True,3,1
9,105,0,4,128,True,4,0
10,8,0,4,8,True,4,1
11,31,0,4,128,True,5,0
12,120,0,4,128,True,6,0
13,28,0,4,32,True,1,2
14,124,0,4,128,True,7,0
15,5,0,4,32,True,2,2
16,5,0,4,8,True,5,1
17,126,0,4,128,True,8,0
18,3,0,4,32,True,3,2
19,13,0,4,32,True,4,2
20,2,0,4,32,True,5,2
21,102,0,4,128,True,9,0
22,121,0,4,128,True,10,0
23,23,0,4,32,True,6,2
24,4,0,4,8,True,6,1
25,29,0,4,32,True,7,2
26,1,0,4,8,True,7,1
27,1,0,4,8,True,8,1
28,121,0,4,128,True,11,0
29,5,0,4,8,True,9,1
30,8,0,4,8,True,10,1
31,4,0,4,32,True,8,2
32,67,0,4,128,True,12,0
33,22,0,4,32,True,9,2
34,83,0,4,128,True,13,0
35,64,0,4,128,True,14,0
36,8,0,4,8,True,11,1
37,5,0,4,8,True,12,1
38,19,0,4,32,True,10,2
39,31,0,4,32,True,11,2
40,9,0,4,32,True,12,2
41,13,0,4,32,True,13,2
42,27,0,4,32,True,14,2
43,6,0,4,8,True,13,1
44,5,0,4,8,True,14,1
0,0,0,5,32,False,0,1
1,7,0,5,8,True,0,0
2,52,0,5,128,True,0,2
3,58,0,5,128,True,1,2
4,37,0,5,128,True,2,2
5,97,0,5,128,True,3,2
6,6,0,5,8,True,1,0
7,45,0,5,128,True,4,2
8,74,0,5,128,True,5,2
9,17,0,5,128,True,6,2
10,6,0,5,8,True,2,0
11,8,0,5,8,True,3,0
12,1,0,5,8,True,4,0
13,29,0,5,32,True,1,1
14,52,0,5,128,True,7,2
15,16,0,5,32,True,2,1
16,10,0,5,32,True,3,1
17,4,0,5,32,True,4,1
18,6,0,5,8,True,5,0
19,8,0,5,8,True,6,0
20,24,0,5,128,True,8,2
21,2,0,5,8,True,7,0
22,8,0,5,32,True,5,1
23,75,0,5,128,True,9,2
24,23,0,5,32,True,6,1
25,6,0,5,8,True,8,0
26,12,0,5,128,True,10,2
27,14,0,5,32,True,7,1
28,78,0,5,128,True,11,2
29,14,0,5,32,True,8,1
30,8,0,5,8,True,9,0
31,17,0,5,128,True,12,2
32,4,0,5,8,True,10,0
33,4,0,5,8,True,11,0
34,68,0,5,128,True,13,2
35,2,0,5,8,True,12,0
36,8,0,5,8,True,13,0
37,106,0,5,128,True,14,2
38,27,0,5,32,True,9,1
39,7,0,5,8,True,14,0
40,10,0,5,32,True,10,1
41,23,0,5,32,True,11,1
42,5,0,5,32,True,12,1
43,17,0,5,32,True,13,1
44,12,0,5,32,True,14,1
0,1,1,6,128,False,0,0
1,6,0,6,8,True,0,2
2,2,0,6,8,True,1,2
3,4,0,6,8,True,2,2
4,10,0,6,32,True,0,1
5,24,0,6,32,True,1,1
6,1,0,6,8,True,3,2
7,8,0,6,8,True,4,2
8,109,0,6,128,True,1,0
9,29,0,6,32,True,2,1
10,22,0,6,32,True,3,1
11,105,0,6,128,True,2,0
12,6,0,6,128,True,3,0
13,41,0,6,128,True,4,0
14,100,0,6,128,True,5,0
15,117,0,6,128,True,6,0
16,28,0,6,32,True,4,1
17,41,0,6,128,True,7,0
18,104,0,6,128,True,8,0
19,7,0,6,32,True,5,1
20,128,0,6,128,True,9,0
21,32,0,6,32,True,6,1
22,81,0,6,128,True,10,0
23,8,0,6,8,True,5,2
24,8,0,6,8,True,6,2
25,106,0,6,128,True,11,0
26,119,0,6,128,True,12,0
27,8,0,6,8,True,7,2
28,6,0,6,8,True,8,2
29,50,0,6,128,True,13,0
30,29,0,6,32,True,7,1
31,5,0,6,8,True,9,2
32,46,0,6,128,True,14,0
33,26,0,6,32,True,8,1
34,22,0,6,32,True,9,1
35,11,0,6,32,True,10,1
36,4,0,6,8,True,10,2
37,4,0,6,8,True,11,2
38,5,0,6,8,True,12,2
39,5,0,6,8,True,13,2
40,29,0,6,32,True,11,1
41,21,0,6,32,True,12,1
42,32,0,6,32,True,13,1
43,23,0,6,32,True,14,1
44,3,0,6,8,True,14,2
0,1,1,7,32,False,0,1
1,7,0,7,32,True,1,1
2,1,0,7,8,True,0,2
3,9,0,7,32,True,2,1
4,14,0,7,32,True,3,1
5,5,0,7,8,True,1,2
6,25,0,7,32,True,4,1
7,101,0,7,128,True,0,0
8,26,0,7,32,True,5,1
9,3,0,7,8,True,2,2
10,99,0,7,128,True,1,0
11,2,0,7,8,True,3,2
12,23,0,7,32,True,6,1
13,1,0,7,8,True,4,2
14,14,0,7,32,True,7,1
15,5,0,7,8,True,5,2
16,52,0,7,128,True,2,0
17,13,0,7,32,True,8,1
18,2,0,7,8,True,6,2
19,96,0,7,128,True,3,0
20,30,0,7,32,True,9,1
21,7,0,7,8,True,7,2
22,16,0,7,128,True,4,0
23,11,0,7,128,True,5,0
24,47,0,7,128,True,6,0
25,107,0,7,128,True,7,0
26,26,0,7,32,True,10,1
27,24,0,7,128,True,8,0
28,3,0,7,8,True,8,2
29,110,0,7,128,True,9,0
30,4,0,7,32,True,11,1
31,87,0,7,128,True,10,0
32,27,0,7,32,True,12,1
33,4,0,7,8,True,9,2
34,123,0,7,128,True,11,0
35,108,0,7,128,True,12,0
36,98,0,7,128,True,13,0
37,11,0,7,32,True,13,1
38,6,0,7,8,True,10,2
39,4,0,7,8,True,11,2
40,1,0,7,8,True,12,2
41,8,0,7,8,True,13,2
42,1,0,7,8,True,14,2
43,3,0,7,32,True,14,1
44,64,0,7,128,True,14,0
0,1,1,8,128,False,0,0
1,48,0,8,128,True,1,0
2,3,0,8,8,True,0,2
3,116,0,8,128,True,2,0
4,7,0,8,8,True,1,2
5,6,0,8,8,True,2,2
6,4,0,8,8,True,3,2
7,29,0,8,32,True,0,1
8,50,0,8,128,True,3,0
9,10,0,8,32,True,1,1
10,42,0,8,128,True,4,0
11,2,0,8,8,True,4,2
12,15,0,8,32,True,2,1
13,8,0,8,8,True,5,2
14,30,0,8,32,True,3,1
15,3,0,8,8,True,6,2
16,6,0,8,8,True,7,2
17,96,0,8,128,True,5,0
18,15,0,8,32,True,4,1
19,8,0,8,8,True,8,2
20,9,0,8,32,True,5,1
21,6,0,8,8,True,9,2
22,4,0,8,8,True,10,2
23,84,0,8,128,True,6,0
24,6,0,8,8,True,11,2
25,13,0,8,32,True,6,1
26,5,0,8,8,True,12,2
27,3,0,8,8,True,13,2
28,1,0,8,32,True,7,1
29,18,0,8,128,True,7,0
30,74,0,8,128,True,8,0
31,89,0,8,128,True,9,0
32,2,0,8,8,True,14,2
33,37,0,8,128,True,10,0
34,2,0,8,32,True,8,1
35,25,0,8,32,True,9,1
36,17,0,8,32,True,10,1
37,59,0,8,128,True,11,0
38,8,0,8,32,True,11,1
39,25,0,8,128,True,12,0
40,62,0,8,128,True,13,0
41,18,0,8,128,True,14,0
42,10,0,8,32,True,12,1
43,5,0,8,32,True,13,1
44,32,0,8,32,True,14,1
0,0,0,9,32,False,0,1
1,32,0,9,32,True,1,1
2,1,0,9,8,True,0,0
3,2,0,9,32,True,2,1
4,25,0,9,32,True,3,1
5,2,0,9,8,True,1,0
6,7,0,9,8,True,2,0
7,75,0,9,128,True,0,2
8,4,0,9,8,True,3,0
9,93,0,9,128,True,1,2
10,8,0,9,8,True,4,0
11,28,0,9,32,True,4,1
12,101,0,9,128,True,2,2
13,24,0,9,32,True,5,1
14,79,0,9,128,True,3,2
15,104,0,9,128,True,4,2
16,28,0,9,32,True,6,1
17,1,0,9,128,True,5,2
18,27,0,9,32,True,7,1
19,7,0,9,32,True,8,1
20,30,0,9,32,True,9,1
21,109,0,9,128,True,6,2
22,61,0,9,128,True,7,2
23,88,0,9,128,True,8,2
24,5,0,9,8,True,5,0
25,5,0,9,8,True,6,0
26,127,0,9,128,True,9,2
27,7,0,9,32,True,10,1
28,7,0,9,32,True,11,1
29,5,0,9,8,True,7,0
30,98,0,9,128,True,10,2
31,12,0,9,32,True,12,1
32,63,0,9,128,True,11,2
33,59,0,9,128,True,12,2
34,23,0,9,128,True,13,2
35,108,0,9,128,True,14,2
36,1,0,9,8,True,8,0
37,30,0,9,32,True,13,1
38,2,0,9,8,True,9,0
39,4,0,9,8,True,10,0
40,18,0,9,32,True,14,1
41,1,0,9,8,True,11,0
42,6,0,9,8,True,12,0
43,8,0,9,8,True,13,0
44,7,0,9,8,True,14,0
