trial,pumps,reward,max_pumps,exploded,balloon_trial,balloon_idx,run
6,36,0,128,True,2,1,2
7,22,0,32,True,3,0,2
8,42,42,128,False,3,1,2
9,5,5,32,False,4,0,2
10,6,0,128,True,4,1,2
11,11,11,128,False,5,1,2
12,2,2,8,False,1,2,2
13,1,0,8,True,2,2,2
14,2,0,8,True,3,2,2
15,11,11,128,False,6,1,2
16,0,0,128,False,7,1,2
17,2,0,8,True,4,2,2
18,29,0,32,True,5,0,2
19,38,38,128,False,8,1,2
20,60,0,128,True,9,1,2
21,6,0,8,True,5,2,2
22,2,0,8,True,6,2,2
23,29,0,32,True,6,0,2
24,1,0,8,True,7,2,2
25,7,0,8,True,8,2,2
26,26,0,128,True,10,1,2
27,16,0,32,True,7,0,2
28,13,13,32,False,8,0,2
29,7,0,8,True,9,2,2
30,12,0,128,True,11,1,2
31,19,19,128,False,12,1,2
32,1,0,8,True,10,2,2
33,18,0,32,True,9,0,2
34,22,0,32,True,10,0,2
35,0,0,32,False,11,0,2
36,6,0,32,True,12,0,2
37,70,70,128,False,13,1,2
38,14,14,128,False,14,1,2
39,6,0,8,True,11,2,2
40,30,0,32,True,13,0,2
41,22,22,32,False,14,0,2
42,1,0,8,True,12,2,2
43,3,0,8,True,13,2,2
44,1,0,8,True,14,2,2
0,12,12,32,False,0,1,3
1,2,2,32,False,1,1,3
2,6,0,8,True,0,0,3
3,22,22,32,False,2,1,3
4,18,18,32,False,3,1,3
5,29,0,32,True,4,1,3
6,24,24,128,False,0,2,3
7,7,7,128,False,1,2,3
8,2,0,32,True,5,1,3
9,5,0,8,True,1,0,3
10,3,3,128,False,2,2,3
11,14,14,32,False,6,1,3
12,9,0,32,True,7,1,3
13,1,1,32,False,8,1,3
14,27,0,32,True,9,1,3
15,22,0,128,True,3,2,3
16,3,3,8,False,2,0,3
17,5,0,8,True,3,0,3
18,66,0,128,True,4,2,3
19,2,0,8,True,4,0,3
20,0,0,128,False,5,2,3
21,16,16,32,False,10,1,3
22,13,13,128,False,6,2,3
23,73,0,128,True,7,2,3
24,3,0,8,True,5,0,3
25,5,5,128,False,8,2,3
26,1,1,32,False,11,1,3
27,8,0,8,True,6,0,3
28,1,1,128,False,9,2,3
29,3,3,128,False,10,2,3
30,44,44,128,False,11,2,3
31,15,0,32,True,12,1,3
32,2,2,128,False,12,2,3
33,3,3,32,False,13,1,3
34,54,54,128,False,13,2,3
35,6,6,8,False,7,0,3
36,17,0,128,True,14,2,3
37,5,0,8,True,8,0,3
38,4,0,8,True,9,0,3
39,5,5,32,False,14,1,3
40,2,0,8,True,10,0,3
41,8,0,8,True,11,0,3
42,3,3,8,False,12,0,3
43,1,0,8,True,13,0,3
44,2,2,8,False,14,0,3
0,6,0,8,True,0,2,4
1,5,0,8,True,1,2,4
2,23,0,32,True,0,1,4
3,1,0,8,True,2,2,4
4,0,0,8,False,3,2,4
5,0,0,8,False,4,2,4
6,16,16,128,False,0,0,4
7,32,0,32,True,1,1,4
8,3,0,8,True,5,2,4
9,1,1,32,False,2,1,4
10,7,0,8,True,6,2,4
11,2,0,8,True,7,2,4
12,67,0,128,True,1,0,4
13,17,17,128,False,2,0,4
14,8,0,8,True,8,2,4
15,24,24,32,False,3,1,4
16,19,0,32,True,4,1,4
17,31,31,128,False,3,0,4
18,20,20,128,False,4,0,4
19,2,2,8,False,9,2,4
20,5,0,32,True,5,1,4
21,21,0,32,True,6,1,4
22,19,19,128,False,5,0,4
23,6,0,8,True,10,2,4
24,0,0,32,False,7,1,4
25,8,0,8,True,11,2,4
26,47,47,128,False,6,0,4
27,7,0,8,True,12,2,4
28,0,0,32,False,8,1,4
29,5,5,32,False,9,1,4
30,7,0,32,True,10,1,4
31,27,0,32,True,11,1,4
32,26,0,32,True,12,1,4
33,8,0,8,True,13,2,4
34,5,5,8,False,14,2,4
35,40,40,128,False,7,0,4
36,2,2,128,False,8,0,4
37,28,0,128,True,9,0,4
38,2,2,32,False,13,1,4
39,2,2,32,False,14,1,4
40,13,13,128,False,10,0,4
41,0,0,128,False,11,0,4
42,2,0,128,True,12,0,4
43,6,6,128,False,13,0,4
44,7,7,128,False,14,0,4
0,14,14,128,False,0,0,5
1,1,1,8,False,0,1,5
2,12,12,128,False,1,0,5
3,2,0,32,True,0,2,5
4,14,14,32,False,1,2,5
5,1,1,128,False,2,0,5
6,20,20,128,False,3,0,5
7,4,0,8,True,1,1,5
8,46,46,128,False,4,0,5
9,9,0,32,True,2,2,5
10,6,6,128,False,5,0,5
11,3,3,32,False,3,2,5
12,5,5,32,False,4,2,5
13,28,28,128,False,6,0,5
14,65,65,128,False,7,0,5
15,55,55,128,False,8,0,5
16,101,0,128,True,9,0,5
17,16,0,32,True,5,2,5
18,4,4,8,False,2,1,5
19,105,0,128,True,10,0,5
20,92,0,128,True,11,0,5
21,70,70,128,False,12,0,5
22,123,0,128,True,13,0,5
23,2,2,8,False,3,1,5
24,3,3,8,False,4,1,5
25,12,0,32,True,6,2,5
26,6,0,32,True,7,2,5
27,8,0,8,True,5,1,5
28,5,0,8,True,6,1,5
29,4,4,128,False,14,0,5
30,5,0,32,True,8,2,5
31,10,0,32,True,9,2,5
32,0,0,8,False,7,1,5
33,6,0,8,True,8,1,5
34,1,1,8,False,9,1,5
35,4,4,32,False,10,2,5
36,11,0,32,True,11,2,5
37,9,0,32,True,12,2,5
38,2,2,32,False,13,2,5
39,0,0,32,False,14,2,5
40,5,5,8,False,10,1,5
41,1,0,8,True,11,1,5
42,2,0,8,True,12,1,5
43,4,4,8,False,13,1,5
44,1,0,8,True,14,1,5
0,4,4,128,False,0,0,6
1,4,4,32,False,0,1,6
2,2,2,128,False,1,0,6
3,8,0,8,True,0,2,6
4,11,0,32,True,1,1,6
5,20,20,128,False,2,0,6
6,9,9,128,False,3,0,6
7,32,32,128,False,4,0,6
8,7,0,8,True,1,2,6
9,0,0,8,False,2,2,6
10,4,0,8,True,3,2,6
11,21,0,32,True,2,1,6
12,84,0,128,True,5,0,6
13,3,0,8,True,4,2,6
14,0,0,32,False,3,1,6
15,5,0,8,True,5,2,6
16,5,0,8,True,6,2,6
17,12,12,32,False,4,1,6
18,30,0,32,True,5,1,6
19,56,0,128,True,6,0,6
20,0,0,32,False,6,1,6
21,0,0,8,False,7,2,6
22,1,1,128,False,7,0,6
23,4,0,128,True,8,0,6
24,0,0,128,False,9,0,6
25,0,0,8,False,8,2,6
26,6,6,128,False,10,0,6
27,6,0,32,True,7,1,6
28,3,0,8,True,9,2,6
29,10,10,128,False,11,0,6
30,5,0,8,True,10,2,6
31,1,1,8,False,11,2,6
32,1,1,128,False,12,0,6
33,12,0,32,True,8,1,6
34,22,0,32,True,9,1,6
35,1,1,8,False,12,2,6
36,9,9,32,False,10,1,6
37,27,0,32,True,11,1,6
38,2,0,8,True,13,2,6
39,0,0,32,False,12,1,6
40,10,10,128,False,13,0,6
41,1,1,8,False,14,2,6
42,5,0,32,True,13,1,6
43,18,18,128,False,14,0,6
44,5,0,32,True,14,1,6
0,8,0,8,True,0,2,7
1,5,0,8,True,1,2,7
2,22,0,32,True,0,0,7
3,16,0,32,True,1,0,7
4,1,1,128,False,0,1,7
5,37,0,128,True,1,1,7
6,4,0,8,True,2,2,7
7,29,29,128,False,2,1,7
8,17,17,32,False,2,0,7
9,34,34,128,False,3,1,7
10,14,14,128,False,4,1,7
11,6,0,8,True,3,2,7
12,54,0,128,True,5,1,7
13,4,0,128,True,6,1,7
14,6,6,128,False,7,1,7
15,2,0,128,True,8,1,7
16,108,0,128,True,9,1,7
17,2,0,32,True,3,0,7
18,1,0,8,True,4,2,7
19,1,0,8,True,5,2,7
20,8,0,32,True,4,0,7
21,2,0,8,True,6,2,7
22,106,106,128,False,10,1,7
23,4,0,8,True,7,2,7
24,0,0,32,False,5,0,7
25,12,0,128,True,11,1,7
26,5,0,32,True,6,0,7
27,4,0,8,True,8,2,7
28,17,0,32,True,7,0,7
29,4,4,32,False,8,0,7
30,23,0,128,True,12,1,7
31,2,2,128,False,13,1,7
32,3,0,8,True,9,2,7
33,8,0,8,True,10,2,7
34,6,0,32,True,9,0,7
35,2,0,8,True,11,2,7
36,6,0,8,True,12,2,7
37,7,0,8,True,13,2,7
38,17,0,128,True,14,1,7
39,1,0,8,True,14,2,7
40,2,0,32,True,10,0,7
41,0,0,32,False,11,0,7
42,10,10,32,False,12,0,7
43,3,0,32,True,13,0,7
44,1,1,32,False,14,0,7
0,3,3,128,False,0,2,8
1,21,21,128,False,1,2,8
2,0,0,32,False,0,0,8
3,11,0,32,True,1,0,8
4,1,0,8,True,0,1,8
5,2,2,32,False,2,0,8
6,1,1,32,False,3,0,8
7,2,0,8,True,1,1,8
8,4,4,32,False,4,0,8
9,15,15,128,False,2,2,8
10,11,0,32,True,5,0,8
11,3,3,128,False,3,2,8
12,0,0,8,False,2,1,8
13,1,0,128,True,4,2,8
14,110,110,128,False,5,2,8
15,31,0,32,True,6,0,8
16,11,0,32,True,7,0,8
17,3,0,32,True,8,0,8
18,8,0,128,True,6,2,8
19,3,3,32,False,9,0,8
20,3,0,8,True,3,1,8
21,3,3,32,False,10,0,8
22,3,0,32,True,11,0,8
23,8,8,32,False,12,0,8
24,31,31,128,False,7,2,8
25,4,0,8,True,4,1,8
26,1,0,32,True,13,0,8
27,50,0,128,True,8,2,8
28,18,0,128,True,9,2,8
29,18,18,128,False,10,2,8
30,1,1,8,False,5,1,8
31,23,0,32,True,14,0,8
32,24,24,128,False,11,2,8
33,23,23,128,False,12,2,8
34,8,0,8,True,6,1,8
35,6,0,128,True,13,2,8
36,56,0,128,True,14,2,8
37,6,0,8,True,7,1,8
38,0,0,8,False,8,1,8
39,1,1,8,False,9,1,8
40,1,0,8,True,10,1,8
41,2,0,8,True,11,1,8
42,1,0,8,True,12,1,8
43,1,1,8,False,13,1,8
44,3,3,8,False,14,1,8
0,10,0,128,True,0,0,9
1,7,7,32,False,0,2,9
2,15,15,128,False,1,0,9
3,14,0,32,True,1,2,9
4,2,0,8,True,0,1,9
5,24,24,128,False,2,0,9
6,5,5,128,False,3,0,9
7,28,28,128,False,4,0,9
8,2,0,32,True,2,2,9
9,6,6,8,False,1,1,9
10,1,1,128,False,5,0,9
11,12,0,32,True,3,2,9
12,6,0,8,True,2,1,9
13,1,1,128,False,6,0,9
14,6,6,32,False,4,2,9
15,5,0,8,True,3,1,9
16,8,8,32,False,5,2,9
17,59,59,128,False,7,0,9
18,8,0,8,True,4,1,9
19,24,0,32,True,6,2,9
20,14,0,32,True,7,2,9
21,10,0,128,True,8,0,9
22,61,61,128,False,9,0,9
23,12,12,32,False,8,2,9
24,74,0,128,True,10,0,9
25,11,0,32,True,9,2,9
26,5,5,128,False,11,0,9
27,32,32,128,False,12,0,9
28,5,0,32,True,10,2,9
29,1,1,128,False,13,0,9
30,27,27,128,False,14,0,9
31,2,2,32,False,11,2,9
32,6,0,8,True,5,1,9
33,0,0,8,False,6,1,9
34,21,0,32,True,12,2,9
35,2,2,8,False,7,1,9
36,1,1,32,False,13,2,9
37,6,0,8,True,8,1,9
38,4,0,32,True,14,2,9
39,0,0,8,False,9,1,9
40,0,0,8,False,10,1,9
41,8,0,8,True,11,1,9
42,3,3,8,False,12,1,9
43,6,0,8,True,13,1,9
44,6,0,8,True,14,1,9
