trial,pumps,reward,run,max_pumps,exploded,balloon_trial,balloon_idx
35,3,0,2,8,True,13,0
36,9,9,2,128,False,7,2
37,4,0,2,8,True,14,0
38,6,6,2,128,False,8,2
39,1,1,2,128,False,9,2
40,6,6,2,128,False,10,2
41,8,8,2,128,False,11,2
42,12,12,2,128,False,12,2
43,36,36,2,128,False,13,2
44,47,0,2,128,True,14,2
0,0,0,3,8,False,0,0
1,5,5,3,128,False,0,1
2,1,1,3,8,False,1,0
3,0,0,3,128,False,1,1
4,0,0,3,32,False,0,2
5,0,0,3,128,False,2,1
6,0,0,3,128,False,3,1
7,1,1,3,8,False,2,0
8,2,2,3,32,False,1,2
9,33,0,3,128,True,4,1
10,0,0,3,32,False,2,2
11,1,0,3,8,True,3,0
12,2,2,3,32,False,3,2
13,1,1,3,8,False,4,0
14,0,0,3,32,False,4,2
15,10,10,3,32,False,5,2
16,34,0,3,128,True,5,1
17,7,0,3,32,True,6,2
18,14,14,3,128,False,6,1
19,3,3,3,32,False,7,2
20,0,0,3,128,False,7,1
21,8,8,3,32,False,8,2
22,46,46,3,128,False,8,1
23,5,5,3,8,False,5,0
24,3,3,3,8,False,6,0
25,12,12,3,128,False,9,1
26,6,6,3,32,False,9,2
27,2,0,3,8,True,7,0
28,2,2,3,128,False,10,1
29,0,0,3,8,False,8,0
30,4,4,3,8,False,9,0
31,14,14,3,128,False,11,1
32,8,0,3,32,True,10,2
33,26,0,3,128,True,12,1
34,18,0,3,32,True,11,2
35,4,4,3,32,False,12,2
36,22,0,3,32,True,13,2
37,3,0,3,8,True,10,0
38,7,7,3,128,False,13,1
39,1,1,3,8,False,11,0
40,44,0,3,128,True,14,1
41,3,0,3,8,True,12,0
42,2,2,3,32,False,14,2
43,5,0,3,8,True,13,0
44,2,0,3,8,True,14,0
0,0,0,4,8,False,0,2
1,4,4,4,32,False,0,0
2,3,3,4,8,False,1,2
3,22,22,4,32,False,1,0
4,1,1,4,8,False,2,2
5,2,0,4,8,True,3,2
6,2,2,4,128,False,0,1
7,0,0,4,128,False,1,1
8,0,0,4,8,False,4,2
9,1,1,4,128,False,2,1
10,2,2,4,8,False,5,2
11,29,0,4,32,True,2,0
12,0,0,4,8,False,6,2
13,0,0,4,128,False,3,1
14,1,0,4,32,True,3,0
15,0,0,4,128,False,4,1
16,4,4,4,32,False,4,0
17,5,5,4,32,False,5,0
18,0,0,4,8,False,7,2
19,2,2,4,128,False,5,1
20,9,9,4,32,False,6,0
21,0,0,4,128,False,6,1
22,3,0,4,8,True,8,2
23,2,2,4,8,False,9,2
24,0,0,4,128,False,7,1
25,2,2,4,32,False,7,0
26,0,0,4,32,False,8,0
27,2,2,4,8,False,10,2
28,6,6,4,8,False,11,2
29,2,2,4,8,False,12,2
30,8,0,4,32,True,9,0
31,1,0,4,8,True,13,2
32,4,0,4,32,True,10,0
33,28,28,4,32,False,11,0
34,4,0,4,8,True,14,2
35,2,2,4,128,False,8,1
36,0,0,4,128,False,9,1
37,2,2,4,128,False,10,1
38,12,12,4,32,False,12,0
39,7,0,4,32,True,13,0
40,15,15,4,32,False,14,0
41,0,0,4,128,False,11,1
42,0,0,4,128,False,12,1
43,2,2,4,128,False,13,1
44,0,0,4,128,False,14,1
0,1,1,5,8,False,0,2
1,9,9,5,128,False,0,1
2,2,0,5,8,True,1,2
3,3,3,5,128,False,1,1
4,1,1,5,32,False,0,0
5,1,1,5,32,False,1,0
6,1,1,5,8,False,2,2
7,1,0,5,8,True,3,2
8,0,0,5,8,False,4,2
9,0,0,5,32,False,2,0
10,2,2,5,32,False,3,0
11,0,0,5,32,False,4,0
12,0,0,5,8,False,5,2
13,1,1,5,32,False,5,0
14,1,1,5,32,False,6,0
15,0,0,5,8,False,6,2
16,5,5,5,32,False,7,0
17,0,0,5,8,False,7,2
18,42,42,5,128,False,2,1
19,65,0,5,128,True,3,1
20,0,0,5,32,False,8,0
21,0,0,5,128,False,4,1
22,13,13,5,128,False,5,1
23,1,1,5,8,False,8,2
24,4,4,5,32,False,9,0
25,1,1,5,128,False,6,1
26,2,0,5,32,True,10,0
27,17,17,5,128,False,7,1
28,4,4,5,128,False,8,1
29,4,4,5,32,False,11,0
30,0,0,5,32,False,12,0
31,6,6,5,128,False,9,1
32,3,3,5,32,False,13,0
33,1,1,5,8,False,9,2
34,5,0,5,128,True,10,1
35,8,0,5,8,True,10,2
36,2,2,5,128,False,11,1
37,4,4,5,128,False,12,1
38,2,2,5,128,False,13,1
39,0,0,5,8,False,11,2
40,4,4,5,32,False,14,0
41,6,0,5,8,True,12,2
42,6,6,5,128,False,14,1
43,4,4,5,8,False,13,2
44,0,0,5,8,False,14,2
0,1,1,6,32,False,0,2
1,2,2,6,128,False,0,1
2,3,3,6,32,False,1,2
3,4,4,6,32,False,2,2
4,3,0,6,8,True,0,0
5,71,0,6,128,True,1,1
6,2,2,6,8,False,1,0
7,1,1,6,32,False,3,2
8,2,2,6,8,False,2,0
9,0,0,6,32,False,4,2
10,1,1,6,32,False,5,2
11,0,0,6,128,False,2,1
12,2,2,6,128,False,3,1
13,2,2,6,128,False,4,1
14,5,0,6,32,True,6,2
15,9,9,6,128,False,5,1
16,9,9,6,128,False,6,1
17,0,0,6,8,False,3,0
18,2,2,6,32,False,7,2
19,1,1,6,128,False,7,1
20,5,5,6,128,False,8,1
21,7,7,6,128,False,9,1
22,15,15,6,128,False,10,1
23,1,1,6,8,False,4,0
24,3,3,6,32,False,8,2
25,20,0,6,128,True,11,1
26,1,1,6,8,False,5,0
27,2,2,6,8,False,6,0
28,0,0,6,8,False,7,0
29,5,0,6,128,True,12,1
30,15,15,6,32,False,9,2
31,0,0,6,8,False,8,0
32,3,3,6,128,False,13,1
33,2,2,6,8,False,9,0
34,0,0,6,128,False,14,1
35,0,0,6,8,False,10,0
36,10,10,6,32,False,10,2
37,2,0,6,32,True,11,2
38,3,3,6,8,False,11,0
39,14,14,6,32,False,12,2
40,0,0,6,8,False,12,0
41,4,0,6,8,True,13,0
42,5,0,6,8,True,14,0
43,12,12,6,32,False,13,2
44,5,0,6,32,True,14,2
0,1,1,7,32,False,0,1
1,0,0,7,8,False,0,2
2,1,1,7,8,False,1,2
3,0,0,7,32,False,1,1
4,0,0,7,128,False,0,0
5,0,0,7,128,False,1,0
6,0,0,7,128,False,2,0
7,0,0,7,8,False,2,2
8,0,0,7,128,False,3,0
9,0,0,7,32,False,2,1
10,4,0,7,8,True,3,2
11,1,1,7,32,False,3,1
12,0,0,7,8,False,4,2
13,0,0,7,128,False,4,0
14,1,1,7,32,False,4,1
15,7,0,7,8,True,5,2
16,2,0,7,8,True,6,2
17,1,1,7,32,False,5,1
18,4,0,7,8,True,7,2
19,1,1,7,8,False,8,2
20,3,3,7,128,False,5,0
21,2,2,7,128,False,6,0
22,0,0,7,32,False,6,1
23,1,1,7,32,False,7,1
24,1,0,7,8,True,9,2
25,1,1,7,128,False,7,0
26,5,5,7,8,False,10,2
27,1,1,7,32,False,8,1
28,4,4,7,128,False,8,0
29,4,4,7,128,False,9,0
30,0,0,7,32,False,9,1
31,0,0,7,128,False,10,0
32,6,6,7,128,False,11,0
33,3,3,7,128,False,12,0
34,5,0,7,8,True,11,2
35,3,3,7,128,False,13,0
36,7,7,7,32,False,10,1
37,4,4,7,128,False,14,0
38,6,0,7,8,True,12,2
39,5,5,7,8,False,13,2
40,0,0,7,8,False,14,2
41,0,0,7,32,False,11,1
42,2,2,7,32,False,12,1
43,0,0,7,32,False,13,1
44,1,1,7,32,False,14,1
0,2,2,8,32,False,0,0
1,0,0,8,128,False,0,2
2,0,0,8,128,False,1,2
3,0,0,8,128,False,2,2
4,1,1,8,8,False,0,1
5,2,2,8,128,False,3,2
6,1,0,8,8,True,1,1
7,0,0,8,128,False,4,2
8,0,0,8,128,False,5,2
9,1,1,8,32,False,1,0
10,0,0,8,8,False,2,1
11,0,0,8,128,False,6,2
12,1,1,8,32,False,2,0
13,0,0,8,32,False,3,0
14,0,0,8,128,False,7,2
15,59,0,8,128,True,8,2
16,13,0,8,128,True,9,2
17,0,0,8,32,False,4,0
18,0,0,8,32,False,5,0
19,3,3,8,8,False,3,1
20,0,0,8,32,False,6,0
21,0,0,8,8,False,4,1
22,2,0,8,32,True,7,0
23,2,0,8,8,True,5,1
24,0,0,8,128,False,10,2
25,0,0,8,8,False,6,1
26,0,0,8,128,False,11,2
27,3,3,8,32,False,8,0
28,0,0,8,32,False,9,0
29,0,0,8,128,False,12,2
30,0,0,8,32,False,10,0
31,10,10,8,32,False,11,0
32,0,0,8,32,False,12,0
33,2,0,8,8,True,7,1
34,1,1,8,8,False,8,1
35,0,0,8,128,False,13,2
36,2,0,8,8,True,9,1
37,1,1,8,32,False,13,0
38,0,0,8,128,False,14,2
39,1,0,8,8,True,10,1
40,3,3,8,8,False,11,1
41,2,2,8,32,False,14,0
42,6,0,8,8,True,12,1
43,0,0,8,8,False,13,1
44,0,0,8,8,False,14,1
0,2,2,9,128,False,0,1
1,0,0,9,32,False,0,0
2,0,0,9,8,False,0,2
3,1,1,9,128,False,1,1
4,0,0,9,32,False,1,0
5,1,1,9,8,False,1,2
6,3,3,9,8,False,2,2
7,0,0,9,128,False,2,1
8,0,0,9,32,False,2,0
9,0,0,9,128,False,3,1
10,1,1,9,128,False,4,1
11,2,2,9,8,False,3,2
12,11,11,9,32,False,3,0
13,0,0,9,128,False,5,1
14,3,3,9,128,False,6,1
15,5,5,9,8,False,4,2
16,0,0,9,32,False,4,0
17,0,0,9,128,False,7,1
18,2,2,9,128,False,8,1
19,3,3,9,8,False,5,2
20,1,1,9,128,False,9,1
21,2,2,9,128,False,10,1
22,3,3,9,32,False,5,0
23,10,10,9,128,False,11,1
24,0,0,9,8,False,6,2
25,2,2,9,32,False,6,0
26,1,1,9,32,False,7,0
27,10,0,9,32,True,8,0
28,2,2,9,32,False,9,0
29,0,0,9,32,False,10,0
30,1,0,9,8,True,7,2
31,1,1,9,128,False,12,1
32,4,0,9,8,True,8,2
33,4,4,9,128,False,13,1
34,2,2,9,128,False,14,1
35,3,3,9,32,False,11,0
36,9,0,9,32,True,12,0
37,5,5,9,32,False,13,0
38,9,0,9,32,True,14,0
39,4,4,9,8,False,9,2
40,5,5,9,8,False,10,2
41,2,2,9,8,False,11,2
42,4,0,9,8,True,12,2
43,4,4,9,8,False,13,2
44,6,0,9,8,True,14,2
