trial,pumps,reward,run,max_pumps,exploded,balloon_trial,balloon_idx
41,127,0,2,128,True,14,1
42,1,0,2,8,True,12,2
43,1,0,2,8,True,13,2
44,8,0,2,8,True,14,2
0,30,0,3,32,True,0,1
1,47,0,3,128,True,0,0
2,9,0,3,128,True,1,0
3,31,0,3,32,True,1,1
4,2,0,3,32,True,2,1
5,20,0,3,32,True,3,1
6,7,0,3,8,True,0,2
7,1,0,3,8,True,1,2
8,6,0,3,8,True,2,2
9,8,0,3,32,True,4,1
10,58,0,3,128,True,2,0
11,33,0,3,128,True,3,0
12,75,0,3,128,True,4,0
13,7,0,3,32,True,5,1
14,20,0,3,32,True,6,1
15,57,0,3,128,True,5,0
16,2,0,3,8,True,3,2
17,78,0,3,128,True,6,0
18,127,0,3,128,True,7,0
19,79,0,3,128,True,8,0
20,127,0,3,128,True,9,0
21,1,0,3,8,True,4,2
22,74,0,3,128,True,10,0
23,30,0,3,128,True,11,0
24,22,0,3,32,True,7,1
25,31,0,3,32,True,8,1
26,3,0,3,32,True,9,1
27,2,0,3,8,True,5,2
28,6,0,3,8,True,6,2
29,7,0,3,8,True,7,2
30,100,0,3,128,True,12,0
31,6,0,3,8,True,8,2
32,4,0,3,8,True,9,2
33,52,0,3,128,True,13,0
34,16,0,3,32,True,10,1
35,61,0,3,128,True,14,0
36,6,0,3,8,True,10,2
37,3,0,3,8,True,11,2
38,4,0,3,8,True,12,2
39,16,0,3,32,True,11,1
40,1,0,3,8,True,13,2
41,22,0,3,32,True,12,1
42,18,0,3,32,True,13,1
43,1,0,3,8,True,14,2
44,1,0,3,32,True,14,1
0,59,0,4,128,True,0,1
1,24,0,4,32,True,0,0
2,29,0,4,32,True,1,0
3,8,0,4,8,True,0,2
4,17,0,4,128,True,1,1
5,121,0,4,128,True,2,1
6,25,0,4,32,True,2,0
7,30,0,4,32,True,3,0
8,21,0,4,128,True,3,1
9,34,0,4,128,True,4,1
10,6,0,4,8,True,1,2
11,4,0,4,8,True,2,2
12,18,0,4,32,True,4,0
13,7,0,4,8,True,3,2
14,28,0,4,32,True,5,0
15,8,0,4,8,True,4,2
16,4,0,4,8,True,5,2
17,7,0,4,8,True,6,2
18,77,0,4,128,True,5,1
19,4,0,4,32,True,6,0
20,95,0,4,128,True,6,1
21,4,0,4,8,True,7,2
22,106,0,4,128,True,7,1
23,17,0,4,32,True,7,0
24,76,0,4,128,True,8,1
25,60,0,4,128,True,9,1
26,21,0,4,128,True,10,1
27,3,0,4,8,True,8,2
28,93,0,4,128,True,11,1
29,23,0,4,128,True,12,1
30,8,0,4,32,True,8,0
31,12,0,4,32,True,9,0
32,7,0,4,8,True,9,2
33,55,0,4,128,True,13,1
34,7,0,4,8,True,10,2
35,15,0,4,32,True,10,0
36,4,0,4,8,True,11,2
37,4,0,4,8,True,12,2
38,95,0,4,128,True,14,1
39,3,0,4,8,True,13,2
40,6,0,4,8,True,14,2
41,4,0,4,32,True,11,0
42,30,0,4,32,True,12,0
43,19,0,4,32,True,13,0
44,1,0,4,32,True,14,0
0,8,0,5,8,True,0,0
1,1,0,5,128,True,0,2
2,6,0,5,8,True,1,0
3,47,0,5,128,True,1,2
4,1,0,5,32,True,0,1
5,57,0,5,128,True,2,2
6,33,0,5,128,True,3,2
7,64,0,5,128,True,4,2
8,7,0,5,8,True,2,0
9,64,0,5,128,True,5,2
10,28,0,5,32,True,1,1
11,69,0,5,128,True,6,2
12,4,0,5,8,True,3,0
13,18,0,5,32,True,2,1
14,4,0,5,32,True,3,1
15,19,0,5,32,True,4,1
16,3,0,5,8,True,4,0
17,2,0,5,8,True,5,0
18,11,0,5,32,True,5,1
19,8,0,5,8,True,6,0
20,90,0,5,128,True,7,2
21,29,0,5,128,True,8,2
22,6,0,5,8,True,7,0
23,8,0,5,128,True,9,2
24,60,0,5,128,True,10,2
25,11,0,5,32,True,6,1
26,7,0,5,8,True,8,0
27,93,0,5,128,True,11,2
28,43,0,5,128,True,12,2
29,6,0,5,8,True,9,0
30,8,0,5,32,True,7,1
31,123,0,5,128,True,13,2
32,22,0,5,32,True,8,1
33,5,0,5,32,True,9,1
34,27,0,5,32,True,10,1
35,58,0,5,128,True,14,2
36,5,0,5,8,True,10,0
37,4,0,5,8,True,11,0
38,6,0,5,8,True,12,0
39,26,0,5,32,True,11,1
40,1,0,5,32,True,12,1
41,4,0,5,8,True,13,0
42,16,0,5,32,True,13,1
43,5,0,5,8,True,14,0
44,15,0,5,32,True,14,1
0,22,0,6,32,True,0,2
1,2,0,6,8,True,0,0
2,127,0,6,128,True,0,1
3,7,0,6,8,True,1,0
4,6,0,6,8,True,2,0
5,7,0,6,32,True,1,2
6,3,0,6,8,True,3,0
7,43,0,6,128,True,1,1
8,6,0,6,8,True,4,0
9,30,0,6,32,True,2,2
10,86,0,6,128,True,2,1
11,3,0,6,32,True,3,2
12,116,0,6,128,True,3,1
13,106,0,6,128,True,4,1
14,1,0,6,8,True,5,0
15,29,0,6,32,True,4,2
16,49,0,6,128,True,5,1
17,4,0,6,32,True,5,2
18,68,0,6,128,True,6,1
19,111,0,6,128,True,7,1
20,5,0,6,32,True,6,2
21,1,0,6,8,True,6,0
22,1,0,6,128,True,8,1
23,25,0,6,128,True,9,1
24,20,0,6,32,True,7,2
25,16,0,6,32,True,8,2
26,4,0,6,8,True,7,0
27,4,0,6,8,True,8,0
28,30,0,6,128,True,10,1
29,7,0,6,32,True,9,2
30,25,0,6,32,True,10,2
31,14,0,6,32,True,11,2
32,107,0,6,128,True,11,1
33,8,0,6,8,True,9,0
34,8,0,6,32,True,12,2
35,24,0,6,128,True,12,1
36,2,0,6,32,True,13,2
37,5,0,6,32,True,14,2
38,81,0,6,128,True,13,1
39,3,0,6,8,True,10,0
40,84,0,6,128,True,14,1
41,7,0,6,8,True,11,0
42,3,0,6,8,True,12,0
43,1,0,6,8,True,13,0
44,7,0,6,8,True,14,0
0,59,0,7,128,True,0,1
1,8,0,7,8,True,0,2
2,1,0,7,32,True,0,0
3,1,0,7,128,True,1,1
4,3,0,7,8,True,1,2
5,2,0,7,32,True,1,0
6,2,0,7,32,True,2,0
7,117,0,7,128,True,2,1
8,81,0,7,128,True,3,1
9,11,0,7,32,True,3,0
10,51,0,7,128,True,4,1
11,2,0,7,32,True,4,0
12,9,0,7,32,True,5,0
13,20,0,7,32,True,6,0
14,5,0,7,8,True,2,2
15,10,0,7,32,True,7,0
16,11,0,7,32,True,8,0
17,8,0,7,8,True,3,2
18,27,0,7,32,True,9,0
19,5,0,7,8,True,4,2
20,23,0,7,32,True,10,0
21,53,0,7,128,True,5,1
22,1,0,7,8,True,5,2
23,5,0,7,8,True,6,2
24,114,0,7,128,True,6,1
25,29,0,7,128,True,7,1
26,3,0,7,8,True,7,2
27,1,0,7,8,True,8,2
28,109,0,7,128,True,8,1
29,1,0,7,8,True,9,2
30,113,0,7,128,True,9,1
31,78,0,7,128,True,10,1
32,2,0,7,8,True,10,2
33,14,0,7,32,True,11,0
34,11,0,7,32,True,12,0
35,8,0,7,8,True,11,2
36,2,0,7,8,True,12,2
37,2,0,7,8,True,13,2
38,6,0,7,32,True,13,0
39,36,0,7,128,True,11,1
40,27,0,7,32,True,14,0
41,94,0,7,128,True,12,1
42,78,0,7,128,True,13,1
43,2,0,7,8,True,14,2
44,23,0,7,128,True,14,1
0,54,0,8,128,True,0,0
1,80,0,8,128,True,1,0
2,30,0,8,32,True,0,1
3,47,0,8,128,True,2,0
4,5,0,8,8,True,0,2
5,8,0,8,8,True,1,2
6,96,0,8,128,True,3,0
7,43,0,8,128,True,4,0
8,119,0,8,128,True,5,0
9,18,0,8,32,True,1,1
10,32,0,8,32,True,2,1
11,5,0,8,32,True,3,1
12,28,0,8,32,True,4,1
13,41,0,8,128,True,6,0
14,2,0,8,8,True,2,2
15,2,0,8,8,True,3,2
16,14,0,8,32,True,5,1
17,7,0,8,8,True,4,2
18,24,0,8,128,True,7,0
19,2,0,8,32,True,6,1
20,75,0,8,128,True,8,0
21,6,0,8,8,True,5,2
22,4,0,8,8,True,6,2
23,27,0,8,128,True,9,0
24,6,0,8,8,True,7,2
25,5,0,8,8,True,8,2
26,5,0,8,8,True,9,2
27,2,0,8,8,True,10,2
28,56,0,8,128,True,10,0
29,107,0,8,128,True,11,0
30,4,0,8,8,True,11,2
31,20,0,8,32,True,7,1
32,64,0,8,128,True,12,0
33,35,0,8,128,True,13,0
34,7,0,8,8,True,12,2
35,63,0,8,128,True,14,0
36,1,0,8,8,True,13,2
37,24,0,8,32,True,8,1
38,27,0,8,32,True,9,1
39,2,0,8,32,True,10,1
40,27,0,8,32,True,11,1
41,3,0,8,8,True,14,2
42,17,0,8,32,True,12,1
43,19,0,8,32,True,13,1
44,21,0,8,32,True,14,1
0,11,0,9,32,True,0,1
1,5,0,9,8,True,0,2
2,117,0,9,128,True,0,0
3,30,0,9,32,True,1,1
4,5,0,9,8,True,1,2
5,77,0,9,128,True,1,0
6,23,0,9,32,True,2,1
7,16,0,9,128,True,2,0
8,75,0,9,128,True,3,0
9,27,0,9,32,True,3,1
10,23,0,9,32,True,4,1
11,51,0,9,128,True,4,0
12,17,0,9,32,True,5,1
13,17,0,9,128,True,5,0
14,4,0,9,8,True,2,2
15,91,0,9,128,True,6,0
16,4,0,9,32,True,6,1
17,16,0,9,32,True,7,1
18,6,0,9,8,True,3,2
19,5,0,9,8,True,4,2
20,5,0,9,8,True,5,2
21,6,0,9,32,True,8,1
22,7,0,9,32,True,9,1
23,8,0,9,8,True,6,2
24,24,0,9,32,True,10,1
25,9,0,9,32,True,11,1
26,7,0,9,32,True,12,1
27,41,0,9,128,True,7,0
28,87,0,9,128,True,8,0
29,40,0,9,128,True,9,0
30,6,0,9,8,True,7,2
31,18,0,9,128,True,10,0
32,70,0,9,128,True,11,0
33,3,0,9,8,True,8,2
34,11,0,9,32,True,13,1
35,2,0,9,8,True,9,2
36,101,0,9,128,True,12,0
37,100,0,9,128,True,13,0
38,2,0,9,8,True,10,2
39,19,0,9,32,True,14,1
40,8,0,9,128,True,14,0
41,6,0,9,8,True,11,2
42,3,0,9,8,True,12,2
43,4,0,9,8,True,13,2
44,8,0,9,8,True,14,2
