trial,pumps,reward,run,max_pumps,exploded,balloon_trial,balloon_idx
10,2,2,9,32,False,3,0
11,1,1,9,128,False,4,2
12,3,3,9,8,False,3,1
13,2,2,9,8,False,4,1
14,0,0,9,128,False,5,2
15,2,2,9,128,False,6,2
16,1,1,9,8,False,5,1
17,1,1,9,32,False,4,0
18,4,4,9,128,False,7,2
19,0,0,9,8,False,6,1
20,3,3,9,128,False,8,2
21,1,1,9,8,False,7,1
22,0,0,9,32,False,5,0
23,1,1,9,32,False,6,0
24,1,1,9,128,False,9,2
25,3,3,9,128,False,10,2
26,1,1,9,32,False,7,0
27,0,0,9,8,False,8,1
28,2,2,9,128,False,11,2
29,0,0,9,128,False,12,2
30,4,4,9,128,False,13,2
31,0,0,9,32,False,8,0
32,0,0,9,128,False,14,2
33,1,1,9,8,False,9,1
34,0,0,9,8,False,10,1
35,0,0,9,32,False,9,0
36,1,1,9,32,False,10,0
37,0,0,9,32,False,11,0
38,4,0,9,8,True,11,1
39,1,1,9,32,False,12,0
40,0,0,9,8,False,12,1
41,1,1,9,32,False,13,0
42,6,6,9,8,False,13,1
43,1,1,9,32,False,14,0
44,1,1,9,8,False,14,1
