trial,pumps,reward,run,max_pumps,exploded,balloon_trial,balloon_idx
7,0,0,2,8,False,4,2
8,1,1,2,128,False,3,0
9,2,2,2,32,False,0,1
10,3,3,2,128,False,4,0
11,0,0,2,8,False,5,2
12,0,0,2,32,False,1,1
13,0,0,2,32,False,2,1
14,0,0,2,128,False,5,0
15,0,0,2,32,False,3,1
16,0,0,2,128,False,6,0
17,0,0,2,128,False,7,0
18,3,3,2,8,False,6,2
19,6,6,2,128,False,8,0
20,0,0,2,32,False,4,1
21,1,1,2,8,False,7,2
22,1,1,2,32,False,5,1
23,1,1,2,128,False,9,0
24,0,0,2,128,False,10,0
25,0,0,2,32,False,6,1
26,0,0,2,128,False,11,0
27,1,0,2,8,True,8,2
28,1,1,2,32,False,7,1
29,2,2,2,8,False,9,2
30,3,3,2,128,False,12,0
31,4,4,2,128,False,13,0
32,2,2,2,32,False,8,1
33,2,2,2,128,False,14,0
34,0,0,2,32,False,9,1
35,3,0,2,8,True,10,2
36,0,0,2,32,False,10,1
37,7,7,2,32,False,11,1
38,3,0,2,32,True,12,1
39,4,4,2,32,False,13,1
40,20,0,2,32,True,14,1
41,8,0,2,8,True,11,2
42,5,0,2,8,True,12,2
43,0,0,2,8,False,13,2
44,6,0,2,8,True,14,2
0,1,1,3,8,False,0,0
1,0,0,3,128,False,0,2
2,12,12,3,128,False,1,2
3,1,1,3,128,False,2,2
4,2,0,3,32,True,0,1
5,1,0,3,8,True,1,0
6,1,0,3,8,True,2,0
7,1,1,3,32,False,1,1
8,1,1,3,32,False,2,1
9,0,0,3,128,False,3,2
10,0,0,3,32,False,3,1
11,4,0,3,8,True,3,0
12,1,0,3,8,True,4,0
13,0,0,3,32,False,4,1
14,3,3,3,8,False,5,0
15,0,0,3,8,False,6,0
16,2,2,3,128,False,4,2
17,3,3,3,128,False,5,2
18,1,1,3,8,False,7,0
19,3,3,3,128,False,6,2
20,0,0,3,8,False,8,0
21,0,0,3,8,False,9,0
22,0,0,3,128,False,7,2
23,3,3,3,8,False,10,0
24,0,0,3,128,False,8,2
25,0,0,3,32,False,5,1
26,0,0,3,32,False,6,1
27,0,0,3,8,False,11,0
28,0,0,3,8,False,12,0
29,2,2,3,128,False,9,2
30,0,0,3,8,False,13,0
31,1,0,3,32,True,7,1
32,0,0,3,8,False,14,0
33,0,0,3,128,False,10,2
34,0,0,3,32,False,8,1
35,4,4,3,32,False,9,1
36,0,0,3,32,False,10,1
37,29,0,3,32,True,11,1
38,12,0,3,32,True,12,1
39,1,1,3,32,False,13,1
40,1,1,3,128,False,11,2
41,53,0,3,128,True,12,2
42,23,0,3,32,True,14,1
43,50,0,3,128,True,13,2
44,0,0,3,128,False,14,2
0,0,0,4,128,False,0,0
1,2,2,4,32,False,0,1
2,8,8,4,32,False,1,1
3,1,1,4,128,False,1,0
4,4,0,4,32,True,2,1
5,3,3,4,32,False,3,1
6,1,1,4,8,False,0,2
7,4,4,4,128,False,2,0
8,1,1,4,32,False,4,1
9,10,10,4,128,False,3,0
10,1,0,4,8,True,1,2
11,4,4,4,32,False,5,1
12,0,0,4,32,False,6,1
13,1,1,4,32,False,7,1
14,1,1,4,128,False,4,0
15,0,0,4,128,False,5,0
16,2,2,4,32,False,8,1
17,4,0,4,8,True,2,2
18,0,0,4,128,False,6,0
19,1,1,4,128,False,7,0
20,0,0,4,8,False,3,2
21,0,0,4,32,False,9,1
22,1,1,4,8,False,4,2
23,0,0,4,128,False,8,0
24,0,0,4,128,False,9,0
25,0,0,4,32,False,10,1
26,4,0,4,8,True,5,2
27,1,1,4,8,False,6,2
28,3,3,4,8,False,7,2
29,0,0,4,32,False,11,1
30,2,2,4,32,False,12,1
31,1,1,4,8,False,8,2
32,2,2,4,128,False,10,0
33,0,0,4,128,False,11,0
34,20,0,4,32,True,13,1
35,13,0,4,32,True,14,1
36,1,1,4,8,False,9,2
37,4,0,4,8,True,10,2
38,0,0,4,128,False,12,0
39,127,0,4,128,True,13,0
40,1,0,4,8,True,11,2
41,8,0,4,8,True,12,2
42,2,0,4,8,True,13,2
43,4,4,4,128,False,14,0
44,0,0,4,8,False,14,2
0,0,0,5,128,False,0,2
1,4,4,5,128,False,1,2
2,7,0,5,32,True,0,0
3,25,0,5,32,True,1,0
4,0,0,5,8,False,0,1
5,1,1,5,32,False,2,0
6,1,1,5,32,False,3,0
7,4,0,5,8,True,1,1
8,2,2,5,128,False,2,2
9,1,1,5,8,False,2,1
10,8,8,5,32,False,4,0
11,0,0,5,128,False,3,2
12,0,0,5,128,False,4,2
13,0,0,5,8,False,3,1
14,0,0,5,32,False,5,0
15,0,0,5,32,False,6,0
16,0,0,5,8,False,4,1
17,1,1,5,8,False,5,1
18,1,1,5,128,False,5,2
19,2,2,5,128,False,6,2
20,1,1,5,32,False,7,0
21,1,1,5,32,False,8,0
22,0,0,5,8,False,6,1
23,1,1,5,128,False,7,2
24,0,0,5,8,False,7,1
25,1,1,5,8,False,8,1
26,0,0,5,8,False,9,1
27,1,0,5,8,True,10,1
28,1,1,5,32,False,9,0
29,3,3,5,32,False,10,0
30,1,1,5,128,False,8,2
31,0,0,5,8,False,11,1
32,1,0,5,8,True,12,1
33,6,6,5,128,False,9,2
34,1,1,5,128,False,10,2
35,4,0,5,8,True,13,1
36,0,0,5,32,False,11,0
37,0,0,5,8,False,14,1
38,0,0,5,128,False,11,2
39,28,28,5,128,False,12,2
40,30,0,5,32,True,12,0
41,12,0,5,32,True,13,0
42,0,0,5,128,False,13,2
43,11,0,5,32,True,14,0
44,0,0,5,128,False,14,2
0,0,0,6,32,False,0,2
1,3,3,6,32,False,1,2
2,1,1,6,128,False,0,0
3,12,12,6,128,False,1,0
4,4,0,6,8,True,0,1
5,3,3,6,32,False,2,2
6,0,0,6,128,False,2,0
7,2,2,6,32,False,3,2
8,3,3,6,32,False,4,2
9,3,3,6,128,False,3,0
10,4,4,6,128,False,4,0
11,0,0,6,32,False,5,2
12,3,3,6,128,False,5,0
13,3,3,6,32,False,6,2
14,5,5,6,128,False,6,0
15,2,2,6,8,False,1,1
16,3,3,6,8,False,2,1
17,0,0,6,32,False,7,2
18,1,1,6,128,False,7,0
19,0,0,6,128,False,8,0
20,0,0,6,128,False,9,0
21,2,2,6,128,False,10,0
22,0,0,6,128,False,11,0
23,0,0,6,8,False,3,1
24,1,1,6,32,False,8,2
25,0,0,6,32,False,9,2
26,1,1,6,128,False,12,0
27,0,0,6,128,False,13,0
28,0,0,6,32,False,10,2
29,1,1,6,32,False,11,2
30,0,0,6,8,False,4,1
31,1,0,6,8,True,5,1
32,4,4,6,128,False,14,0
33,1,1,6,8,False,6,1
34,3,3,6,8,False,7,1
35,6,6,6,8,False,8,1
36,0,0,6,8,False,9,1
37,2,0,6,32,True,12,2
38,5,0,6,8,True,10,1
39,4,0,6,8,True,11,1
40,6,0,6,8,True,12,1
41,4,0,6,8,True,13,1
42,3,0,6,8,True,14,1
43,2,2,6,32,False,13,2
44,32,0,6,32,True,14,2
0,0,0,7,32,False,0,1
1,0,0,7,8,False,0,2
2,1,1,7,32,False,1,1
3,0,0,7,128,False,0,0
4,5,0,7,32,True,2,1
5,11,11,7,128,False,1,0
6,0,0,7,128,False,2,0
7,29,29,7,128,False,3,0
8,9,9,7,128,False,4,0
9,0,0,7,32,False,3,1
10,1,1,7,128,False,5,0
11,1,0,7,32,True,4,1
12,3,3,7,128,False,6,0
13,1,1,7,128,False,7,0
14,5,5,7,32,False,5,1
15,0,0,7,8,False,1,2
16,0,0,7,32,False,6,1
17,3,3,7,8,False,2,2
18,0,0,7,8,False,3,2
19,1,1,7,8,False,4,2
20,0,0,7,32,False,7,1
21,0,0,7,128,False,8,0
22,1,1,7,128,False,9,0
23,7,7,7,128,False,10,0
24,1,1,7,128,False,11,0
25,0,0,7,128,False,12,0
26,0,0,7,32,False,8,1
27,1,1,7,8,False,5,2
28,2,0,7,8,True,6,2
29,0,0,7,32,False,9,1
30,3,3,7,128,False,13,0
31,0,0,7,8,False,7,2
32,0,0,7,32,False,10,1
33,1,0,7,8,True,8,2
34,62,62,7,128,False,14,0
35,2,2,7,8,False,9,2
36,3,3,7,32,False,11,1
37,26,0,7,32,True,12,1
38,8,0,7,8,True,10,2
39,3,0,7,8,True,11,2
40,6,6,7,8,False,12,2
41,0,0,7,32,False,13,1
42,12,0,7,32,True,14,1
43,3,0,7,8,True,13,2
44,6,0,7,8,True,14,2
0,0,0,8,8,False,0,2
1,1,1,8,8,False,1,2
2,3,3,8,8,False,2,2
3,0,0,8,8,False,3,2
4,5,0,8,32,True,0,0
5,2,0,8,8,True,4,2
6,1,1,8,32,False,1,0
7,1,1,8,8,False,5,2
8,4,4,8,128,False,0,1
9,2,2,8,32,False,2,0
10,3,3,8,128,False,1,1
11,1,1,8,128,False,2,1
12,0,0,8,8,False,6,2
13,0,0,8,8,False,7,2
14,0,0,8,128,False,3,1
15,0,0,8,8,False,8,2
16,0,0,8,8,False,9,2
17,0,0,8,128,False,4,1
18,1,1,8,128,False,5,1
19,3,3,8,32,False,3,0
20,0,0,8,8,False,10,2
21,7,7,8,32,False,4,0
22,4,4,8,32,False,5,0
23,0,0,8,32,False,6,0
24,1,0,8,8,True,11,2
25,0,0,8,128,False,6,1
26,0,0,8,128,False,7,1
27,2,2,8,128,False,8,1
28,2,0,8,8,True,12,2
29,0,0,8,128,False,9,1
30,0,0,8,32,False,7,0
31,0,0,8,32,False,8,0
32,0,0,8,32,False,9,0
33,4,0,8,8,True,13,2
34,1,0,8,32,True,10,0
35,6,0,8,8,True,14,2
36,1,1,8,32,False,11,0
37,126,0,8,128,True,10,1
38,0,0,8,128,False,11,1
39,0,0,8,128,False,12,1
40,22,0,8,32,True,12,0
41,5,0,8,32,True,13,0
42,5,0,8,32,True,14,0
43,69,0,8,128,True,13,1
44,45,0,8,128,True,14,1
0,4,0,9,32,True,0,2
1,0,0,9,128,False,0,0
2,3,0,9,8,True,0,1
3,4,0,9,8,True,1,1
4,8,8,9,32,False,1,2
5,5,5,9,128,False,1,0
6,8,8,9,128,False,2,0
7,1,1,9,128,False,3,0
8,1,1,9,32,False,2,2
9,0,0,9,32,False,3,2
10,5,5,9,128,False,4,0
11,3,3,9,8,False,2,1
12,2,2,9,8,False,3,1
13,2,2,9,32,False,4,2
14,2,2,9,32,False,5,2
15,4,4,9,8,False,4,1
16,2,2,9,8,False,5,1
17,0,0,9,8,False,6,1
18,4,4,9,8,False,7,1
19,0,0,9,32,False,6,2
20,0,0,9,128,False,5,0
21,3,3,9,32,False,7,2
22,0,0,9,128,False,6,0
23,4,4,9,32,False,8,2
24,0,0,9,32,False,9,2
25,1,1,9,128,False,7,0
26,5,5,9,128,False,8,0
27,0,0,9,8,False,8,1
28,2,2,9,128,False,9,0
29,2,2,9,128,False,10,0
30,0,0,9,8,False,9,1
31,0,0,9,8,False,10,1
32,0,0,9,8,False,11,1
33,0,0,9,32,False,10,2
34,7,7,9,32,False,11,2
35,1,1,9,8,False,12,1
36,4,0,9,8,True,13,1
37,0,0,9,128,False,11,0
38,8,0,9,128,True,12,0
39,4,0,9,32,True,12,2
40,1,1,9,32,False,13,2
41,58,0,9,128,True,13,0
42,20,0,9,128,True,14,0
43,2,0,9,32,True,14,2
44,4,4,9,8,False,14,1
