trial,pumps,reward,run,max_pumps,exploded,balloon_trial,balloon_idx
15,0,0,3,8,False,3,1
16,2,2,3,32,False,4,2
17,0,0,3,32,False,5,2
18,0,0,3,8,False,4,1
19,0,0,3,128,False,8,0
20,0,0,3,8,False,5,1
21,0,0,3,32,False,6,2
22,0,0,3,128,False,9,0
23,0,0,3,32,False,7,2
24,0,0,3,32,False,8,2
25,1,0,3,8,True,6,1
26,4,4,3,8,False,7,1
27,0,0,3,128,False,10,0
28,1,1,3,128,False,11,0
29,0,0,3,8,False,8,1
30,4,4,3,32,False,9,2
31,0,0,3,8,False,9,1
32,0,0,3,8,False,10,1
33,1,1,3,128,False,12,0
34,1,1,3,8,False,11,1
35,0,0,3,128,False,13,0
36,1,1,3,32,False,10,2
37,0,0,3,32,False,11,2
38,1,1,3,32,False,12,2
39,0,0,3,8,False,12,1
40,2,2,3,8,False,13,1
41,0,0,3,8,False,14,1
42,1,1,3,128,False,14,0
43,0,0,3,32,False,13,2
44,1,1,3,32,False,14,2
0,2,2,4,128,False,0,2
1,0,0,4,32,False,0,0
2,0,0,4,32,False,1,0
3,0,0,4,32,False,2,0
4,1,1,4,128,False,1,2
5,1,1,4,8,False,0,1
6,0,0,4,8,False,1,1
7,2,2,4,128,False,2,2
8,0,0,4,128,False,3,2
9,2,2,4,8,False,2,1
10,0,0,4,32,False,3,0
11,0,0,4,128,False,4,2
12,0,0,4,128,False,5,2
13,2,2,4,32,False,4,0
14,0,0,4,128,False,6,2
15,4,4,4,32,False,5,0
16,0,0,4,128,False,7,2
17,1,1,4,32,False,6,0
18,2,0,4,8,True,3,1
19,0,0,4,128,False,8,2
20,0,0,4,128,False,9,2
21,0,0,4,8,False,4,1
22,1,0,4,8,True,5,1
23,1,1,4,32,False,7,0
24,3,3,4,128,False,10,2
25,1,1,4,8,False,6,1
26,1,1,4,128,False,11,2
27,0,0,4,128,False,12,2
28,1,1,4,8,False,7,1
29,0,0,4,128,False,13,2
30,0,0,4,8,False,8,1
31,0,0,4,128,False,14,2
32,0,0,4,32,False,8,0
33,0,0,4,32,False,9,0
34,0,0,4,8,False,9,1
35,1,1,4,32,False,10,0
36,2,2,4,32,False,11,0
37,0,0,4,32,False,12,0
38,0,0,4,32,False,13,0
39,0,0,4,32,False,14,0
40,0,0,4,8,False,10,1
41,0,0,4,8,False,11,1
42,1,1,4,8,False,12,1
43,1,1,4,8,False,13,1
44,0,0,4,8,False,14,1
0,0,0,5,128,False,0,2
1,0,0,5,8,False,0,1
2,2,2,5,128,False,1,2
3,1,1,5,8,False,1,1
4,1,1,5,32,False,0,0
5,0,0,5,8,False,2,1
6,1,1,5,32,False,1,0
7,0,0,5,32,False,2,0
8,2,0,5,32,True,3,0
9,1,1,5,32,False,4,0
10,0,0,5,8,False,3,1
11,4,4,5,8,False,4,1
12,4,4,5,128,False,2,2
13,0,0,5,128,False,3,2
14,1,1,5,32,False,5,0
15,1,1,5,32,False,6,0
16,4,4,5,128,False,4,2
17,1,1,5,32,False,7,0
18,1,0,5,128,True,5,2
19,0,0,5,32,False,8,0
20,3,3,5,32,False,9,0
21,2,2,5,32,False,10,0
22,3,3,5,128,False,6,2
23,1,1,5,32,False,11,0
24,1,1,5,8,False,5,1
25,0,0,5,32,False,12,0
26,2,2,5,128,False,7,2
27,0,0,5,32,False,13,0
28,0,0,5,32,False,14,0
29,0,0,5,128,False,8,2
30,0,0,5,128,False,9,2
31,0,0,5,8,False,6,1
32,0,0,5,8,False,7,1
33,1,1,5,8,False,8,1
34,0,0,5,8,False,9,1
35,2,2,5,128,False,10,2
36,0,0,5,8,False,10,1
37,4,0,5,8,True,11,1
38,0,0,5,128,False,11,2
39,0,0,5,8,False,12,1
40,0,0,5,8,False,13,1
41,1,1,5,8,False,14,1
42,0,0,5,128,False,12,2
43,0,0,5,128,False,13,2
44,0,0,5,128,False,14,2
0,4,4,6,8,False,0,1
1,2,2,6,128,False,0,2
2,0,0,6,8,False,1,1
3,2,2,6,8,False,2,1
4,3,3,6,32,False,0,0
5,0,0,6,32,False,1,0
6,1,1,6,128,False,1,2
7,0,0,6,8,False,3,1
8,1,1,6,32,False,2,0
9,0,0,6,8,False,4,1
10,1,1,6,32,False,3,0
11,0,0,6,32,False,4,0
12,0,0,6,128,False,2,2
13,2,2,6,8,False,5,1
14,0,0,6,8,False,6,1
15,2,2,6,128,False,3,2
16,1,1,6,8,False,7,1
17,1,1,6,8,False,8,1
18,1,1,6,8,False,9,1
19,0,0,6,128,False,4,2
20,4,4,6,128,False,5,2
21,0,0,6,32,False,5,0
22,0,0,6,8,False,10,1
23,0,0,6,32,False,6,0
24,0,0,6,32,False,7,0
25,0,0,6,32,False,8,0
26,0,0,6,8,False,11,1
27,2,2,6,32,False,9,0
28,0,0,6,32,False,10,0
29,1,1,6,128,False,6,2
30,1,1,6,32,False,11,0
31,0,0,6,8,False,12,1
32,0,0,6,8,False,13,1
33,0,0,6,32,False,12,0
34,0,0,6,128,False,7,2
35,1,0,6,32,True,13,0
36,0,0,6,8,False,14,1
37,0,0,6,128,False,8,2
38,0,0,6,128,False,9,2
39,0,0,6,32,False,14,0
40,1,1,6,128,False,10,2
41,3,3,6,128,False,11,2
42,1,1,6,128,False,12,2
43,0,0,6,128,False,13,2
44,0,0,6,128,False,14,2
0,1,1,7,8,False,0,1
1,2,2,7,128,False,0,2
2,0,0,7,32,False,0,0
3,1,1,7,8,False,1,1
4,1,1,7,8,False,2,1
5,0,0,7,128,False,1,2
6,0,0,7,128,False,2,2
7,1,1,7,32,False,1,0
8,1,1,7,128,False,3,2
9,3,3,7,128,False,4,2
10,0,0,7,32,False,2,0
11,1,1,7,128,False,5,2
12,2,2,7,32,False,3,0
13,2,2,7,128,False,6,2
14,0,0,7,8,False,3,1
15,1,1,7,8,False,4,1
16,0,0,7,8,False,5,1
17,0,0,7,8,False,6,1
18,1,1,7,32,False,4,0
19,2,2,7,32,False,5,0
20,1,1,7,32,False,6,0
21,3,3,7,8,False,7,1
22,0,0,7,128,False,7,2
23,0,0,7,32,False,7,0
24,0,0,7,128,False,8,2
25,1,1,7,128,False,9,2
26,0,0,7,32,False,8,0
27,0,0,7,8,False,8,1
28,0,0,7,8,False,9,1
29,0,0,7,32,False,9,0
30,0,0,7,8,False,10,1
31,0,0,7,32,False,10,0
32,0,0,7,8,False,11,1
33,5,0,7,32,True,11,0
34,0,0,7,128,False,10,2
35,1,1,7,8,False,12,1
36,0,0,7,128,False,11,2
37,2,2,7,32,False,12,0
38,3,0,7,8,True,13,1
39,0,0,7,128,False,12,2
40,3,3,7,32,False,13,0
41,1,1,7,8,False,14,1
42,0,0,7,128,False,13,2
43,1,1,7,128,False,14,2
44,1,1,7,32,False,14,0
0,3,3,8,32,False,0,0
1,2,2,8,32,False,1,0
2,1,1,8,8,False,0,1
3,1,1,8,32,False,2,0
4,0,0,8,32,False,3,0
5,3,0,8,8,True,1,1
6,2,2,8,128,False,0,2
7,0,0,8,8,False,2,1
8,0,0,8,8,False,3,1
9,1,1,8,128,False,1,2
10,2,2,8,8,False,4,1
11,1,1,8,32,False,4,0
12,0,0,8,128,False,2,2
13,2,2,8,8,False,5,1
14,0,0,8,8,False,6,1
15,0,0,8,128,False,3,2
16,4,4,8,128,False,4,2
17,1,0,8,8,True,7,1
18,0,0,8,32,False,5,0
19,2,2,8,8,False,8,1
20,0,0,8,32,False,6,0
21,2,2,8,32,False,7,0
22,2,2,8,8,False,9,1
23,0,0,8,128,False,5,2
24,0,0,8,32,False,8,0
25,3,3,8,8,False,10,1
26,1,1,8,32,False,9,0
27,0,0,8,32,False,10,0
28,0,0,8,32,False,11,0
29,2,2,8,128,False,6,2
30,0,0,8,128,False,7,2
31,0,0,8,32,False,12,0
32,2,2,8,32,False,13,0
33,0,0,8,32,False,14,0
34,1,1,8,8,False,11,1
35,1,1,8,8,False,12,1
36,1,1,8,128,False,8,2
37,0,0,8,128,False,9,2
38,2,0,8,8,True,13,1
39,1,1,8,8,False,14,1
40,2,2,8,128,False,10,2
41,4,4,8,128,False,11,2
42,0,0,8,128,False,12,2
43,0,0,8,128,False,13,2
44,0,0,8,128,False,14,2
0,0,0,9,32,False,0,1
1,5,0,9,8,True,0,2
2,0,0,9,32,False,1,1
3,2,2,9,128,False,0,0
4,0,0,9,128,False,1,0
5,1,0,9,8,True,1,2
6,0,0,9,32,False,2,1
7,4,4,9,8,False,2,2
8,1,1,9,128,False,2,0
9,2,2,9,128,False,3,0
10,2,2,9,32,False,3,1
11,0,0,9,32,False,4,1
12,0,0,9,8,False,3,2
13,1,1,9,8,False,4,2
14,1,1,9,32,False,5,1
15,0,0,9,128,False,4,0
16,3,3,9,128,False,5,0
17,0,0,9,32,False,6,1
18,1,1,9,8,False,5,2
19,0,0,9,8,False,6,2
20,1,1,9,32,False,7,1
21,4,4,9,32,False,8,1
22,2,2,9,128,False,6,0
23,0,0,9,32,False,9,1
24,1,0,9,32,True,10,1
25,0,0,9,32,False,11,1
26,1,1,9,8,False,7,2
27,1,1,9,8,False,8,2
28,0,0,9,128,False,7,0
29,1,1,9,128,False,8,0
30,1,1,9,128,False,9,0
31,1,1,9,128,False,10,0
32,0,0,9,128,False,11,0
33,1,1,9,32,False,12,1
34,0,0,9,32,False,13,1
35,0,0,9,32,False,14,1
36,3,3,9,128,False,12,0
37,2,2,9,128,False,13,0
38,0,0,9,8,False,9,2
39,4,4,9,128,False,14,0
40,1,1,9,8,False,10,2
41,0,0,9,8,False,11,2
42,0,0,9,8,False,12,2
43,0,0,9,8,False,13,2
44,0,0,9,8,False,14,2
0,0,0,10,32,False,0,2
1,3,3,10,32,False,1,2
2,3,3,10,8,False,0,0
3,1,1,10,32,False,2,2
4,3,3,10,128,False,0,1
5,1,1,10,128,False,1,1
6,1,1,10,32,False,3,2
7,1,0,10,8,True,1,0
8,0,0,10,128,False,2,1
9,0,0,10,8,False,2,0
10,4,4,10,8,False,3,0
11,0,0,10,128,False,3,1
12,3,3,10,128,False,4,1
13,0,0,10,128,False,5,1
14,2,2,10,128,False,6,1
15,1,1,10,128,False,7,1
16,0,0,10,8,False,4,0
17,0,0,10,32,False,4,2
18,1,1,10,32,False,5,2
19,6,6,10,128,False,8,1
20,1,1,10,8,False,5,0
21,0,0,10,8,False,6,0
22,1,1,10,32,False,6,2
23,2,2,10,32,False,7,2
24,2,2,10,8,False,7,0
25,0,0,10,32,False,8,2
26,3,3,10,8,False,8,0
27,3,0,10,8,True,9,0
28,0,0,10,128,False,9,1
29,0,0,10,128,False,10,1
30,0,0,10,8,False,10,0
31,3,3,10,128,False,11,1
32,2,2,10,32,False,9,2
33,3,3,10,8,False,11,0
34,0,0,10,32,False,10,2
35,1,1,10,32,False,11,2
36,1,0,10,8,True,12,0
37,5,5,10,128,False,12,1
38,0,0,10,128,False,13,1
39,0,0,10,32,False,12,2
40,0,0,10,32,False,13,2
41,1,1,10,8,False,13,0
42,1,1,10,8,False,14,0
43,0,0,10,32,False,14,2
44,1,1,10,128,False,14,1
0,2,2,11,8,False,0,0
1,0,0,11,32,False,0,2
2,0,0,11,32,False,1,2
3,0,0,11,32,False,2,2
4,0,0,11,32,False,3,2
5,0,0,11,8,False,1,0
6,1,0,11,8,True,2,0
7,2,2,11,128,False,0,1
8,0,0,11,8,False,3,0
9,1,1,11,32,False,4,2
10,1,1,11,8,False,4,0
11,0,0,11,32,False,5,2
12,0,0,11,32,False,6,2
13,2,2,11,128,False,1,1
14,0,0,11,128,False,2,1
15,0,0,11,128,False,3,1
16,0,0,11,8,False,5,0
17,1,1,11,8,False,6,0
18,5,5,11,32,False,7,2
19,2,2,11,128,False,4,1
20,0,0,11,8,False,7,0
21,1,1,11,8,False,8,0
22,0,0,11,8,False,9,0
23,3,3,11,32,False,8,2
24,0,0,11,8,False,10,0
25,1,0,11,8,True,11,0
26,0,0,11,8,False,12,0
27,0,0,11,128,False,5,1
28,4,4,11,128,False,6,1
29,0,0,11,32,False,9,2
30,1,1,11,32,False,10,2
31,0,0,11,32,False,11,2
32,0,0,11,8,False,13,0
33,0,0,11,128,False,7,1
34,0,0,11,128,False,8,1
35,0,0,11,8,False,14,0
36,0,0,11,128,False,9,1
37,2,2,11,32,False,12,2
38,0,0,11,128,False,10,1
39,0,0,11,32,False,13,2
40,0,0,11,32,False,14,2
41,0,0,11,128,False,11,1
42,0,0,11,128,False,12,1
43,0,0,11,128,False,13,1
44,0,0,11,128,False,14,1
0,0,0,12,8,False,0,1
1,2,0,12,8,True,1,1
2,0,0,12,32,False,0,2
3,0,0,12,8,False,2,1
4,0,0,12,32,False,1,2
5,0,0,12,8,False,3,1
6,3,3,12,8,False,4,1
7,0,0,12,8,False,5,1
8,2,2,12,128,False,0,0
9,0,0,12,8,False,6,1
10,1,1,12,8,False,7,1
11,0,0,12,128,False,1,0
12,0,0,12,8,False,8,1
13,1,1,12,128,False,2,0
14,2,2,12,128,False,3,0
15,0,0,12,128,False,4,0
16,1,0,12,8,True,9,1
17,0,0,12,128,False,5,0
18,0,0,12,8,False,10,1
19,0,0,12,128,False,6,0
20,0,0,12,128,False,7,0
21,0,0,12,8,False,11,1
22,1,1,12,8,False,12,1
23,2,0,12,8,True,13,1
24,1,1,12,32,False,2,2
25,2,2,12,128,False,8,0
26,0,0,12,8,False,14,1
27,2,2,12,128,False,9,0
28,2,2,12,32,False,3,2
29,0,0,12,32,False,4,2
30,5,5,12,128,False,10,0
31,0,0,12,128,False,11,0
32,3,3,12,32,False,5,2
33,1,1,12,32,False,6,2
34,5,5,12,128,False,12,0
35,1,1,12,32,False,7,2
36,2,2,12,32,False,8,2
37,2,2,12,128,False,13,0
38,0,0,12,32,False,9,2
39,1,1,12,32,False,10,2
40,0,0,12,32,False,11,2
41,3,3,12,128,False,14,0
42,0,0,12,32,False,12,2
43,1,1,12,32,False,13,2
44,0,0,12,32,False,14,2
0,1,1,13,32,False,0,2
1,1,1,13,32,False,1,2
2,0,0,13,32,False,2,2
3,0,0,13,8,False,0,1
4,2,2,13,128,False,0,0
5,0,0,13,128,False,1,0
6,2,2,13,128,False,2,0
7,3,3,13,32,False,3,2
8,0,0,13,32,False,4,2
9,0,0,13,8,False,1,1
10,0,0,13,128,False,3,0
11,0,0,13,32,False,5,2
12,0,0,13,32,False,6,2
13,0,0,13,32,False,7,2
14,2,0,13,8,True,2,1
15,0,0,13,128,False,4,0
16,3,3,13,128,False,5,0
17,1,1,13,8,False,3,1
18,0,0,13,32,False,8,2
19,0,0,13,32,False,9,2
20,0,0,13,8,False,4,1
21,0,0,13,128,False,6,0
22,1,1,13,128,False,7,0
23,0,0,13,8,False,5,1
24,5,5,13,32,False,10,2
25,0,0,13,32,False,11,2
26,1,1,13,128,False,8,0
27,0,0,13,8,False,6,1
28,0,0,13,8,False,7,1
29,1,1,13,32,False,12,2
30,2,0,13,8,True,8,1
31,1,1,13,32,False,13,2
32,1,1,13,128,False,9,0
33,1,1,13,32,False,14,2
34,0,0,13,128,False,10,0
35,0,0,13,8,False,9,1
36,1,1,13,128,False,11,0
37,0,0,13,8,False,10,1
38,0,0,13,128,False,12,0
39,1,0,13,8,True,11,1
40,0,0,13,128,False,13,0
41,1,0,13,8,True,12,1
42,0,0,13,128,False,14,0
43,0,0,13,8,False,13,1
44,0,0,13,8,False,14,1
0,3,3,14,32,False,0,2
1,2,2,14,128,False,0,1
2,0,0,14,32,False,1,2
3,0,0,14,32,False,2,2
4,0,0,14,8,False,0,0
5,3,3,14,8,False,1,0
6,0,0,14,8,False,2,0
7,0,0,14,8,False,3,0
8,1,1,14,8,False,4,0
9,0,0,14,8,False,5,0
10,1,1,14,32,False,3,2
11,0,0,14,32,False,4,2
12,5,0,14,8,True,6,0
13,0,0,14,32,False,5,2
14,1,1,14,128,False,1,1
15,0,0,14,8,False,7,0
16,1,1,14,128,False,2,1
17,0,0,14,32,False,6,2
18,0,0,14,8,False,8,0
19,2,2,14,32,False,7,2
20,0,0,14,32,False,8,2
21,1,1,14,8,False,9,0
22,3,3,14,128,False,3,1
23,2,0,14,32,True,9,2
24,0,0,14,32,False,10,2
25,0,0,14,128,False,4,1
26,2,2,14,8,False,10,0
27,1,1,14,128,False,5,1
28,0,0,14,8,False,11,0
29,0,0,14,8,False,12,0
30,0,0,14,8,False,13,0
31,1,1,14,32,False,11,2
32,2,2,14,128,False,6,1
33,0,0,14,128,False,7,1
34,0,0,14,32,False,12,2
35,0,0,14,8,False,14,0
36,2,2,14,128,False,8,1
37,1,1,14,32,False,13,2
38,2,2,14,32,False,14,2
39,0,0,14,128,False,9,1
40,0,0,14,128,False,10,1
41,1,1,14,128,False,11,1
42,1,1,14,128,False,12,1
43,0,0,14,128,False,13,1
44,1,1,14,128,False,14,1
0,1,1,15,128,False,0,0
1,1,1,15,32,False,0,1
2,0,0,15,128,False,1,0
3,0,0,15,8,False,0,2
4,3,3,15,8,False,1,2
5,0,0,15,128,False,2,0
6,0,0,15,8,False,2,2
7,2,2,15,8,False,3,2
8,1,1,15,128,False,3,0
9,0,0,15,128,False,4,0
10,1,1,15,32,False,1,1
11,0,0,15,32,False,2,1
12,1,0,15,8,True,4,2
13,0,0,15,128,False,5,0
14,2,2,15,128,False,6,0
15,0,0,15,128,False,7,0
16,0,0,15,32,False,3,1
17,0,0,15,8,False,5,2
18,1,1,15,128,False,8,0
19,5,5,15,32,False,4,1
20,2,2,15,8,False,6,2
21,0,0,15,32,False,5,1
22,0,0,15,8,False,7,2
23,2,2,15,8,False,8,2
24,0,0,15,32,False,6,1
25,1,1,15,8,False,9,2
26,0,0,15,32,False,7,1
27,0,0,15,8,False,10,2
28,0,0,15,8,False,11,2
29,0,0,15,128,False,9,0
30,0,0,15,32,False,8,1
31,0,0,15,32,False,9,1
32,0,0,15,128,False,10,0
33,2,2,15,8,False,12,2
34,2,2,15,32,False,10,1
35,7,7,15,32,False,11,1
36,0,0,15,8,False,13,2
37,0,0,15,32,False,12,1
38,0,0,15,8,False,14,2
39,0,0,15,32,False,13,1
40,0,0,15,128,False,11,0
41,4,4,15,32,False,14,1
42,2,2,15,128,False,12,0
43,2,2,15,128,False,13,0
44,0,0,15,128,False,14,0
0,0,0,16,128,False,0,0
1,1,1,16,128,False,1,0
2,0,0,16,128,False,2,0
3,0,0,16,128,False,3,0
4,0,0,16,32,False,0,1
5,1,1,16,8,False,0,2
6,0,0,16,32,False,1,1
7,0,0,16,128,False,4,0
8,2,2,16,8,False,1,2
9,1,1,16,32,False,2,1
10,2,2,16,32,False,3,1
11,0,0,16,128,False,5,0
12,0,0,16,32,False,4,1
13,1,0,16,8,True,2,2
14,0,0,16,128,False,6,0
15,4,4,16,8,False,3,2
16,2,2,16,32,False,5,1
17,2,2,16,32,False,6,1
18,1,1,16,32,False,7,1
19,0,0,16,128,False,7,0
20,3,3,16,128,False,8,0
21,0,0,16,8,False,4,2
22,0,0,16,32,False,8,1
23,0,0,16,128,False,9,0
24,2,2,16,8,False,5,2
25,2,2,16,128,False,10,0
26,0,0,16,32,False,9,1
27,1,1,16,8,False,6,2
28,5,5,16,8,False,7,2
29,1,1,16,8,False,8,2
30,0,0,16,32,False,10,1
31,1,1,16,128,False,11,0
32,1,1,16,32,False,11,1
33,1,1,16,128,False,12,0
34,1,1,16,8,False,9,2
35,0,0,16,128,False,13,0
36,0,0,16,128,False,14,0
37,0,0,16,32,False,12,1
38,0,0,16,8,False,10,2
39,1,1,16,32,False,13,1
40,1,0,16,8,True,11,2
41,0,0,16,32,False,14,1
42,1,0,16,8,True,12,2
43,1,1,16,8,False,13,2
44,0,0,16,8,False,14,2
0,0,0,17,8,False,0,0
1,0,0,17,32,False,0,1
2,0,0,17,32,False,1,1
3,2,2,17,8,False,1,0
4,0,0,17,32,False,2,1
5,0,0,17,32,False,3,1
6,0,0,17,32,False,4,1
7,2,2,17,128,False,0,2
8,2,2,17,32,False,5,1
9,1,1,17,128,False,1,2
10,0,0,17,128,False,2,2
11,1,1,17,128,False,3,2
12,1,1,17,8,False,2,0
13,0,0,17,128,False,4,2
14,3,3,17,8,False,3,0
15,1,1,17,128,False,5,2
16,5,5,17,128,False,6,2
17,0,0,17,128,False,7,2
18,3,3,17,128,False,8,2
19,3,0,17,8,True,4,0
20,0,0,17,128,False,9,2
21,0,0,17,128,False,10,2
22,3,0,17,8,True,5,0
23,2,2,17,128,False,11,2
24,1,1,17,32,False,6,1
25,0,0,17,32,False,7,1
26,4,4,17,128,False,12,2
27,0,0,17,128,False,13,2
28,0,0,17,8,False,6,0
29,0,0,17,128,False,14,2
30,0,0,17,8,False,7,0
31,1,1,17,32,False,8,1
32,2,2,17,32,False,9,1
33,0,0,17,32,False,10,1
34,0,0,17,8,False,8,0
35,1,1,17,32,False,11,1
36,2,2,17,32,False,12,1
37,1,1,17,32,False,13,1
38,0,0,17,32,False,14,1
39,3,0,17,8,True,9,0
40,1,1,17,8,False,10,0
41,1,1,17,8,False,11,0
42,0,0,17,8,False,12,0
43,1,1,17,8,False,13,0
44,0,0,17,8,False,14,0
0,0,0,18,128,False,0,2
1,0,0,18,32,False,0,0
2,1,1,18,8,False,0,1
3,1,0,18,8,True,1,1
4,0,0,18,32,False,1,0
5,0,0,18,32,False,2,0
6,0,0,18,8,False,2,1
7,0,0,18,32,False,3,0
8,0,0,18,32,False,4,0
9,0,0,18,32,False,5,0
10,1,1,18,8,False,3,1
11,0,0,18,32,False,6,0
12,5,5,18,128,False,1,2
13,0,0,18,32,False,7,0
14,1,1,18,128,False,2,2
15,5,5,18,8,False,4,1
16,1,1,18,32,False,8,0
17,1,1,18,128,False,3,2
18,0,0,18,128,False,4,2
19,2,2,18,128,False,5,2
20,0,0,18,32,False,9,0
21,1,1,18,32,False,10,0
22,2,2,18,128,False,6,2
23,0,0,18,128,False,7,2
24,1,0,18,8,True,5,1
25,0,0,18,8,False,6,1
26,4,4,18,8,False,7,1
27,1,1,18,32,False,11,0
28,2,2,18,32,False,12,0
29,1,1,18,32,False,13,0
30,0,0,18,128,False,8,2
31,3,0,18,8,True,8,1
32,3,3,18,8,False,9,1
33,0,0,18,8,False,10,1
34,1,1,18,128,False,9,2
35,1,1,18,128,False,10,2
36,3,3,18,32,False,14,0
37,2,2,18,8,False,11,1
38,1,1,18,128,False,11,2
39,0,0,18,8,False,12,1
40,0,0,18,128,False,12,2
41,0,0,18,8,False,13,1
42,0,0,18,8,False,14,1
43,0,0,18,128,False,13,2
44,1,1,18,128,False,14,2
0,0,0,19,8,False,0,2
1,2,2,19,128,False,0,1
2,1,1,19,8,False,1,2
3,0,0,19,8,False,2,2
4,2,2,19,128,False,1,1
5,0,0,19,128,False,2,1
6,2,2,19,32,False,0,0
7,2,2,19,128,False,3,1
8,1,1,19,32,False,1,0
9,3,3,19,128,False,4,1
10,1,1,19,8,False,3,2
11,1,1,19,128,False,5,1
12,1,1,19,8,False,4,2
13,1,1,19,32,False,2,0
14,0,0,19,128,False,6,1
