trial,pumps,reward,max_pumps,exploded,balloon_trial,balloon_idx,run
0,91,0,128,True,0,2,6
1,46,0,128,True,1,2,6
2,18,0,32,True,0,1,6
3,7,0,8,True,0,0,6
4,6,0,8,True,1,0,6
5,126,0,128,True,2,2,6
6,24,0,128,True,3,2,6
7,31,0,32,True,1,1,6
8,9,0,32,True,2,1,6
9,4,0,32,True,3,1,6
10,60,0,128,True,4,2,6
11,29,0,32,True,4,1,6
12,1,0,32,True,5,1,6
13,4,0,8,True,2,0,6
14,81,0,128,True,5,2,6
15,1,0,32,True,6,1,6
16,27,0,128,True,6,2,6
17,5,0,8,True,3,0,6
18,1,0,8,True,4,0,6
19,117,0,128,True,7,2,6
20,69,0,128,True,8,2,6
21,19,0,32,True,7,1,6
22,11,0,32,True,8,1,6
23,121,0,128,True,9,2,6
24,28,0,32,True,9,1,6
25,21,0,32,True,10,1,6
26,39,0,128,True,10,2,6
27,7,0,8,True,5,0,6
28,14,0,32,True,11,1,6
29,119,0,128,True,11,2,6
30,8,0,32,True,12,1,6
31,25,0,32,True,13,1,6
32,1,0,8,True,6,0,6
33,30,0,32,True,14,1,6
34,115,0,128,True,12,2,6
35,4,0,8,True,7,0,6
36,49,0,128,True,13,2,6
37,83,0,128,True,14,2,6
38,2,0,8,True,8,0,6
39,1,0,8,True,9,0,6
40,1,0,8,True,10,0,6
41,5,0,8,True,11,0,6
42,1,0,8,True,12,0,6
43,4,0,8,True,13,0,6
44,3,0,8,True,14,0,6
0,34,0,128,True,0,2,7
1,10,0,32,True,0,1,7
2,6,0,32,True,1,1,7
3,29,0,32,True,2,1,7
4,91,0,128,True,1,2,7
5,3,0,8,True,0,0,7
6,6,0,8,True,1,0,7
7,92,0,128,True,2,2,7
8,11,0,32,True,3,1,7
9,74,0,128,True,3,2,7
10,18,0,32,True,4,1,7
11,128,0,128,True,4,2,7
12,6,0,8,True,2,0,7
13,41,0,128,True,5,2,7
14,26,0,32,True,5,1,7
15,51,0,128,True,6,2,7
16,12,0,32,True,6,1,7
17,3,0,8,True,3,0,7
18,111,0,128,True,7,2,7
19,29,0,32,True,7,1,7
20,2,0,128,True,8,2,7
21,95,0,128,True,9,2,7
22,15,0,128,True,10,2,7
23,4,0,8,True,4,0,7
24,5,0,8,True,5,0,7
25,7,0,8,True,6,0,7
26,8,0,8,True,7,0,7
27,25,0,32,True,8,1,7
28,54,0,128,True,11,2,7
29,3,0,8,True,8,0,7
30,103,0,128,True,12,2,7
31,2,0,8,True,9,0,7
32,2,0,8,True,10,0,7
33,8,0,32,True,9,1,7
34,17,0,32,True,10,1,7
35,80,0,128,True,13,2,7
36,4,0,8,True,11,0,7
37,8,0,8,True,12,0,7
38,7,0,8,True,13,0,7
39,128,0,128,True,14,2,7
40,8,0,8,True,14,0,7
41,26,0,32,True,11,1,7
42,4,0,32,True,12,1,7
43,26,0,32,True,13,1,7
44,18,0,32,True,14,1,7
0,112,0,128,True,0,1,8
1,7,0,32,True,0,2,8
2,36,0,128,True,1,1,8
3,100,0,128,True,2,1,8
4,3,0,8,True,0,0,8
5,51,0,128,True,3,1,8
6,7,0,128,True,4,1,8
7,28,0,32,True,1,2,8
8,8,0,8,True,1,0,8
9,14,0,32,True,2,2,8
10,84,0,128,True,5,1,8
11,23,0,32,True,3,2,8
12,5,0,8,True,2,0,8
13,3,0,128,True,6,1,8
14,4,0,8,True,3,0,8
15,18,0,32,True,4,2,8
16,7,0,8,True,4,0,8
17,78,0,128,True,7,1,8
18,26,0,32,True,5,2,8
19,5,0,128,True,8,1,8
20,20,0,32,True,6,2,8
21,20,0,32,True,7,2,8
22,20,0,32,True,8,2,8
23,1,0,8,True,5,0,8
24,23,0,128,True,9,1,8
25,25,0,32,True,9,2,8
26,6,0,8,True,6,0,8
27,7,0,32,True,10,2,8
28,5,0,8,True,7,0,8
29,68,0,128,True,10,1,8
30,7,0,32,True,11,2,8
31,21,0,32,True,12,2,8
32,32,0,32,True,13,2,8
33,66,0,128,True,11,1,8
34,10,0,128,True,12,1,8
35,1,0,8,True,8,0,8
36,2,0,8,True,9,0,8
37,5,0,32,True,14,2,8
38,12,0,128,True,13,1,8
39,51,0,128,True,14,1,8
40,3,0,8,True,10,0,8
41,7,0,8,True,11,0,8
42,3,0,8,True,12,0,8
43,1,0,8,True,13,0,8
44,1,0,8,True,14,0,8
0,43,0,128,True,0,2,9
1,15,0,128,True,1,2,9
2,82,0,128,True,2,2,9
3,93,0,128,True,3,2,9
4,7,0,32,True,0,1,9
5,49,0,128,True,4,2,9
6,1,0,8,True,0,0,9
7,6,0,8,True,1,0,9
8,30,0,32,True,1,1,9
9,9,0,32,True,2,1,9
10,1,0,128,True,5,2,9
11,75,0,128,True,6,2,9
12,6,0,8,True,2,0,9
13,10,0,32,True,3,1,9
14,12,0,32,True,4,1,9
15,6,0,8,True,3,0,9
16,14,0,32,True,5,1,9
17,2,0,8,True,4,0,9
18,31,0,32,True,6,1,9
19,8,0,8,True,5,0,9
20,5,0,8,True,6,0,9
21,10,0,32,True,7,1,9
22,1,0,8,True,7,0,9
23,20,0,32,True,8,1,9
24,29,0,32,True,9,1,9
25,1,0,8,True,8,0,9
26,7,0,32,True,10,1,9
27,6,0,8,True,9,0,9
28,8,0,128,True,7,2,9
29,3,0,8,True,10,0,9
30,5,0,8,True,11,0,9
31,24,0,32,True,11,1,9
32,1,0,8,True,12,0,9
33,28,0,32,True,12,1,9
34,13,0,32,True,13,1,9
35,4,0,128,True,8,2,9
36,32,0,32,True,14,1,9
37,8,0,8,True,13,0,9
38,6,0,128,True,9,2,9
39,5,0,8,True,14,0,9
40,76,0,128,True,10,2,9
41,39,0,128,True,11,2,9
42,66,0,128,True,12,2,9
43,22,0,128,True,13,2,9
44,40,0,128,True,14,2,9
