trial,pumps,reward,run,max_pumps,exploded,balloon_trial,balloon_idx
39,0,0,1,32,False,12,1
40,0,0,1,32,False,13,1
41,0,0,1,8,False,12,2
42,0,0,1,8,False,13,2
43,0,0,1,8,False,14,2
44,0,0,1,32,False,14,1
0,1,1,2,32,False,0,0
1,1,1,2,128,False,0,2
2,0,0,2,32,False,1,0
3,3,3,2,128,False,1,2
4,0,0,2,32,False,2,0
5,0,0,2,128,False,2,2
6,4,4,2,32,False,3,0
7,0,0,2,8,False,0,1
8,0,0,2,8,False,1,1
9,0,0,2,8,False,2,1
10,1,1,2,128,False,3,2
11,1,1,2,8,False,3,1
12,0,0,2,32,False,4,0
13,0,0,2,128,False,4,2
14,0,0,2,128,False,5,2
15,0,0,2,8,False,4,1
16,0,0,2,128,False,6,2
17,0,0,2,32,False,5,0
18,0,0,2,32,False,6,0
19,0,0,2,128,False,7,2
20,0,0,2,32,False,7,0
21,1,1,2,8,False,5,1
22,1,1,2,32,False,8,0
23,0,0,2,32,False,9,0
24,0,0,2,32,False,10,0
25,1,1,2,32,False,11,0
26,1,1,2,128,False,8,2
27,0,0,2,8,False,6,1
28,1,1,2,128,False,9,2
29,0,0,2,128,False,10,2
30,1,1,2,32,False,12,0
31,0,0,2,8,False,7,1
32,0,0,2,32,False,13,0
33,0,0,2,128,False,11,2
34,2,2,2,32,False,14,0
35,0,0,2,128,False,12,2
36,1,1,2,128,False,13,2
37,0,0,2,8,False,8,1
38,0,0,2,128,False,14,2
39,1,0,2,8,True,9,1
40,0,0,2,8,False,10,1
41,0,0,2,8,False,11,1
42,3,3,2,8,False,12,1
43,0,0,2,8,False,13,1
44,0,0,2,8,False,14,1
0,0,0,3,8,False,0,1
1,1,1,3,8,False,1,1
2,0,0,3,8,False,2,1
3,0,0,3,32,False,0,0
4,0,0,3,32,False,1,0
5,1,0,3,8,True,3,1
6,0,0,3,128,False,0,2
7,3,3,3,128,False,1,2
8,0,0,3,128,False,2,2
9,2,2,3,32,False,2,0
10,0,0,3,32,False,3,0
11,0,0,3,128,False,3,2
12,0,0,3,8,False,4,1
13,0,0,3,8,False,5,1
14,0,0,3,128,False,4,2
15,0,0,3,8,False,6,1
16,0,0,3,32,False,4,0
17,0,0,3,32,False,5,0
18,0,0,3,8,False,7,1
19,1,1,3,32,False,6,0
20,1,1,3,32,False,7,0
21,0,0,3,8,False,8,1
22,0,0,3,8,False,9,1
23,1,1,3,32,False,8,0
24,0,0,3,128,False,5,2
25,1,1,3,128,False,6,2
26,1,1,3,8,False,10,1
27,0,0,3,8,False,11,1
28,0,0,3,32,False,9,0
29,0,0,3,128,False,7,2
30,0,0,3,128,False,8,2
31,0,0,3,32,False,10,0
32,0,0,3,128,False,9,2
33,0,0,3,32,False,11,0
34,0,0,3,32,False,12,0
35,1,1,3,8,False,12,1
36,0,0,3,32,False,13,0
37,0,0,3,8,False,13,1
38,1,1,3,32,False,14,0
39,1,1,3,128,False,10,2
40,0,0,3,128,False,11,2
41,0,0,3,128,False,12,2
42,0,0,3,128,False,13,2
43,0,0,3,128,False,14,2
44,0,0,3,8,False,14,1
0,3,3,4,8,False,0,0
1,0,0,4,32,False,0,2
2,1,1,4,128,False,0,1
3,0,0,4,8,False,1,0
4,2,2,4,8,False,2,0
5,0,0,4,32,False,1,2
6,0,0,4,32,False,2,2
7,0,0,4,8,False,3,0
8,0,0,4,8,False,4,0
9,0,0,4,128,False,1,1
10,1,1,4,32,False,3,2
11,0,0,4,128,False,2,1
12,0,0,4,128,False,3,1
13,0,0,4,32,False,4,2
14,0,0,4,8,False,5,0
15,1,1,4,8,False,6,0
16,1,1,4,8,False,7,0
17,2,2,4,128,False,4,1
18,0,0,4,32,False,5,2
19,1,1,4,128,False,5,1
20,0,0,4,8,False,8,0
21,0,0,4,32,False,6,2
22,0,0,4,8,False,9,0
23,0,0,4,8,False,10,0
24,2,2,4,8,False,11,0
25,0,0,4,8,False,12,0
26,0,0,4,8,False,13,0
27,0,0,4,32,False,7,2
28,0,0,4,8,False,14,0
29,2,2,4,128,False,6,1
30,0,0,4,128,False,7,1
31,0,0,4,32,False,8,2
32,0,0,4,128,False,8,1
33,0,0,4,32,False,9,2
34,2,2,4,128,False,9,1
35,0,0,4,32,False,10,2
36,1,1,4,32,False,11,2
37,0,0,4,128,False,10,1
38,0,0,4,128,False,11,1
39,1,1,4,32,False,12,2
40,0,0,4,32,False,13,2
41,2,2,4,32,False,14,2
42,2,2,4,128,False,12,1
43,1,1,4,128,False,13,1
44,0,0,4,128,False,14,1
0,1,1,5,8,False,0,2
1,1,1,5,8,False,1,2
2,0,0,5,32,False,0,1
3,0,0,5,32,False,1,1
4,2,2,5,32,False,2,1
5,0,0,5,8,False,2,2
6,0,0,5,8,False,3,2
7,2,2,5,128,False,0,0
8,0,0,5,32,False,3,1
9,1,1,5,32,False,4,1
10,0,0,5,32,False,5,1
11,0,0,5,32,False,6,1
12,2,2,5,32,False,7,1
13,0,0,5,32,False,8,1
14,1,1,5,8,False,4,2
15,0,0,5,128,False,1,0
16,0,0,5,32,False,9,1
17,1,1,5,128,False,2,0
18,0,0,5,32,False,10,1
19,0,0,5,32,False,11,1
20,1,1,5,32,False,12,1
21,0,0,5,8,False,5,2
22,0,0,5,32,False,13,1
23,1,1,5,128,False,3,0
24,0,0,5,8,False,6,2
25,0,0,5,128,False,4,0
26,0,0,5,32,False,14,1
27,0,0,5,8,False,7,2
28,1,1,5,8,False,8,2
29,0,0,5,8,False,9,2
30,0,0,5,128,False,5,0
31,0,0,5,8,False,10,2
32,0,0,5,128,False,6,0
33,1,1,5,8,False,11,2
34,1,1,5,128,False,7,0
35,0,0,5,8,False,12,2
36,0,0,5,128,False,8,0
37,0,0,5,128,False,9,0
38,0,0,5,8,False,13,2
39,1,1,5,128,False,10,0
40,1,1,5,128,False,11,0
41,0,0,5,128,False,12,0
42,0,0,5,128,False,13,0
43,0,0,5,128,False,14,0
44,0,0,5,8,False,14,2
0,0,0,6,8,False,0,0
1,0,0,6,32,False,0,2
2,4,0,6,8,True,1,0
3,3,3,6,128,False,0,1
4,0,0,6,8,False,2,0
5,0,0,6,32,False,1,2
6,1,1,6,8,False,3,0
7,0,0,6,8,False,4,0
8,0,0,6,8,False,5,0
9,0,0,6,32,False,2,2
10,0,0,6,8,False,6,0
11,1,1,6,32,False,3,2
12,0,0,6,128,False,1,1
13,1,1,6,128,False,2,1
14,0,0,6,8,False,7,0
15,0,0,6,32,False,4,2
16,0,0,6,128,False,3,1
17,0,0,6,128,False,4,1
18,0,0,6,32,False,5,2
19,6,0,6,8,True,8,0
20,0,0,6,32,False,6,2
21,0,0,6,32,False,7,2
22,0,0,6,128,False,5,1
23,0,0,6,32,False,8,2
24,1,1,6,8,False,9,0
25,2,2,6,8,False,10,0
26,1,1,6,128,False,6,1
27,1,1,6,128,False,7,1
28,2,2,6,32,False,9,2
29,0,0,6,32,False,10,2
30,0,0,6,8,False,11,0
31,0,0,6,8,False,12,0
32,0,0,6,128,False,8,1
33,2,2,6,32,False,11,2
34,0,0,6,8,False,13,0
35,1,1,6,8,False,14,0
36,0,0,6,128,False,9,1
37,0,0,6,32,False,12,2
38,2,2,6,128,False,10,1
39,0,0,6,128,False,11,1
40,0,0,6,32,False,13,2
41,0,0,6,32,False,14,2
42,4,4,6,128,False,12,1
43,0,0,6,128,False,13,1
44,0,0,6,128,False,14,1
0,1,1,7,8,False,0,1
1,0,0,7,128,False,0,2
2,1,1,7,128,False,1,2
3,0,0,7,128,False,2,2
4,0,0,7,128,False,3,2
5,1,1,7,32,False,0,0
6,2,2,7,128,False,4,2
7,1,1,7,128,False,5,2
8,0,0,7,32,False,1,0
9,1,1,7,8,False,1,1
10,0,0,7,32,False,2,0
11,0,0,7,128,False,6,2
12,1,1,7,8,False,2,1
13,1,1,7,32,False,3,0
14,0,0,7,128,False,7,2
15,2,2,7,128,False,8,2
16,0,0,7,8,False,3,1
17,0,0,7,8,False,4,1
18,0,0,7,128,False,9,2
19,0,0,7,128,False,10,2
20,1,1,7,8,False,5,1
21,0,0,7,32,False,4,0
22,0,0,7,32,False,5,0
23,4,4,7,128,False,11,2
24,0,0,7,128,False,12,2
25,0,0,7,8,False,6,1
26,0,0,7,128,False,13,2
27,1,1,7,128,False,14,2
28,1,1,7,32,False,6,0
29,1,1,7,8,False,7,1
30,1,1,7,8,False,8,1
31,0,0,7,8,False,9,1
32,2,2,7,32,False,7,0
33,0,0,7,8,False,10,1
34,0,0,7,8,False,11,1
35,0,0,7,32,False,8,0
36,0,0,7,32,False,9,0
37,0,0,7,32,False,10,0
38,1,1,7,32,False,11,0
39,0,0,7,32,False,12,0
40,0,0,7,8,False,12,1
41,0,0,7,8,False,13,1
42,0,0,7,32,False,13,0
43,1,1,7,8,False,14,1
44,0,0,7,32,False,14,0
0,0,0,8,128,False,0,2
1,0,0,8,8,False,0,0
2,6,6,8,32,False,0,1
3,0,0,8,32,False,1,1
4,3,3,8,8,False,1,0
5,1,1,8,128,False,1,2
6,1,1,8,32,False,2,1
7,0,0,8,8,False,2,0
8,1,1,8,128,False,2,2
9,1,1,8,32,False,3,1
10,1,1,8,32,False,4,1
11,0,0,8,128,False,3,2
12,4,0,8,8,True,3,0
13,1,1,8,128,False,4,2
14,6,6,8,32,False,5,1
15,0,0,8,32,False,6,1
16,1,1,8,8,False,4,0
17,2,2,8,8,False,5,0
18,0,0,8,8,False,6,0
19,0,0,8,128,False,5,2
20,1,1,8,8,False,7,0
21,1,1,8,8,False,8,0
22,0,0,8,128,False,6,2
23,1,1,8,128,False,7,2
24,0,0,8,128,False,8,2
25,0,0,8,32,False,7,1
26,0,0,8,128,False,9,2
27,0,0,8,128,False,10,2
28,0,0,8,128,False,11,2
29,0,0,8,8,False,9,0
30,1,1,8,128,False,12,2
31,0,0,8,32,False,8,1
32,0,0,8,32,False,9,1
33,0,0,8,128,False,13,2
34,0,0,8,128,False,14,2
35,0,0,8,32,False,10,1
36,0,0,8,8,False,10,0
37,0,0,8,8,False,11,0
38,0,0,8,32,False,11,1
39,1,1,8,32,False,12,1
40,0,0,8,8,False,12,0
41,1,1,8,32,False,13,1
42,1,0,8,8,True,13,0
43,2,2,8,32,False,14,1
44,0,0,8,8,False,14,0
0,1,1,9,8,False,0,0
1,2,2,9,32,False,0,2
2,1,1,9,8,False,1,0
3,0,0,9,128,False,0,1
4,0,0,9,32,False,1,2
5,0,0,9,32,False,2,2
6,0,0,9,32,False,3,2
7,2,2,9,128,False,1,1
8,2,0,9,8,True,2,0
9,0,0,9,8,False,3,0
10,1,1,9,128,False,2,1
11,0,0,9,32,False,4,2
12,0,0,9,8,False,4,0
13,1,0,9,8,True,5,0
14,0,0,9,32,False,5,2
15,0,0,9,32,False,6,2
16,0,0,9,128,False,3,1
17,0,0,9,32,False,7,2
18,0,0,9,32,False,8,2
19,0,0,9,128,False,4,1
20,1,1,9,8,False,6,0
21,1,1,9,32,False,9,2
22,0,0,9,8,False,7,0
23,0,0,9,128,False,5,1
24,0,0,9,32,False,10,2
25,0,0,9,8,False,8,0
26,0,0,9,128,False,6,1
27,0,0,9,8,False,9,0
28,0,0,9,128,False,7,1
29,0,0,9,8,False,10,0
30,0,0,9,32,False,11,2
31,0,0,9,128,False,8,1
32,1,1,9,8,False,11,0
33,0,0,9,32,False,12,2
34,1,1,9,8,False,12,0
35,0,0,9,32,False,13,2
36,0,0,9,8,False,13,0
37,0,0,9,32,False,14,2
38,0,0,9,8,False,14,0
39,0,0,9,128,False,9,1
40,0,0,9,128,False,10,1
41,0,0,9,128,False,11,1
42,0,0,9,128,False,12,1
43,0,0,9,128,False,13,1
44,0,0,9,128,False,14,1
