trial,pumps,reward,run,max_pumps,exploded,balloon_trial,balloon_idx
27,45,0,8,128,True,10,1
28,7,0,8,8,True,7,0
29,11,0,8,128,True,11,1
30,3,0,8,8,True,8,0
31,7,0,8,8,True,9,0
32,2,0,8,8,True,10,0
33,5,0,8,8,True,11,0
34,9,0,8,32,True,10,2
35,2,0,8,32,True,11,2
36,106,0,8,128,True,12,1
37,7,0,8,8,True,12,0
38,115,0,8,128,True,13,1
39,7,0,8,8,True,13,0
40,12,0,8,32,True,12,2
41,20,0,8,32,True,13,2
42,77,0,8,128,True,14,1
43,29,0,8,32,True,14,2
44,5,0,8,8,True,14,0
0,91,0,9,128,True,0,1
1,7,0,9,8,True,0,0
2,8,0,9,8,True,1,0
3,20,0,9,32,True,0,2
4,45,0,9,128,True,1,1
5,4,0,9,8,True,2,0
6,74,0,9,128,True,2,1
7,2,0,9,8,True,3,0
8,6,0,9,8,True,4,0
9,13,0,9,32,True,1,2
10,18,0,9,32,True,2,2
11,4,0,9,8,True,5,0
12,3,0,9,32,True,3,2
13,1,0,9,32,True,4,2
14,47,0,9,128,True,3,1
15,1,0,9,8,True,6,0
16,5,0,9,32,True,5,2
17,4,0,9,8,True,7,0
18,5,0,9,32,True,6,2
19,3,0,9,8,True,8,0
20,2,0,9,8,True,9,0
21,1,0,9,8,True,10,0
22,118,0,9,128,True,4,1
23,117,0,9,128,True,5,1
24,126,0,9,128,True,6,1
25,71,0,9,128,True,7,1
26,6,0,9,8,True,11,0
27,34,0,9,128,True,8,1
28,4,0,9,8,True,12,0
29,20,0,9,32,True,7,2
30,13,0,9,32,True,8,2
31,1,0,9,8,True,13,0
32,2,0,9,8,True,14,0
33,17,0,9,32,True,9,2
34,12,0,9,32,True,10,2
35,33,0,9,128,True,9,1
36,29,0,9,32,True,11,2
37,34,0,9,128,True,10,1
38,30,0,9,32,True,12,2
39,20,0,9,32,True,13,2
40,45,0,9,128,True,11,1
41,23,0,9,32,True,14,2
42,103,0,9,128,True,12,1
43,95,0,9,128,True,13,1
44,43,0,9,128,True,14,1
0,9,0,10,128,True,0,1
1,6,0,10,8,True,0,2
2,3,0,10,8,True,1,2
3,4,0,10,8,True,2,2
4,18,0,10,32,True,0,0
5,98,0,10,128,True,1,1
6,122,0,10,128,True,2,1
7,2,0,10,8,True,3,2
8,13,0,10,128,True,3,1
9,33,0,10,128,True,4,1
10,5,0,10,32,True,1,0
11,9,0,10,32,True,2,0
12,128,0,10,128,True,5,1
13,8,0,10,8,True,4,2
14,28,0,10,32,True,3,0
15,8,0,10,8,True,5,2
16,5,0,10,8,True,6,2
17,27,0,10,32,True,4,0
18,5,0,10,8,True,7,2
19,7,0,10,8,True,8,2
20,9,0,10,32,True,5,0
21,1,0,10,128,True,6,1
22,30,0,10,32,True,6,0
23,4,0,10,8,True,9,2
24,5,0,10,8,True,10,2
25,8,0,10,128,True,7,1
26,18,0,10,32,True,7,0
27,1,0,10,8,True,11,2
28,15,0,10,32,True,8,0
29,100,0,10,128,True,8,1
30,7,0,10,8,True,12,2
31,16,0,10,32,True,9,0
32,19,0,10,32,True,10,0
33,5,0,10,8,True,13,2
34,28,0,10,128,True,9,1
35,1,0,10,8,True,14,2
36,19,0,10,32,True,11,0
37,22,0,10,128,True,10,1
38,7,0,10,32,True,12,0
39,20,0,10,32,True,13,0
40,127,0,10,128,True,11,1
41,87,0,10,128,True,12,1
42,54,0,10,128,True,13,1
43,4,0,10,32,True,14,0
44,9,0,10,128,True,14,1
0,51,0,11,128,True,0,2
1,4,0,11,8,True,0,0
2,24,0,11,32,True,0,1
3,67,0,11,128,True,1,2
4,5,0,11,32,True,1,1
5,2,0,11,32,True,2,1
6,4,0,11,8,True,1,0
7,6,0,11,32,True,3,1
8,30,0,11,32,True,4,1
9,8,0,11,8,True,2,0
10,75,0,11,128,True,2,2
11,13,0,11,128,True,3,2
12,16,0,11,128,True,4,2
13,44,0,11,128,True,5,2
14,28,0,11,32,True,5,1
15,32,0,11,32,True,6,1
16,119,0,11,128,True,6,2
17,25,0,11,32,True,7,1
18,101,0,11,128,True,7,2
19,125,0,11,128,True,8,2
20,71,0,11,128,True,9,2
21,87,0,11,128,True,10,2
22,124,0,11,128,True,11,2
23,1,0,11,8,True,3,0
24,2,0,11,8,True,4,0
25,109,0,11,128,True,12,2
26,8,0,11,8,True,5,0
27,22,0,11,32,True,8,1
28,5,0,11,8,True,6,0
29,63,0,11,128,True,13,2
30,7,0,11,8,True,7,0
31,28,0,11,128,True,14,2
32,26,0,11,32,True,9,1
33,2,0,11,8,True,8,0
34,1,0,11,8,True,9,0
35,27,0,11,32,True,10,1
36,20,0,11,32,True,11,1
37,3,0,11,8,True,10,0
38,28,0,11,32,True,12,1
39,6,0,11,32,True,13,1
40,6,0,11,32,True,14,1
41,5,0,11,8,True,11,0
42,6,0,11,8,True,12,0
43,6,0,11,8,True,13,0
44,8,0,11,8,True,14,0
0,122,0,12,128,True,0,1
1,4,0,12,8,True,0,2
2,30,0,12,32,True,0,0
3,11,0,12,128,True,1,1
4,48,0,12,128,True,2,1
5,3,0,12,8,True,1,2
6,28,0,12,32,True,1,0
7,5,0,12,8,True,2,2
8,2,0,12,8,True,3,2
9,8,0,12,32,True,2,0
10,2,0,12,8,True,4,2
11,31,0,12,32,True,3,0
12,5,0,12,8,True,5,2
13,16,0,12,128,True,3,1
14,6,0,12,8,True,6,2
15,4,0,12,8,True,7,2
16,8,0,12,8,True,8,2
17,40,0,12,128,True,4,1
18,95,0,12,128,True,5,1
19,15,0,12,32,True,4,0
20,108,0,12,128,True,6,1
21,24,0,12,32,True,5,0
22,3,0,12,8,True,9,2
23,3,0,12,8,True,10,2
24,4,0,12,8,True,11,2
25,40,0,12,128,True,7,1
26,72,0,12,128,True,8,1
27,42,0,12,128,True,9,1
28,8,0,12,8,True,12,2
29,1,0,12,8,True,13,2
30,5,0,12,8,True,14,2
31,28,0,12,128,True,10,1
32,81,0,12,128,True,11,1
33,16,0,12,32,True,6,0
34,33,0,12,128,True,12,1
35,6,0,12,32,True,7,0
36,108,0,12,128,True,13,1
37,6,0,12,32,True,8,0
38,30,0,12,32,True,9,0
39,8,0,12,32,True,10,0
40,31,0,12,128,True,14,1
41,16,0,12,32,True,11,0
42,17,0,12,32,True,12,0
43,32,0,12,32,True,13,0
44,25,0,12,32,True,14,0
0,43,0,13,128,True,0,1
1,80,0,13,128,True,1,1
2,12,0,13,32,True,0,2
3,8,0,13,8,True,0,0
4,3,0,13,8,True,1,0
5,1,0,13,32,True,1,2
6,26,0,13,32,True,2,2
7,3,0,13,8,True,2,0
8,24,0,13,32,True,3,2
9,6,0,13,8,True,3,0
10,1,0,13,8,True,4,0
11,8,0,13,8,True,5,0
12,7,0,13,8,True,6,0
13,4,0,13,8,True,7,0
14,106,0,13,128,True,2,1
15,29,0,13,32,True,4,2
16,23,0,13,32,True,5,2
17,4,0,13,128,True,3,1
18,8,0,13,8,True,8,0
19,1,0,13,8,True,9,0
20,27,0,13,32,True,6,2
21,6,0,13,8,True,10,0
22,122,0,13,128,True,4,1
23,8,0,13,8,True,11,0
24,3,0,13,8,True,12,0
25,7,0,13,32,True,7,2
26,5,0,13,8,True,13,0
27,7,0,13,8,True,14,0
28,24,0,13,32,True,8,2
29,95,0,13,128,True,5,1
30,80,0,13,128,True,6,1
31,46,0,13,128,True,7,1
32,31,0,13,128,True,8,1
33,15,0,13,32,True,9,2
34,78,0,13,128,True,9,1
35,20,0,13,32,True,10,2
36,12,0,13,128,True,10,1
37,8,0,13,32,True,11,2
38,30,0,13,32,True,12,2
39,57,0,13,128,True,11,1
40,76,0,13,128,True,12,1
41,68,0,13,128,True,13,1
42,102,0,13,128,True,14,1
43,9,0,13,32,True,13,2
44,25,0,13,32,True,14,2
0,1,0,14,8,True,0,0
1,3,0,14,8,True,1,0
2,39,0,14,128,True,0,1
3,104,0,14,128,True,1,1
4,6,0,14,8,True,2,0
5,37,0,14,128,True,2,1
6,5,0,14,8,True,3,0
7,4,0,14,128,True,3,1
8,25,0,14,32,True,0,2
9,55,0,14,128,True,4,1
10,31,0,14,128,True,5,1
11,56,0,14,128,True,6,1
12,49,0,14,128,True,7,1
13,8,0,14,8,True,4,0
14,6,0,14,8,True,5,0
15,6,0,14,8,True,6,0
16,4,0,14,8,True,7,0
17,54,0,14,128,True,8,1
18,6,0,14,32,True,1,2
19,6,0,14,8,True,8,0
20,21,0,14,32,True,2,2
21,2,0,14,8,True,9,0
22,15,0,14,32,True,3,2
23,29,0,14,32,True,4,2
24,85,0,14,128,True,9,1
25,4,0,14,8,True,10,0
26,7,0,14,32,True,5,2
27,2,0,14,8,True,11,0
28,32,0,14,32,True,6,2
29,6,0,14,32,True,7,2
30,50,0,14,128,True,10,1
31,3,0,14,8,True,12,0
32,5,0,14,8,True,13,0
33,94,0,14,128,True,11,1
34,1,0,14,8,True,14,0
35,22,0,14,32,True,8,2
36,27,0,14,32,True,9,2
37,85,0,14,128,True,12,1
38,27,0,14,32,True,10,2
39,14,0,14,32,True,11,2
40,15,0,14,32,True,12,2
41,60,0,14,128,True,13,1
42,115,0,14,128,True,14,1
43,32,0,14,32,True,13,2
44,19,0,14,32,True,14,2
0,27,0,15,32,True,0,0
1,30,0,15,32,True,1,0
2,2,0,15,8,True,0,1
3,4,0,15,8,True,1,1
4,3,0,15,128,True,0,2
5,107,0,15,128,True,1,2
6,12,0,15,32,True,2,0
7,124,0,15,128,True,2,2
8,40,0,15,128,True,3,2
9,5,0,15,8,True,2,1
10,4,0,15,8,True,3,1
11,71,0,15,128,True,4,2
12,12,0,15,32,True,3,0
13,7,0,15,8,True,4,1
14,8,0,15,32,True,4,0
15,2,0,15,8,True,5,1
16,7,0,15,8,True,6,1
17,73,0,15,128,True,5,2
18,4,0,15,8,True,7,1
19,34,0,15,128,True,6,2
20,4,0,15,8,True,8,1
21,15,0,15,32,True,5,0
22,8,0,15,32,True,6,0
23,31,0,15,32,True,7,0
24,18,0,15,32,True,8,0
25,5,0,15,8,True,9,1
26,4,0,15,8,True,10,1
27,71,0,15,128,True,7,2
28,7,0,15,8,True,11,1
29,3,0,15,8,True,12,1
30,2,0,15,8,True,13,1
31,4,0,15,8,True,14,1
32,92,0,15,128,True,8,2
33,9,0,15,32,True,9,0
34,7,0,15,32,True,10,0
35,107,0,15,128,True,9,2
36,17,0,15,128,True,10,2
37,31,0,15,32,True,11,0
38,26,0,15,128,True,11,2
39,110,0,15,128,True,12,2
40,17,0,15,32,True,12,0
41,12,0,15,32,True,13,0
42,32,0,15,32,True,14,0
43,12,0,15,128,True,13,2
44,60,0,15,128,True,14,2
0,36,0,16,128,True,0,1
1,58,0,16,128,True,1,1
2,75,0,16,128,True,2,1
3,15,0,16,32,True,0,0
4,110,0,16,128,True,3,1
5,110,0,16,128,True,4,1
6,20,0,16,128,True,5,1
7,44,0,16,128,True,6,1
8,44,0,16,128,True,7,1
9,20,0,16,128,True,8,1
10,31,0,16,128,True,9,1
11,91,0,16,128,True,10,1
12,15,0,16,32,True,1,0
13,7,0,16,8,True,0,2
14,119,0,16,128,True,11,1
15,29,0,16,128,True,12,1
16,29,0,16,32,True,2,0
17,10,0,16,128,True,13,1
18,2,0,16,8,True,1,2
19,104,0,16,128,True,14,1
20,11,0,16,32,True,3,0
21,7,0,16,32,True,4,0
22,23,0,16,32,True,5,0
23,1,0,16,32,True,6,0
24,1,0,16,32,True,7,0
25,7,0,16,8,True,2,2
26,7,0,16,8,True,3,2
27,20,0,16,32,True,8,0
28,5,0,16,8,True,4,2
29,21,0,16,32,True,9,0
30,1,0,16,8,True,5,2
31,5,0,16,32,True,10,0
32,5,0,16,8,True,6,2
33,24,0,16,32,True,11,0
34,3,0,16,8,True,7,2
35,7,0,16,8,True,8,2
36,6,0,16,8,True,9,2
37,7,0,16,8,True,10,2
38,14,0,16,32,True,12,0
39,16,0,16,32,True,13,0
40,12,0,16,32,True,14,0
41,1,0,16,8,True,11,2
42,7,0,16,8,True,12,2
43,8,0,16,8,True,13,2
44,1,0,16,8,True,14,2
0,30,0,17,32,True,0,0
1,22,0,17,32,True,1,0
2,4,0,17,8,True,0,2
3,58,0,17,128,True,0,1
4,26,0,17,128,True,1,1
5,21,0,17,32,True,2,0
6,20,0,17,32,True,3,0
7,3,0,17,8,True,1,2
8,15,0,17,32,True,4,0
9,1,0,17,8,True,2,2
10,5,0,17,8,True,3,2
11,7,0,17,8,True,4,2
12,30,0,17,32,True,5,0
13,23,0,17,32,True,6,0
14,89,0,17,128,True,2,1
15,11,0,17,32,True,7,0
16,4,0,17,8,True,5,2
17,12,0,17,32,True,8,0
18,29,0,17,32,True,9,0
19,8,0,17,32,True,10,0
20,47,0,17,128,True,3,1
21,82,0,17,128,True,4,1
22,88,0,17,128,True,5,1
23,83,0,17,128,True,6,1
24,34,0,17,128,True,7,1
25,72,0,17,128,True,8,1
26,122,0,17,128,True,9,1
27,102,0,17,128,True,10,1
28,4,0,17,8,True,6,2
29,54,0,17,128,True,11,1
30,98,0,17,128,True,12,1
31,8,0,17,8,True,7,2
32,52,0,17,128,True,13,1
33,16,0,17,32,True,11,0
34,28,0,17,32,True,12,0
35,107,0,17,128,True,14,1
36,4,0,17,8,True,8,2
37,6,0,17,32,True,13,0
38,2,0,17,8,True,9,2
39,6,0,17,8,True,10,2
40,9,0,17,32,True,14,0
41,6,0,17,8,True,11,2
42,5,0,17,8,True,12,2
43,6,0,17,8,True,13,2
44,5,0,17,8,True,14,2
0,4,0,18,8,True,0,2
1,53,0,18,128,True,0,0
2,3,0,18,8,True,1,2
3,13,0,18,32,True,0,1
4,8,0,18,32,True,1,1
5,13,0,18,32,True,2,1
6,13,0,18,32,True,3,1
7,3,0,18,8,True,2,2
8,1,0,18,8,True,3,2
9,16,0,18,32,True,4,1
10,60,0,18,128,True,1,0
11,2,0,18,32,True,5,1
12,32,0,18,32,True,6,1
13,81,0,18,128,True,2,0
14,65,0,18,128,True,3,0
15,7,0,18,128,True,4,0
16,10,0,18,32,True,7,1
17,106,0,18,128,True,5,0
18,12,0,18,32,True,8,1
19,2,0,18,8,True,4,2
20,13,0,18,32,True,9,1
21,12,0,18,32,True,10,1
22,14,0,18,32,True,11,1
23,14,0,18,32,True,12,1
24,8,0,18,8,True,5,2
25,7,0,18,8,True,6,2
26,6,0,18,8,True,7,2
27,36,0,18,128,True,6,0
28,8,0,18,8,True,8,2
29,3,0,18,8,True,9,2
30,29,0,18,32,True,13,1
31,32,0,18,32,True,14,1
32,53,0,18,128,True,7,0
33,77,0,18,128,True,8,0
34,4,0,18,8,True,10,2
35,15,0,18,128,True,9,0
36,87,0,18,128,True,10,0
37,118,0,18,128,True,11,0
38,2,0,18,8,True,11,2
39,2,0,18,8,True,12,2
40,112,0,18,128,True,12,0
41,2,0,18,8,True,13,2
42,63,0,18,128,True,13,0
43,122,0,18,128,True,14,0
44,2,0,18,8,True,14,2
0,14,0,19,32,True,0,2
1,2,0,19,8,True,0,0
2,28,0,19,32,True,1,2
3,52,0,19,128,True,0,1
4,59,0,19,128,True,1,1
5,4,0,19,8,True,1,0
6,22,0,19,32,True,2,2
7,16,0,19,32,True,3,2
8,1,0,19,8,True,2,0
9,12,0,19,128,True,2,1
10,14,0,19,128,True,3,1
11,56,0,19,128,True,4,1
12,4,0,19,8,True,3,0
13,57,0,19,128,True,5,1
14,4,0,19,8,True,4,0
