trial,block,block_trial,choice,reward,confidence,accurate,run
69,3,8,1,53.92,0.67,1,3
70,3,9,1,62.82,0.45,1,3
71,3,10,1,49.36,0.56,1,3
72,3,11,1,66.62,0.99,1,3
73,3,12,0,47.59,0.47,0,3
74,3,13,1,45.87,0.99,1,3
75,3,14,1,64.53,0.97,1,3
76,3,15,1,65.64,0.99,1,3
77,3,16,1,66.52,0.99,1,3
78,3,17,1,47.92,0.99,1,3
79,3,18,1,70.12,0.88,0,3
0,0,0,1,51.32,0.4,1,4
1,0,1,0,39.44,0.8,0,4
2,0,2,1,63.34,0.7,1,4
3,0,3,1,74.05,0.78,1,4
4,0,4,1,88.13,0.67,1,4
5,0,5,0,43.53,0.73,0,4
6,0,6,0,35.38,0.89,0,4
7,0,7,1,54.45,0.92,1,4
8,0,8,1,59.99,0.87,1,4
9,0,9,1,61.21,0.95,1,4
10,0,10,0,37.11,0.88,0,4
11,0,11,1,64.14,0.99,1,4
12,0,12,1,61.58,0.94,1,4
13,0,13,1,68.4,0.88,1,4
14,0,14,1,58.06,0.99,1,4
15,0,15,1,56.8,0.94,1,4
16,0,16,0,30.2,0.79,0,4
17,0,17,1,79.01,0.98,1,4
18,0,18,1,69.89,0.99,1,4
19,0,19,1,71.94,0.99,1,4
20,0,20,1,68.85,0.98,0,4
21,1,0,1,32.97,0.99,0,4
22,1,1,1,45.18,0.99,0,4
23,1,2,1,33.11,0.97,0,4
24,1,3,1,40.12,0.99,0,4
25,1,4,1,45.6,0.96,0,4
26,1,5,0,65.55,0.99,1,4
27,1,6,0,58.71,0.99,1,4
28,1,7,1,45.02,0.98,0,4
29,1,8,1,39.39,0.98,0,4
30,1,9,1,35.49,0.97,0,4
31,1,10,0,59.01,0.99,1,4
32,1,11,1,43.47,0.99,0,4
33,1,12,1,34.09,0.95,0,4
34,1,13,0,66.01,0.99,1,4
35,1,14,1,33.94,0.99,0,4
36,1,15,1,26.89,0.89,0,4
37,1,16,1,43.87,0.87,0,4
38,1,17,1,31.71,0.97,0,4
39,1,18,0,64.98,0.72,1,4
40,1,19,1,50.29,0.82,1,4
41,2,0,1,53.93,0.96,1,4
42,2,1,1,55.78,0.92,1,4
43,2,2,1,61.57,0.93,1,4
44,2,3,1,57.49,0.62,1,4
45,2,4,1,49.92,0.99,1,4
46,2,5,0,46.29,0.96,0,4
47,2,6,1,63.84,0.98,1,4
48,2,7,1,50.66,0.99,1,4
49,2,8,1,59.74,0.99,1,4
50,2,9,1,61.89,0.52,1,4
51,2,10,1,64.73,0.88,1,4
52,2,11,1,49.22,0.93,1,4
53,2,12,1,58.75,0.83,1,4
54,2,13,0,51.43,0.86,0,4
55,2,14,1,54.49,0.95,1,4
56,2,15,1,59.13,0.88,1,4
57,2,16,1,70.52,0.66,1,4
58,2,17,1,51.97,0.88,1,4
59,2,18,1,59.97,0.62,1,4
60,2,19,1,76.9,0.65,0,4
61,3,0,1,33.83,0.86,0,4
62,3,1,0,64.1,0.81,1,4
63,3,2,0,57.77,0.71,1,4
64,3,3,1,47.96,0.54,0,4
65,3,4,1,41.45,0.67,0,4
66,3,5,1,51.29,0.36,0,4
67,3,6,1,46.99,0.69,0,4
68,3,7,1,30.45,0.73,0,4
69,3,8,1,30.58,0.73,0,4
70,3,9,1,31.56,0.62,0,4
71,3,10,1,18.16,0.64,0,4
72,3,11,1,35.85,0.72,0,4
73,3,12,1,32.79,0.93,0,4
74,3,13,1,41.42,0.92,0,4
75,3,14,1,36.88,0.65,0,4
76,3,15,1,54.35,0.95,0,4
77,3,16,1,32.57,0.78,0,4
78,3,17,1,37.77,0.88,0,4
79,3,18,1,31.65,0.96,1,4
0,0,0,0,72.55,0.7,1,5
1,0,1,1,48.29,0.8,0,5
2,0,2,1,43.41,0.99,0,5
3,0,3,1,37.77,0.54,0,5
4,0,4,0,60.65,0.99,1,5
5,0,5,1,45.93,0.99,0,5
6,0,6,0,55.35,0.82,1,5
7,0,7,0,75.43,0.99,1,5
8,0,8,0,61.78,0.99,1,5
9,0,9,1,34.15,0.98,0,5
10,0,10,1,41.94,0.96,0,5
11,0,11,0,59.27,0.89,1,5
12,0,12,1,32.27,0.95,0,5
13,0,13,1,32.88,0.88,0,5
14,0,14,0,69.04,0.98,1,5
15,0,15,1,27.92,0.99,0,5
16,0,16,0,59.9,0.94,1,5
17,0,17,0,56.67,0.98,1,5
18,0,18,0,65.12,0.98,1,5
19,0,19,0,65.85,0.97,1,5
20,0,20,0,57.33,0.97,0,5
21,1,0,0,50.01,0.99,0,5
22,1,1,0,33.68,0.87,0,5
23,1,2,0,34.46,0.99,0,5
24,1,3,1,56.2,0.99,1,5
25,1,4,0,46.99,0.99,0,5
26,1,5,0,45.46,0.98,0,5
27,1,6,0,35.96,0.99,0,5
28,1,7,0,49.61,0.99,0,5
29,1,8,0,44.85,0.98,0,5
30,1,9,1,66.99,0.96,1,5
31,1,10,0,46.91,0.99,0,5
32,1,11,0,42.35,0.99,0,5
33,1,12,1,52.06,0.99,1,5
34,1,13,1,72.03,0.96,1,5
35,1,14,1,63.24,0.99,1,5
36,1,15,1,50.19,0.84,1,5
37,1,16,1,56.33,0.85,1,5
38,1,17,1,53.62,0.99,1,5
39,1,18,0,52.48,0.89,0,5
40,1,19,0,41.32,0.89,1,5
41,2,0,0,57.88,0.99,1,5
42,2,1,1,28.67,0.99,0,5
43,2,2,1,40.81,0.88,0,5
44,2,3,1,49.0,0.99,0,5
45,2,4,0,60.31,0.76,1,5
46,2,5,1,48.5,0.86,0,5
47,2,6,1,34.94,0.99,0,5
48,2,7,1,30.45,0.58,0,5
49,2,8,1,42.01,0.99,0,5
50,2,9,1,44.02,0.99,0,5
51,2,10,0,63.49,0.75,1,5
52,2,11,1,36.46,0.98,0,5
53,2,12,1,45.32,0.81,0,5
54,2,13,1,49.38,0.99,0,5
55,2,14,1,37.3,0.99,0,5
56,2,15,1,53.12,0.81,0,5
57,2,16,0,73.48,0.99,1,5
58,2,17,1,36.49,0.52,0,5
59,2,18,1,31.78,0.51,0,5
60,2,19,1,42.74,0.88,1,5
61,3,0,0,35.23,0.99,0,5
62,3,1,1,68.5,0.92,1,5
63,3,2,0,46.68,0.74,0,5
64,3,3,1,59.77,0.99,1,5
65,3,4,0,33.72,0.96,0,5
66,3,5,0,27.17,0.99,0,5
67,3,6,1,69.22,0.97,1,5
68,3,7,0,49.21,0.99,0,5
69,3,8,1,48.79,0.99,1,5
70,3,9,1,70.57,0.96,1,5
71,3,10,0,46.31,0.98,0,5
72,3,11,1,59.71,0.69,1,5
73,3,12,1,53.88,0.75,1,5
74,3,13,1,56.14,0.59,1,5
75,3,14,0,44.86,0.75,0,5
76,3,15,1,68.0,0.99,1,5
77,3,16,1,40.4,0.78,1,5
78,3,17,0,43.65,0.99,0,5
79,3,18,1,65.39,0.99,0,5
0,0,0,1,44.68,0.22,0,6
1,0,1,1,28.84,0.7,0,6
2,0,2,1,45.1,0.8,0,6
3,0,3,1,19.54,0.85,0,6
4,0,4,1,48.2,0.93,0,6
5,0,5,1,41.89,0.93,0,6
6,0,6,0,58.34,0.75,1,6
7,0,7,1,20.7,0.81,0,6
8,0,8,1,52.64,0.98,0,6
9,0,9,1,37.25,0.98,0,6
10,0,10,0,61.38,0.98,1,6
11,0,11,1,36.13,0.97,0,6
12,0,12,1,46.95,0.99,0,6
13,0,13,1,38.88,0.98,0,6
14,0,14,1,34.65,0.99,0,6
15,0,15,1,45.68,0.72,0,6
16,0,16,1,44.88,0.97,0,6
17,0,17,1,54.23,0.89,0,6
18,0,18,1,51.38,0.98,0,6
19,0,19,0,38.17,0.99,1,6
20,0,20,1,41.41,0.99,1,6
21,1,0,1,48.66,0.88,1,6
22,1,1,0,44.36,0.99,0,6
23,1,2,0,46.79,0.99,0,6
24,1,3,1,74.06,0.81,1,6
25,1,4,1,70.44,0.99,1,6
26,1,5,1,53.15,0.98,1,6
27,1,6,1,71.05,0.75,1,6
28,1,7,0,33.9,0.98,0,6
29,1,8,1,58.8,0.81,1,6
30,1,9,1,53.63,0.99,1,6
31,1,10,1,50.82,0.82,1,6
32,1,11,1,67.96,0.92,1,6
33,1,12,0,40.86,0.99,0,6
34,1,13,1,66.47,0.73,1,6
35,1,14,0,51.6,0.85,0,6
36,1,15,0,41.86,0.85,0,6
37,1,16,0,33.81,0.93,0,6
38,1,17,0,36.19,0.93,0,6
39,1,18,1,66.74,0.92,1,6
40,1,19,0,38.73,0.96,1,6
41,2,0,1,29.15,0.93,0,6
42,2,1,1,54.93,0.83,0,6
43,2,2,1,44.8,0.74,0,6
44,2,3,1,44.0,0.86,0,6
45,2,4,1,55.17,0.96,0,6
46,2,5,1,34.24,0.99,0,6
47,2,6,1,42.21,0.96,0,6
48,2,7,1,47.16,0.77,0,6
49,2,8,1,38.94,0.76,0,6
50,2,9,1,47.36,0.96,0,6
51,2,10,1,36.58,0.92,0,6
52,2,11,1,35.29,0.73,0,6
53,2,12,1,47.13,0.84,0,6
54,2,13,1,42.58,0.71,0,6
55,2,14,1,33.47,0.82,0,6
56,2,15,1,37.01,0.76,0,6
57,2,16,1,46.66,0.93,0,6
58,2,17,1,39.09,0.63,0,6
59,2,18,0,64.13,0.95,1,6
60,2,19,1,38.55,0.26,1,6
61,3,0,1,56.0,0.99,1,6
62,3,1,0,37.04,0.88,0,6
63,3,2,0,46.12,0.84,0,6
64,3,3,0,40.32,0.99,0,6
65,3,4,1,50.69,0.77,1,6
66,3,5,1,64.01,0.96,1,6
67,3,6,1,62.95,0.54,1,6
68,3,7,1,66.77,0.42,1,6
69,3,8,0,63.41,0.99,0,6
70,3,9,0,37.39,0.71,0,6
71,3,10,0,17.75,0.97,0,6
72,3,11,1,55.69,0.98,1,6
73,3,12,1,62.71,0.83,1,6
74,3,13,0,38.82,0.67,0,6
75,3,14,1,64.41,0.69,1,6
76,3,15,0,51.89,0.53,0,6
77,3,16,1,62.98,0.26,1,6
78,3,17,1,56.55,0.94,1,6
79,3,18,1,62.62,0.84,0,6
0,0,0,1,49.9,0.9,1,7
1,0,1,1,57.2,0.75,1,7
2,0,2,1,57.06,0.75,1,7
3,0,3,1,56.45,0.5,1,7
4,0,4,1,66.78,0.98,1,7
5,0,5,1,71.53,0.63,1,7
6,0,6,1,59.77,0.99,1,7
7,0,7,0,39.2,0.94,0,7
8,0,8,1,66.2,0.75,1,7
9,0,9,1,61.63,0.67,1,7
10,0,10,1,65.72,0.99,1,7
11,0,11,0,54.39,0.94,0,7
12,0,12,1,42.07,0.76,1,7
13,0,13,0,34.03,0.95,0,7
14,0,14,0,49.37,0.83,0,7
15,0,15,1,60.32,0.99,1,7
16,0,16,1,63.35,0.86,1,7
17,0,17,1,49.63,0.83,1,7
18,0,18,1,55.3,0.99,1,7
19,0,19,0,41.06,0.83,0,7
20,0,20,1,64.95,0.84,0,7
21,1,0,1,41.04,0.88,0,7
22,1,1,0,56.21,0.86,1,7
23,1,2,1,40.81,0.87,0,7
24,1,3,1,51.97,0.99,0,7
25,1,4,1,39.42,0.97,0,7
26,1,5,1,33.18,0.99,0,7
27,1,6,1,43.14,0.98,0,7
28,1,7,0,55.12,0.94,1,7
29,1,8,0,64.45,0.98,1,7
30,1,9,0,74.59,0.89,1,7
31,1,10,1,43.7,0.76,0,7
32,1,11,1,52.28,0.76,0,7
33,1,12,0,67.34,0.86,1,7
34,1,13,1,41.36,0.85,0,7
35,1,14,0,49.02,0.74,1,7
36,1,15,1,39.33,0.94,0,7
37,1,16,1,36.41,0.87,0,7
38,1,17,1,33.73,0.75,0,7
39,1,18,0,60.62,0.74,1,7
40,1,19,1,34.08,0.85,1,7
41,2,0,1,59.11,0.52,1,7
42,2,1,0,34.78,0.72,0,7
43,2,2,1,59.99,0.75,1,7
44,2,3,1,48.29,0.53,1,7
45,2,4,1,54.56,0.54,1,7
46,2,5,0,48.92,0.97,0,7
47,2,6,1,58.01,0.73,1,7
48,2,7,1,51.92,0.83,1,7
49,2,8,1,56.02,0.99,1,7
50,2,9,1,59.16,0.85,1,7
51,2,10,1,51.69,0.99,1,7
52,2,11,1,65.38,0.78,1,7
53,2,12,0,38.64,0.85,0,7
54,2,13,1,60.03,0.99,1,7
55,2,14,0,53.8,0.93,0,7
56,2,15,1,41.77,0.95,1,7
57,2,16,1,75.62,0.74,1,7
58,2,17,1,60.22,0.99,1,7
59,2,18,1,62.28,0.65,1,7
60,2,19,1,65.48,0.75,0,7
61,3,0,1,39.17,0.72,0,7
62,3,1,1,57.48,0.52,0,7
63,3,2,1,34.8,0.98,0,7
64,3,3,1,48.4,0.59,0,7
65,3,4,0,57.07,0.82,1,7
66,3,5,1,39.42,0.99,0,7
67,3,6,1,37.65,0.62,0,7
68,3,7,1,45.3,0.99,0,7
69,3,8,1,29.19,0.55,0,7
70,3,9,1,45.92,0.97,0,7
71,3,10,1,36.8,0.99,0,7
72,3,11,0,60.25,0.99,1,7
73,3,12,0,35.14,0.99,1,7
74,3,13,1,39.71,0.65,0,7
75,3,14,1,32.99,0.72,0,7
76,3,15,1,47.54,0.99,0,7
77,3,16,0,55.17,0.52,1,7
78,3,17,0,42.34,0.67,1,7
79,3,18,1,40.97,0.98,1,7
0,0,0,0,69.4,0.75,1,8
1,0,1,1,43.51,0.8,0,8
2,0,2,1,36.77,0.68,0,8
3,0,3,1,32.08,0.92,0,8
4,0,4,1,47.29,0.82,0,8
5,0,5,1,39.49,0.97,0,8
6,0,6,1,32.74,0.75,0,8
7,0,7,0,47.05,0.79,1,8
8,0,8,1,32.14,0.53,0,8
9,0,9,0,66.96,0.67,1,8
10,0,10,1,38.43,0.83,0,8
11,0,11,0,72.06,0.99,1,8
12,0,12,1,51.04,0.66,0,8
13,0,13,1,47.01,0.85,0,8
14,0,14,1,25.44,0.82,0,8
15,0,15,1,38.52,0.92,0,8
16,0,16,0,59.24,0.95,1,8
17,0,17,0,70.89,0.98,1,8
18,0,18,0,55.85,0.99,1,8
19,0,19,0,53.81,0.95,1,8
20,0,20,1,26.36,0.99,1,8
21,1,0,1,47.32,0.75,1,8
22,1,1,0,51.09,0.92,0,8
23,1,2,1,62.16,0.99,1,8
24,1,3,1,58.57,0.95,1,8
25,1,4,0,31.35,0.98,0,8
26,1,5,1,57.47,0.98,1,8
27,1,6,0,42.06,0.99,0,8
28,1,7,1,55.87,0.95,1,8
29,1,8,1,60.92,0.95,1,8
30,1,9,0,47.42,0.99,0,8
31,1,10,1,60.26,0.92,1,8
32,1,11,0,49.88,0.97,0,8
33,1,12,0,36.09,0.98,0,8
34,1,13,0,41.87,0.75,0,8
35,1,14,0,39.94,0.75,0,8
36,1,15,1,58.8,0.73,1,8
37,1,16,1,57.31,0.82,1,8
38,1,17,1,73.01,0.97,1,8
39,1,18,1,54.96,0.97,1,8
40,1,19,0,34.6,0.98,1,8
41,2,0,0,56.29,0.99,1,8
42,2,1,1,40.26,0.99,0,8
43,2,2,0,64.73,0.99,1,8
44,2,3,0,53.86,0.95,1,8
45,2,4,1,39.97,0.73,0,8
46,2,5,0,60.69,0.95,1,8
47,2,6,0,46.92,0.65,1,8
48,2,7,0,31.93,0.62,1,8
49,2,8,0,69.35,0.75,1,8
50,2,9,0,56.95,0.59,1,8
51,2,10,0,77.42,0.79,1,8
52,2,11,1,43.99,0.42,0,8
53,2,12,1,35.9,0.74,0,8
54,2,13,0,44.1,0.99,1,8
55,2,14,1,34.02,0.72,0,8
56,2,15,1,34.58,0.88,0,8
