informative_lh,prior,lh,left_pred,red_observation,run
True,0.5,0.7,0.81,True,51
False,0.9,0.5,0.5,False,51
True,0.5,0.2,0.8,True,52
False,0.1,0.5,0.5,False,52
True,0.6,0.3,0.34,True,53
False,0.1,0.6,0.59,True,53
True,0.4,0.2,0.24,False,54
False,0.1,0.6,0.44,False,54
True,0.5,0.9,0.97,False,55
False,0.1,0.4,0.5,True,55
True,0.5,0.1,0.65,True,56
False,0.8,0.6,0.81,False,56
True,0.5,0.1,0.62,False,57
False,0.1,0.5,0.25,False,57
True,0.5,0.8,0.39,True,58
False,0.8,0.5,0.87,False,58
True,0.4,0.8,0.36,False,59
False,0.9,0.5,0.69,True,59
True,0.5,0.9,0.49,True,60
False,0.8,0.5,0.84,False,60
True,0.6,0.2,0.66,True,61
False,0.9,0.5,0.75,False,61
True,0.4,0.3,0.46,True,62
False,0.7,0.5,0.51,True,62
True,0.5,0.9,0.74,True,63
False,0.3,0.4,0.53,False,63
True,0.5,0.1,0.37,False,64
False,0.8,0.5,0.64,True,64
True,0.6,0.7,0.15,False,65
False,0.9,0.4,0.55,True,65
True,0.6,0.2,0.5,True,66
False,0.1,0.6,0.25,False,66
True,0.4,0.7,0.75,True,67
False,0.8,0.5,0.45,False,67
True,0.4,0.2,0.24,True,68
False,0.1,0.5,0.12,False,68
True,0.5,0.2,0.82,True,69
False,0.3,0.6,0.78,True,69
True,0.6,0.3,0.52,False,70
False,0.7,0.4,0.38,True,70
True,0.5,0.3,0.55,False,71
False,0.9,0.5,0.72,True,71
True,0.6,0.8,0.88,False,72
False,0.1,0.6,0.6,True,72
True,0.5,0.8,0.62,True,73
False,0.1,0.5,0.15,False,73
True,0.6,0.3,0.25,False,74
False,0.8,0.5,0.22,True,74
True,0.6,0.3,0.27,True,75
False,0.8,0.4,0.33,True,75
True,0.6,0.9,0.21,True,76
False,0.7,0.6,0.83,True,76
True,0.4,0.2,0.33,True,77
False,0.2,0.5,0.2,False,77
True,0.4,0.8,0.11,True,78
False,0.8,0.4,0.75,False,78
True,0.6,0.9,0.46,True,79
False,0.3,0.4,0.27,True,79
True,0.6,0.9,0.62,False,80
False,0.8,0.6,0.77,True,80
True,0.6,0.8,0.37,False,81
False,0.2,0.4,0.5,False,81
True,0.4,0.3,0.2,True,82
False,0.7,0.4,0.5,False,82
True,0.4,0.1,0.74,False,83
False,0.1,0.6,0.72,True,83
True,0.6,0.8,0.14,True,84
False,0.1,0.4,0.65,False,84
True,0.5,0.1,0.43,False,85
False,0.9,0.4,0.59,False,85
True,0.6,0.9,0.68,True,86
False,0.2,0.4,0.6,True,86
True,0.5,0.7,0.83,True,87
False,0.1,0.5,0.5,True,87
True,0.5,0.7,0.36,False,88
False,0.7,0.6,0.33,True,88
True,0.4,0.8,0.27,True,89
False,0.9,0.6,0.73,False,89
True,0.4,0.8,0.73,True,90
False,0.8,0.5,0.4,False,90
True,0.4,0.8,0.29,True,91
False,0.8,0.5,0.52,True,91
True,0.5,0.2,0.58,True,92
False,0.9,0.4,0.52,False,92
True,0.5,0.3,0.43,True,93
False,0.2,0.6,0.24,False,93
True,0.5,0.8,0.35,True,94
False,0.1,0.4,0.7,False,94
True,0.4,0.2,0.25,True,95
False,0.8,0.6,0.68,True,95
True,0.4,0.2,0.24,True,96
False,0.8,0.6,0.68,True,96
True,0.5,0.2,0.82,False,97
False,0.7,0.4,0.68,False,97
True,0.5,0.2,0.47,True,98
False,0.8,0.5,0.63,False,98
True,0.5,0.7,0.65,True,99
False,0.7,0.5,0.55,True,99
True,0.5,0.2,0.23,True,100
False,0.7,0.6,0.85,True,100
True,0.5,0.3,0.62,True,101
False,0.9,0.5,0.35,False,101
True,0.5,0.7,0.5,False,102
False,0.7,0.5,0.64,True,102
True,0.6,0.9,0.5,True,103
False,0.1,0.5,0.4,True,103
True,0.6,0.9,0.33,True,104
False,0.1,0.6,0.49,False,104
True,0.5,0.9,0.27,False,105
False,0.3,0.4,0.26,True,105
True,0.6,0.9,0.49,False,106
False,0.2,0.4,0.55,True,106
True,0.5,0.8,0.1,False,107
False,0.9,0.4,0.92,True,107
True,0.6,0.2,0.5,False,108
False,0.8,0.5,0.5,True,108
True,0.6,0.9,0.5,True,109
False,0.1,0.4,0.88,False,109
True,0.5,0.9,0.54,True,110
False,0.2,0.5,0.5,False,110
True,0.6,0.2,0.4,True,111
False,0.8,0.5,0.55,True,111
True,0.5,0.7,0.77,False,112
False,0.8,0.5,0.71,False,112
True,0.5,0.2,0.5,False,113
False,0.2,0.4,0.5,True,113
True,0.6,0.7,0.62,True,114
False,0.2,0.6,0.78,False,114
True,0.5,0.7,0.42,False,115
False,0.3,0.5,0.13,False,115
True,0.6,0.8,0.2,True,116
False,0.7,0.6,0.54,False,116
True,0.6,0.1,0.25,False,117
False,0.9,0.4,0.88,False,117
True,0.6,0.8,0.5,True,118
False,0.9,0.6,0.64,True,118
True,0.5,0.7,0.83,True,119
False,0.1,0.5,0.5,True,119
True,0.5,0.9,0.16,True,120
False,0.9,0.4,0.85,False,120
True,0.5,0.2,0.27,True,121
False,0.7,0.5,0.48,False,121
True,0.6,0.3,0.6,True,122
False,0.8,0.5,0.44,True,122
True,0.6,0.3,0.45,True,123
False,0.8,0.5,0.75,True,123
True,0.5,0.3,0.66,True,124
False,0.3,0.5,0.25,False,124
True,0.6,0.1,0.8,False,125
False,0.2,0.4,0.6,False,125
True,0.5,0.3,0.74,True,126
False,0.8,0.5,0.76,False,126
True,0.5,0.2,0.67,True,127
False,0.3,0.4,0.6,True,127
True,0.5,0.7,0.55,False,128
False,0.3,0.4,0.3,False,128
True,0.5,0.1,0.3,True,129
False,0.9,0.4,0.71,False,129
True,0.5,0.2,0.5,True,130
False,0.9,0.4,0.44,False,130
True,0.6,0.9,0.32,True,131
False,0.8,0.5,0.45,False,131
True,0.5,0.3,0.72,False,132
False,0.9,0.5,0.66,True,132
True,0.6,0.3,0.33,False,133
False,0.8,0.6,0.59,False,133
True,0.4,0.3,0.7,True,134
False,0.7,0.6,0.66,True,134
True,0.4,0.9,0.2,False,135
False,0.1,0.4,0.88,True,135
True,0.6,0.3,0.42,True,136
False,0.8,0.4,0.5,True,136
True,0.5,0.2,0.62,True,137
False,0.1,0.5,0.67,False,137
True,0.5,0.9,0.99,True,138
False,0.1,0.4,0.23,False,138
True,0.5,0.2,0.99,True,139
False,0.8,0.5,0.5,True,139
True,0.4,0.9,0.3,True,140
False,0.7,0.5,0.52,False,140
True,0.4,0.9,0.65,True,141
False,0.8,0.6,0.66,True,141
True,0.5,0.7,0.6,True,142
False,0.2,0.6,0.56,False,142
True,0.6,0.9,0.5,True,143
False,0.2,0.6,0.83,True,143
True,0.5,0.8,0.2,False,144
False,0.9,0.5,0.99,True,144
True,0.5,0.2,0.33,True,145
False,0.2,0.6,0.24,True,145
True,0.5,0.9,0.36,False,146
False,0.9,0.4,0.9,False,146
True,0.4,0.1,0.58,True,147
False,0.8,0.5,0.5,True,147
True,0.5,0.8,0.73,False,148
False,0.3,0.4,0.5,True,148
True,0.6,0.1,0.2,False,149
False,0.9,0.4,0.38,True,149
True,0.5,0.9,0.35,False,150
False,0.7,0.5,0.4,False,150
True,0.4,0.8,0.51,True,151
False,0.3,0.5,0.52,True,151
True,0.6,0.2,0.5,False,152
False,0.9,0.4,0.5,True,152
True,0.5,0.1,0.38,True,153
False,0.9,0.5,0.5,True,153
True,0.5,0.2,0.63,False,154
False,0.9,0.5,0.69,False,154
True,0.6,0.9,0.64,True,155
False,0.7,0.4,0.55,False,155
True,0.4,0.2,0.14,False,156
False,0.2,0.6,0.43,False,156
True,0.5,0.8,0.57,True,157
False,0.7,0.5,0.42,False,157
True,0.5,0.8,0.33,True,158
False,0.8,0.5,0.5,False,158
True,0.4,0.8,0.6,True,159
False,0.7,0.6,0.43,False,159
True,0.5,0.7,0.34,False,160
False,0.9,0.4,0.34,False,160
True,0.5,0.2,0.6,False,161
False,0.7,0.5,0.5,True,161
True,0.6,0.7,0.49,False,162
False,0.1,0.5,0.27,False,162
True,0.5,0.9,0.5,False,163
False,0.3,0.6,0.5,True,163
True,0.5,0.8,0.72,False,164
False,0.2,0.4,0.63,True,164
True,0.4,0.7,0.25,False,165
False,0.9,0.6,0.87,True,165
True,0.5,0.9,0.26,False,166
False,0.9,0.6,0.55,True,166
True,0.6,0.3,0.5,False,167
False,0.9,0.6,0.89,False,167
True,0.5,0.1,0.27,False,168
False,0.3,0.5,0.17,False,168
True,0.5,0.3,0.33,False,169
False,0.9,0.5,0.53,False,169
True,0.4,0.8,0.23,True,170
False,0.2,0.6,0.33,True,170
True,0.6,0.7,0.75,False,171
False,0.2,0.5,0.52,False,171
True,0.5,0.1,0.5,False,172
False,0.8,0.5,0.44,True,172
True,0.5,0.8,0.2,False,173
False,0.2,0.5,0.5,True,173
True,0.5,0.3,0.89,False,174
False,0.2,0.5,0.66,False,174
True,0.5,0.7,0.33,False,175
False,0.2,0.6,0.25,True,175
True,0.6,0.1,0.5,True,176
False,0.7,0.5,0.89,True,176
True,0.6,0.7,0.16,False,177
False,0.7,0.5,0.85,False,177
True,0.4,0.9,0.22,False,178
False,0.2,0.6,0.23,False,178
True,0.6,0.9,0.63,False,179
False,0.9,0.6,0.63,True,179
True,0.4,0.3,0.4,False,180
False,0.2,0.6,0.57,True,180
True,0.5,0.2,0.65,True,181
False,0.1,0.5,0.68,False,181
True,0.5,0.8,0.48,True,182
False,0.8,0.4,0.65,False,182
True,0.5,0.8,0.83,True,183
False,0.7,0.4,0.43,False,183
True,0.6,0.1,0.6,True,184
False,0.7,0.5,0.37,False,184
True,0.6,0.1,0.13,False,185
False,0.3,0.6,0.6,True,185
True,0.5,0.3,0.5,False,186
False,0.3,0.5,0.67,True,186
True,0.5,0.8,0.75,True,187
False,0.2,0.5,0.5,False,187
True,0.5,0.2,0.45,False,188
False,0.7,0.5,0.5,False,188
True,0.6,0.2,0.4,False,189
False,0.8,0.4,0.26,True,189
True,0.5,0.2,0.7,False,190
False,0.8,0.6,0.43,False,190
True,0.5,0.7,0.6,False,191
False,0.2,0.5,0.52,False,191
True,0.5,0.9,0.92,False,192
False,0.1,0.5,0.33,False,192
True,0.6,0.9,0.5,True,193
False,0.8,0.5,0.58,False,193
True,0.5,0.2,0.84,False,194
False,0.3,0.5,0.47,True,194
True,0.4,0.1,0.25,False,195
False,0.2,0.4,0.68,False,195
True,0.5,0.2,0.25,True,196
False,0.1,0.4,0.75,False,196
True,0.5,0.1,0.83,True,197
False,0.7,0.4,0.69,True,197
True,0.5,0.2,0.57,False,198
False,0.9,0.5,0.5,True,198
True,0.6,0.3,0.27,False,199
False,0.3,0.5,0.67,True,199
