informative_lh,prior,lh,left_pred,red_observation,run
False,0.2,0.5,0.2,True,44
True,0.5,0.7,0.3,False,45
False,0.9,0.4,0.4,True,45
True,0.6,0.8,0.8,True,46
False,0.8,0.5,0.67,False,46
True,0.5,0.9,0.25,False,47
False,0.9,0.5,0.45,True,47
True,0.5,0.2,0.4,False,48
False,0.8,0.5,0.44,True,48
True,0.5,0.3,0.23,True,49
False,0.3,0.5,0.15,False,49
True,0.4,0.8,0.8,True,50
False,0.1,0.4,0.4,True,50
True,0.6,0.2,0.48,False,51
False,0.1,0.5,0.05,False,51
True,0.4,0.8,0.08,False,52
False,0.8,0.5,0.4,False,52
True,0.5,0.8,0.4,True,53
False,0.7,0.6,0.4,False,53
True,0.4,0.3,0.61,False,54
False,0.9,0.5,0.5,False,54
True,0.5,0.2,0.2,True,55
False,0.3,0.6,0.64,True,55
True,0.5,0.9,0.95,True,56
False,0.7,0.5,0.35,True,56
True,0.6,0.3,0.22,True,57
False,0.8,0.5,0.4,True,57
True,0.5,0.8,0.67,True,58
False,0.8,0.4,0.4,True,58
True,0.4,0.2,0.08,True,59
False,0.8,0.4,0.4,True,59
True,0.6,0.3,0.22,True,60
False,0.9,0.6,0.4,False,60
True,0.4,0.3,0.29,True,61
False,0.1,0.6,0.6,True,61
True,0.5,0.1,0.357,True,62
False,0.2,0.5,0.5,False,62
True,0.5,0.8,0.4,True,63
False,0.8,0.6,0.6,True,63
True,0.5,0.8,0.4,True,64
False,0.9,0.4,0.4,True,64
True,0.4,0.9,0.1,False,65
False,0.2,0.5,0.5,True,65
True,0.4,0.2,0.08,True,66
False,0.9,0.5,0.45,False,66
True,0.6,0.2,0.06,True,67
False,0.9,0.5,0.45,True,67
True,0.5,0.8,0.2,False,68
False,0.8,0.4,0.6,False,68
True,0.4,0.3,0.7,False,69
False,0.9,0.5,0.45,True,69
True,0.5,0.8,0.1,False,70
False,0.3,0.4,0.57,True,70
True,0.6,0.1,0.1,True,71
False,0.7,0.4,0.42,False,71
True,0.5,0.7,0.3,False,72
False,0.8,0.5,0.67,False,72
True,0.6,0.7,0.7,True,73
False,0.8,0.4,0.6,False,73
True,0.6,0.1,0.9,False,74
False,0.2,0.6,0.09,False,74
True,0.4,0.8,0.8,True,75
False,0.9,0.5,0.45,True,75
True,0.6,0.8,0.8,True,76
False,0.7,0.5,0.35,True,76
True,0.5,0.7,0.3,False,77
False,0.7,0.6,0.76,False,77
True,0.5,0.8,0.1,False,78
False,0.2,0.5,0.2,True,78
True,0.5,0.7,0.3,False,79
False,0.7,0.5,0.35,True,79
True,0.5,0.8,0.4,True,80
False,0.1,0.4,0.4,True,80
True,0.6,0.9,0.6,True,81
False,0.7,0.6,0.6,True,81
True,0.4,0.8,0.8,True,82
False,0.7,0.4,0.4,True,82
True,0.5,0.1,0.357,True,83
False,0.1,0.4,0.4,True,83
True,0.5,0.7,0.3,False,84
False,0.7,0.6,0.4,False,84
True,0.4,0.8,0.8,True,85
False,0.8,0.5,0.44,True,85
True,0.6,0.9,0.9,True,86
False,0.1,0.5,0.05,False,86
True,0.6,0.1,0.9,False,87
False,0.8,0.6,0.32,False,87
True,0.4,0.3,0.55,True,88
False,0.1,0.6,0.06,True,88
True,0.5,0.7,0.7,True,89
False,0.9,0.5,0.5,False,89
True,0.6,0.9,0.06,False,90
False,0.8,0.6,0.6,True,90
True,0.5,0.7,0.3,False,91
False,0.2,0.5,0.2,False,91
True,0.6,0.7,0.7,True,92
False,0.7,0.5,0.714,True,92
True,0.5,0.1,0.67,False,93
False,0.1,0.4,0.4,True,93
True,0.5,0.7,0.3,False,94
False,0.9,0.4,0.4,True,94
True,0.4,0.2,0.32,False,95
False,0.3,0.6,0.64,True,95
True,0.4,0.3,0.29,True,96
False,0.9,0.5,0.45,True,96
True,0.4,0.8,0.8,True,97
False,0.3,0.5,0.105,True,97
True,0.5,0.7,0.7,True,98
False,0.3,0.5,0.105,True,98
True,0.4,0.3,0.55,True,99
False,0.8,0.6,0.6,True,99
True,0.5,0.9,0.9,True,100
False,0.3,0.5,0.075,True,100
True,0.4,0.9,0.1,False,101
False,0.7,0.5,0.35,True,101
True,0.5,0.9,0.1,False,102
False,0.2,0.4,0.08,True,102
True,0.5,0.8,0.1,False,103
False,0.3,0.4,0.57,True,103
True,0.5,0.9,0.1,False,104
False,0.1,0.6,0.4,False,104
True,0.6,0.8,0.8,True,105
False,0.8,0.5,0.4,False,105
True,0.5,0.2,0.1,False,106
False,0.2,0.4,0.4,False,106
True,0.6,0.8,0.12,False,107
False,0.8,0.6,0.32,False,107
True,0.5,0.9,0.1,False,108
False,0.9,0.5,0.5,False,108
True,0.6,0.8,0.2,False,109
False,0.3,0.5,0.105,True,109
True,0.5,0.3,0.15,False,110
False,0.1,0.4,0.4,False,110
True,0.5,0.3,0.23,True,111
False,0.1,0.5,0.5,False,111
True,0.6,0.3,0.7,False,112
False,0.1,0.6,0.6,False,112
True,0.4,0.2,0.08,False,113
False,0.8,0.4,0.6,False,113
True,0.5,0.3,0.23,True,114
False,0.8,0.5,0.67,False,114
True,0.5,0.2,0.2,True,115
False,0.9,0.5,0.45,True,115
True,0.5,0.3,0.1,False,116
False,0.7,0.5,0.7,False,116
True,0.4,0.9,0.1,False,117
False,0.8,0.5,0.4,True,117
True,0.4,0.3,0.7,False,118
False,0.1,0.6,0.6,False,118
True,0.6,0.9,0.6,True,119
False,0.9,0.6,0.375,False,119
True,0.5,0.3,0.1,False,120
False,0.7,0.6,0.6,True,120
True,0.6,0.1,0.9,False,121
False,0.7,0.5,0.35,False,121
True,0.5,0.3,0.23,True,122
False,0.3,0.5,0.075,True,122
True,0.4,0.2,0.05,True,123
False,0.8,0.6,0.32,False,123
True,0.4,0.9,0.9,True,124
False,0.1,0.5,0.05,False,124
True,0.5,0.3,0.1,False,125
False,0.7,0.6,0.76,False,125
True,0.6,0.8,0.2,False,126
False,0.7,0.4,0.42,False,126
True,0.4,0.9,0.1,False,127
False,0.2,0.5,0.2,True,127
True,0.5,0.8,0.2,False,128
False,0.7,0.5,0.35,True,128
True,0.5,0.8,0.4,True,129
False,0.2,0.6,0.4,False,129
True,0.4,0.2,0.05,True,130
False,0.3,0.5,0.105,True,130
True,0.4,0.7,0.7,True,131
False,0.9,0.6,0.6,True,131
True,0.5,0.2,0.1,False,132
False,0.8,0.5,0.4,False,132
True,0.5,0.7,0.3,False,133
False,0.9,0.5,0.45,True,133
True,0.6,0.3,0.75,False,134
False,0.1,0.4,0.4,False,134
True,0.5,0.3,0.23,True,135
False,0.9,0.5,0.45,True,135
True,0.6,0.3,0.75,False,136
False,0.9,0.5,0.45,True,136
True,0.5,0.3,0.23,True,137
False,0.8,0.5,0.4,True,137
True,0.6,0.2,0.49,False,138
False,0.3,0.5,0.3,False,138
True,0.6,0.2,0.06,True,139
False,0.9,0.6,0.6,True,139
True,0.4,0.1,0.1,False,140
False,0.7,0.4,0.4,True,140
True,0.4,0.2,0.08,True,141
False,0.7,0.5,0.35,False,141
True,0.6,0.7,0.22,False,142
False,0.1,0.5,0.05,False,142
True,0.5,0.7,0.3,False,143
False,0.3,0.5,0.075,True,143
True,0.5,0.9,0.1,False,144
False,0.2,0.5,0.5,True,144
True,0.5,0.2,0.1,False,145
False,0.3,0.4,0.6,False,145
True,0.4,0.8,0.2,False,146
False,0.8,0.4,0.4,True,146
True,0.5,0.8,0.2,False,147
False,0.1,0.6,0.4,False,147
True,0.5,0.7,0.3,False,148
False,0.7,0.5,0.7,False,148
True,0.5,0.8,0.2,False,149
False,0.7,0.5,0.35,True,149
True,0.5,0.7,0.3,False,150
False,0.3,0.6,0.6,True,150
True,0.4,0.2,0.08,True,151
False,0.2,0.5,0.2,False,151
True,0.5,0.9,0.95,True,152
False,0.9,0.5,0.45,True,152
True,0.5,0.2,0.1,False,153
False,0.9,0.5,0.5,False,153
True,0.5,0.7,0.3,False,154
False,0.7,0.4,0.4,True,154
True,0.5,0.8,0.4,True,155
False,0.7,0.4,0.42,False,155
True,0.6,0.9,0.06,False,156
False,0.7,0.5,0.35,True,156
True,0.6,0.8,0.12,False,157
False,0.3,0.5,0.075,True,157
True,0.5,0.2,0.2,True,158
False,0.7,0.5,0.35,True,158
True,0.5,0.8,0.67,True,159
False,0.2,0.5,0.5,True,159
True,0.6,0.7,0.7,True,160
False,0.1,0.5,0.05,False,160
True,0.6,0.8,0.8,True,161
False,0.3,0.5,0.075,True,161
True,0.5,0.2,0.1,False,162
False,0.7,0.6,0.6,True,162
True,0.5,0.3,0.23,True,163
False,0.3,0.4,0.57,True,163
True,0.5,0.3,0.15,False,164
False,0.8,0.5,0.4,True,164
True,0.5,0.7,0.3,False,165
False,0.7,0.5,0.714,True,165
True,0.5,0.1,0.357,True,166
False,0.1,0.5,0.5,False,166
True,0.5,0.2,0.2,True,167
False,0.3,0.4,0.6,False,167
True,0.5,0.8,0.2,False,168
False,0.2,0.5,0.2,True,168
True,0.5,0.9,0.9,True,169
False,0.3,0.4,0.57,True,169
True,0.5,0.8,0.4,True,170
False,0.7,0.4,0.4,True,170
True,0.6,0.9,0.6,True,171
False,0.8,0.6,0.32,False,171
True,0.6,0.3,0.7,False,172
False,0.3,0.5,0.105,True,172
True,0.4,0.8,0.08,False,173
False,0.1,0.5,0.5,True,173
True,0.5,0.8,0.1,False,174
False,0.3,0.5,0.075,True,174
True,0.6,0.7,0.22,False,175
False,0.7,0.5,0.714,True,175
True,0.5,0.7,0.3,False,176
False,0.8,0.5,0.67,False,176
True,0.5,0.7,0.7,True,177
False,0.8,0.6,0.32,False,177
True,0.6,0.8,0.12,False,178
False,0.7,0.4,0.4,True,178
True,0.5,0.3,0.23,True,179
False,0.2,0.4,0.08,True,179
True,0.4,0.7,0.3,False,180
False,0.3,0.5,0.3,False,180
True,0.5,0.2,0.1,True,181
False,0.9,0.5,0.5,False,181
True,0.6,0.3,0.75,False,182
False,0.3,0.4,0.4,True,182
True,0.4,0.3,0.55,True,183
False,0.3,0.4,0.4,False,183
True,0.4,0.3,0.55,True,184
False,0.1,0.6,0.4,False,184
True,0.4,0.7,0.3,False,185
False,0.8,0.5,0.67,False,185
True,0.5,0.9,0.25,False,186
False,0.9,0.5,0.45,True,186
True,0.6,0.7,0.7,True,187
False,0.2,0.4,0.2,True,187
True,0.6,0.2,0.48,False,188
False,0.9,0.6,0.375,False,188
True,0.4,0.3,0.7,False,189
False,0.2,0.5,0.2,False,189
True,0.5,0.1,0.263,False,190
False,0.3,0.5,0.3,False,190
True,0.5,0.8,0.2,False,191
False,0.9,0.5,0.45,True,191
True,0.5,0.3,0.23,True,192
False,0.9,0.6,0.375,False,192
True,0.5,0.3,0.1,False,193
False,0.2,0.5,0.5,False,193
True,0.6,0.3,0.7,False,194
False,0.1,0.4,0.4,False,194
True,0.5,0.3,0.23,True,195
False,0.9,0.6,0.6,True,195
True,0.4,0.8,0.08,False,196
False,0.8,0.4,0.4,True,196
True,0.5,0.7,0.3,False,197
False,0.9,0.4,0.4,True,197
True,0.4,0.2,0.05,True,198
False,0.9,0.6,0.6,True,198
True,0.5,0.2,0.4,False,199
False,0.7,0.4,0.42,False,199
