informative_lh,prior,lh,left_pred,red_observation,run
True,0.4,0.8,0.67,True,56
False,0.3,0.6,0.47,True,56
True,0.5,0.1,0.67,True,57
False,0.3,0.4,0.67,False,57
True,0.5,0.9,0.78,True,58
False,0.3,0.6,0.47,False,58
True,0.6,0.1,0.67,False,59
False,0.1,0.5,0.55,False,59
True,0.5,0.9,0.67,False,60
False,0.9,0.6,0.67,False,60
True,0.5,0.8,0.67,False,61
False,0.2,0.5,0.27,False,61
True,0.5,0.9,0.78,True,62
False,0.3,0.4,0.67,True,62
True,0.5,0.3,0.67,True,63
False,0.2,0.4,0.67,True,63
True,0.4,0.9,0.67,True,64
False,0.1,0.6,0.67,False,64
True,0.5,0.8,0.67,True,65
False,0.2,0.4,0.67,True,65
True,0.6,0.2,0.67,False,66
False,0.2,0.5,0.27,False,66
True,0.4,0.1,0.67,True,67
False,0.7,0.5,0.67,False,67
True,0.4,0.9,0.67,False,68
False,0.3,0.5,0.42,False,68
True,0.5,0.3,0.67,False,69
False,0.7,0.6,0.67,False,69
True,0.5,0.8,0.71,True,70
False,0.7,0.5,0.71,False,70
True,0.5,0.2,0.67,True,71
False,0.2,0.6,0.67,True,71
True,0.5,0.7,0.71,True,72
False,0.3,0.5,0.42,True,72
True,0.5,0.2,0.67,True,73
False,0.9,0.4,0.67,True,73
True,0.5,0.3,0.67,False,74
False,0.3,0.4,0.47,True,74
True,0.4,0.1,0.67,True,75
False,0.3,0.6,0.47,True,75
True,0.4,0.2,0.67,True,76
False,0.3,0.6,0.67,True,76
True,0.5,0.9,0.67,False,77
False,0.7,0.5,0.71,True,77
True,0.4,0.1,0.67,True,78
False,0.3,0.4,0.47,False,78
True,0.5,0.3,0.67,True,79
False,0.7,0.4,0.67,False,79
True,0.5,0.8,0.71,False,80
False,0.1,0.6,0.67,False,80
True,0.6,0.1,0.67,False,81
False,0.2,0.5,0.27,True,81
True,0.4,0.9,0.67,False,82
False,0.8,0.5,0.71,True,82
True,0.6,0.2,0.67,False,83
False,0.2,0.5,0.27,False,83
True,0.6,0.1,0.67,False,84
False,0.8,0.5,0.71,True,84
True,0.5,0.8,0.67,False,85
False,0.1,0.4,0.67,True,85
True,0.5,0.3,0.67,False,86
False,0.8,0.6,0.71,False,86
True,0.6,0.9,0.75,True,87
False,0.9,0.5,0.78,True,87
True,0.6,0.7,0.67,True,88
False,0.9,0.5,0.78,False,88
True,0.5,0.7,0.71,True,89
False,0.8,0.6,0.71,False,89
True,0.4,0.7,0.67,False,90
False,0.9,0.5,0.67,False,90
True,0.5,0.3,0.67,False,91
False,0.1,0.6,0.67,True,91
True,0.4,0.7,0.67,True,92
False,0.8,0.5,0.71,False,92
True,0.4,0.9,0.67,True,93
False,0.8,0.4,0.67,True,93
True,0.4,0.7,0.67,False,94
False,0.8,0.6,0.71,False,94
True,0.5,0.3,0.67,True,95
False,0.8,0.5,0.71,True,95
True,0.5,0.1,0.67,True,96
False,0.2,0.6,0.67,False,96
True,0.5,0.2,0.67,True,97
False,0.2,0.4,0.67,True,97
True,0.5,0.9,0.67,False,98
False,0.1,0.5,0.57,False,98
True,0.4,0.1,0.67,False,99
False,0.3,0.4,0.67,False,99
True,0.6,0.9,0.75,True,100
False,0.8,0.5,0.71,True,100
True,0.5,0.7,0.71,False,101
False,0.1,0.5,0.57,False,101
True,0.5,0.9,0.78,True,102
False,0.1,0.4,0.44,False,102
True,0.5,0.3,0.67,True,103
False,0.3,0.4,0.67,False,103
True,0.6,0.9,0.75,False,104
False,0.7,0.4,0.67,False,104
True,0.5,0.3,0.67,False,105
False,0.3,0.5,0.42,True,105
True,0.5,0.1,0.67,False,106
False,0.8,0.4,0.67,True,106
True,0.5,0.9,0.67,False,107
False,0.7,0.5,0.71,True,107
True,0.5,0.3,0.67,True,108
False,0.2,0.5,0.27,True,108
True,0.6,0.7,0.67,False,109
False,0.8,0.4,0.67,False,109
True,0.5,0.1,0.67,False,110
False,0.7,0.5,0.71,True,110
True,0.4,0.9,0.67,False,111
False,0.3,0.5,0.42,True,111
True,0.4,0.3,0.67,False,112
False,0.8,0.5,0.71,False,112
True,0.5,0.1,0.67,False,113
False,0.2,0.6,0.67,True,113
True,0.6,0.2,0.67,False,114
False,0.3,0.5,0.42,False,114
True,0.4,0.8,0.67,True,115
False,0.1,0.5,0.57,True,115
True,0.6,0.3,0.67,False,116
False,0.7,0.4,0.67,False,116
True,0.4,0.2,0.67,False,117
False,0.2,0.5,0.27,True,117
True,0.5,0.3,0.67,True,118
False,0.1,0.4,0.67,True,118
True,0.6,0.7,0.67,False,119
False,0.7,0.6,0.67,False,119
True,0.5,0.2,0.67,False,120
False,0.8,0.5,0.71,True,120
True,0.4,0.2,0.67,True,121
False,0.8,0.5,0.71,True,121
True,0.5,0.1,0.67,True,122
False,0.9,0.6,0.67,False,122
True,0.5,0.1,0.67,True,123
False,0.3,0.5,0.42,False,123
True,0.5,0.7,0.71,True,124
False,0.3,0.4,0.67,True,124
True,0.6,0.3,0.67,False,125
False,0.7,0.6,0.67,False,125
True,0.5,0.8,0.67,True,126
False,0.7,0.5,0.71,False,126
True,0.4,0.7,0.67,False,127
False,0.9,0.4,0.67,False,127
True,0.5,0.7,0.71,True,128
False,0.7,0.5,0.71,False,128
True,0.5,0.3,0.67,False,129
False,0.7,0.5,0.67,False,129
True,0.5,0.9,0.67,False,130
False,0.8,0.5,0.71,True,130
True,0.5,0.3,0.67,True,131
False,0.7,0.5,0.71,True,131
True,0.5,0.1,0.67,True,132
False,0.7,0.6,0.67,True,132
True,0.4,0.1,0.67,False,133
False,0.3,0.6,0.67,True,133
True,0.6,0.2,0.67,False,134
False,0.8,0.6,0.71,True,134
True,0.4,0.2,0.67,True,135
False,0.7,0.4,0.67,False,135
True,0.6,0.3,0.67,False,136
False,0.3,0.6,0.47,False,136
True,0.5,0.8,0.71,False,137
False,0.3,0.4,0.67,True,137
True,0.5,0.7,0.71,True,138
False,0.9,0.6,0.77,True,138
True,0.5,0.8,0.67,True,139
False,0.1,0.5,0.57,True,139
True,0.6,0.9,0.75,True,140
False,0.9,0.5,0.78,False,140
True,0.6,0.8,0.67,True,141
False,0.9,0.6,0.67,True,141
True,0.6,0.8,0.71,True,142
False,0.2,0.5,0.27,False,142
True,0.4,0.1,0.67,False,143
False,0.1,0.4,0.44,False,143
True,0.6,0.7,0.67,True,144
False,0.8,0.6,0.71,True,144
True,0.5,0.9,0.78,True,145
False,0.7,0.4,0.67,True,145
True,0.5,0.8,0.67,False,146
False,0.3,0.6,0.47,False,146
True,0.5,0.2,0.71,False,147
False,0.8,0.5,0.71,True,147
True,0.5,0.3,0.67,False,148
False,0.2,0.6,0.67,True,148
True,0.4,0.1,0.67,False,149
False,0.8,0.5,0.71,True,149
True,0.4,0.1,0.67,False,150
False,0.2,0.5,0.27,True,150
True,0.6,0.8,0.71,False,151
False,0.7,0.5,0.71,False,151
True,0.5,0.8,0.67,True,152
False,0.2,0.4,0.67,False,152
True,0.5,0.7,0.71,True,153
False,0.9,0.4,0.67,True,153
True,0.4,0.7,0.67,True,154
False,0.1,0.6,0.67,False,154
True,0.5,0.9,0.67,False,155
False,0.7,0.6,0.67,True,155
True,0.5,0.3,0.67,False,156
False,0.7,0.4,0.67,True,156
True,0.5,0.8,0.71,False,157
False,0.2,0.6,0.67,False,157
True,0.4,0.2,0.67,False,158
False,0.2,0.4,0.67,False,158
True,0.5,0.3,0.67,False,159
False,0.9,0.5,0.78,False,159
True,0.4,0.1,0.67,False,160
False,0.1,0.5,0.57,True,160
True,0.5,0.8,0.67,False,161
False,0.3,0.5,0.42,True,161
True,0.6,0.9,0.75,False,162
False,0.3,0.4,0.67,True,162
True,0.4,0.2,0.67,False,163
False,0.7,0.6,0.67,False,163
True,0.6,0.3,0.67,False,164
False,0.9,0.5,0.78,False,164
True,0.6,0.2,0.67,True,165
False,0.7,0.5,0.71,True,165
True,0.5,0.2,0.67,True,166
False,0.3,0.5,0.42,True,166
True,0.6,0.3,0.67,True,167
False,0.3,0.4,0.47,True,167
True,0.5,0.8,0.67,False,168
False,0.1,0.5,0.55,False,168
True,0.6,0.7,0.67,False,169
False,0.9,0.5,0.67,False,169
True,0.5,0.7,0.71,False,170
False,0.3,0.4,0.47,True,170
True,0.5,0.7,0.71,True,171
False,0.7,0.4,0.67,False,171
True,0.5,0.7,0.71,False,172
False,0.9,0.5,0.78,False,172
True,0.4,0.3,0.67,True,173
False,0.9,0.5,0.67,False,173
True,0.6,0.8,0.67,True,174
False,0.7,0.5,0.71,True,174
True,0.5,0.3,0.67,False,175
False,0.9,0.5,0.67,False,175
True,0.5,0.3,0.67,True,176
False,0.7,0.6,0.67,False,176
True,0.4,0.3,0.67,False,177
False,0.7,0.5,0.71,False,177
True,0.6,0.9,0.75,True,178
False,0.7,0.5,0.67,False,178
True,0.6,0.7,0.67,False,179
False,0.7,0.5,0.71,True,179
True,0.4,0.7,0.67,True,180
False,0.1,0.4,0.44,True,180
True,0.4,0.3,0.67,True,181
False,0.3,0.6,0.47,True,181
True,0.5,0.7,0.71,False,182
False,0.9,0.6,0.67,False,182
True,0.6,0.7,0.67,True,183
False,0.9,0.5,0.78,True,183
True,0.5,0.8,0.71,True,184
False,0.8,0.5,0.71,True,184
True,0.4,0.8,0.67,True,185
False,0.3,0.5,0.42,True,185
True,0.5,0.9,0.67,False,186
False,0.3,0.6,0.67,True,186
True,0.4,0.9,0.67,False,187
False,0.7,0.5,0.71,True,187
True,0.5,0.1,0.67,True,188
False,0.9,0.5,0.78,True,188
True,0.5,0.1,0.67,False,189
False,0.1,0.5,0.58,True,189
True,0.4,0.1,0.67,True,190
False,0.1,0.6,0.67,False,190
True,0.6,0.8,0.71,False,191
False,0.7,0.5,0.67,False,191
True,0.5,0.1,0.67,False,192
False,0.9,0.5,0.78,True,192
True,0.4,0.7,0.67,True,193
False,0.3,0.4,0.67,False,193
True,0.5,0.7,0.71,True,194
False,0.3,0.6,0.47,False,194
True,0.4,0.9,0.67,True,195
False,0.2,0.4,0.67,False,195
True,0.4,0.3,0.67,False,196
False,0.2,0.5,0.27,False,196
True,0.5,0.7,0.71,True,197
False,0.8,0.5,0.71,False,197
True,0.5,0.1,0.67,False,198
False,0.1,0.5,0.58,True,198
True,0.4,0.2,0.67,False,199
False,0.8,0.6,0.71,True,199
