informative_lh,prior,lh,left_pred,red_observation,run
True,0.6,0.9,0.7,True,54
False,0.7,0.4,0.75,False,54
True,0.5,0.3,0.7,True,55
False,0.3,0.5,0.42,True,55
True,0.4,0.7,0.42,False,56
False,0.7,0.4,0.78,False,56
True,0.5,0.9,0.42,True,57
False,0.1,0.6,0.65,False,57
True,0.6,0.8,0.68,True,58
False,0.9,0.5,0.67,True,58
True,0.6,0.2,0.64,True,59
False,0.8,0.6,0.75,True,59
True,0.5,0.2,0.78,False,60
False,0.1,0.6,0.42,True,60
True,0.5,0.3,0.68,False,61
False,0.8,0.6,0.67,False,61
True,0.6,0.3,0.78,True,62
False,0.9,0.5,0.67,True,62
True,0.5,0.9,0.78,True,63
False,0.3,0.5,0.37,True,63
True,0.5,0.3,0.65,False,64
False,0.8,0.5,0.75,True,64
True,0.6,0.9,0.78,False,65
False,0.8,0.5,0.78,False,65
True,0.5,0.9,0.78,True,66
False,0.9,0.5,0.87,True,66
True,0.5,0.7,92,True,67
False,0.2,0.5,0.25,False,67
True,0.6,0.8,0.65,True,68
False,0.8,0.5,0.78,False,68
True,0.4,0.8,0.68,False,69
False,0.3,0.5,0.28,False,69
True,0.5,0.3,0.71,True,70
False,0.7,0.4,0.75,True,70
True,0.6,0.3,0.75,True,71
False,0.2,0.5,0.28,True,71
True,0.4,0.1,0.38,True,72
False,0.3,0.5,0.38,False,72
True,0.5,0.1,0.78,True,73
False,0.1,0.5,0.42,True,73
True,0.5,0.2,0.78,True,74
False,0.7,0.6,0.75,True,74
True,0.4,0.9,0.65,False,75
False,0.3,0.6,0.65,True,75
True,0.5,0.3,0.58,True,76
False,0.7,0.5,0.71,False,76
True,0.5,0.2,0.78,False,77
False,0.2,0.5,0.28,True,77
True,0.5,0.9,0.45,True,78
False,0.8,0.4,0.78,False,78
True,0.6,0.1,0.69,False,79
False,0.2,0.4,0.58,True,79
True,0.5,0.1,0.42,False,80
False,0.8,0.5,0.78,False,80
True,0.5,0.9,0.78,True,81
False,0.9,0.5,0.67,False,81
True,0.5,0.8,0.65,True,82
False,0.8,0.5,0.68,True,82
True,0.4,0.7,0.65,False,83
False,0.3,0.5,0.45,False,83
True,0.6,0.9,0.65,False,84
False,0.7,0.4,0.75,True,84
True,0.5,0.8,0.68,True,85
False,0.8,0.6,0.7,False,85
True,0.4,0.3,0.68,True,86
False,0.7,0.6,0.75,False,86
True,0.5,0.2,0.68,True,87
False,0.7,0.6,0.75,True,87
True,0.5,0.2,0.7,True,88
False,0.7,0.5,0.71,True,88
True,0.4,0.8,0.6,False,89
False,0.9,0.5,0.78,False,89
True,0.5,0.9,0.6,False,90
False,0.2,0.5,0.28,False,90
True,0.4,0.7,0.75,False,91
False,0.2,0.5,0.28,True,91
True,0.5,0.2,0.78,False,92
False,0.3,0.5,0.45,True,92
True,0.5,0.7,0.78,True,93
False,0.1,0.6,0.67,True,93
True,0.6,0.9,0.75,False,94
False,0.9,0.5,0.78,False,94
True,0.4,0.2,0.67,False,95
False,0.2,0.6,0.78,True,95
True,0.5,0.9,0.45,True,96
False,0.9,0.5,0.67,False,96
True,0.6,0.2,0.62,False,97
False,0.1,0.4,0.67,False,97
True,0.6,0.2,0.67,True,98
False,0.1,0.6,0.68,False,98
True,0.5,0.7,0.7,True,99
False,0.1,0.4,0.38,False,99
True,0.4,0.8,0.68,True,100
False,0.8,0.5,0.67,False,100
True,0.6,0.7,0.65,True,101
False,0.2,0.4,0.6,False,101
True,0.5,0.2,0.68,False,102
False,0.7,0.6,0.75,True,102
True,0.4,0.8,0.78,False,103
False,0.8,0.5,0.78,True,103
True,0.5,0.3,0.65,False,104
False,0.3,0.5,0.62,True,104
True,0.5,0.8,0.75,True,105
False,0.3,0.6,0.6,True,105
True,0.6,0.7,0.7,True,106
False,0.9,0.5,0.67,True,106
True,0.5,0.9,0.58,True,107
False,0.2,0.6,0.67,False,107
True,0.4,0.7,0.7,True,108
False,0.3,0.6,0.71,False,108
True,0.5,0.3,0.68,False,109
False,0.1,0.6,0.38,True,109
True,0.4,0.1,0.6,True,110
False,0.3,0.5,0.44,False,110
True,0.5,0.2,0.65,True,111
False,0.7,0.4,0.75,True,111
True,0.5,0.9,0.45,True,112
False,0.8,0.6,0.7,True,112
True,0.4,0.8,0.78,False,113
False,0.3,0.5,0.38,True,113
True,0.4,0.9,0.68,True,114
False,0.1,0.5,0.58,True,114
True,0.4,0.3,0.58,False,115
False,0.9,0.6,0.75,True,115
True,0.5,0.8,0.78,False,116
False,0.2,0.6,0.75,True,116
True,0.4,0.3,0.6,False,117
False,0.3,0.5,0.38,False,117
True,0.5,0.3,0.68,True,118
False,0.7,0.6,0.65,False,118
True,0.4,0.8,0.75,False,119
False,0.8,0.5,0.78,False,119
True,0.5,0.7,0.68,False,120
False,0.9,0.5,0.67,False,120
True,0.5,0.7,0.75,False,121
False,0.9,0.5,0.68,True,121
True,0.6,0.9,0.65,True,122
False,0.1,0.5,0.27,False,122
True,0.6,0.2,0.75,True,123
False,0.7,0.5,0.71,True,123
True,0.4,0.3,0.42,False,124
False,0.3,0.4,0.67,False,124
True,0.5,0.3,0.78,True,125
False,0.8,0.6,0.75,True,125
True,0.5,0.8,0.75,True,126
False,0.9,0.5,0.87,False,126
True,0.5,0.1,0.6,True,127
False,0.1,0.4,0.67,False,127
True,0.6,0.3,0.65,True,128
False,0.9,0.6,0.65,True,128
True,0.6,0.7,0.75,False,129
False,0.2,0.5,0.48,False,129
True,0.5,0.7,0.6,False,130
False,0.1,0.6,0.67,False,130
True,0.5,0.9,0.6,True,131
False,0.2,0.5,0.38,False,131
True,0.6,0.7,0.75,False,132
False,0.7,0.5,0.68,True,132
True,0.6,0.3,0.78,False,133
False,0.2,0.5,0.28,False,133
True,0.5,0.2,0.67,True,134
False,0.3,0.6,0.6,False,134
True,0.4,0.2,0.65,False,135
False,0.9,0.6,0.78,False,135
True,0.5,0.2,0.68,True,136
False,0.9,0.4,0.78,False,136
True,0.4,0.3,0.68,False,137
False,0.8,0.5,0.78,False,137
True,0.4,0.7,0.68,True,138
False,0.8,0.6,0.75,True,138
True,0.5,0.3,0.78,False,139
False,0.7,0.5,0.71,True,139
True,0.6,0.2,0.75,True,140
False,0.2,0.5,0.28,True,140
True,0.6,0.1,0.65,False,141
False,0.1,0.5,0.58,False,141
True,0.5,0.1,0.6,False,142
False,0.8,0.5,0.78,True,142
True,0.6,0.8,0.65,True,143
False,0.7,0.4,0.65,True,143
True,0.6,0.1,0.65,False,144
False,0.9,0.5,0.78,False,144
True,0.5,0.7,0.7,False,145
False,0.9,0.5,0.87,False,145
True,0.5,0.1,0.65,True,146
False,0.8,0.6,0.7,True,146
True,0.5,0.3,0.58,False,147
False,0.7,0.5,0.65,True,147
True,0.4,0.2,0.78,False,148
False,0.7,0.6,0.75,True,148
True,0.5,0.8,0.67,True,149
False,0.1,0.4,0.6,False,149
True,0.6,0.3,0.7,False,150
False,0.9,0.6,0.75,False,150
True,0.5,0.3,0.65,False,151
False,0.9,0.5,0.87,True,151
True,0.6,0.2,0.75,False,152
False,0.3,0.5,0.44,True,152
True,0.5,0.3,0.75,True,153
False,0.8,0.6,0.67,False,153
True,0.4,0.7,0.7,False,154
False,0.7,0.4,0.65,False,154
True,0.5,0.7,0.78,False,155
False,0.3,0.6,0.63,True,155
True,0.5,0.2,0.78,False,156
False,0.9,0.4,0.67,True,156
True,0.5,0.8,0.65,False,157
False,0.2,0.4,0.67,False,157
True,0.5,0.7,0.68,False,158
False,0.7,0.6,0.65,False,158
True,0.5,0.8,0.78,True,159
False,0.1,0.4,0.58,True,159
True,0.5,0.8,0.78,False,160
False,0.1,0.5,0.17,True,160
True,0.4,0.2,0.78,False,161
False,0.2,0.5,0.28,False,161
True,0.4,0.2,0.67,False,162
False,0.9,0.5,0.8,True,162
True,0.6,0.2,0.65,True,163
False,0.7,0.5,0.71,False,163
True,0.6,0.8,0.75,False,164
False,0.2,0.6,0.78,True,164
True,0.4,0.9,0.42,True,165
False,0.3,0.5,0.37,False,165
True,0.5,0.8,0.67,False,166
False,0.1,0.4,0.48,True,166
True,0.5,0.1,0.78,True,167
False,0.3,0.5,0.27,True,167
True,0.5,0.3,0.6,False,168
False,0.7,0.6,0.75,False,168
True,0.5,0.7,0.65,False,169
False,0.2,0.5,0.28,False,169
True,0.4,0.8,0.68,True,170
False,0.3,0.6,0.68,False,170
True,0.5,0.2,0.78,False,171
False,0.9,0.4,0.78,False,171
True,0.5,0.2,0.78,True,172
False,0.8,0.6,0.75,True,172
True,0.5,0.3,0.58,True,173
False,0.1,0.5,0.58,True,173
True,0.6,0.1,0.65,False,174
False,0.3,0.4,0.48,True,174
True,0.4,0.9,0.6,False,175
False,0.2,0.6,0.78,False,175
True,0.4,0.3,0.47,True,176
False,0.9,0.5,0.78,False,176
True,0.5,0.9,0.65,True,177
False,0.8,0.6,0.75,True,177
True,0.5,0.3,0.6,False,178
False,0.7,0.6,0.71,False,178
True,0.4,0.2,0.78,False,179
False,0.9,0.4,0.75,False,179
True,0.4,0.2,0.6,False,180
False,0.2,0.4,0.68,False,180
True,0.6,0.9,0.65,True,181
False,0.9,0.5,0.87,True,181
True,0.5,0.7,0.68,True,182
False,0.9,0.5,0.78,True,182
True,0.6,0.1,0.65,False,183
False,0.3,0.5,0.27,False,183
True,0.4,0.3,0.65,True,184
False,0.9,0.5,0.67,True,184
True,0.5,0.9,0.28,False,185
False,0.9,0.5,0.78,True,185
True,0.6,0.2,0.78,False,186
False,0.3,0.5,0.38,False,186
True,0.6,0.7,0.65,False,187
False,0.8,0.6,0.75,True,187
True,0.5,0.1,0.6,False,188
False,0.8,0.5,0.67,True,188
True,0.5,0.2,0.78,False,189
False,0.8,0.6,0.65,False,189
True,0.5,0.7,0.6,True,190
False,0.2,0.6,0.38,True,190
True,0.5,0.7,0.7,True,191
False,0.8,0.4,0.75,True,191
True,0.4,0.3,0.68,False,192
False,0.7,0.5,0.71,True,192
True,0.5,0.9,0.6,True,193
False,0.9,0.5,0.87,False,193
True,0.6,0.1,0.65,False,194
False,0.9,0.5,0.8,False,194
True,0.6,0.9,0.65,True,195
False,0.2,0.4,0.6,True,195
True,0.6,0.7,0.68,True,196
False,0.9,0.6,0.75,False,196
True,0.4,0.2,0.67,True,197
False,0.8,0.5,0.78,True,197
True,0.5,0.3,0.65,True,198
False,0.7,0.6,0.75,False,198
True,0.6,0.1,0.63,False,199
False,0.1,0.6,0.67,True,199
