trial,mean0,mean1,reward0,reward1,choice,reward,run
2,60.0,40.0,60.0,36.0,0,60.0,7
3,60.0,40.0,67.0,32.0,1,32.0,7
4,60.0,40.0,67.0,37.0,1,37.0,7
5,60.0,40.0,61.0,50.0,0,61.0,7
6,60.0,40.0,54.0,32.0,1,32.0,7
7,60.0,40.0,62.0,58.0,1,58.0,7
8,60.0,40.0,58.0,41.0,0,58.0,7
9,60.0,40.0,55.0,46.0,1,46.0,7
0,60.0,80.0,51.0,94.0,0,51.0,8
1,60.0,80.0,58.0,93.0,0,58.0,8
2,60.0,80.0,48.0,79.0,1,79.0,8
3,60.0,80.0,48.0,72.0,0,48.0,8
4,60.0,80.0,53.0,80.0,0,53.0,8
0,70.0,40.0,66.0,42.0,0,66.0,9
1,70.0,40.0,64.0,40.0,0,64.0,9
2,70.0,40.0,64.0,56.0,1,56.0,9
3,70.0,40.0,73.0,34.0,1,34.0,9
4,70.0,40.0,73.0,30.0,0,73.0,9
5,70.0,40.0,62.0,32.0,1,32.0,9
6,70.0,40.0,64.0,37.0,1,37.0,9
7,70.0,40.0,58.0,42.0,0,58.0,9
8,70.0,40.0,83.0,50.0,0,83.0,9
9,70.0,40.0,55.0,45.0,0,55.0,9
0,52.0,40.0,60.0,39.0,1,39.0,10
1,52.0,40.0,59.0,52.0,0,59.0,10
2,52.0,40.0,59.0,37.0,0,59.0,10
3,52.0,40.0,69.0,41.0,1,41.0,10
4,52.0,40.0,51.0,25.0,0,51.0,10
5,52.0,40.0,44.0,51.0,0,44.0,10
6,52.0,40.0,46.0,48.0,1,48.0,10
7,52.0,40.0,56.0,44.0,1,44.0,10
8,52.0,40.0,47.0,40.0,0,47.0,10
9,52.0,40.0,48.0,50.0,0,48.0,10
0,52.0,60.0,67.0,64.0,0,67.0,11
1,52.0,60.0,52.0,54.0,1,54.0,11
2,52.0,60.0,58.0,63.0,1,63.0,11
3,52.0,60.0,46.0,51.0,0,46.0,11
4,52.0,60.0,55.0,66.0,1,66.0,11
0,40.0,32.0,41.0,42.0,0,41.0,12
1,40.0,32.0,43.0,32.0,1,32.0,12
2,40.0,32.0,35.0,37.0,0,35.0,12
3,40.0,32.0,39.0,34.0,1,34.0,12
4,40.0,32.0,35.0,36.0,0,35.0,12
0,52.0,40.0,53.0,48.0,0,53.0,13
1,52.0,40.0,46.0,40.0,0,46.0,13
2,52.0,40.0,40.0,46.0,1,46.0,13
3,52.0,40.0,54.0,39.0,1,39.0,13
4,52.0,40.0,45.0,42.0,1,42.0,13
0,60.0,48.0,48.0,36.0,0,48.0,14
1,60.0,48.0,56.0,58.0,1,58.0,14
2,60.0,48.0,63.0,36.0,0,63.0,14
3,60.0,48.0,76.0,57.0,1,57.0,14
4,60.0,48.0,69.0,47.0,1,47.0,14
0,48.0,40.0,48.0,35.0,1,35.0,15
1,48.0,40.0,52.0,37.0,0,52.0,15
2,48.0,40.0,46.0,40.0,1,40.0,15
3,48.0,40.0,51.0,33.0,0,51.0,15
4,48.0,40.0,49.0,36.0,1,36.0,15
0,52.0,60.0,56.0,42.0,0,56.0,16
1,52.0,60.0,61.0,61.0,0,61.0,16
2,52.0,60.0,57.0,71.0,0,57.0,16
3,52.0,60.0,60.0,42.0,1,42.0,16
4,52.0,60.0,52.0,72.0,0,52.0,16
5,52.0,60.0,47.0,58.0,0,47.0,16
6,52.0,60.0,54.0,62.0,0,54.0,16
7,52.0,60.0,57.0,62.0,0,57.0,16
8,52.0,60.0,28.0,63.0,0,28.0,16
9,52.0,60.0,44.0,54.0,0,44.0,16
0,48.0,60.0,56.0,61.0,0,56.0,17
1,48.0,60.0,53.0,66.0,0,53.0,17
2,48.0,60.0,43.0,51.0,1,51.0,17
3,48.0,60.0,51.0,75.0,0,51.0,17
4,48.0,60.0,56.0,65.0,0,56.0,17
5,48.0,60.0,67.0,74.0,0,67.0,17
6,48.0,60.0,43.0,55.0,0,43.0,17
7,48.0,60.0,45.0,68.0,0,45.0,17
8,48.0,60.0,50.0,61.0,0,50.0,17
9,48.0,60.0,61.0,49.0,0,61.0,17
0,40.0,52.0,41.0,55.0,0,41.0,18
1,40.0,52.0,38.0,41.0,1,41.0,18
2,40.0,52.0,32.0,45.0,0,32.0,18
3,40.0,52.0,57.0,52.0,1,52.0,18
4,40.0,52.0,33.0,63.0,0,33.0,18
0,68.0,60.0,61.0,60.0,1,60.0,19
1,68.0,60.0,62.0,64.0,0,62.0,19
2,68.0,60.0,61.0,63.0,1,63.0,19
3,68.0,60.0,63.0,63.0,1,63.0,19
4,68.0,60.0,70.0,69.0,1,69.0,19
0,64.0,60.0,71.0,69.0,1,69.0,20
1,64.0,60.0,60.0,63.0,1,63.0,20
2,64.0,60.0,52.0,46.0,0,52.0,20
3,64.0,60.0,77.0,83.0,0,77.0,20
4,64.0,60.0,67.0,71.0,1,71.0,20
5,64.0,60.0,64.0,64.0,1,64.0,20
6,64.0,60.0,68.0,65.0,1,65.0,20
7,64.0,60.0,64.0,63.0,1,63.0,20
8,64.0,60.0,66.0,75.0,1,75.0,20
9,64.0,60.0,62.0,55.0,1,55.0,20
0,60.0,64.0,70.0,53.0,0,70.0,21
1,60.0,64.0,77.0,59.0,1,59.0,21
2,60.0,64.0,61.0,60.0,0,61.0,21
3,60.0,64.0,65.0,72.0,1,72.0,21
4,60.0,64.0,69.0,70.0,0,69.0,21
0,72.0,60.0,65.0,49.0,0,65.0,22
1,72.0,60.0,60.0,71.0,1,71.0,22
2,72.0,60.0,72.0,67.0,1,67.0,22
3,72.0,60.0,78.0,80.0,0,78.0,22
4,72.0,60.0,82.0,66.0,0,82.0,22
0,60.0,52.0,56.0,44.0,0,56.0,23
1,60.0,52.0,67.0,54.0,0,67.0,23
2,60.0,52.0,58.0,63.0,0,58.0,23
3,60.0,52.0,71.0,49.0,1,49.0,23
4,60.0,52.0,62.0,58.0,0,62.0,23
0,32.0,40.0,31.0,31.0,1,31.0,24
1,32.0,40.0,29.0,42.0,0,29.0,24
2,32.0,40.0,34.0,41.0,1,41.0,24
3,32.0,40.0,20.0,36.0,1,36.0,24
4,32.0,40.0,30.0,37.0,1,37.0,24
5,32.0,40.0,32.0,44.0,1,44.0,24
6,32.0,40.0,39.0,39.0,1,39.0,24
7,32.0,40.0,27.0,30.0,0,27.0,24
8,32.0,40.0,27.0,51.0,1,51.0,24
9,32.0,40.0,31.0,38.0,1,38.0,24
0,44.0,40.0,47.0,46.0,1,46.0,25
1,44.0,40.0,34.0,38.0,0,34.0,25
2,44.0,40.0,48.0,41.0,1,41.0,25
3,44.0,40.0,47.0,47.0,0,47.0,25
4,44.0,40.0,46.0,63.0,1,63.0,25
0,60.0,68.0,58.0,81.0,0,58.0,26
1,60.0,68.0,60.0,82.0,0,60.0,26
2,60.0,68.0,56.0,77.0,1,77.0,26
3,60.0,68.0,58.0,61.0,0,58.0,26
4,60.0,68.0,68.0,63.0,1,63.0,26
5,60.0,68.0,73.0,74.0,1,74.0,26
6,60.0,68.0,71.0,75.0,1,75.0,26
7,60.0,68.0,47.0,54.0,1,54.0,26
8,60.0,68.0,76.0,64.0,1,64.0,26
9,60.0,68.0,66.0,72.0,1,72.0,26
0,72.0,60.0,71.0,56.0,0,71.0,27
1,72.0,60.0,72.0,53.0,0,72.0,27
2,72.0,60.0,71.0,70.0,1,70.0,27
3,72.0,60.0,77.0,57.0,1,57.0,27
4,72.0,60.0,72.0,54.0,0,72.0,27
5,72.0,60.0,70.0,67.0,0,70.0,27
6,72.0,60.0,65.0,53.0,0,65.0,27
7,72.0,60.0,76.0,56.0,0,76.0,27
8,72.0,60.0,62.0,52.0,0,62.0,27
9,72.0,60.0,67.0,50.0,0,67.0,27
0,48.0,40.0,43.0,37.0,1,37.0,28
1,48.0,40.0,53.0,31.0,1,31.0,28
2,48.0,40.0,48.0,35.0,0,48.0,28
3,48.0,40.0,44.0,38.0,0,44.0,28
4,48.0,40.0,59.0,41.0,1,41.0,28
0,60.0,64.0,59.0,75.0,0,59.0,29
1,60.0,64.0,55.0,67.0,1,67.0,29
2,60.0,64.0,64.0,68.0,1,68.0,29
3,60.0,64.0,76.0,57.0,0,76.0,29
4,60.0,64.0,42.0,70.0,0,42.0,29
0,60.0,56.0,68.0,54.0,0,68.0,30
1,60.0,56.0,72.0,62.0,1,62.0,30
2,60.0,56.0,47.0,52.0,0,47.0,30
3,60.0,56.0,56.0,51.0,1,51.0,30
4,60.0,56.0,68.0,50.0,0,68.0,30
0,60.0,64.0,71.0,71.0,0,71.0,31
1,60.0,64.0,66.0,51.0,1,51.0,31
2,60.0,64.0,56.0,72.0,0,56.0,31
3,60.0,64.0,69.0,60.0,0,69.0,31
4,60.0,64.0,65.0,56.0,1,56.0,31
0,48.0,40.0,40.0,42.0,1,42.0,32
1,48.0,40.0,40.0,46.0,0,40.0,32
2,48.0,40.0,51.0,26.0,1,26.0,32
3,48.0,40.0,50.0,38.0,1,38.0,32
4,48.0,40.0,54.0,45.0,1,45.0,32
5,48.0,40.0,41.0,45.0,0,41.0,32
6,48.0,40.0,43.0,50.0,0,43.0,32
7,48.0,40.0,49.0,45.0,1,45.0,32
8,48.0,40.0,51.0,45.0,1,45.0,32
9,48.0,40.0,45.0,40.0,1,40.0,32
0,40.0,44.0,46.0,43.0,1,43.0,33
1,40.0,44.0,38.0,35.0,0,38.0,33
2,40.0,44.0,32.0,47.0,1,47.0,33
3,40.0,44.0,40.0,53.0,0,40.0,33
4,40.0,44.0,37.0,45.0,1,45.0,33
5,40.0,44.0,45.0,44.0,1,44.0,33
6,40.0,44.0,39.0,40.0,1,40.0,33
7,40.0,44.0,47.0,50.0,1,50.0,33
8,40.0,44.0,50.0,46.0,1,46.0,33
9,40.0,44.0,30.0,57.0,1,57.0,33
0,48.0,40.0,65.0,39.0,1,39.0,34
1,48.0,40.0,44.0,37.0,0,44.0,34
2,48.0,40.0,43.0,35.0,1,35.0,34
3,48.0,40.0,42.0,43.0,0,42.0,34
4,48.0,40.0,56.0,34.0,0,56.0,34
0,20.0,40.0,21.0,24.0,0,21.0,35
1,20.0,40.0,10.0,30.0,0,10.0,35
2,20.0,40.0,28.0,40.0,1,40.0,35
3,20.0,40.0,23.0,58.0,1,58.0,35
4,20.0,40.0,18.0,37.0,1,37.0,35
5,20.0,40.0,10.0,46.0,1,46.0,35
6,20.0,40.0,29.0,30.0,1,30.0,35
7,20.0,40.0,3.0,42.0,1,42.0,35
8,20.0,40.0,33.0,35.0,1,35.0,35
9,20.0,40.0,32.0,38.0,1,38.0,35
0,40.0,36.0,43.0,39.0,0,43.0,36
1,40.0,36.0,39.0,40.0,0,39.0,36
2,40.0,36.0,35.0,35.0,1,35.0,36
3,40.0,36.0,44.0,20.0,0,44.0,36
4,40.0,36.0,48.0,39.0,1,39.0,36
5,40.0,36.0,34.0,44.0,0,34.0,36
6,40.0,36.0,28.0,33.0,0,28.0,36
7,40.0,36.0,46.0,33.0,0,46.0,36
8,40.0,36.0,49.0,28.0,0,49.0,36
9,40.0,36.0,29.0,40.0,0,29.0,36
0,56.0,60.0,48.0,45.0,0,48.0,37
1,56.0,60.0,66.0,53.0,1,53.0,37
2,56.0,60.0,54.0,61.0,0,54.0,37
3,56.0,60.0,53.0,78.0,0,53.0,37
4,56.0,60.0,50.0,76.0,0,50.0,37
5,56.0,60.0,60.0,52.0,0,60.0,37
6,56.0,60.0,60.0,66.0,1,66.0,37
7,56.0,60.0,65.0,67.0,1,67.0,37
8,56.0,60.0,52.0,49.0,1,49.0,37
9,56.0,60.0,62.0,65.0,1,65.0,37
0,40.0,52.0,46.0,52.0,1,52.0,38
1,40.0,52.0,24.0,62.0,0,24.0,38
2,40.0,52.0,29.0,68.0,1,68.0,38
3,40.0,52.0,35.0,51.0,1,51.0,38
4,40.0,52.0,45.0,51.0,1,51.0,38
5,40.0,52.0,33.0,50.0,1,50.0,38
6,40.0,52.0,34.0,44.0,1,44.0,38
7,40.0,52.0,33.0,39.0,1,39.0,38
8,40.0,52.0,38.0,57.0,1,57.0,38
9,40.0,52.0,45.0,46.0,1,46.0,38
0,48.0,60.0,53.0,58.0,0,53.0,39
1,48.0,60.0,52.0,60.0,1,60.0,39
2,48.0,60.0,41.0,63.0,1,63.0,39
3,48.0,60.0,38.0,58.0,0,38.0,39
4,48.0,60.0,46.0,53.0,0,46.0,39
0,40.0,70.0,42.0,66.0,1,66.0,40
1,40.0,70.0,44.0,59.0,1,59.0,40
2,40.0,70.0,30.0,58.0,0,30.0,40
3,40.0,70.0,55.0,64.0,0,55.0,40
4,40.0,70.0,46.0,75.0,1,75.0,40
0,60.0,30.0,51.0,33.0,1,33.0,41
1,60.0,30.0,60.0,34.0,0,60.0,41
2,60.0,30.0,58.0,39.0,0,58.0,41
3,60.0,30.0,67.0,21.0,1,21.0,41
4,60.0,30.0,57.0,41.0,0,57.0,41
0,60.0,52.0,62.0,59.0,0,62.0,42
1,60.0,52.0,57.0,68.0,1,68.0,42
2,60.0,52.0,59.0,53.0,0,59.0,42
3,60.0,52.0,67.0,64.0,1,64.0,42
4,60.0,52.0,59.0,50.0,1,50.0,42
0,30.0,60.0,22.0,56.0,1,56.0,43
1,30.0,60.0,29.0,49.0,0,29.0,43
2,30.0,60.0,33.0,62.0,0,33.0,43
3,30.0,60.0,36.0,55.0,0,36.0,43
4,30.0,60.0,26.0,67.0,1,67.0,43
0,80.0,60.0,62.0,44.0,1,44.0,44
1,80.0,60.0,75.0,58.0,1,58.0,44
2,80.0,60.0,85.0,62.0,0,85.0,44
3,80.0,60.0,78.0,66.0,0,78.0,44
4,80.0,60.0,90.0,51.0,0,90.0,44
0,60.0,64.0,55.0,60.0,0,55.0,45
1,60.0,64.0,57.0,38.0,1,38.0,45
2,60.0,64.0,62.0,67.0,1,67.0,45
3,60.0,64.0,71.0,58.0,0,71.0,45
4,60.0,64.0,62.0,66.0,1,66.0,45
0,60.0,56.0,63.0,59.0,0,63.0,46
1,60.0,56.0,55.0,60.0,0,55.0,46
2,60.0,56.0,54.0,53.0,0,54.0,46
3,60.0,56.0,55.0,63.0,1,63.0,46
4,60.0,56.0,50.0,40.0,0,50.0,46
0,60.0,72.0,70.0,86.0,0,70.0,47
1,60.0,72.0,52.0,64.0,1,64.0,47
2,60.0,72.0,57.0,76.0,1,76.0,47
3,60.0,72.0,66.0,87.0,0,66.0,47
4,60.0,72.0,71.0,70.0,0,71.0,47
5,60.0,72.0,75.0,64.0,0,75.0,47
6,60.0,72.0,67.0,70.0,1,70.0,47
7,60.0,72.0,50.0,61.0,1,61.0,47
8,60.0,72.0,62.0,79.0,0,62.0,47
9,60.0,72.0,57.0,77.0,0,57.0,47
0,52.0,60.0,38.0,62.0,1,62.0,48
1,52.0,60.0,68.0,55.0,1,55.0,48
2,52.0,60.0,50.0,41.0,0,50.0,48
3,52.0,60.0,50.0,46.0,1,46.0,48
4,52.0,60.0,55.0,62.0,1,62.0,48
5,52.0,60.0,57.0,56.0,1,56.0,48
6,52.0,60.0,54.0,66.0,0,54.0,48
7,52.0,60.0,54.0,50.0,1,50.0,48
8,52.0,60.0,54.0,50.0,1,50.0,48
9,52.0,60.0,64.0,48.0,1,48.0,48
0,70.0,40.0,61.0,52.0,0,61.0,49
1,70.0,40.0,73.0,39.0,0,73.0,49
2,70.0,40.0,83.0,47.0,1,47.0,49
3,70.0,40.0,64.0,39.0,1,39.0,49
4,70.0,40.0,64.0,32.0,0,64.0,49
0,40.0,60.0,42.0,53.0,0,42.0,50
1,40.0,60.0,44.0,66.0,1,66.0,50
2,40.0,60.0,30.0,59.0,1,59.0,50
3,40.0,60.0,37.0,63.0,0,37.0,50
4,40.0,60.0,32.0,61.0,0,32.0,50
5,40.0,60.0,42.0,56.0,1,56.0,50
6,40.0,60.0,39.0,62.0,0,39.0,50
7,40.0,60.0,41.0,63.0,1,63.0,50
8,40.0,60.0,33.0,63.0,1,63.0,50
9,40.0,60.0,37.0,55.0,1,55.0,50
0,60.0,40.0,58.0,26.0,0,58.0,51
1,60.0,40.0,66.0,31.0,0,66.0,51
2,60.0,40.0,68.0,42.0,0,68.0,51
3,60.0,40.0,65.0,45.0,1,45.0,51
4,60.0,40.0,61.0,45.0,0,61.0,51
5,60.0,40.0,66.0,49.0,0,66.0,51
6,60.0,40.0,54.0,19.0,0,54.0,51
7,60.0,40.0,51.0,44.0,0,51.0,51
8,60.0,40.0,60.0,45.0,1,45.0,51
9,60.0,40.0,71.0,48.0,1,48.0,51
0,60.0,40.0,55.0,51.0,0,55.0,52
1,60.0,40.0,65.0,55.0,0,65.0,52
2,60.0,40.0,55.0,40.0,1,40.0,52
3,60.0,40.0,56.0,38.0,1,38.0,52
4,60.0,40.0,42.0,54.0,0,42.0,52
0,60.0,30.0,65.0,21.0,0,65.0,53
1,60.0,30.0,45.0,25.0,1,25.0,53
2,60.0,30.0,67.0,22.0,1,22.0,53
3,60.0,30.0,51.0,40.0,1,40.0,53
4,60.0,30.0,49.0,20.0,0,49.0,53
5,60.0,30.0,60.0,41.0,0,60.0,53
6,60.0,30.0,67.0,39.0,1,39.0,53
7,60.0,30.0,59.0,27.0,1,27.0,53
8,60.0,30.0,37.0,31.0,1,31.0,53
9,60.0,30.0,59.0,24.0,1,24.0,53
0,32.0,40.0,36.0,33.0,0,36.0,54
1,32.0,40.0,32.0,46.0,1,46.0,54
2,32.0,40.0,34.0,48.0,1,48.0,54
3,32.0,40.0,15.0,35.0,1,35.0,54
4,32.0,40.0,21.0,42.0,0,21.0,54
0,68.0,60.0,69.0,52.0,1,52.0,55
1,68.0,60.0,71.0,60.0,0,71.0,55
2,68.0,60.0,49.0,54.0,1,54.0,55
3,68.0,60.0,65.0,61.0,0,65.0,55
4,68.0,60.0,70.0,64.0,1,64.0,55
0,52.0,40.0,55.0,42.0,1,42.0,56
1,52.0,40.0,62.0,41.0,0,62.0,56
2,52.0,40.0,31.0,38.0,1,38.0,56
3,52.0,40.0,66.0,30.0,1,30.0,56
4,52.0,40.0,47.0,38.0,1,38.0,56
5,52.0,40.0,40.0,52.0,0,40.0,56
6,52.0,40.0,52.0,38.0,0,52.0,56
7,52.0,40.0,60.0,47.0,0,60.0,56
8,52.0,40.0,59.0,36.0,0,59.0,56
9,52.0,40.0,47.0,40.0,0,47.0,56
0,80.0,60.0,79.0,61.0,1,61.0,57
1,80.0,60.0,79.0,54.0,1,54.0,57
2,80.0,60.0,71.0,75.0,1,75.0,57
3,80.0,60.0,83.0,65.0,0,83.0,57
4,80.0,60.0,80.0,68.0,1,68.0,57
5,80.0,60.0,82.0,65.0,1,65.0,57
6,80.0,60.0,64.0,66.0,1,66.0,57
7,80.0,60.0,77.0,49.0,1,49.0,57
8,80.0,60.0,77.0,66.0,1,66.0,57
9,80.0,60.0,72.0,66.0,1,66.0,57
0,60.0,40.0,63.0,42.0,1,42.0,58
1,60.0,40.0,55.0,39.0,0,55.0,58
2,60.0,40.0,59.0,35.0,1,35.0,58
3,60.0,40.0,54.0,37.0,0,54.0,58
4,60.0,40.0,57.0,39.0,0,57.0,58
0,20.0,40.0,26.0,54.0,0,26.0,59
1,20.0,40.0,25.0,37.0,0,25.0,59
2,20.0,40.0,7.0,33.0,1,33.0,59
3,20.0,40.0,21.0,29.0,1,29.0,59
4,20.0,40.0,15.0,45.0,1,45.0,59
0,60.0,90.0,61.0,103.0,0,61.0,60
1,60.0,90.0,48.0,82.0,1,82.0,60
2,60.0,90.0,60.0,96.0,0,60.0,60
3,60.0,90.0,47.0,81.0,1,81.0,60
4,60.0,90.0,61.0,84.0,0,61.0,60
0,40.0,32.0,25.0,26.0,0,25.0,61
1,40.0,32.0,30.0,32.0,1,32.0,61
2,40.0,32.0,35.0,19.0,0,35.0,61
3,40.0,32.0,38.0,28.0,0,38.0,61
4,40.0,32.0,36.0,37.0,0,36.0,61
0,70.0,40.0,72.0,31.0,1,31.0,62
1,70.0,40.0,66.0,24.0,0,66.0,62
2,70.0,40.0,59.0,40.0,1,40.0,62
3,70.0,40.0,67.0,40.0,1,40.0,62
4,70.0,40.0,68.0,25.0,1,25.0,62
0,40.0,60.0,55.0,60.0,0,55.0,63
1,40.0,60.0,36.0,57.0,1,57.0,63
2,40.0,60.0,38.0,76.0,1,76.0,63
3,40.0,60.0,43.0,56.0,0,43.0,63
4,40.0,60.0,39.0,60.0,1,60.0,63
0,20.0,40.0,12.0,26.0,0,12.0,64
1,20.0,40.0,22.0,39.0,0,22.0,64
2,20.0,40.0,23.0,28.0,1,28.0,64
3,20.0,40.0,28.0,30.0,0,28.0,64
4,20.0,40.0,23.0,32.0,1,32.0,64
0,60.0,72.0,58.0,90.0,0,58.0,65
1,60.0,72.0,59.0,71.0,1,71.0,65
2,60.0,72.0,64.0,77.0,1,77.0,65
3,60.0,72.0,53.0,72.0,1,72.0,65
4,60.0,72.0,62.0,65.0,1,65.0,65
5,60.0,72.0,54.0,64.0,1,64.0,65
6,60.0,72.0,77.0,74.0,1,74.0,65
7,60.0,72.0,62.0,73.0,1,73.0,65
8,60.0,72.0,61.0,73.0,1,73.0,65
9,60.0,72.0,65.0,65.0,1,65.0,65
0,72.0,60.0,82.0,47.0,0,82.0,66
1,72.0,60.0,81.0,59.0,1,59.0,66
2,72.0,60.0,75.0,62.0,1,62.0,66
3,72.0,60.0,67.0,58.0,0,67.0,66
4,72.0,60.0,72.0,50.0,1,50.0,66
5,72.0,60.0,67.0,70.0,0,67.0,66
6,72.0,60.0,75.0,73.0,0,75.0,66
7,72.0,60.0,67.0,58.0,0,67.0,66
8,72.0,60.0,63.0,52.0,1,52.0,66
9,72.0,60.0,72.0,72.0,0,72.0,66
0,52.0,40.0,45.0,50.0,1,50.0,67
1,52.0,40.0,44.0,37.0,0,44.0,67
2,52.0,40.0,46.0,39.0,1,39.0,67
3,52.0,40.0,52.0,50.0,0,52.0,67
4,52.0,40.0,50.0,28.0,0,50.0,67
5,52.0,40.0,47.0,38.0,0,47.0,67
6,52.0,40.0,55.0,42.0,0,55.0,67
7,52.0,40.0,67.0,44.0,0,67.0,67
8,52.0,40.0,65.0,33.0,1,33.0,67
9,52.0,40.0,44.0,49.0,1,49.0,67
0,40.0,28.0,49.0,32.0,0,49.0,68
1,40.0,28.0,37.0,35.0,0,37.0,68
2,40.0,28.0,29.0,19.0,0,29.0,68
3,40.0,28.0,29.0,24.0,1,24.0,68
4,40.0,28.0,42.0,22.0,0,42.0,68
5,40.0,28.0,42.0,19.0,0,42.0,68
6,40.0,28.0,32.0,39.0,0,32.0,68
7,40.0,28.0,38.0,31.0,0,38.0,68
8,40.0,28.0,34.0,40.0,0,34.0,68
9,40.0,28.0,46.0,36.0,0,46.0,68
0,64.0,60.0,63.0,67.0,0,63.0,69
1,64.0,60.0,66.0,68.0,1,68.0,69
2,64.0,60.0,60.0,62.0,0,60.0,69
3,64.0,60.0,65.0,67.0,1,67.0,69
4,64.0,60.0,53.0,76.0,0,53.0,69
5,64.0,60.0,52.0,53.0,1,53.0,69
6,64.0,60.0,74.0,65.0,1,65.0,69
7,64.0,60.0,60.0,65.0,1,65.0,69
8,64.0,60.0,71.0,53.0,1,53.0,69
9,64.0,60.0,58.0,81.0,1,81.0,69
0,10.0,40.0,15.0,46.0,0,15.0,70
1,10.0,40.0,5.0,31.0,1,31.0,70
2,10.0,40.0,25.0,45.0,1,45.0,70
3,10.0,40.0,21.0,47.0,0,21.0,70
4,10.0,40.0,16.0,32.0,1,32.0,70
0,60.0,80.0,54.0,76.0,1,76.0,71
1,60.0,80.0,63.0,88.0,1,88.0,71
2,60.0,80.0,51.0,76.0,0,51.0,71
3,60.0,80.0,55.0,67.0,0,55.0,71
4,60.0,80.0,54.0,72.0,1,72.0,71
0,36.0,40.0,41.0,50.0,1,50.0,72
1,36.0,40.0,32.0,43.0,0,32.0,72
2,36.0,40.0,52.0,47.0,0,52.0,72
3,36.0,40.0,47.0,45.0,1,45.0,72
4,36.0,40.0,32.0,38.0,0,32.0,72
0,80.0,60.0,68.0,75.0,1,75.0,73
1,80.0,60.0,83.0,57.0,0,83.0,73
2,80.0,60.0,79.0,49.0,0,79.0,73
3,80.0,60.0,95.0,46.0,1,46.0,73
4,80.0,60.0,70.0,64.0,0,70.0,73
5,80.0,60.0,94.0,69.0,0,94.0,73
6,80.0,60.0,84.0,68.0,0,84.0,73
7,80.0,60.0,75.0,73.0,0,75.0,73
8,80.0,60.0,88.0,63.0,0,88.0,73
9,80.0,60.0,72.0,56.0,0,72.0,73
0,60.0,68.0,51.0,66.0,0,51.0,74
1,60.0,68.0,71.0,69.0,1,69.0,74
2,60.0,68.0,74.0,71.0,1,71.0,74
3,60.0,68.0,52.0,76.0,1,76.0,74
4,60.0,68.0,61.0,55.0,0,61.0,74
0,64.0,60.0,56.0,41.0,0,56.0,75
