trial,mean0,mean1,reward0,reward1,choice,reward,run
7,40.0,36.0,42.0,51.0,1,51.0,8
8,40.0,36.0,48.0,48.0,1,48.0,8
9,40.0,36.0,36.0,33.0,1,33.0,8
0,60.0,90.0,69.0,100.0,1,100.0,9
1,60.0,90.0,50.0,90.0,0,50.0,9
2,60.0,90.0,51.0,76.0,1,76.0,9
3,60.0,90.0,63.0,92.0,0,63.0,9
4,60.0,90.0,50.0,85.0,0,50.0,9
5,60.0,90.0,64.0,99.0,1,99.0,9
6,60.0,90.0,64.0,98.0,0,64.0,9
7,60.0,90.0,61.0,94.0,1,94.0,9
8,60.0,90.0,64.0,90.0,1,90.0,9
9,60.0,90.0,50.0,85.0,1,85.0,9
0,40.0,10.0,39.0,19.0,1,19.0,10
1,40.0,10.0,38.0,12.0,0,38.0,10
2,40.0,10.0,45.0,15.0,1,15.0,10
3,40.0,10.0,27.0,16.0,1,16.0,10
4,40.0,10.0,37.0,14.0,0,37.0,10
5,40.0,10.0,50.0,16.0,1,16.0,10
6,40.0,10.0,32.0,0.0,1,0.0,10
7,40.0,10.0,39.0,11.0,1,11.0,10
8,40.0,10.0,55.0,7.0,0,55.0,10
9,40.0,10.0,38.0,5.0,1,5.0,10
0,40.0,44.0,29.0,60.0,0,29.0,11
1,40.0,44.0,33.0,48.0,1,48.0,11
2,40.0,44.0,35.0,43.0,0,35.0,11
3,40.0,44.0,46.0,30.0,1,30.0,11
4,40.0,44.0,42.0,42.0,0,42.0,11
5,40.0,44.0,36.0,37.0,1,37.0,11
6,40.0,44.0,35.0,56.0,0,35.0,11
7,40.0,44.0,21.0,52.0,1,52.0,11
8,40.0,44.0,37.0,46.0,0,37.0,11
9,40.0,44.0,49.0,57.0,0,49.0,11
0,72.0,60.0,78.0,65.0,1,65.0,12
1,72.0,60.0,59.0,53.0,1,53.0,12
2,72.0,60.0,73.0,77.0,0,73.0,12
3,72.0,60.0,70.0,69.0,0,70.0,12
4,72.0,60.0,76.0,66.0,1,66.0,12
5,72.0,60.0,79.0,54.0,0,79.0,12
6,72.0,60.0,64.0,42.0,0,64.0,12
7,72.0,60.0,69.0,55.0,0,69.0,12
8,72.0,60.0,78.0,85.0,1,85.0,12
9,72.0,60.0,57.0,63.0,1,63.0,12
0,80.0,60.0,95.0,65.0,1,65.0,13
1,80.0,60.0,75.0,59.0,1,59.0,13
2,80.0,60.0,84.0,65.0,1,65.0,13
3,80.0,60.0,69.0,59.0,0,69.0,13
4,80.0,60.0,90.0,63.0,1,63.0,13
5,80.0,60.0,76.0,64.0,1,64.0,13
6,80.0,60.0,71.0,71.0,1,71.0,13
7,80.0,60.0,85.0,54.0,1,54.0,13
8,80.0,60.0,67.0,52.0,1,52.0,13
9,80.0,60.0,84.0,55.0,1,55.0,13
0,40.0,28.0,33.0,23.0,1,23.0,14
1,40.0,28.0,15.0,18.0,1,18.0,14
2,40.0,28.0,40.0,12.0,0,40.0,14
3,40.0,28.0,61.0,36.0,0,61.0,14
4,40.0,28.0,42.0,31.0,0,42.0,14
0,40.0,48.0,39.0,53.0,1,53.0,15
1,40.0,48.0,28.0,47.0,0,28.0,15
2,40.0,48.0,27.0,55.0,1,55.0,15
3,40.0,48.0,33.0,46.0,0,33.0,15
4,40.0,48.0,29.0,58.0,0,29.0,15
5,40.0,48.0,43.0,54.0,1,54.0,15
6,40.0,48.0,42.0,58.0,0,42.0,15
7,40.0,48.0,40.0,30.0,0,40.0,15
8,40.0,48.0,51.0,60.0,1,60.0,15
9,40.0,48.0,41.0,58.0,0,41.0,15
0,60.0,90.0,61.0,83.0,1,83.0,16
1,60.0,90.0,60.0,90.0,1,90.0,16
2,60.0,90.0,63.0,85.0,1,85.0,16
3,60.0,90.0,63.0,75.0,0,63.0,16
4,60.0,90.0,49.0,88.0,1,88.0,16
0,68.0,60.0,70.0,66.0,0,70.0,17
1,68.0,60.0,79.0,61.0,1,61.0,17
2,68.0,60.0,69.0,70.0,1,70.0,17
3,68.0,60.0,70.0,59.0,0,70.0,17
4,68.0,60.0,53.0,56.0,1,56.0,17
0,68.0,60.0,64.0,58.0,0,64.0,18
1,68.0,60.0,74.0,67.0,0,74.0,18
2,68.0,60.0,82.0,61.0,1,61.0,18
3,68.0,60.0,67.0,51.0,1,51.0,18
4,68.0,60.0,65.0,53.0,0,65.0,18
5,68.0,60.0,69.0,64.0,0,69.0,18
6,68.0,60.0,80.0,49.0,1,49.0,18
7,68.0,60.0,77.0,68.0,0,77.0,18
8,68.0,60.0,75.0,64.0,1,64.0,18
9,68.0,60.0,77.0,69.0,1,69.0,18
0,28.0,40.0,21.0,56.0,0,21.0,19
1,28.0,40.0,28.0,33.0,1,33.0,19
2,28.0,40.0,25.0,28.0,1,28.0,19
3,28.0,40.0,18.0,42.0,0,18.0,19
4,28.0,40.0,29.0,37.0,0,29.0,19
5,28.0,40.0,11.0,44.0,1,44.0,19
6,28.0,40.0,22.0,40.0,0,22.0,19
7,28.0,40.0,21.0,30.0,0,21.0,19
8,28.0,40.0,41.0,48.0,1,48.0,19
9,28.0,40.0,33.0,30.0,0,33.0,19
0,72.0,60.0,79.0,62.0,1,62.0,20
1,72.0,60.0,74.0,64.0,0,74.0,20
2,72.0,60.0,69.0,62.0,0,69.0,20
3,72.0,60.0,71.0,64.0,1,64.0,20
4,72.0,60.0,86.0,59.0,1,59.0,20
5,72.0,60.0,75.0,59.0,1,59.0,20
6,72.0,60.0,72.0,61.0,0,72.0,20
7,72.0,60.0,67.0,61.0,0,67.0,20
8,72.0,60.0,92.0,70.0,0,92.0,20
9,72.0,60.0,82.0,64.0,1,64.0,20
0,40.0,70.0,37.0,53.0,0,37.0,21
1,40.0,70.0,41.0,62.0,1,62.0,21
2,40.0,70.0,45.0,63.0,0,45.0,21
3,40.0,70.0,23.0,74.0,1,74.0,21
4,40.0,70.0,38.0,62.0,0,38.0,21
0,52.0,60.0,47.0,67.0,0,47.0,22
1,52.0,60.0,58.0,51.0,1,51.0,22
2,52.0,60.0,44.0,53.0,1,53.0,22
3,52.0,60.0,50.0,55.0,1,55.0,22
4,52.0,60.0,57.0,71.0,0,57.0,22
5,52.0,60.0,60.0,57.0,1,57.0,22
6,52.0,60.0,51.0,60.0,1,60.0,22
7,52.0,60.0,55.0,66.0,0,55.0,22
8,52.0,60.0,34.0,62.0,1,62.0,22
9,52.0,60.0,49.0,54.0,1,54.0,22
0,80.0,60.0,67.0,58.0,0,67.0,23
1,80.0,60.0,81.0,66.0,1,66.0,23
2,80.0,60.0,74.0,56.0,1,56.0,23
3,80.0,60.0,87.0,58.0,0,87.0,23
4,80.0,60.0,80.0,70.0,1,70.0,23
5,80.0,60.0,67.0,50.0,1,50.0,23
6,80.0,60.0,79.0,61.0,0,79.0,23
7,80.0,60.0,74.0,67.0,0,74.0,23
8,80.0,60.0,66.0,46.0,1,46.0,23
9,80.0,60.0,88.0,54.0,0,88.0,23
0,70.0,40.0,61.0,38.0,0,61.0,24
1,70.0,40.0,66.0,37.0,0,66.0,24
2,70.0,40.0,69.0,48.0,0,69.0,24
3,70.0,40.0,60.0,41.0,1,41.0,24
4,70.0,40.0,63.0,42.0,1,42.0,24
5,70.0,40.0,69.0,55.0,0,69.0,24
6,70.0,40.0,60.0,45.0,1,45.0,24
7,70.0,40.0,82.0,37.0,1,37.0,24
8,70.0,40.0,74.0,51.0,0,74.0,24
9,70.0,40.0,73.0,32.0,1,32.0,24
0,56.0,60.0,50.0,52.0,1,52.0,25
1,56.0,60.0,44.0,59.0,0,44.0,25
2,56.0,60.0,51.0,67.0,0,51.0,25
3,56.0,60.0,63.0,56.0,0,63.0,25
4,56.0,60.0,57.0,59.0,0,57.0,25
5,56.0,60.0,48.0,60.0,1,60.0,25
6,56.0,60.0,61.0,48.0,1,48.0,25
7,56.0,60.0,50.0,69.0,0,50.0,25
8,56.0,60.0,44.0,48.0,1,48.0,25
9,56.0,60.0,46.0,50.0,1,50.0,25
0,60.0,90.0,51.0,80.0,0,51.0,26
1,60.0,90.0,69.0,74.0,1,74.0,26
2,60.0,90.0,51.0,100.0,1,100.0,26
3,60.0,90.0,62.0,98.0,0,62.0,26
4,60.0,90.0,55.0,93.0,1,93.0,26
0,60.0,52.0,58.0,56.0,0,58.0,27
1,60.0,52.0,49.0,65.0,0,49.0,27
2,60.0,52.0,61.0,34.0,0,61.0,27
3,60.0,52.0,57.0,43.0,1,43.0,27
4,60.0,52.0,61.0,50.0,0,61.0,27
0,52.0,60.0,57.0,71.0,0,57.0,28
1,52.0,60.0,37.0,58.0,0,37.0,28
2,52.0,60.0,52.0,50.0,1,50.0,28
3,52.0,60.0,61.0,46.0,1,46.0,28
4,52.0,60.0,56.0,63.0,0,56.0,28
0,36.0,40.0,31.0,40.0,0,31.0,29
1,36.0,40.0,30.0,40.0,1,40.0,29
2,36.0,40.0,32.0,38.0,0,32.0,29
3,36.0,40.0,49.0,21.0,0,49.0,29
4,36.0,40.0,21.0,39.0,0,21.0,29
0,48.0,60.0,63.0,63.0,1,63.0,30
1,48.0,60.0,54.0,68.0,1,68.0,30
2,48.0,60.0,40.0,59.0,1,59.0,30
3,48.0,60.0,57.0,69.0,0,57.0,30
4,48.0,60.0,60.0,51.0,1,51.0,30
0,60.0,52.0,56.0,69.0,1,69.0,31
1,60.0,52.0,55.0,69.0,1,69.0,31
2,60.0,52.0,67.0,43.0,0,67.0,31
3,60.0,52.0,58.0,51.0,1,51.0,31
4,60.0,52.0,74.0,44.0,1,44.0,31
0,44.0,40.0,39.0,43.0,0,39.0,32
1,44.0,40.0,37.0,46.0,1,46.0,32
2,44.0,40.0,54.0,32.0,1,32.0,32
3,44.0,40.0,38.0,32.0,1,32.0,32
4,44.0,40.0,47.0,47.0,0,47.0,32
5,44.0,40.0,48.0,34.0,1,34.0,32
6,44.0,40.0,43.0,37.0,0,43.0,32
7,44.0,40.0,41.0,42.0,0,41.0,32
8,44.0,40.0,47.0,47.0,0,47.0,32
9,44.0,40.0,57.0,33.0,0,57.0,32
0,40.0,48.0,37.0,44.0,0,37.0,33
1,40.0,48.0,37.0,51.0,0,37.0,33
2,40.0,48.0,41.0,55.0,1,55.0,33
3,40.0,48.0,25.0,41.0,0,25.0,33
4,40.0,48.0,34.0,46.0,1,46.0,33
5,40.0,48.0,54.0,40.0,0,54.0,33
6,40.0,48.0,46.0,48.0,0,46.0,33
7,40.0,48.0,30.0,41.0,0,30.0,33
8,40.0,48.0,52.0,53.0,1,53.0,33
9,40.0,48.0,36.0,57.0,1,57.0,33
0,40.0,52.0,44.0,59.0,0,44.0,34
1,40.0,52.0,44.0,55.0,0,44.0,34
2,40.0,52.0,24.0,55.0,0,24.0,34
3,40.0,52.0,31.0,53.0,1,53.0,34
4,40.0,52.0,37.0,65.0,1,65.0,34
5,40.0,52.0,33.0,59.0,0,33.0,34
6,40.0,52.0,23.0,45.0,0,23.0,34
7,40.0,52.0,46.0,59.0,0,46.0,34
8,40.0,52.0,24.0,50.0,1,50.0,34
9,40.0,52.0,39.0,46.0,1,46.0,34
0,60.0,64.0,58.0,69.0,0,58.0,35
1,60.0,64.0,63.0,65.0,1,65.0,35
2,60.0,64.0,51.0,63.0,1,63.0,35
3,60.0,64.0,61.0,75.0,1,75.0,35
4,60.0,64.0,62.0,71.0,0,62.0,35
5,60.0,64.0,67.0,60.0,1,60.0,35
6,60.0,64.0,58.0,61.0,0,58.0,35
7,60.0,64.0,43.0,62.0,0,43.0,35
8,60.0,64.0,73.0,58.0,0,73.0,35
9,60.0,64.0,48.0,75.0,1,75.0,35
0,40.0,28.0,49.0,26.0,0,49.0,36
1,40.0,28.0,40.0,22.0,0,40.0,36
2,40.0,28.0,57.0,24.0,0,57.0,36
3,40.0,28.0,41.0,31.0,1,31.0,36
4,40.0,28.0,39.0,28.0,0,39.0,36
5,40.0,28.0,27.0,30.0,1,30.0,36
6,40.0,28.0,56.0,32.0,1,32.0,36
7,40.0,28.0,42.0,36.0,1,36.0,36
8,40.0,28.0,43.0,27.0,0,43.0,36
9,40.0,28.0,29.0,31.0,1,31.0,36
0,40.0,44.0,39.0,35.0,1,35.0,37
1,40.0,44.0,25.0,55.0,1,55.0,37
2,40.0,44.0,30.0,45.0,0,30.0,37
3,40.0,44.0,46.0,48.0,0,46.0,37
4,40.0,44.0,40.0,46.0,0,40.0,37
5,40.0,44.0,44.0,53.0,0,44.0,37
6,40.0,44.0,27.0,38.0,1,38.0,37
7,40.0,44.0,30.0,48.0,0,30.0,37
8,40.0,44.0,42.0,37.0,0,42.0,37
9,40.0,44.0,46.0,49.0,1,49.0,37
0,40.0,10.0,28.0,0.0,0,28.0,38
1,40.0,10.0,33.0,20.0,1,20.0,38
2,40.0,10.0,36.0,12.0,1,12.0,38
3,40.0,10.0,48.0,-18.0,1,-18.0,38
4,40.0,10.0,42.0,19.0,0,42.0,38
5,40.0,10.0,41.0,13.0,0,41.0,38
6,40.0,10.0,41.0,2.0,0,41.0,38
7,40.0,10.0,41.0,10.0,1,10.0,38
8,40.0,10.0,52.0,6.0,1,6.0,38
9,40.0,10.0,47.0,1.0,1,1.0,38
0,52.0,60.0,34.0,61.0,1,61.0,39
1,52.0,60.0,44.0,50.0,0,44.0,39
2,52.0,60.0,58.0,61.0,1,61.0,39
3,52.0,60.0,65.0,52.0,1,52.0,39
4,52.0,60.0,60.0,64.0,0,60.0,39
5,52.0,60.0,34.0,56.0,0,34.0,39
6,52.0,60.0,42.0,61.0,0,42.0,39
7,52.0,60.0,58.0,54.0,0,58.0,39
8,52.0,60.0,43.0,61.0,0,43.0,39
9,52.0,60.0,52.0,66.0,0,52.0,39
0,60.0,40.0,70.0,32.0,1,32.0,40
1,60.0,40.0,64.0,31.0,1,31.0,40
2,60.0,40.0,46.0,32.0,0,46.0,40
3,60.0,40.0,69.0,42.0,1,42.0,40
4,60.0,40.0,43.0,34.0,0,43.0,40
5,60.0,40.0,60.0,36.0,1,36.0,40
6,60.0,40.0,55.0,41.0,0,55.0,40
7,60.0,40.0,47.0,34.0,0,47.0,40
8,60.0,40.0,63.0,50.0,0,63.0,40
9,60.0,40.0,51.0,57.0,0,51.0,40
0,48.0,60.0,45.0,54.0,1,54.0,41
1,48.0,60.0,32.0,58.0,0,32.0,41
2,48.0,60.0,71.0,57.0,1,57.0,41
3,48.0,60.0,60.0,46.0,1,46.0,41
4,48.0,60.0,47.0,80.0,1,80.0,41
0,60.0,90.0,87.0,89.0,0,87.0,42
1,60.0,90.0,47.0,85.0,1,85.0,42
2,60.0,90.0,61.0,102.0,0,61.0,42
3,60.0,90.0,55.0,88.0,1,88.0,42
4,60.0,90.0,67.0,88.0,1,88.0,42
5,60.0,90.0,62.0,95.0,0,62.0,42
6,60.0,90.0,63.0,97.0,0,63.0,42
7,60.0,90.0,56.0,95.0,1,95.0,42
8,60.0,90.0,66.0,96.0,1,96.0,42
9,60.0,90.0,64.0,74.0,0,64.0,42
0,60.0,80.0,44.0,61.0,0,44.0,43
1,60.0,80.0,68.0,79.0,1,79.0,43
2,60.0,80.0,64.0,86.0,1,86.0,43
3,60.0,80.0,48.0,84.0,0,48.0,43
4,60.0,80.0,49.0,76.0,0,49.0,43
5,60.0,80.0,52.0,90.0,0,52.0,43
6,60.0,80.0,67.0,87.0,1,87.0,43
7,60.0,80.0,54.0,82.0,0,54.0,43
8,60.0,80.0,51.0,88.0,0,51.0,43
9,60.0,80.0,44.0,71.0,1,71.0,43
0,56.0,60.0,43.0,58.0,1,58.0,44
1,56.0,60.0,59.0,63.0,0,59.0,44
2,56.0,60.0,65.0,56.0,1,56.0,44
3,56.0,60.0,59.0,60.0,0,59.0,44
4,56.0,60.0,60.0,69.0,1,69.0,44
5,56.0,60.0,58.0,63.0,0,58.0,44
6,56.0,60.0,61.0,58.0,0,61.0,44
7,56.0,60.0,63.0,65.0,0,63.0,44
8,56.0,60.0,60.0,59.0,0,60.0,44
9,56.0,60.0,59.0,56.0,0,59.0,44
0,90.0,60.0,80.0,72.0,1,72.0,45
1,90.0,60.0,99.0,54.0,1,54.0,45
2,90.0,60.0,93.0,43.0,1,43.0,45
3,90.0,60.0,95.0,66.0,0,95.0,45
4,90.0,60.0,94.0,71.0,1,71.0,45
5,90.0,60.0,77.0,65.0,0,77.0,45
6,90.0,60.0,94.0,62.0,0,94.0,45
7,90.0,60.0,84.0,63.0,1,63.0,45
8,90.0,60.0,100.0,63.0,0,100.0,45
9,90.0,60.0,84.0,65.0,0,84.0,45
0,60.0,64.0,58.0,63.0,0,58.0,46
1,60.0,64.0,54.0,62.0,0,54.0,46
2,60.0,64.0,55.0,59.0,1,59.0,46
3,60.0,64.0,62.0,69.0,1,69.0,46
4,60.0,64.0,67.0,56.0,0,67.0,46
0,40.0,10.0,32.0,30.0,0,32.0,47
1,40.0,10.0,48.0,14.0,0,48.0,47
2,40.0,10.0,48.0,17.0,1,17.0,47
3,40.0,10.0,45.0,19.0,1,19.0,47
4,40.0,10.0,35.0,14.0,1,14.0,47
0,40.0,20.0,45.0,26.0,0,45.0,48
1,40.0,20.0,41.0,15.0,0,41.0,48
2,40.0,20.0,41.0,18.0,0,41.0,48
3,40.0,20.0,38.0,30.0,1,30.0,48
4,40.0,20.0,50.0,20.0,0,50.0,48
0,40.0,32.0,44.0,39.0,0,44.0,49
1,40.0,32.0,48.0,23.0,0,48.0,49
2,40.0,32.0,47.0,36.0,1,36.0,49
3,40.0,32.0,54.0,33.0,0,54.0,49
4,40.0,32.0,46.0,26.0,1,26.0,49
5,40.0,32.0,33.0,26.0,0,33.0,49
6,40.0,32.0,40.0,30.0,1,30.0,49
7,40.0,32.0,45.0,22.0,1,22.0,49
8,40.0,32.0,44.0,28.0,0,44.0,49
9,40.0,32.0,47.0,20.0,1,20.0,49
0,48.0,60.0,43.0,88.0,1,88.0,50
1,48.0,60.0,33.0,52.0,1,52.0,50
2,48.0,60.0,50.0,68.0,1,68.0,50
3,48.0,60.0,50.0,76.0,0,50.0,50
4,48.0,60.0,48.0,59.0,1,59.0,50
5,48.0,60.0,44.0,61.0,0,44.0,50
6,48.0,60.0,58.0,59.0,0,58.0,50
7,48.0,60.0,40.0,52.0,1,52.0,50
8,48.0,60.0,42.0,61.0,1,61.0,50
9,48.0,60.0,25.0,56.0,1,56.0,50
0,40.0,52.0,51.0,33.0,0,51.0,51
1,40.0,52.0,30.0,47.0,0,30.0,51
2,40.0,52.0,47.0,60.0,0,47.0,51
3,40.0,52.0,48.0,36.0,1,36.0,51
4,40.0,52.0,50.0,53.0,0,50.0,51
5,40.0,52.0,38.0,42.0,0,38.0,51
6,40.0,52.0,36.0,38.0,1,38.0,51
7,40.0,52.0,47.0,34.0,1,34.0,51
8,40.0,52.0,48.0,53.0,1,53.0,51
9,40.0,52.0,44.0,58.0,1,58.0,51
0,60.0,80.0,54.0,80.0,0,54.0,52
1,60.0,80.0,51.0,81.0,1,81.0,52
2,60.0,80.0,64.0,85.0,1,85.0,52
3,60.0,80.0,72.0,88.0,0,72.0,52
4,60.0,80.0,72.0,90.0,0,72.0,52
0,10.0,40.0,28.0,43.0,0,28.0,53
1,10.0,40.0,1.0,41.0,0,1.0,53
2,10.0,40.0,-6.0,40.0,1,40.0,53
3,10.0,40.0,13.0,29.0,0,13.0,53
4,10.0,40.0,6.0,33.0,0,6.0,53
5,10.0,40.0,6.0,39.0,0,6.0,53
6,10.0,40.0,-1.0,40.0,1,40.0,53
7,10.0,40.0,24.0,42.0,1,42.0,53
8,10.0,40.0,7.0,26.0,0,7.0,53
9,10.0,40.0,2.0,33.0,0,2.0,53
0,70.0,40.0,60.0,42.0,1,42.0,54
1,70.0,40.0,74.0,37.0,0,74.0,54
2,70.0,40.0,55.0,43.0,1,43.0,54
3,70.0,40.0,60.0,46.0,0,60.0,54
4,70.0,40.0,61.0,40.0,0,61.0,54
5,70.0,40.0,60.0,59.0,1,59.0,54
6,70.0,40.0,66.0,40.0,0,66.0,54
7,70.0,40.0,73.0,29.0,0,73.0,54
8,70.0,40.0,70.0,49.0,1,49.0,54
9,70.0,40.0,61.0,29.0,1,29.0,54
0,52.0,60.0,38.0,73.0,1,73.0,55
1,52.0,60.0,58.0,69.0,0,58.0,55
2,52.0,60.0,59.0,64.0,1,64.0,55
3,52.0,60.0,53.0,56.0,0,53.0,55
4,52.0,60.0,54.0,66.0,1,66.0,55
5,52.0,60.0,57.0,77.0,0,57.0,55
6,52.0,60.0,55.0,61.0,0,55.0,55
7,52.0,60.0,61.0,74.0,1,74.0,55
8,52.0,60.0,57.0,66.0,0,57.0,55
9,52.0,60.0,49.0,55.0,0,49.0,55
0,70.0,40.0,63.0,53.0,0,63.0,56
1,70.0,40.0,61.0,40.0,0,61.0,56
2,70.0,40.0,46.0,34.0,1,34.0,56
3,70.0,40.0,67.0,39.0,0,67.0,56
4,70.0,40.0,72.0,47.0,1,47.0,56
0,30.0,60.0,35.0,73.0,0,35.0,57
1,30.0,60.0,29.0,38.0,0,29.0,57
2,30.0,60.0,18.0,63.0,0,18.0,57
3,30.0,60.0,37.0,56.0,1,56.0,57
4,30.0,60.0,44.0,57.0,1,57.0,57
0,10.0,40.0,-7.0,29.0,1,29.0,58
1,10.0,40.0,3.0,29.0,0,3.0,58
2,10.0,40.0,2.0,43.0,0,2.0,58
3,10.0,40.0,25.0,39.0,1,39.0,58
4,10.0,40.0,-0.0,71.0,1,71.0,58
0,10.0,40.0,-1.0,27.0,1,27.0,59
1,10.0,40.0,17.0,38.0,0,17.0,59
2,10.0,40.0,11.0,45.0,1,45.0,59
3,10.0,40.0,21.0,46.0,0,21.0,59
4,10.0,40.0,13.0,41.0,1,41.0,59
5,10.0,40.0,5.0,33.0,1,33.0,59
6,10.0,40.0,10.0,45.0,1,45.0,59
7,10.0,40.0,-0.0,44.0,1,44.0,59
8,10.0,40.0,2.0,39.0,0,2.0,59
9,10.0,40.0,15.0,43.0,0,15.0,59
0,90.0,60.0,92.0,55.0,1,55.0,60
1,90.0,60.0,72.0,57.0,1,57.0,60
2,90.0,60.0,68.0,64.0,0,68.0,60
3,90.0,60.0,103.0,71.0,0,103.0,60
4,90.0,60.0,96.0,51.0,1,51.0,60
5,90.0,60.0,100.0,47.0,1,47.0,60
6,90.0,60.0,86.0,67.0,0,86.0,60
7,90.0,60.0,85.0,50.0,0,85.0,60
8,90.0,60.0,103.0,57.0,0,103.0,60
9,90.0,60.0,85.0,65.0,0,85.0,60
0,36.0,40.0,30.0,30.0,1,30.0,61
1,36.0,40.0,42.0,31.0,1,31.0,61
2,36.0,40.0,41.0,42.0,0,41.0,61
3,36.0,40.0,34.0,40.0,0,34.0,61
4,36.0,40.0,37.0,37.0,0,37.0,61
0,40.0,32.0,42.0,33.0,0,42.0,62
1,40.0,32.0,38.0,35.0,0,38.0,62
2,40.0,32.0,53.0,36.0,0,53.0,62
3,40.0,32.0,50.0,41.0,1,41.0,62
4,40.0,32.0,38.0,40.0,0,38.0,62
5,40.0,32.0,36.0,29.0,0,36.0,62
6,40.0,32.0,29.0,30.0,0,29.0,62
7,40.0,32.0,37.0,25.0,1,25.0,62
8,40.0,32.0,15.0,39.0,1,39.0,62
9,40.0,32.0,45.0,33.0,0,45.0,62
0,40.0,60.0,24.0,61.0,1,61.0,63
1,40.0,60.0,33.0,54.0,1,54.0,63
2,40.0,60.0,41.0,69.0,0,41.0,63
3,40.0,60.0,49.0,60.0,1,60.0,63
4,40.0,60.0,48.0,66.0,0,48.0,63
5,40.0,60.0,42.0,68.0,1,68.0,63
6,40.0,60.0,42.0,58.0,1,58.0,63
7,40.0,60.0,45.0,71.0,1,71.0,63
8,40.0,60.0,37.0,55.0,1,55.0,63
9,40.0,60.0,42.0,69.0,1,69.0,63
0,40.0,32.0,42.0,33.0,0,42.0,64
