trial,mean0,mean1,reward0,reward1,choice,reward,run
7,80.0,60.0,91.0,73.0,0,91.0,36
8,80.0,60.0,87.0,73.0,0,87.0,36
9,80.0,60.0,85.0,64.0,0,85.0,36
0,80.0,60.0,79.0,49.0,0,79.0,37
1,80.0,60.0,80.0,56.0,1,56.0,37
2,80.0,60.0,83.0,67.0,1,67.0,37
3,80.0,60.0,83.0,66.0,0,83.0,37
4,80.0,60.0,80.0,52.0,0,80.0,37
0,40.0,36.0,42.0,35.0,0,42.0,38
1,40.0,36.0,33.0,33.0,1,33.0,38
2,40.0,36.0,36.0,40.0,1,40.0,38
3,40.0,36.0,57.0,39.0,1,39.0,38
4,40.0,36.0,41.0,45.0,0,41.0,38
0,40.0,36.0,30.0,46.0,0,30.0,39
1,40.0,36.0,52.0,38.0,0,52.0,39
2,40.0,36.0,40.0,38.0,0,40.0,39
3,40.0,36.0,34.0,27.0,1,27.0,39
4,40.0,36.0,37.0,32.0,1,32.0,39
0,52.0,60.0,57.0,77.0,1,77.0,40
1,52.0,60.0,55.0,66.0,1,66.0,40
2,52.0,60.0,52.0,56.0,0,52.0,40
3,52.0,60.0,62.0,60.0,1,60.0,40
4,52.0,60.0,54.0,71.0,1,71.0,40
5,52.0,60.0,55.0,62.0,1,62.0,40
6,52.0,60.0,49.0,54.0,1,54.0,40
7,52.0,60.0,54.0,62.0,1,62.0,40
8,52.0,60.0,47.0,57.0,1,57.0,40
9,52.0,60.0,49.0,66.0,1,66.0,40
0,20.0,40.0,1.0,39.0,0,1.0,41
1,20.0,40.0,29.0,31.0,1,31.0,41
2,20.0,40.0,20.0,48.0,1,48.0,41
3,20.0,40.0,23.0,40.0,0,23.0,41
4,20.0,40.0,16.0,37.0,1,37.0,41
5,20.0,40.0,17.0,25.0,1,25.0,41
6,20.0,40.0,16.0,41.0,1,41.0,41
7,20.0,40.0,22.0,43.0,1,43.0,41
8,20.0,40.0,25.0,45.0,1,45.0,41
9,20.0,40.0,26.0,27.0,1,27.0,41
0,72.0,60.0,75.0,48.0,1,48.0,42
1,72.0,60.0,75.0,52.0,1,52.0,42
2,72.0,60.0,68.0,65.0,0,68.0,42
3,72.0,60.0,95.0,65.0,0,95.0,42
4,72.0,60.0,67.0,63.0,0,67.0,42
0,80.0,60.0,88.0,70.0,0,88.0,43
1,80.0,60.0,82.0,65.0,0,82.0,43
2,80.0,60.0,85.0,62.0,1,62.0,43
3,80.0,60.0,84.0,66.0,0,84.0,43
4,80.0,60.0,85.0,45.0,0,85.0,43
0,64.0,60.0,62.0,51.0,0,62.0,44
1,64.0,60.0,55.0,48.0,1,48.0,44
2,64.0,60.0,70.0,53.0,0,70.0,44
3,64.0,60.0,68.0,57.0,1,57.0,44
4,64.0,60.0,64.0,56.0,0,64.0,44
5,64.0,60.0,75.0,67.0,0,75.0,44
6,64.0,60.0,53.0,72.0,0,53.0,44
7,64.0,60.0,71.0,59.0,0,71.0,44
8,64.0,60.0,75.0,65.0,0,75.0,44
9,64.0,60.0,63.0,58.0,0,63.0,44
0,40.0,60.0,43.0,56.0,1,56.0,45
1,40.0,60.0,51.0,62.0,0,51.0,45
2,40.0,60.0,41.0,60.0,1,60.0,45
3,40.0,60.0,38.0,60.0,0,38.0,45
4,40.0,60.0,21.0,55.0,1,55.0,45
0,80.0,60.0,77.0,48.0,0,77.0,46
1,80.0,60.0,83.0,45.0,1,45.0,46
2,80.0,60.0,85.0,69.0,0,85.0,46
3,80.0,60.0,89.0,57.0,1,57.0,46
4,80.0,60.0,81.0,61.0,0,81.0,46
5,80.0,60.0,79.0,55.0,0,79.0,46
6,80.0,60.0,82.0,57.0,0,82.0,46
7,80.0,60.0,69.0,51.0,0,69.0,46
8,80.0,60.0,84.0,64.0,0,84.0,46
9,80.0,60.0,66.0,64.0,0,66.0,46
0,36.0,40.0,47.0,32.0,0,47.0,47
1,36.0,40.0,37.0,43.0,1,43.0,47
2,36.0,40.0,45.0,38.0,0,45.0,47
3,36.0,40.0,30.0,38.0,0,30.0,47
4,36.0,40.0,32.0,41.0,0,32.0,47
0,60.0,48.0,62.0,56.0,0,62.0,48
1,60.0,48.0,74.0,54.0,0,74.0,48
2,60.0,48.0,59.0,43.0,1,43.0,48
3,60.0,48.0,60.0,50.0,1,50.0,48
4,60.0,48.0,64.0,45.0,0,64.0,48
0,80.0,60.0,72.0,46.0,0,72.0,49
1,80.0,60.0,73.0,54.0,1,54.0,49
2,80.0,60.0,64.0,56.0,1,56.0,49
3,80.0,60.0,95.0,55.0,0,95.0,49
4,80.0,60.0,88.0,70.0,0,88.0,49
0,60.0,80.0,76.0,85.0,0,76.0,50
1,60.0,80.0,77.0,83.0,1,83.0,50
2,60.0,80.0,47.0,92.0,0,47.0,50
3,60.0,80.0,66.0,97.0,0,66.0,50
4,60.0,80.0,62.0,82.0,0,62.0,50
0,72.0,60.0,72.0,54.0,1,54.0,51
1,72.0,60.0,87.0,52.0,1,52.0,51
2,72.0,60.0,75.0,64.0,0,75.0,51
3,72.0,60.0,73.0,60.0,0,73.0,51
4,72.0,60.0,81.0,62.0,0,81.0,51
0,10.0,40.0,13.0,38.0,1,38.0,52
1,10.0,40.0,22.0,36.0,0,22.0,52
2,10.0,40.0,12.0,29.0,1,29.0,52
3,10.0,40.0,5.0,39.0,1,39.0,52
4,10.0,40.0,19.0,45.0,1,45.0,52
5,10.0,40.0,17.0,38.0,1,38.0,52
6,10.0,40.0,9.0,41.0,1,41.0,52
7,10.0,40.0,-7.0,42.0,1,42.0,52
8,10.0,40.0,-0.0,47.0,1,47.0,52
9,10.0,40.0,-1.0,37.0,1,37.0,52
0,80.0,60.0,88.0,53.0,0,88.0,53
1,80.0,60.0,72.0,59.0,1,59.0,53
2,80.0,60.0,86.0,58.0,0,86.0,53
3,80.0,60.0,83.0,50.0,1,50.0,53
4,80.0,60.0,77.0,45.0,0,77.0,53
0,60.0,72.0,67.0,78.0,1,78.0,54
1,60.0,72.0,46.0,65.0,0,46.0,54
2,60.0,72.0,58.0,63.0,0,58.0,54
3,60.0,72.0,62.0,65.0,1,65.0,54
4,60.0,72.0,73.0,79.0,1,79.0,54
5,60.0,72.0,78.0,62.0,1,62.0,54
6,60.0,72.0,70.0,70.0,1,70.0,54
7,60.0,72.0,72.0,60.0,1,60.0,54
8,60.0,72.0,63.0,88.0,1,88.0,54
9,60.0,72.0,57.0,56.0,1,56.0,54
0,28.0,40.0,32.0,29.0,0,32.0,55
1,28.0,40.0,27.0,31.0,1,31.0,55
2,28.0,40.0,19.0,43.0,1,43.0,55
3,28.0,40.0,33.0,43.0,1,43.0,55
4,28.0,40.0,27.0,40.0,1,40.0,55
5,28.0,40.0,29.0,44.0,1,44.0,55
6,28.0,40.0,23.0,44.0,1,44.0,55
7,28.0,40.0,50.0,46.0,0,50.0,55
8,28.0,40.0,16.0,42.0,1,42.0,55
9,28.0,40.0,24.0,30.0,1,30.0,55
0,60.0,72.0,68.0,69.0,1,69.0,56
1,60.0,72.0,57.0,57.0,0,57.0,56
2,60.0,72.0,47.0,77.0,0,47.0,56
3,60.0,72.0,63.0,83.0,1,83.0,56
4,60.0,72.0,54.0,79.0,1,79.0,56
0,40.0,20.0,35.0,10.0,0,35.0,57
1,40.0,20.0,34.0,29.0,0,34.0,57
2,40.0,20.0,47.0,20.0,1,20.0,57
3,40.0,20.0,36.0,18.0,1,18.0,57
4,40.0,20.0,31.0,24.0,0,31.0,57
0,40.0,10.0,54.0,11.0,1,11.0,58
1,40.0,10.0,62.0,21.0,0,62.0,58
2,40.0,10.0,14.0,18.0,1,18.0,58
3,40.0,10.0,29.0,11.0,0,29.0,58
4,40.0,10.0,52.0,10.0,0,52.0,58
0,32.0,40.0,25.0,34.0,1,34.0,59
1,32.0,40.0,41.0,31.0,0,41.0,59
2,32.0,40.0,21.0,45.0,1,45.0,59
3,32.0,40.0,35.0,35.0,0,35.0,59
4,32.0,40.0,25.0,44.0,0,25.0,59
0,30.0,60.0,19.0,71.0,1,71.0,60
1,30.0,60.0,33.0,61.0,0,33.0,60
2,30.0,60.0,38.0,54.0,1,54.0,60
3,30.0,60.0,30.0,60.0,0,30.0,60
4,30.0,60.0,33.0,58.0,1,58.0,60
0,40.0,36.0,36.0,26.0,0,36.0,61
1,40.0,36.0,44.0,42.0,1,42.0,61
2,40.0,36.0,34.0,36.0,1,36.0,61
3,40.0,36.0,40.0,20.0,0,40.0,61
4,40.0,36.0,39.0,36.0,1,36.0,61
0,52.0,60.0,46.0,57.0,1,57.0,62
1,52.0,60.0,47.0,79.0,0,47.0,62
2,52.0,60.0,58.0,62.0,1,62.0,62
3,52.0,60.0,60.0,54.0,1,54.0,62
4,52.0,60.0,56.0,67.0,1,67.0,62
5,52.0,60.0,58.0,59.0,1,59.0,62
6,52.0,60.0,51.0,51.0,1,51.0,62
7,52.0,60.0,50.0,57.0,1,57.0,62
8,52.0,60.0,49.0,55.0,1,55.0,62
9,52.0,60.0,53.0,60.0,1,60.0,62
0,32.0,40.0,45.0,52.0,0,45.0,63
1,32.0,40.0,33.0,43.0,1,43.0,63
2,32.0,40.0,34.0,47.0,1,47.0,63
3,32.0,40.0,34.0,27.0,0,34.0,63
4,32.0,40.0,39.0,21.0,1,21.0,63
0,80.0,60.0,78.0,61.0,1,61.0,64
1,80.0,60.0,82.0,68.0,1,68.0,64
2,80.0,60.0,85.0,62.0,0,85.0,64
3,80.0,60.0,80.0,57.0,0,80.0,64
4,80.0,60.0,80.0,63.0,1,63.0,64
5,80.0,60.0,87.0,59.0,1,59.0,64
6,80.0,60.0,67.0,64.0,0,67.0,64
7,80.0,60.0,80.0,56.0,0,80.0,64
8,80.0,60.0,81.0,64.0,1,64.0,64
9,80.0,60.0,94.0,76.0,1,76.0,64
0,60.0,64.0,50.0,72.0,0,50.0,65
1,60.0,64.0,62.0,60.0,0,62.0,65
2,60.0,64.0,63.0,88.0,0,63.0,65
3,60.0,64.0,63.0,63.0,1,63.0,65
4,60.0,64.0,52.0,59.0,0,52.0,65
0,56.0,60.0,60.0,57.0,0,60.0,66
1,56.0,60.0,36.0,72.0,0,36.0,66
2,56.0,60.0,53.0,67.0,1,67.0,66
3,56.0,60.0,54.0,61.0,0,54.0,66
4,56.0,60.0,50.0,64.0,0,50.0,66
0,70.0,40.0,67.0,34.0,1,34.0,67
1,70.0,40.0,70.0,36.0,1,36.0,67
2,70.0,40.0,71.0,28.0,0,71.0,67
3,70.0,40.0,71.0,52.0,1,52.0,67
4,70.0,40.0,54.0,45.0,0,54.0,67
0,60.0,72.0,52.0,64.0,0,52.0,68
1,60.0,72.0,53.0,75.0,0,53.0,68
2,60.0,72.0,62.0,73.0,1,73.0,68
3,60.0,72.0,63.0,80.0,1,80.0,68
4,60.0,72.0,67.0,72.0,0,67.0,68
0,68.0,60.0,62.0,53.0,0,62.0,69
1,68.0,60.0,72.0,63.0,0,72.0,69
2,68.0,60.0,54.0,55.0,1,55.0,69
3,68.0,60.0,74.0,56.0,0,74.0,69
4,68.0,60.0,57.0,58.0,0,57.0,69
5,68.0,60.0,86.0,60.0,0,86.0,69
6,68.0,60.0,65.0,51.0,0,65.0,69
7,68.0,60.0,70.0,63.0,0,70.0,69
8,68.0,60.0,69.0,57.0,0,69.0,69
9,68.0,60.0,77.0,61.0,0,77.0,69
0,60.0,80.0,57.0,90.0,0,57.0,70
1,60.0,80.0,61.0,77.0,1,77.0,70
2,60.0,80.0,65.0,82.0,1,82.0,70
3,60.0,80.0,69.0,81.0,0,69.0,70
4,60.0,80.0,61.0,91.0,1,91.0,70
0,70.0,40.0,65.0,48.0,0,65.0,71
1,70.0,40.0,71.0,21.0,1,21.0,71
2,70.0,40.0,75.0,53.0,0,75.0,71
3,70.0,40.0,67.0,51.0,0,67.0,71
4,70.0,40.0,73.0,35.0,0,73.0,71
0,40.0,36.0,37.0,38.0,1,38.0,72
1,40.0,36.0,48.0,29.0,0,48.0,72
2,40.0,36.0,40.0,34.0,0,40.0,72
3,40.0,36.0,45.0,42.0,1,42.0,72
4,40.0,36.0,42.0,47.0,0,42.0,72
0,40.0,52.0,22.0,51.0,0,22.0,73
1,40.0,52.0,42.0,44.0,0,42.0,73
2,40.0,52.0,33.0,38.0,1,38.0,73
3,40.0,52.0,40.0,42.0,1,42.0,73
4,40.0,52.0,41.0,61.0,1,61.0,73
0,40.0,28.0,44.0,17.0,1,17.0,74
1,40.0,28.0,33.0,27.0,0,33.0,74
2,40.0,28.0,32.0,31.0,0,32.0,74
3,40.0,28.0,36.0,30.0,0,36.0,74
4,40.0,28.0,41.0,21.0,0,41.0,74
5,40.0,28.0,32.0,20.0,0,32.0,74
6,40.0,28.0,39.0,34.0,0,39.0,74
7,40.0,28.0,36.0,38.0,0,36.0,74
8,40.0,28.0,37.0,24.0,0,37.0,74
9,40.0,28.0,41.0,18.0,0,41.0,74
0,48.0,40.0,42.0,39.0,0,42.0,75
1,48.0,40.0,68.0,49.0,0,68.0,75
2,48.0,40.0,46.0,32.0,1,32.0,75
3,48.0,40.0,44.0,42.0,1,42.0,75
4,48.0,40.0,47.0,48.0,0,47.0,75
5,48.0,40.0,43.0,48.0,0,43.0,75
6,48.0,40.0,38.0,35.0,0,38.0,75
7,48.0,40.0,42.0,39.0,0,42.0,75
8,48.0,40.0,41.0,37.0,0,41.0,75
9,48.0,40.0,52.0,34.0,0,52.0,75
0,40.0,60.0,28.0,49.0,0,28.0,76
