trial,mean0,mean1,reward0,reward1,choice,reward,run
9,20.0,40.0,22.0,39.0,1,39.0,19
0,10.0,40.0,7.0,44.0,0,7.0,20
1,10.0,40.0,9.0,36.0,0,9.0,20
2,10.0,40.0,23.0,56.0,1,56.0,20
3,10.0,40.0,24.0,29.0,1,29.0,20
4,10.0,40.0,11.0,51.0,1,51.0,20
0,56.0,60.0,42.0,45.0,1,45.0,21
1,56.0,60.0,52.0,64.0,1,64.0,21
2,56.0,60.0,50.0,49.0,0,50.0,21
3,56.0,60.0,55.0,65.0,1,65.0,21
4,56.0,60.0,60.0,65.0,1,65.0,21
0,60.0,30.0,66.0,29.0,1,29.0,22
1,60.0,30.0,53.0,22.0,0,53.0,22
2,60.0,30.0,63.0,26.0,1,26.0,22
3,60.0,30.0,58.0,36.0,0,58.0,22
4,60.0,30.0,64.0,35.0,0,64.0,22
5,60.0,30.0,57.0,27.0,0,57.0,22
6,60.0,30.0,69.0,36.0,0,69.0,22
7,60.0,30.0,54.0,41.0,0,54.0,22
8,60.0,30.0,60.0,23.0,0,60.0,22
9,60.0,30.0,62.0,37.0,0,62.0,22
0,60.0,30.0,63.0,27.0,1,27.0,23
1,60.0,30.0,62.0,23.0,0,62.0,23
2,60.0,30.0,58.0,19.0,1,19.0,23
3,60.0,30.0,63.0,27.0,0,63.0,23
4,60.0,30.0,44.0,15.0,0,44.0,23
5,60.0,30.0,64.0,36.0,0,64.0,23
6,60.0,30.0,76.0,32.0,0,76.0,23
7,60.0,30.0,64.0,16.0,0,64.0,23
8,60.0,30.0,53.0,39.0,0,53.0,23
9,60.0,30.0,57.0,38.0,0,57.0,23
0,60.0,68.0,69.0,70.0,1,70.0,24
1,60.0,68.0,55.0,75.0,0,55.0,24
2,60.0,68.0,51.0,78.0,1,78.0,24
3,60.0,68.0,58.0,58.0,0,58.0,24
4,60.0,68.0,60.0,64.0,1,64.0,24
0,40.0,28.0,28.0,22.0,0,28.0,25
1,40.0,28.0,43.0,30.0,0,43.0,25
2,40.0,28.0,44.0,15.0,0,44.0,25
3,40.0,28.0,39.0,16.0,1,16.0,25
4,40.0,28.0,42.0,26.0,0,42.0,25
0,20.0,40.0,22.0,38.0,0,22.0,26
1,20.0,40.0,5.0,34.0,1,34.0,26
2,20.0,40.0,29.0,45.0,1,45.0,26
3,20.0,40.0,23.0,44.0,0,23.0,26
4,20.0,40.0,20.0,48.0,1,48.0,26
0,20.0,40.0,26.0,37.0,0,26.0,27
1,20.0,40.0,31.0,33.0,1,33.0,27
2,20.0,40.0,10.0,26.0,1,26.0,27
3,20.0,40.0,21.0,40.0,0,21.0,27
4,20.0,40.0,8.0,32.0,1,32.0,27
0,40.0,36.0,38.0,28.0,0,38.0,28
1,40.0,36.0,35.0,37.0,1,37.0,28
2,40.0,36.0,45.0,25.0,1,25.0,28
3,40.0,36.0,53.0,14.0,0,53.0,28
4,40.0,36.0,41.0,35.0,0,41.0,28
5,40.0,36.0,32.0,51.0,0,32.0,28
6,40.0,36.0,54.0,35.0,0,54.0,28
7,40.0,36.0,39.0,29.0,0,39.0,28
8,40.0,36.0,34.0,32.0,0,34.0,28
9,40.0,36.0,45.0,36.0,0,45.0,28
0,70.0,40.0,69.0,35.0,0,69.0,29
1,70.0,40.0,79.0,50.0,1,50.0,29
2,70.0,40.0,70.0,42.0,0,70.0,29
3,70.0,40.0,88.0,49.0,1,49.0,29
4,70.0,40.0,68.0,58.0,0,68.0,29
0,60.0,68.0,65.0,57.0,1,57.0,30
1,60.0,68.0,83.0,76.0,1,76.0,30
2,60.0,68.0,53.0,82.0,0,53.0,30
3,60.0,68.0,55.0,71.0,0,55.0,30
4,60.0,68.0,49.0,56.0,1,56.0,30
0,40.0,48.0,47.0,58.0,0,47.0,31
1,40.0,48.0,31.0,58.0,0,31.0,31
2,40.0,48.0,38.0,54.0,1,54.0,31
3,40.0,48.0,48.0,51.0,0,48.0,31
4,40.0,48.0,46.0,40.0,0,46.0,31
5,40.0,48.0,36.0,49.0,0,36.0,31
6,40.0,48.0,35.0,59.0,0,35.0,31
7,40.0,48.0,44.0,47.0,0,44.0,31
8,40.0,48.0,46.0,61.0,1,61.0,31
9,40.0,48.0,32.0,59.0,1,59.0,31
0,36.0,40.0,48.0,22.0,0,48.0,32
1,36.0,40.0,30.0,49.0,0,30.0,32
2,36.0,40.0,25.0,30.0,0,25.0,32
3,36.0,40.0,36.0,42.0,1,42.0,32
4,36.0,40.0,35.0,45.0,0,35.0,32
0,40.0,52.0,48.0,24.0,1,24.0,33
1,40.0,52.0,29.0,53.0,0,29.0,33
2,40.0,52.0,41.0,59.0,1,59.0,33
3,40.0,52.0,30.0,60.0,0,30.0,33
4,40.0,52.0,37.0,46.0,1,46.0,33
0,60.0,90.0,64.0,98.0,1,98.0,34
1,60.0,90.0,58.0,74.0,1,74.0,34
2,60.0,90.0,55.0,73.0,0,55.0,34
3,60.0,90.0,69.0,91.0,0,69.0,34
4,60.0,90.0,51.0,96.0,1,96.0,34
0,90.0,60.0,89.0,34.0,1,34.0,35
1,90.0,60.0,91.0,59.0,1,59.0,35
2,90.0,60.0,97.0,55.0,0,97.0,35
3,90.0,60.0,99.0,51.0,0,99.0,35
4,90.0,60.0,79.0,54.0,0,79.0,35
5,90.0,60.0,90.0,52.0,0,90.0,35
6,90.0,60.0,99.0,50.0,0,99.0,35
7,90.0,60.0,90.0,48.0,0,90.0,35
8,90.0,60.0,90.0,57.0,0,90.0,35
9,90.0,60.0,80.0,62.0,0,80.0,35
0,72.0,60.0,61.0,65.0,0,61.0,36
1,72.0,60.0,84.0,53.0,0,84.0,36
2,72.0,60.0,71.0,44.0,1,44.0,36
3,72.0,60.0,73.0,51.0,1,51.0,36
4,72.0,60.0,66.0,62.0,0,66.0,36
0,60.0,40.0,47.0,48.0,0,47.0,37
1,60.0,40.0,61.0,36.0,1,36.0,37
2,60.0,40.0,58.0,32.0,0,58.0,37
3,60.0,40.0,48.0,45.0,1,45.0,37
4,60.0,40.0,61.0,53.0,0,61.0,37
0,60.0,48.0,66.0,40.0,0,66.0,38
1,60.0,48.0,57.0,49.0,1,49.0,38
2,60.0,48.0,58.0,39.0,0,58.0,38
3,60.0,48.0,65.0,70.0,1,70.0,38
4,60.0,48.0,60.0,40.0,1,40.0,38
5,60.0,48.0,60.0,58.0,0,60.0,38
6,60.0,48.0,61.0,49.0,0,61.0,38
7,60.0,48.0,62.0,54.0,0,62.0,38
8,60.0,48.0,45.0,54.0,0,45.0,38
9,60.0,48.0,52.0,42.0,0,52.0,38
0,40.0,52.0,47.0,44.0,1,44.0,39
1,40.0,52.0,38.0,57.0,1,57.0,39
2,40.0,52.0,45.0,57.0,0,45.0,39
3,40.0,52.0,31.0,47.0,1,47.0,39
4,40.0,52.0,37.0,63.0,1,63.0,39
0,30.0,60.0,29.0,65.0,1,65.0,40
1,30.0,60.0,33.0,58.0,0,33.0,40
2,30.0,60.0,38.0,60.0,1,60.0,40
3,30.0,60.0,38.0,43.0,0,38.0,40
4,30.0,60.0,22.0,69.0,1,69.0,40
5,30.0,60.0,37.0,51.0,1,51.0,40
6,30.0,60.0,21.0,66.0,1,66.0,40
7,30.0,60.0,26.0,64.0,1,64.0,40
8,30.0,60.0,35.0,58.0,1,58.0,40
9,30.0,60.0,34.0,46.0,1,46.0,40
0,60.0,48.0,69.0,49.0,0,69.0,41
1,60.0,48.0,57.0,42.0,0,57.0,41
2,60.0,48.0,46.0,56.0,1,56.0,41
3,60.0,48.0,68.0,47.0,0,68.0,41
4,60.0,48.0,55.0,51.0,0,55.0,41
5,60.0,48.0,53.0,49.0,0,53.0,41
6,60.0,48.0,55.0,62.0,0,55.0,41
7,60.0,48.0,57.0,61.0,0,57.0,41
8,60.0,48.0,54.0,45.0,0,54.0,41
9,60.0,48.0,51.0,46.0,0,51.0,41
0,40.0,60.0,43.0,74.0,1,74.0,42
1,40.0,60.0,47.0,50.0,1,50.0,42
2,40.0,60.0,32.0,64.0,0,32.0,42
3,40.0,60.0,24.0,44.0,1,44.0,42
4,40.0,60.0,37.0,67.0,1,67.0,42
0,60.0,40.0,48.0,36.0,0,48.0,43
1,60.0,40.0,57.0,47.0,1,47.0,43
2,60.0,40.0,57.0,30.0,1,30.0,43
3,60.0,40.0,72.0,34.0,0,72.0,43
4,60.0,40.0,49.0,49.0,0,49.0,43
5,60.0,40.0,44.0,41.0,0,44.0,43
6,60.0,40.0,52.0,56.0,0,52.0,43
7,60.0,40.0,72.0,38.0,0,72.0,43
8,60.0,40.0,52.0,41.0,0,52.0,43
9,60.0,40.0,52.0,38.0,0,52.0,43
0,60.0,40.0,68.0,38.0,1,38.0,44
1,60.0,40.0,60.0,47.0,1,47.0,44
2,60.0,40.0,57.0,35.0,1,35.0,44
3,60.0,40.0,56.0,50.0,0,56.0,44
4,60.0,40.0,63.0,26.0,0,63.0,44
0,52.0,40.0,40.0,35.0,1,35.0,45
1,52.0,40.0,37.0,37.0,0,37.0,45
2,52.0,40.0,46.0,42.0,0,46.0,45
3,52.0,40.0,63.0,40.0,1,40.0,45
4,52.0,40.0,44.0,40.0,0,44.0,45
5,52.0,40.0,64.0,55.0,0,64.0,45
6,52.0,40.0,55.0,48.0,0,55.0,45
7,52.0,40.0,58.0,47.0,0,58.0,45
8,52.0,40.0,49.0,37.0,0,49.0,45
9,52.0,40.0,44.0,51.0,0,44.0,45
0,64.0,60.0,70.0,56.0,1,56.0,46
1,64.0,60.0,56.0,49.0,1,49.0,46
2,64.0,60.0,59.0,63.0,0,59.0,46
3,64.0,60.0,60.0,46.0,1,46.0,46
4,64.0,60.0,57.0,50.0,0,57.0,46
0,10.0,40.0,6.0,45.0,0,6.0,47
1,10.0,40.0,7.0,44.0,1,44.0,47
2,10.0,40.0,19.0,28.0,0,19.0,47
3,10.0,40.0,36.0,36.0,1,36.0,47
4,10.0,40.0,13.0,31.0,1,31.0,47
0,60.0,40.0,55.0,23.0,0,55.0,48
1,60.0,40.0,51.0,35.0,0,51.0,48
2,60.0,40.0,59.0,35.0,1,35.0,48
3,60.0,40.0,43.0,48.0,0,43.0,48
4,60.0,40.0,57.0,37.0,0,57.0,48
0,60.0,30.0,70.0,23.0,0,70.0,49
1,60.0,30.0,51.0,23.0,0,51.0,49
2,60.0,30.0,62.0,34.0,1,34.0,49
3,60.0,30.0,50.0,22.0,1,22.0,49
4,60.0,30.0,52.0,42.0,0,52.0,49
0,60.0,64.0,64.0,61.0,0,64.0,50
1,60.0,64.0,69.0,71.0,0,69.0,50
2,60.0,64.0,54.0,63.0,1,63.0,50
3,60.0,64.0,65.0,65.0,0,65.0,50
4,60.0,64.0,59.0,55.0,0,59.0,50
5,60.0,64.0,75.0,76.0,0,75.0,50
6,60.0,64.0,68.0,73.0,0,68.0,50
7,60.0,64.0,69.0,76.0,0,69.0,50
8,60.0,64.0,58.0,75.0,0,58.0,50
9,60.0,64.0,51.0,63.0,0,51.0,50
0,40.0,20.0,65.0,28.0,0,65.0,51
1,40.0,20.0,41.0,16.0,0,41.0,51
2,40.0,20.0,51.0,20.0,1,20.0,51
3,40.0,20.0,33.0,9.0,1,9.0,51
4,40.0,20.0,41.0,21.0,0,41.0,51
5,40.0,20.0,40.0,4.0,0,40.0,51
6,40.0,20.0,31.0,16.0,0,31.0,51
7,40.0,20.0,34.0,23.0,0,34.0,51
8,40.0,20.0,38.0,28.0,0,38.0,51
9,40.0,20.0,49.0,20.0,0,49.0,51
0,40.0,20.0,36.0,14.0,1,14.0,52
1,40.0,20.0,48.0,28.0,1,28.0,52
2,40.0,20.0,40.0,5.0,0,40.0,52
3,40.0,20.0,54.0,7.0,1,7.0,52
4,40.0,20.0,52.0,28.0,1,28.0,52
5,40.0,20.0,39.0,18.0,1,18.0,52
6,40.0,20.0,57.0,11.0,1,11.0,52
7,40.0,20.0,51.0,15.0,1,15.0,52
8,40.0,20.0,34.0,26.0,0,34.0,52
9,40.0,20.0,35.0,13.0,0,35.0,52
0,60.0,90.0,61.0,89.0,1,89.0,53
1,60.0,90.0,63.0,79.0,0,63.0,53
2,60.0,90.0,59.0,83.0,1,83.0,53
3,60.0,90.0,49.0,86.0,1,86.0,53
4,60.0,90.0,50.0,89.0,1,89.0,53
5,60.0,90.0,51.0,99.0,1,99.0,53
6,60.0,90.0,64.0,93.0,1,93.0,53
7,60.0,90.0,60.0,83.0,1,83.0,53
8,60.0,90.0,68.0,99.0,1,99.0,53
9,60.0,90.0,54.0,96.0,1,96.0,53
0,40.0,20.0,40.0,10.0,0,40.0,54
1,40.0,20.0,20.0,29.0,1,29.0,54
2,40.0,20.0,39.0,29.0,1,29.0,54
3,40.0,20.0,28.0,15.0,0,28.0,54
4,40.0,20.0,33.0,17.0,0,33.0,54
0,52.0,60.0,56.0,46.0,1,46.0,55
1,52.0,60.0,54.0,54.0,1,54.0,55
2,52.0,60.0,48.0,59.0,0,48.0,55
3,52.0,60.0,53.0,44.0,1,44.0,55
4,52.0,60.0,48.0,56.0,1,56.0,55
5,52.0,60.0,58.0,66.0,1,66.0,55
6,52.0,60.0,36.0,59.0,1,59.0,55
7,52.0,60.0,50.0,58.0,1,58.0,55
8,52.0,60.0,55.0,64.0,1,64.0,55
9,52.0,60.0,48.0,66.0,1,66.0,55
0,40.0,20.0,46.0,16.0,0,46.0,56
1,40.0,20.0,33.0,19.0,0,33.0,56
2,40.0,20.0,37.0,14.0,1,14.0,56
3,40.0,20.0,49.0,25.0,1,25.0,56
4,40.0,20.0,35.0,28.0,0,35.0,56
5,40.0,20.0,40.0,15.0,0,40.0,56
6,40.0,20.0,24.0,23.0,0,24.0,56
7,40.0,20.0,42.0,25.0,0,42.0,56
8,40.0,20.0,44.0,34.0,0,44.0,56
9,40.0,20.0,43.0,30.0,0,43.0,56
0,60.0,40.0,62.0,33.0,0,62.0,57
1,60.0,40.0,57.0,42.0,0,57.0,57
2,60.0,40.0,52.0,42.0,0,52.0,57
3,60.0,40.0,62.0,37.0,1,37.0,57
4,60.0,40.0,69.0,47.0,0,69.0,57
5,60.0,40.0,65.0,38.0,0,65.0,57
6,60.0,40.0,56.0,50.0,0,56.0,57
7,60.0,40.0,60.0,21.0,0,60.0,57
8,60.0,40.0,56.0,37.0,0,56.0,57
9,60.0,40.0,70.0,49.0,0,70.0,57
0,70.0,40.0,80.0,52.0,1,52.0,58
1,70.0,40.0,79.0,40.0,1,40.0,58
2,70.0,40.0,58.0,32.0,1,32.0,58
3,70.0,40.0,62.0,46.0,0,62.0,58
4,70.0,40.0,62.0,39.0,0,62.0,58
0,40.0,10.0,37.0,18.0,0,37.0,59
1,40.0,10.0,42.0,3.0,1,3.0,59
2,40.0,10.0,52.0,25.0,1,25.0,59
3,40.0,10.0,39.0,14.0,1,14.0,59
4,40.0,10.0,34.0,7.0,0,34.0,59
5,40.0,10.0,28.0,5.0,0,28.0,59
6,40.0,10.0,34.0,8.0,0,34.0,59
7,40.0,10.0,38.0,-1.0,0,38.0,59
8,40.0,10.0,45.0,20.0,0,45.0,59
9,40.0,10.0,43.0,20.0,0,43.0,59
0,48.0,60.0,45.0,69.0,0,45.0,60
1,48.0,60.0,44.0,57.0,1,57.0,60
2,48.0,60.0,40.0,69.0,0,40.0,60
3,48.0,60.0,57.0,67.0,1,67.0,60
4,48.0,60.0,59.0,70.0,1,70.0,60
0,48.0,60.0,43.0,64.0,1,64.0,61
1,48.0,60.0,57.0,57.0,0,57.0,61
2,48.0,60.0,40.0,60.0,0,40.0,61
3,48.0,60.0,44.0,66.0,0,44.0,61
4,48.0,60.0,54.0,45.0,1,45.0,61
0,60.0,68.0,73.0,67.0,0,73.0,62
1,60.0,68.0,50.0,60.0,1,60.0,62
2,60.0,68.0,62.0,56.0,1,56.0,62
3,60.0,68.0,63.0,50.0,1,50.0,62
4,60.0,68.0,61.0,70.0,0,61.0,62
0,40.0,36.0,42.0,42.0,0,42.0,63
1,40.0,36.0,37.0,37.0,0,37.0,63
2,40.0,36.0,34.0,41.0,1,41.0,63
3,40.0,36.0,48.0,40.0,0,48.0,63
4,40.0,36.0,56.0,43.0,0,56.0,63
5,40.0,36.0,37.0,32.0,0,37.0,63
6,40.0,36.0,34.0,28.0,0,34.0,63
7,40.0,36.0,36.0,41.0,0,36.0,63
8,40.0,36.0,49.0,34.0,0,49.0,63
9,40.0,36.0,41.0,26.0,0,41.0,63
0,40.0,52.0,50.0,59.0,1,59.0,64
1,40.0,52.0,43.0,51.0,0,43.0,64
2,40.0,52.0,43.0,60.0,0,43.0,64
3,40.0,52.0,45.0,60.0,1,60.0,64
4,40.0,52.0,33.0,44.0,1,44.0,64
0,60.0,68.0,53.0,70.0,1,70.0,65
1,60.0,68.0,56.0,66.0,1,66.0,65
2,60.0,68.0,57.0,76.0,0,57.0,65
3,60.0,68.0,59.0,65.0,0,59.0,65
4,60.0,68.0,49.0,53.0,1,53.0,65
5,60.0,68.0,52.0,80.0,1,80.0,65
6,60.0,68.0,54.0,70.0,1,70.0,65
7,60.0,68.0,60.0,69.0,1,69.0,65
8,60.0,68.0,51.0,60.0,1,60.0,65
9,60.0,68.0,56.0,82.0,1,82.0,65
0,60.0,68.0,77.0,53.0,1,53.0,66
1,60.0,68.0,66.0,67.0,0,66.0,66
2,60.0,68.0,58.0,79.0,1,79.0,66
3,60.0,68.0,68.0,68.0,1,68.0,66
4,60.0,68.0,61.0,61.0,1,61.0,66
5,60.0,68.0,56.0,75.0,1,75.0,66
6,60.0,68.0,55.0,64.0,1,64.0,66
7,60.0,68.0,61.0,73.0,1,73.0,66
8,60.0,68.0,53.0,76.0,1,76.0,66
9,60.0,68.0,60.0,65.0,1,65.0,66
0,60.0,48.0,52.0,49.0,0,52.0,67
1,60.0,48.0,76.0,61.0,0,76.0,67
2,60.0,48.0,67.0,53.0,1,53.0,67
3,60.0,48.0,60.0,51.0,0,60.0,67
4,60.0,48.0,64.0,49.0,0,64.0,67
5,60.0,48.0,47.0,46.0,0,47.0,67
6,60.0,48.0,65.0,51.0,0,65.0,67
7,60.0,48.0,54.0,41.0,0,54.0,67
8,60.0,48.0,59.0,50.0,0,59.0,67
9,60.0,48.0,55.0,44.0,0,55.0,67
0,64.0,60.0,68.0,60.0,0,68.0,68
1,64.0,60.0,69.0,47.0,0,69.0,68
2,64.0,60.0,71.0,46.0,1,46.0,68
3,64.0,60.0,76.0,62.0,0,76.0,68
4,64.0,60.0,66.0,56.0,0,66.0,68
0,48.0,40.0,67.0,28.0,0,67.0,69
1,48.0,40.0,57.0,40.0,0,57.0,69
2,48.0,40.0,34.0,31.0,0,34.0,69
3,48.0,40.0,52.0,36.0,1,36.0,69
4,48.0,40.0,40.0,39.0,0,40.0,69
5,48.0,40.0,32.0,37.0,0,32.0,69
6,48.0,40.0,43.0,48.0,0,43.0,69
7,48.0,40.0,38.0,35.0,0,38.0,69
8,48.0,40.0,54.0,50.0,0,54.0,69
9,48.0,40.0,52.0,40.0,0,52.0,69
0,60.0,30.0,73.0,37.0,1,37.0,70
1,60.0,30.0,43.0,31.0,1,31.0,70
2,60.0,30.0,63.0,16.0,0,63.0,70
3,60.0,30.0,60.0,40.0,0,60.0,70
4,60.0,30.0,54.0,27.0,0,54.0,70
0,56.0,60.0,42.0,53.0,1,53.0,71
1,56.0,60.0,57.0,65.0,1,65.0,71
2,56.0,60.0,47.0,71.0,1,71.0,71
3,56.0,60.0,69.0,52.0,0,69.0,71
4,56.0,60.0,50.0,55.0,1,55.0,71
0,40.0,60.0,50.0,67.0,0,50.0,72
1,40.0,60.0,46.0,61.0,1,61.0,72
2,40.0,60.0,48.0,50.0,1,50.0,72
3,40.0,60.0,58.0,55.0,0,58.0,72
4,40.0,60.0,38.0,60.0,1,60.0,72
0,52.0,60.0,53.0,65.0,0,53.0,73
1,52.0,60.0,45.0,72.0,1,72.0,73
2,52.0,60.0,55.0,69.0,1,69.0,73
3,52.0,60.0,62.0,63.0,1,63.0,73
4,52.0,60.0,63.0,63.0,1,63.0,73
0,44.0,40.0,50.0,39.0,0,50.0,74
