run,trial,mean0,mean1,reward0,reward1,choice,reward
13,1,80.0,60.0,73.0,48.0,1,48.0
13,2,80.0,60.0,78.0,69.0,0,78.0
13,3,80.0,60.0,72.0,56.0,1,56.0
13,4,80.0,60.0,96.0,62.0,0,96.0
13,5,80.0,60.0,83.0,65.0,0,83.0
13,6,80.0,60.0,82.0,39.0,0,82.0
13,7,80.0,60.0,83.0,64.0,0,83.0
13,8,80.0,60.0,59.0,67.0,0,59.0
13,9,80.0,60.0,75.0,61.0,0,75.0
14,0,56.0,60.0,57.0,58.0,0,57.0
14,1,56.0,60.0,64.0,57.0,1,57.0
14,2,56.0,60.0,53.0,58.0,1,58.0
14,3,56.0,60.0,55.0,54.0,1,54.0
14,4,56.0,60.0,51.0,71.0,1,71.0
14,5,56.0,60.0,59.0,65.0,1,65.0
14,6,56.0,60.0,58.0,73.0,1,73.0
14,7,56.0,60.0,48.0,45.0,1,45.0
14,8,56.0,60.0,54.0,62.0,1,62.0
14,9,56.0,60.0,45.0,47.0,1,47.0
15,0,52.0,60.0,56.0,60.0,1,60.0
15,1,52.0,60.0,46.0,56.0,0,46.0
15,2,52.0,60.0,50.0,60.0,0,50.0
15,3,52.0,60.0,50.0,63.0,1,63.0
15,4,52.0,60.0,48.0,58.0,1,58.0
15,5,52.0,60.0,46.0,61.0,1,61.0
15,6,52.0,60.0,67.0,52.0,1,52.0
15,7,52.0,60.0,58.0,63.0,1,63.0
15,8,52.0,60.0,58.0,55.0,1,55.0
15,9,52.0,60.0,46.0,38.0,1,38.0
16,0,40.0,10.0,28.0,4.0,0,28.0
16,1,40.0,10.0,49.0,9.0,0,49.0
16,2,40.0,10.0,45.0,-13.0,1,-13.0
16,3,40.0,10.0,41.0,6.0,1,6.0
16,4,40.0,10.0,32.0,11.0,0,32.0
17,0,40.0,48.0,37.0,53.0,1,53.0
17,1,40.0,48.0,41.0,44.0,0,41.0
17,2,40.0,48.0,42.0,52.0,0,42.0
17,3,40.0,48.0,29.0,44.0,1,44.0
17,4,40.0,48.0,57.0,40.0,1,40.0
17,5,40.0,48.0,48.0,39.0,1,39.0
17,6,40.0,48.0,51.0,44.0,1,44.0
17,7,40.0,48.0,44.0,53.0,1,53.0
17,8,40.0,48.0,43.0,40.0,1,40.0
17,9,40.0,48.0,42.0,58.0,1,58.0
18,0,48.0,40.0,54.0,34.0,1,34.0
18,1,48.0,40.0,46.0,39.0,0,46.0
18,2,48.0,40.0,50.0,42.0,1,42.0
18,3,48.0,40.0,35.0,41.0,0,35.0
18,4,48.0,40.0,43.0,46.0,0,43.0
19,0,60.0,64.0,73.0,50.0,1,50.0
19,1,60.0,64.0,56.0,70.0,0,56.0
19,2,60.0,64.0,58.0,69.0,0,58.0
19,3,60.0,64.0,58.0,69.0,1,69.0
19,4,60.0,64.0,55.0,62.0,0,55.0
19,5,60.0,64.0,73.0,57.0,0,73.0
19,6,60.0,64.0,56.0,65.0,0,56.0
19,7,60.0,64.0,63.0,58.0,0,63.0
19,8,60.0,64.0,55.0,84.0,0,55.0
19,9,60.0,64.0,53.0,62.0,0,53.0
20,0,40.0,44.0,37.0,44.0,1,44.0
20,1,40.0,44.0,52.0,42.0,1,42.0
20,2,40.0,44.0,24.0,38.0,0,24.0
20,3,40.0,44.0,43.0,41.0,0,43.0
20,4,40.0,44.0,34.0,46.0,1,46.0
21,0,48.0,40.0,43.0,31.0,1,31.0
21,1,48.0,40.0,44.0,34.0,0,44.0
21,2,48.0,40.0,47.0,57.0,0,47.0
21,3,48.0,40.0,36.0,28.0,1,28.0
21,4,48.0,40.0,64.0,34.0,0,64.0
22,0,40.0,36.0,43.0,27.0,0,43.0
22,1,40.0,36.0,41.0,41.0,1,41.0
22,2,40.0,36.0,32.0,48.0,0,32.0
22,3,40.0,36.0,38.0,45.0,0,38.0
22,4,40.0,36.0,35.0,39.0,0,35.0
23,0,70.0,40.0,66.0,43.0,1,43.0
23,1,70.0,40.0,73.0,49.0,0,73.0
23,2,70.0,40.0,68.0,49.0,0,68.0
23,3,70.0,40.0,61.0,34.0,1,34.0
23,4,70.0,40.0,69.0,50.0,0,69.0
24,0,70.0,40.0,64.0,43.0,1,43.0
24,1,70.0,40.0,81.0,34.0,0,81.0
24,2,70.0,40.0,69.0,48.0,0,69.0
24,3,70.0,40.0,60.0,42.0,0,60.0
24,4,70.0,40.0,68.0,40.0,0,68.0
24,5,70.0,40.0,75.0,49.0,0,75.0
24,6,70.0,40.0,68.0,46.0,0,68.0
24,7,70.0,40.0,73.0,37.0,0,73.0
24,8,70.0,40.0,83.0,43.0,0,83.0
24,9,70.0,40.0,71.0,28.0,0,71.0
25,0,52.0,60.0,63.0,59.0,1,59.0
25,1,52.0,60.0,51.0,57.0,1,57.0
25,2,52.0,60.0,60.0,76.0,0,60.0
25,3,52.0,60.0,49.0,49.0,1,49.0
25,4,52.0,60.0,34.0,59.0,1,59.0
26,0,36.0,40.0,39.0,38.0,0,39.0
26,1,36.0,40.0,44.0,26.0,1,26.0
26,2,36.0,40.0,28.0,38.0,0,28.0
26,3,36.0,40.0,38.0,49.0,1,49.0
26,4,36.0,40.0,35.0,42.0,1,42.0
26,5,36.0,40.0,37.0,39.0,1,39.0
26,6,36.0,40.0,39.0,45.0,1,45.0
26,7,36.0,40.0,33.0,47.0,1,47.0
26,8,36.0,40.0,41.0,46.0,1,46.0
26,9,36.0,40.0,43.0,37.0,1,37.0
27,0,44.0,40.0,33.0,40.0,1,40.0
27,1,44.0,40.0,43.0,40.0,0,43.0
27,2,44.0,40.0,58.0,30.0,1,30.0
27,3,44.0,40.0,45.0,45.0,0,45.0
27,4,44.0,40.0,52.0,49.0,0,52.0
28,0,40.0,28.0,29.0,36.0,0,29.0
28,1,40.0,28.0,54.0,19.0,1,19.0
28,2,40.0,28.0,47.0,33.0,0,47.0
28,3,40.0,28.0,35.0,18.0,0,35.0
28,4,40.0,28.0,28.0,32.0,0,28.0
29,0,60.0,56.0,69.0,53.0,0,69.0
29,1,60.0,56.0,56.0,46.0,1,46.0
29,2,60.0,56.0,57.0,54.0,0,57.0
29,3,60.0,56.0,54.0,63.0,0,54.0
29,4,60.0,56.0,57.0,55.0,0,57.0
30,0,56.0,60.0,62.0,62.0,0,62.0
30,1,56.0,60.0,52.0,61.0,1,61.0
30,2,56.0,60.0,67.0,45.0,0,67.0
30,3,56.0,60.0,49.0,57.0,1,57.0
30,4,56.0,60.0,54.0,64.0,0,54.0
30,5,56.0,60.0,72.0,63.0,0,72.0
30,6,56.0,60.0,53.0,58.0,0,53.0
30,7,56.0,60.0,51.0,44.0,0,51.0
30,8,56.0,60.0,58.0,54.0,0,58.0
30,9,56.0,60.0,49.0,71.0,0,49.0
31,0,56.0,60.0,43.0,63.0,0,43.0
31,1,56.0,60.0,54.0,52.0,1,52.0
31,2,56.0,60.0,50.0,65.0,1,65.0
31,3,56.0,60.0,59.0,69.0,0,59.0
31,4,56.0,60.0,56.0,56.0,1,56.0
32,0,40.0,60.0,50.0,55.0,1,55.0
32,1,40.0,60.0,36.0,57.0,0,36.0
32,2,40.0,60.0,47.0,64.0,0,47.0
32,3,40.0,60.0,30.0,58.0,0,30.0
32,4,40.0,60.0,48.0,61.0,0,48.0
32,5,40.0,60.0,49.0,61.0,0,49.0
32,6,40.0,60.0,32.0,63.0,0,32.0
32,7,40.0,60.0,45.0,65.0,0,45.0
32,8,40.0,60.0,53.0,56.0,0,53.0
32,9,40.0,60.0,47.0,59.0,0,47.0
33,0,60.0,52.0,66.0,60.0,1,60.0
33,1,60.0,52.0,51.0,56.0,1,56.0
33,2,60.0,52.0,58.0,39.0,0,58.0
33,3,60.0,52.0,64.0,51.0,0,64.0
33,4,60.0,52.0,51.0,52.0,0,51.0
34,0,60.0,48.0,48.0,39.0,1,39.0
34,1,60.0,48.0,51.0,40.0,1,40.0
34,2,60.0,48.0,68.0,42.0,0,68.0
34,3,60.0,48.0,62.0,42.0,1,42.0
34,4,60.0,48.0,66.0,66.0,0,66.0
35,0,90.0,60.0,83.0,61.0,1,61.0
35,1,90.0,60.0,80.0,51.0,0,80.0
35,2,90.0,60.0,94.0,50.0,1,50.0
35,3,90.0,60.0,96.0,43.0,1,43.0
35,4,90.0,60.0,94.0,50.0,1,50.0
35,5,90.0,60.0,93.0,58.0,1,58.0
35,6,90.0,60.0,82.0,53.0,1,53.0
35,7,90.0,60.0,85.0,60.0,1,60.0
35,8,90.0,60.0,90.0,55.0,1,55.0
35,9,90.0,60.0,76.0,62.0,1,62.0
36,0,60.0,40.0,63.0,45.0,1,45.0
36,1,60.0,40.0,55.0,46.0,0,55.0
36,2,60.0,40.0,61.0,33.0,1,33.0
36,3,60.0,40.0,53.0,47.0,0,53.0
36,4,60.0,40.0,74.0,48.0,0,74.0
37,0,68.0,60.0,47.0,68.0,1,68.0
37,1,68.0,60.0,76.0,61.0,0,76.0
37,2,68.0,60.0,72.0,64.0,1,64.0
37,3,68.0,60.0,63.0,63.0,1,63.0
37,4,68.0,60.0,73.0,58.0,1,58.0
37,5,68.0,60.0,73.0,59.0,1,59.0
37,6,68.0,60.0,61.0,52.0,1,52.0
37,7,68.0,60.0,93.0,67.0,1,67.0
37,8,68.0,60.0,69.0,64.0,1,64.0
37,9,68.0,60.0,71.0,48.0,1,48.0
38,0,40.0,60.0,58.0,62.0,0,58.0
38,1,40.0,60.0,36.0,54.0,0,36.0
38,2,40.0,60.0,46.0,57.0,1,57.0
38,3,40.0,60.0,48.0,63.0,1,63.0
38,4,40.0,60.0,35.0,61.0,1,61.0
38,5,40.0,60.0,52.0,57.0,1,57.0
38,6,40.0,60.0,29.0,50.0,1,50.0
38,7,40.0,60.0,37.0,64.0,1,64.0
38,8,40.0,60.0,32.0,68.0,1,68.0
38,9,40.0,60.0,33.0,57.0,1,57.0
39,0,60.0,52.0,60.0,44.0,0,60.0
39,1,60.0,52.0,58.0,51.0,0,58.0
39,2,60.0,52.0,56.0,54.0,0,56.0
39,3,60.0,52.0,59.0,67.0,1,67.0
39,4,60.0,52.0,70.0,36.0,1,36.0
40,0,10.0,40.0,-1.0,19.0,1,19.0
40,1,10.0,40.0,11.0,35.0,0,11.0
40,2,10.0,40.0,11.0,28.0,0,11.0
40,3,10.0,40.0,28.0,43.0,0,28.0
40,4,10.0,40.0,6.0,20.0,0,6.0
41,0,60.0,40.0,62.0,40.0,0,62.0
41,1,60.0,40.0,53.0,37.0,1,37.0
41,2,60.0,40.0,60.0,40.0,1,40.0
41,3,60.0,40.0,63.0,38.0,0,63.0
41,4,60.0,40.0,55.0,52.0,0,55.0
41,5,60.0,40.0,73.0,32.0,0,73.0
41,6,60.0,40.0,53.0,34.0,0,53.0
41,7,60.0,40.0,68.0,35.0,0,68.0
41,8,60.0,40.0,53.0,26.0,0,53.0
41,9,60.0,40.0,69.0,46.0,0,69.0
42,0,48.0,40.0,56.0,48.0,1,48.0
42,1,48.0,40.0,60.0,46.0,1,46.0
42,2,48.0,40.0,52.0,44.0,0,52.0
42,3,48.0,40.0,53.0,43.0,1,43.0
42,4,48.0,40.0,61.0,49.0,1,49.0
42,5,48.0,40.0,43.0,47.0,1,47.0
42,6,48.0,40.0,55.0,51.0,1,51.0
42,7,48.0,40.0,45.0,28.0,1,28.0
42,8,48.0,40.0,59.0,34.0,1,34.0
42,9,48.0,40.0,44.0,42.0,1,42.0
43,0,40.0,10.0,41.0,19.0,1,19.0
43,1,40.0,10.0,36.0,5.0,0,36.0
43,2,40.0,10.0,28.0,12.0,1,12.0
43,3,40.0,10.0,51.0,16.0,0,51.0
43,4,40.0,10.0,49.0,7.0,0,49.0
44,0,40.0,60.0,52.0,70.0,1,70.0
44,1,40.0,60.0,45.0,55.0,0,45.0
44,2,40.0,60.0,36.0,52.0,0,36.0
44,3,40.0,60.0,39.0,65.0,0,39.0
44,4,40.0,60.0,36.0,60.0,0,36.0
45,0,48.0,40.0,57.0,25.0,1,25.0
45,1,48.0,40.0,49.0,35.0,0,49.0
45,2,48.0,40.0,49.0,35.0,1,35.0
45,3,48.0,40.0,38.0,31.0,0,38.0
45,4,48.0,40.0,41.0,30.0,0,41.0
45,5,48.0,40.0,48.0,38.0,0,48.0
45,6,48.0,40.0,37.0,55.0,0,37.0
45,7,48.0,40.0,52.0,27.0,0,52.0
45,8,48.0,40.0,40.0,35.0,0,40.0
45,9,48.0,40.0,48.0,40.0,0,48.0
46,0,40.0,28.0,35.0,33.0,1,33.0
46,1,40.0,28.0,33.0,24.0,0,33.0
46,2,40.0,28.0,59.0,31.0,1,31.0
46,3,40.0,28.0,43.0,22.0,0,43.0
46,4,40.0,28.0,34.0,12.0,0,34.0
47,0,64.0,60.0,60.0,54.0,1,54.0
47,1,64.0,60.0,74.0,69.0,1,69.0
47,2,64.0,60.0,65.0,70.0,1,70.0
47,3,64.0,60.0,64.0,49.0,0,64.0
47,4,64.0,60.0,73.0,65.0,1,65.0
48,0,48.0,40.0,44.0,52.0,1,52.0
48,1,48.0,40.0,59.0,36.0,1,36.0
48,2,48.0,40.0,55.0,36.0,0,55.0
48,3,48.0,40.0,44.0,34.0,0,44.0
48,4,48.0,40.0,61.0,57.0,0,61.0
48,5,48.0,40.0,52.0,39.0,0,52.0
48,6,48.0,40.0,56.0,30.0,0,56.0
48,7,48.0,40.0,51.0,47.0,0,51.0
48,8,48.0,40.0,63.0,39.0,0,63.0
48,9,48.0,40.0,51.0,39.0,0,51.0
49,0,40.0,36.0,25.0,36.0,1,36.0
49,1,40.0,36.0,43.0,25.0,1,25.0
49,2,40.0,36.0,36.0,37.0,0,36.0
49,3,40.0,36.0,29.0,32.0,1,32.0
49,4,40.0,36.0,34.0,23.0,1,23.0
50,0,40.0,20.0,38.0,23.0,0,38.0
50,1,40.0,20.0,38.0,31.0,1,31.0
50,2,40.0,20.0,33.0,32.0,0,33.0
50,3,40.0,20.0,55.0,32.0,1,32.0
50,4,40.0,20.0,36.0,28.0,0,36.0
50,5,40.0,20.0,37.0,22.0,0,37.0
50,6,40.0,20.0,46.0,25.0,0,46.0
50,7,40.0,20.0,37.0,15.0,0,37.0
50,8,40.0,20.0,49.0,31.0,0,49.0
50,9,40.0,20.0,47.0,27.0,0,47.0
51,0,60.0,40.0,69.0,53.0,1,53.0
51,1,60.0,40.0,68.0,34.0,0,68.0
51,2,60.0,40.0,61.0,51.0,0,61.0
51,3,60.0,40.0,67.0,33.0,1,33.0
51,4,60.0,40.0,61.0,40.0,0,61.0
52,0,60.0,48.0,63.0,52.0,0,63.0
52,1,60.0,48.0,57.0,51.0,0,57.0
52,2,60.0,48.0,51.0,44.0,0,51.0
52,3,60.0,48.0,49.0,44.0,1,44.0
52,4,60.0,48.0,55.0,55.0,0,55.0
53,0,32.0,40.0,21.0,48.0,1,48.0
53,1,32.0,40.0,35.0,46.0,1,46.0
53,2,32.0,40.0,25.0,42.0,0,25.0
53,3,32.0,40.0,22.0,51.0,0,22.0
53,4,32.0,40.0,37.0,38.0,1,38.0
54,0,48.0,60.0,41.0,64.0,1,64.0
54,1,48.0,60.0,41.0,56.0,1,56.0
54,2,48.0,60.0,49.0,65.0,0,49.0
54,3,48.0,60.0,50.0,57.0,1,57.0
54,4,48.0,60.0,48.0,76.0,1,76.0
55,0,28.0,40.0,30.0,37.0,1,37.0
55,1,28.0,40.0,25.0,45.0,1,45.0
55,2,28.0,40.0,23.0,40.0,1,40.0
55,3,28.0,40.0,24.0,41.0,0,24.0
55,4,28.0,40.0,28.0,36.0,1,36.0
56,0,60.0,68.0,72.0,68.0,0,72.0
56,1,60.0,68.0,63.0,71.0,0,63.0
56,2,60.0,68.0,52.0,63.0,1,63.0
56,3,60.0,68.0,65.0,67.0,0,65.0
56,4,60.0,68.0,70.0,74.0,0,70.0
56,5,60.0,68.0,57.0,67.0,0,57.0
56,6,60.0,68.0,58.0,67.0,0,58.0
56,7,60.0,68.0,54.0,63.0,0,54.0
56,8,60.0,68.0,60.0,86.0,0,60.0
56,9,60.0,68.0,70.0,62.0,0,70.0
57,0,40.0,60.0,41.0,67.0,0,41.0
57,1,40.0,60.0,41.0,57.0,1,57.0
57,2,40.0,60.0,43.0,73.0,1,73.0
57,3,40.0,60.0,53.0,84.0,1,84.0
57,4,40.0,60.0,39.0,54.0,1,54.0
58,0,60.0,64.0,51.0,61.0,0,51.0
58,1,60.0,64.0,62.0,72.0,0,62.0
58,2,60.0,64.0,44.0,55.0,0,44.0
58,3,60.0,64.0,54.0,65.0,1,65.0
58,4,60.0,64.0,50.0,72.0,1,72.0
58,5,60.0,64.0,54.0,68.0,1,68.0
58,6,60.0,64.0,47.0,73.0,1,73.0
58,7,60.0,64.0,65.0,68.0,1,68.0
58,8,60.0,64.0,63.0,68.0,1,68.0
58,9,60.0,64.0,59.0,66.0,1,66.0
59,0,44.0,40.0,42.0,45.0,1,45.0
59,1,44.0,40.0,52.0,39.0,0,52.0
59,2,44.0,40.0,49.0,30.0,0,49.0
59,3,44.0,40.0,42.0,44.0,1,44.0
59,4,44.0,40.0,44.0,38.0,0,44.0
59,5,44.0,40.0,55.0,33.0,0,55.0
59,6,44.0,40.0,52.0,47.0,0,52.0
59,7,44.0,40.0,36.0,38.0,0,36.0
59,8,44.0,40.0,25.0,35.0,0,25.0
59,9,44.0,40.0,43.0,26.0,0,43.0
60,0,30.0,60.0,39.0,70.0,0,39.0
60,1,30.0,60.0,39.0,63.0,1,63.0
60,2,30.0,60.0,21.0,51.0,0,21.0
60,3,30.0,60.0,31.0,59.0,1,59.0
60,4,30.0,60.0,36.0,50.0,1,50.0
60,5,30.0,60.0,22.0,58.0,1,58.0
60,6,30.0,60.0,31.0,56.0,1,56.0
60,7,30.0,60.0,23.0,67.0,1,67.0
60,8,30.0,60.0,47.0,50.0,1,50.0
60,9,30.0,60.0,25.0,63.0,1,63.0
61,0,60.0,56.0,51.0,63.0,0,51.0
61,1,60.0,56.0,47.0,55.0,0,47.0
61,2,60.0,56.0,66.0,70.0,0,66.0
61,3,60.0,56.0,57.0,68.0,1,68.0
61,4,60.0,56.0,57.0,61.0,1,61.0
62,0,52.0,40.0,56.0,46.0,1,46.0
62,1,52.0,40.0,51.0,43.0,0,51.0
62,2,52.0,40.0,52.0,38.0,1,38.0
62,3,52.0,40.0,51.0,44.0,0,51.0
62,4,52.0,40.0,40.0,37.0,0,40.0
63,0,60.0,40.0,48.0,46.0,0,48.0
63,1,60.0,40.0,66.0,64.0,1,64.0
63,2,60.0,40.0,62.0,27.0,1,27.0
63,3,60.0,40.0,71.0,35.0,0,71.0
63,4,60.0,40.0,56.0,28.0,0,56.0
63,5,60.0,40.0,51.0,39.0,0,51.0
63,6,60.0,40.0,59.0,26.0,0,59.0
63,7,60.0,40.0,66.0,47.0,0,66.0
63,8,60.0,40.0,52.0,32.0,0,52.0
63,9,60.0,40.0,51.0,34.0,0,51.0
64,0,60.0,64.0,49.0,61.0,0,49.0
64,1,60.0,64.0,59.0,67.0,1,67.0
64,2,60.0,64.0,60.0,72.0,0,60.0
64,3,60.0,64.0,48.0,55.0,0,48.0
64,4,60.0,64.0,55.0,74.0,0,55.0
64,5,60.0,64.0,65.0,62.0,0,65.0
64,6,60.0,64.0,55.0,69.0,0,55.0
64,7,60.0,64.0,73.0,59.0,0,73.0
64,8,60.0,64.0,49.0,69.0,0,49.0
64,9,60.0,64.0,68.0,49.0,0,68.0
65,0,40.0,36.0,33.0,33.0,0,33.0
65,1,40.0,36.0,42.0,29.0,1,29.0
65,2,40.0,36.0,45.0,23.0,1,23.0
65,3,40.0,36.0,26.0,33.0,1,33.0
65,4,40.0,36.0,43.0,33.0,1,33.0
65,5,40.0,36.0,33.0,44.0,1,44.0
65,6,40.0,36.0,28.0,42.0,1,42.0
65,7,40.0,36.0,30.0,36.0,1,36.0
65,8,40.0,36.0,38.0,51.0,1,51.0
65,9,40.0,36.0,36.0,39.0,1,39.0
66,0,60.0,72.0,52.0,62.0,0,52.0
66,1,60.0,72.0,59.0,80.0,1,80.0
66,2,60.0,72.0,52.0,66.0,1,66.0
66,3,60.0,72.0,58.0,80.0,0,58.0
66,4,60.0,72.0,72.0,55.0,1,55.0
67,0,60.0,56.0,61.0,64.0,1,64.0
67,1,60.0,56.0,59.0,67.0,0,59.0
67,2,60.0,56.0,47.0,47.0,0,47.0
67,3,60.0,56.0,67.0,55.0,0,67.0
67,4,60.0,56.0,72.0,64.0,0,72.0
67,5,60.0,56.0,72.0,69.0,0,72.0
67,6,60.0,56.0,63.0,64.0,0,63.0
67,7,60.0,56.0,59.0,59.0,0,59.0
67,8,60.0,56.0,54.0,65.0,0,54.0
67,9,60.0,56.0,61.0,73.0,0,61.0
68,0,28.0,40.0,27.0,48.0,0,27.0
68,1,28.0,40.0,36.0,45.0,1,45.0
68,2,28.0,40.0,35.0,45.0,1,45.0
68,3,28.0,40.0,37.0,40.0,0,37.0
68,4,28.0,40.0,23.0,37.0,1,37.0
68,5,28.0,40.0,36.0,27.0,1,27.0
68,6,28.0,40.0,28.0,33.0,1,33.0
68,7,28.0,40.0,25.0,36.0,1,36.0
68,8,28.0,40.0,19.0,43.0,1,43.0
68,9,28.0,40.0,38.0,31.0,1,31.0
69,0,48.0,40.0,37.0,30.0,0,37.0
69,1,48.0,40.0,42.0,50.0,1,50.0
69,2,48.0,40.0,57.0,37.0,1,37.0
69,3,48.0,40.0,42.0,37.0,1,37.0
69,4,48.0,40.0,64.0,37.0,1,37.0
69,5,48.0,40.0,52.0,34.0,1,34.0
69,6,48.0,40.0,46.0,43.0,1,43.0
69,7,48.0,40.0,51.0,30.0,1,30.0
69,8,48.0,40.0,53.0,46.0,1,46.0
69,9,48.0,40.0,51.0,31.0,1,31.0
70,0,60.0,80.0,68.0,73.0,1,73.0
70,1,60.0,80.0,60.0,74.0,0,60.0
70,2,60.0,80.0,79.0,78.0,0,79.0
70,3,60.0,80.0,71.0,103.0,1,103.0
70,4,60.0,80.0,52.0,72.0,1,72.0
70,5,60.0,80.0,78.0,73.0,1,73.0
70,6,60.0,80.0,68.0,81.0,1,81.0
70,7,60.0,80.0,55.0,79.0,1,79.0
70,8,60.0,80.0,56.0,86.0,1,86.0
70,9,60.0,80.0,47.0,81.0,1,81.0
71,0,40.0,20.0,41.0,17.0,0,41.0
71,1,40.0,20.0,47.0,25.0,0,47.0
71,2,40.0,20.0,23.0,13.0,1,13.0
71,3,40.0,20.0,40.0,28.0,0,40.0
71,4,40.0,20.0,40.0,6.0,0,40.0
71,5,40.0,20.0,31.0,27.0,0,31.0
71,6,40.0,20.0,36.0,24.0,0,36.0
71,7,40.0,20.0,44.0,4.0,0,44.0
71,8,40.0,20.0,33.0,17.0,0,33.0
71,9,40.0,20.0,39.0,28.0,0,39.0
72,0,90.0,60.0,90.0,57.0,1,57.0
72,1,90.0,60.0,90.0,38.0,0,90.0
72,2,90.0,60.0,100.0,59.0,0,100.0
72,3,90.0,60.0,92.0,56.0,1,56.0
72,4,90.0,60.0,85.0,62.0,0,85.0
73,0,90.0,60.0,92.0,71.0,0,92.0
73,1,90.0,60.0,89.0,74.0,1,74.0
73,2,90.0,60.0,92.0,60.0,0,92.0
73,3,90.0,60.0,85.0,49.0,1,49.0
73,4,90.0,60.0,98.0,51.0,0,98.0
73,5,90.0,60.0,81.0,56.0,0,81.0
73,6,90.0,60.0,85.0,52.0,0,85.0
73,7,90.0,60.0,99.0,59.0,0,99.0
73,8,90.0,60.0,91.0,61.0,0,91.0
73,9,90.0,60.0,85.0,61.0,0,85.0
74,0,60.0,80.0,54.0,85.0,0,54.0
74,1,60.0,80.0,55.0,82.0,0,55.0
74,2,60.0,80.0,63.0,95.0,1,95.0
74,3,60.0,80.0,63.0,77.0,0,63.0
74,4,60.0,80.0,50.0,76.0,1,76.0
74,5,60.0,80.0,54.0,89.0,1,89.0
