trial,mean0,mean1,reward0,reward1,choice,reward,run
4,60.0,72.0,66.0,68.0,0,66.0,26
0,60.0,68.0,52.0,71.0,0,52.0,27
1,60.0,68.0,62.0,86.0,1,86.0,27
2,60.0,68.0,59.0,64.0,0,59.0,27
3,60.0,68.0,54.0,68.0,0,54.0,27
4,60.0,68.0,57.0,84.0,1,84.0,27
0,40.0,60.0,42.0,67.0,0,42.0,28
1,40.0,60.0,41.0,63.0,1,63.0,28
2,40.0,60.0,31.0,58.0,1,58.0,28
3,40.0,60.0,39.0,46.0,1,46.0,28
4,40.0,60.0,48.0,54.0,1,54.0,28
5,40.0,60.0,39.0,59.0,1,59.0,28
6,40.0,60.0,38.0,53.0,1,53.0,28
7,40.0,60.0,29.0,63.0,1,63.0,28
8,40.0,60.0,41.0,72.0,1,72.0,28
9,40.0,60.0,49.0,55.0,1,55.0,28
0,40.0,10.0,43.0,4.0,0,43.0,29
1,40.0,10.0,34.0,14.0,1,14.0,29
2,40.0,10.0,33.0,-8.0,0,33.0,29
3,40.0,10.0,49.0,8.0,1,8.0,29
4,40.0,10.0,40.0,-1.0,0,40.0,29
5,40.0,10.0,53.0,20.0,0,53.0,29
6,40.0,10.0,38.0,11.0,0,38.0,29
7,40.0,10.0,47.0,17.0,0,47.0,29
8,40.0,10.0,44.0,15.0,0,44.0,29
9,40.0,10.0,39.0,4.0,0,39.0,29
0,32.0,40.0,36.0,48.0,0,36.0,30
1,32.0,40.0,40.0,41.0,1,41.0,30
2,32.0,40.0,42.0,44.0,0,42.0,30
3,32.0,40.0,41.0,42.0,0,41.0,30
4,32.0,40.0,22.0,42.0,0,22.0,30
0,60.0,90.0,60.0,95.0,1,95.0,31
1,60.0,90.0,58.0,88.0,1,88.0,31
2,60.0,90.0,62.0,92.0,0,62.0,31
3,60.0,90.0,58.0,96.0,0,58.0,31
4,60.0,90.0,64.0,90.0,1,90.0,31
0,48.0,40.0,77.0,40.0,0,77.0,32
1,48.0,40.0,49.0,40.0,1,40.0,32
2,48.0,40.0,47.0,44.0,0,47.0,32
3,48.0,40.0,32.0,48.0,0,32.0,32
4,48.0,40.0,47.0,27.0,0,47.0,32
0,40.0,20.0,22.0,26.0,0,22.0,33
1,40.0,20.0,43.0,20.0,0,43.0,33
2,40.0,20.0,36.0,32.0,0,36.0,33
3,40.0,20.0,30.0,14.0,1,14.0,33
4,40.0,20.0,44.0,5.0,0,44.0,33
0,44.0,40.0,42.0,32.0,0,42.0,34
1,44.0,40.0,45.0,41.0,1,41.0,34
2,44.0,40.0,39.0,40.0,1,40.0,34
3,44.0,40.0,43.0,54.0,0,43.0,34
4,44.0,40.0,45.0,36.0,0,45.0,34
5,44.0,40.0,49.0,42.0,0,49.0,34
6,44.0,40.0,38.0,51.0,0,38.0,34
7,44.0,40.0,32.0,29.0,0,32.0,34
8,44.0,40.0,36.0,48.0,0,36.0,34
9,44.0,40.0,37.0,36.0,0,37.0,34
0,80.0,60.0,83.0,61.0,1,61.0,35
1,80.0,60.0,74.0,52.0,0,74.0,35
2,80.0,60.0,87.0,62.0,1,62.0,35
3,80.0,60.0,83.0,52.0,1,52.0,35
4,80.0,60.0,80.0,53.0,0,80.0,35
0,40.0,60.0,38.0,66.0,0,38.0,36
1,40.0,60.0,32.0,50.0,1,50.0,36
2,40.0,60.0,39.0,69.0,0,39.0,36
3,40.0,60.0,27.0,67.0,0,27.0,36
4,40.0,60.0,52.0,66.0,1,66.0,36
5,40.0,60.0,42.0,50.0,1,50.0,36
6,40.0,60.0,41.0,55.0,1,55.0,36
7,40.0,60.0,37.0,63.0,1,63.0,36
8,40.0,60.0,39.0,72.0,1,72.0,36
9,40.0,60.0,42.0,44.0,1,44.0,36
0,36.0,40.0,33.0,42.0,1,42.0,37
1,36.0,40.0,29.0,43.0,1,43.0,37
2,36.0,40.0,39.0,30.0,1,30.0,37
3,36.0,40.0,47.0,41.0,0,47.0,37
4,36.0,40.0,36.0,38.0,0,36.0,37
0,60.0,68.0,59.0,55.0,1,55.0,38
1,60.0,68.0,76.0,75.0,1,75.0,38
2,60.0,68.0,53.0,76.0,1,76.0,38
3,60.0,68.0,83.0,62.0,0,83.0,38
4,60.0,68.0,62.0,69.0,1,69.0,38
5,60.0,68.0,58.0,71.0,1,71.0,38
6,60.0,68.0,40.0,64.0,1,64.0,38
7,60.0,68.0,65.0,65.0,1,65.0,38
8,60.0,68.0,37.0,85.0,0,37.0,38
9,60.0,68.0,50.0,66.0,1,66.0,38
0,40.0,36.0,27.0,50.0,0,27.0,39
1,40.0,36.0,46.0,32.0,1,32.0,39
2,40.0,36.0,37.0,36.0,1,36.0,39
3,40.0,36.0,26.0,44.0,0,26.0,39
4,40.0,36.0,45.0,29.0,1,29.0,39
0,60.0,30.0,50.0,52.0,1,52.0,40
1,60.0,30.0,64.0,31.0,1,31.0,40
2,60.0,30.0,63.0,19.0,0,63.0,40
3,60.0,30.0,58.0,34.0,1,34.0,40
4,60.0,30.0,54.0,41.0,0,54.0,40
5,60.0,30.0,64.0,30.0,0,64.0,40
6,60.0,30.0,63.0,18.0,0,63.0,40
7,60.0,30.0,53.0,27.0,0,53.0,40
8,60.0,30.0,59.0,37.0,0,59.0,40
9,60.0,30.0,49.0,32.0,0,49.0,40
0,60.0,48.0,58.0,57.0,0,58.0,41
1,60.0,48.0,61.0,35.0,1,35.0,41
2,60.0,48.0,72.0,49.0,1,49.0,41
3,60.0,48.0,57.0,48.0,0,57.0,41
4,60.0,48.0,63.0,56.0,0,63.0,41
0,40.0,32.0,35.0,43.0,0,35.0,42
1,40.0,32.0,46.0,31.0,1,31.0,42
2,40.0,32.0,47.0,22.0,0,47.0,42
3,40.0,32.0,15.0,33.0,1,33.0,42
4,40.0,32.0,33.0,42.0,0,33.0,42
5,40.0,32.0,41.0,24.0,0,41.0,42
6,40.0,32.0,32.0,15.0,0,32.0,42
7,40.0,32.0,31.0,23.0,0,31.0,42
8,40.0,32.0,23.0,27.0,1,27.0,42
9,40.0,32.0,24.0,38.0,0,24.0,42
0,40.0,52.0,41.0,51.0,1,51.0,43
1,40.0,52.0,30.0,36.0,0,30.0,43
2,40.0,52.0,42.0,54.0,1,54.0,43
3,40.0,52.0,49.0,60.0,1,60.0,43
4,40.0,52.0,44.0,66.0,1,66.0,43
0,48.0,40.0,60.0,51.0,0,60.0,44
1,48.0,40.0,50.0,55.0,1,55.0,44
2,48.0,40.0,39.0,57.0,1,57.0,44
3,48.0,40.0,48.0,36.0,0,48.0,44
4,48.0,40.0,53.0,37.0,1,37.0,44
5,48.0,40.0,52.0,46.0,0,52.0,44
6,48.0,40.0,59.0,56.0,0,59.0,44
7,48.0,40.0,46.0,54.0,0,46.0,44
8,48.0,40.0,52.0,32.0,0,52.0,44
9,48.0,40.0,48.0,54.0,1,54.0,44
0,48.0,60.0,43.0,54.0,0,43.0,45
1,48.0,60.0,48.0,60.0,1,60.0,45
2,48.0,60.0,47.0,62.0,1,62.0,45
3,48.0,60.0,55.0,69.0,1,69.0,45
4,48.0,60.0,39.0,62.0,1,62.0,45
5,48.0,60.0,51.0,63.0,1,63.0,45
6,48.0,60.0,56.0,69.0,1,69.0,45
7,48.0,60.0,61.0,58.0,1,58.0,45
8,48.0,60.0,46.0,55.0,1,55.0,45
9,48.0,60.0,51.0,65.0,1,65.0,45
0,60.0,52.0,74.0,53.0,1,53.0,46
1,60.0,52.0,63.0,49.0,1,49.0,46
2,60.0,52.0,74.0,45.0,0,74.0,46
3,60.0,52.0,59.0,57.0,1,57.0,46
4,60.0,52.0,73.0,39.0,0,73.0,46
5,60.0,52.0,54.0,42.0,0,54.0,46
6,60.0,52.0,42.0,49.0,0,42.0,46
7,60.0,52.0,68.0,51.0,0,68.0,46
8,60.0,52.0,62.0,61.0,0,62.0,46
9,60.0,52.0,71.0,39.0,0,71.0,46
0,10.0,40.0,9.0,46.0,0,9.0,47
1,10.0,40.0,4.0,34.0,0,4.0,47
2,10.0,40.0,21.0,46.0,1,46.0,47
3,10.0,40.0,6.0,38.0,1,38.0,47
4,10.0,40.0,24.0,31.0,1,31.0,47
5,10.0,40.0,1.0,33.0,1,33.0,47
6,10.0,40.0,17.0,50.0,1,50.0,47
7,10.0,40.0,13.0,47.0,1,47.0,47
8,10.0,40.0,-2.0,35.0,1,35.0,47
9,10.0,40.0,7.0,44.0,1,44.0,47
0,40.0,70.0,33.0,69.0,0,33.0,48
1,40.0,70.0,36.0,71.0,1,71.0,48
2,40.0,70.0,24.0,84.0,0,24.0,48
3,40.0,70.0,54.0,65.0,0,54.0,48
4,40.0,70.0,34.0,52.0,1,52.0,48
5,40.0,70.0,43.0,73.0,1,73.0,48
6,40.0,70.0,34.0,72.0,1,72.0,48
7,40.0,70.0,42.0,74.0,1,74.0,48
8,40.0,70.0,43.0,68.0,1,68.0,48
9,40.0,70.0,36.0,78.0,1,78.0,48
0,56.0,60.0,71.0,55.0,0,71.0,49
1,56.0,60.0,69.0,61.0,1,61.0,49
2,56.0,60.0,62.0,62.0,0,62.0,49
3,56.0,60.0,51.0,72.0,0,51.0,49
4,56.0,60.0,52.0,47.0,0,52.0,49
5,56.0,60.0,51.0,62.0,0,51.0,49
6,56.0,60.0,71.0,61.0,1,61.0,49
7,56.0,60.0,36.0,67.0,1,67.0,49
8,56.0,60.0,61.0,59.0,0,61.0,49
9,56.0,60.0,60.0,64.0,0,60.0,49
0,52.0,40.0,49.0,32.0,0,49.0,50
1,52.0,40.0,46.0,49.0,1,49.0,50
2,52.0,40.0,55.0,30.0,0,55.0,50
3,52.0,40.0,64.0,37.0,0,64.0,50
4,52.0,40.0,65.0,45.0,0,65.0,50
5,52.0,40.0,53.0,29.0,0,53.0,50
6,52.0,40.0,56.0,44.0,0,56.0,50
7,52.0,40.0,44.0,44.0,0,44.0,50
8,52.0,40.0,48.0,48.0,0,48.0,50
9,52.0,40.0,35.0,24.0,0,35.0,50
0,40.0,70.0,25.0,81.0,0,25.0,51
1,40.0,70.0,35.0,76.0,0,35.0,51
2,40.0,70.0,41.0,84.0,1,84.0,51
3,40.0,70.0,47.0,69.0,1,69.0,51
4,40.0,70.0,45.0,75.0,1,75.0,51
0,30.0,60.0,44.0,60.0,0,44.0,52
1,30.0,60.0,26.0,55.0,0,26.0,52
2,30.0,60.0,28.0,67.0,1,67.0,52
3,30.0,60.0,28.0,52.0,1,52.0,52
4,30.0,60.0,37.0,60.0,1,60.0,52
5,30.0,60.0,33.0,57.0,1,57.0,52
6,30.0,60.0,14.0,60.0,1,60.0,52
7,30.0,60.0,29.0,42.0,1,42.0,52
8,30.0,60.0,28.0,72.0,1,72.0,52
9,30.0,60.0,43.0,68.0,1,68.0,52
0,60.0,40.0,60.0,23.0,1,23.0,53
1,60.0,40.0,60.0,41.0,0,60.0,53
2,60.0,40.0,53.0,51.0,1,51.0,53
3,60.0,40.0,44.0,31.0,1,31.0,53
4,60.0,40.0,59.0,34.0,1,34.0,53
5,60.0,40.0,60.0,41.0,0,60.0,53
6,60.0,40.0,55.0,33.0,0,55.0,53
7,60.0,40.0,42.0,36.0,0,42.0,53
8,60.0,40.0,78.0,48.0,0,78.0,53
9,60.0,40.0,51.0,51.0,0,51.0,53
0,28.0,40.0,46.0,43.0,1,43.0,54
1,28.0,40.0,17.0,43.0,0,17.0,54
2,28.0,40.0,35.0,34.0,1,34.0,54
3,28.0,40.0,28.0,28.0,1,28.0,54
4,28.0,40.0,36.0,28.0,1,28.0,54
0,60.0,48.0,66.0,48.0,1,48.0,55
1,60.0,48.0,59.0,34.0,0,59.0,55
2,60.0,48.0,50.0,38.0,1,38.0,55
3,60.0,48.0,54.0,55.0,1,55.0,55
4,60.0,48.0,57.0,40.0,1,40.0,55
0,56.0,60.0,56.0,55.0,1,55.0,56
1,56.0,60.0,49.0,63.0,0,49.0,56
2,56.0,60.0,58.0,54.0,1,54.0,56
3,56.0,60.0,50.0,68.0,1,68.0,56
4,56.0,60.0,58.0,65.0,1,65.0,56
5,56.0,60.0,62.0,40.0,1,40.0,56
6,56.0,60.0,51.0,57.0,1,57.0,56
7,56.0,60.0,56.0,60.0,1,60.0,56
8,56.0,60.0,49.0,62.0,1,62.0,56
9,56.0,60.0,52.0,76.0,1,76.0,56
0,60.0,40.0,59.0,39.0,1,39.0,57
1,60.0,40.0,53.0,39.0,0,53.0,57
2,60.0,40.0,68.0,43.0,0,68.0,57
3,60.0,40.0,58.0,34.0,0,58.0,57
4,60.0,40.0,55.0,50.0,0,55.0,57
0,36.0,40.0,35.0,42.0,1,42.0,58
1,36.0,40.0,33.0,43.0,0,33.0,58
2,36.0,40.0,31.0,56.0,0,31.0,58
3,36.0,40.0,38.0,51.0,0,38.0,58
4,36.0,40.0,38.0,17.0,1,17.0,58
5,36.0,40.0,37.0,40.0,0,37.0,58
6,36.0,40.0,35.0,45.0,0,35.0,58
7,36.0,40.0,27.0,34.0,0,27.0,58
8,36.0,40.0,19.0,29.0,0,19.0,58
9,36.0,40.0,46.0,38.0,0,46.0,58
0,52.0,60.0,38.0,75.0,0,38.0,59
1,52.0,60.0,63.0,53.0,0,63.0,59
2,52.0,60.0,56.0,58.0,0,56.0,59
3,52.0,60.0,58.0,49.0,1,49.0,59
4,52.0,60.0,59.0,65.0,0,59.0,59
5,52.0,60.0,52.0,64.0,0,52.0,59
6,52.0,60.0,53.0,69.0,0,53.0,59
7,52.0,60.0,46.0,57.0,0,46.0,59
8,52.0,60.0,59.0,59.0,0,59.0,59
9,52.0,60.0,46.0,56.0,0,46.0,59
0,40.0,70.0,43.0,72.0,1,72.0,60
1,40.0,70.0,70.0,58.0,0,70.0,60
2,40.0,70.0,39.0,64.0,1,64.0,60
3,40.0,70.0,45.0,83.0,1,83.0,60
4,40.0,70.0,42.0,57.0,1,57.0,60
5,40.0,70.0,25.0,73.0,1,73.0,60
6,40.0,70.0,22.0,54.0,1,54.0,60
7,40.0,70.0,36.0,77.0,1,77.0,60
8,40.0,70.0,37.0,92.0,0,37.0,60
9,40.0,70.0,30.0,68.0,1,68.0,60
0,40.0,10.0,34.0,7.0,0,34.0,61
1,40.0,10.0,35.0,13.0,1,13.0,61
2,40.0,10.0,45.0,-1.0,0,45.0,61
3,40.0,10.0,40.0,3.0,0,40.0,61
4,40.0,10.0,45.0,31.0,0,45.0,61
5,40.0,10.0,33.0,18.0,0,33.0,61
6,40.0,10.0,45.0,10.0,0,45.0,61
7,40.0,10.0,35.0,18.0,0,35.0,61
8,40.0,10.0,47.0,7.0,0,47.0,61
9,40.0,10.0,30.0,10.0,0,30.0,61
0,44.0,40.0,53.0,33.0,0,53.0,62
1,44.0,40.0,43.0,29.0,0,43.0,62
2,44.0,40.0,34.0,38.0,1,38.0,62
3,44.0,40.0,41.0,33.0,1,33.0,62
4,44.0,40.0,37.0,45.0,0,37.0,62
0,40.0,20.0,44.0,16.0,1,16.0,63
1,40.0,20.0,42.0,21.0,0,42.0,63
2,40.0,20.0,51.0,6.0,0,51.0,63
3,40.0,20.0,29.0,9.0,1,9.0,63
4,40.0,20.0,45.0,31.0,0,45.0,63
5,40.0,20.0,45.0,12.0,0,45.0,63
6,40.0,20.0,23.0,22.0,0,23.0,63
7,40.0,20.0,37.0,23.0,0,37.0,63
8,40.0,20.0,52.0,17.0,0,52.0,63
9,40.0,20.0,52.0,17.0,0,52.0,63
0,60.0,72.0,47.0,65.0,0,47.0,64
1,60.0,72.0,63.0,80.0,0,63.0,64
2,60.0,72.0,71.0,77.0,1,77.0,64
3,60.0,72.0,57.0,76.0,1,76.0,64
4,60.0,72.0,58.0,78.0,1,78.0,64
5,60.0,72.0,54.0,63.0,1,63.0,64
6,60.0,72.0,59.0,67.0,1,67.0,64
7,60.0,72.0,69.0,76.0,1,76.0,64
8,60.0,72.0,55.0,71.0,1,71.0,64
9,60.0,72.0,50.0,72.0,1,72.0,64
0,60.0,64.0,58.0,59.0,1,59.0,65
1,60.0,64.0,56.0,59.0,0,56.0,65
2,60.0,64.0,61.0,66.0,1,66.0,65
3,60.0,64.0,61.0,64.0,0,61.0,65
4,60.0,64.0,64.0,69.0,1,69.0,65
0,60.0,90.0,63.0,83.0,0,63.0,66
1,60.0,90.0,56.0,94.0,1,94.0,66
2,60.0,90.0,45.0,92.0,1,92.0,66
3,60.0,90.0,67.0,88.0,0,67.0,66
4,60.0,90.0,47.0,84.0,1,84.0,66
5,60.0,90.0,57.0,97.0,1,97.0,66
6,60.0,90.0,65.0,95.0,1,95.0,66
7,60.0,90.0,65.0,83.0,1,83.0,66
8,60.0,90.0,57.0,80.0,1,80.0,66
9,60.0,90.0,64.0,99.0,1,99.0,66
0,56.0,60.0,63.0,67.0,1,67.0,67
1,56.0,60.0,40.0,48.0,0,40.0,67
2,56.0,60.0,63.0,58.0,0,63.0,67
3,56.0,60.0,54.0,60.0,1,60.0,67
4,56.0,60.0,43.0,61.0,1,61.0,67
0,70.0,40.0,65.0,42.0,1,42.0,68
1,70.0,40.0,67.0,49.0,1,49.0,68
2,70.0,40.0,72.0,47.0,0,72.0,68
3,70.0,40.0,79.0,43.0,1,43.0,68
4,70.0,40.0,75.0,43.0,0,75.0,68
5,70.0,40.0,64.0,37.0,0,64.0,68
6,70.0,40.0,82.0,37.0,0,82.0,68
7,70.0,40.0,53.0,31.0,0,53.0,68
8,70.0,40.0,70.0,38.0,0,70.0,68
9,70.0,40.0,73.0,28.0,0,73.0,68
0,60.0,64.0,67.0,50.0,0,67.0,69
