run,trial,mean0,mean1,reward0,reward1,choice,reward
21,2,36.0,40.0,42.0,37.0,0,42.0
21,3,36.0,40.0,32.0,41.0,0,32.0
21,4,36.0,40.0,41.0,46.0,0,41.0
22,0,40.0,28.0,40.0,28.0,0,40.0
22,1,40.0,28.0,43.0,30.0,1,30.0
22,2,40.0,28.0,35.0,30.0,0,35.0
22,3,40.0,28.0,38.0,26.0,0,38.0
22,4,40.0,28.0,47.0,14.0,0,47.0
23,0,48.0,60.0,39.0,63.0,0,39.0
23,1,48.0,60.0,64.0,71.0,1,71.0
23,2,48.0,60.0,69.0,49.0,1,49.0
23,3,48.0,60.0,52.0,63.0,0,52.0
23,4,48.0,60.0,49.0,48.0,1,48.0
24,0,60.0,40.0,67.0,37.0,0,67.0
24,1,60.0,40.0,51.0,43.0,0,51.0
24,2,60.0,40.0,77.0,39.0,1,39.0
24,3,60.0,40.0,49.0,37.0,0,49.0
24,4,60.0,40.0,57.0,51.0,0,57.0
24,5,60.0,40.0,63.0,41.0,0,63.0
24,6,60.0,40.0,62.0,45.0,0,62.0
24,7,60.0,40.0,53.0,26.0,0,53.0
24,8,60.0,40.0,70.0,38.0,0,70.0
24,9,60.0,40.0,62.0,41.0,0,62.0
25,0,56.0,60.0,56.0,66.0,0,56.0
25,1,56.0,60.0,56.0,58.0,0,56.0
25,2,56.0,60.0,64.0,53.0,1,53.0
25,3,56.0,60.0,57.0,62.0,0,57.0
25,4,56.0,60.0,54.0,60.0,0,54.0
26,0,20.0,40.0,26.0,40.0,1,40.0
26,1,20.0,40.0,25.0,34.0,1,34.0
26,2,20.0,40.0,36.0,29.0,0,36.0
26,3,20.0,40.0,19.0,52.0,0,19.0
26,4,20.0,40.0,27.0,34.0,1,34.0
26,5,20.0,40.0,13.0,33.0,1,33.0
26,6,20.0,40.0,19.0,37.0,1,37.0
26,7,20.0,40.0,17.0,43.0,1,43.0
26,8,20.0,40.0,15.0,40.0,1,40.0
26,9,20.0,40.0,26.0,48.0,1,48.0
27,0,48.0,40.0,53.0,30.0,0,53.0
27,1,48.0,40.0,50.0,42.0,1,42.0
27,2,48.0,40.0,51.0,40.0,0,51.0
27,3,48.0,40.0,54.0,51.0,1,51.0
27,4,48.0,40.0,49.0,49.0,0,49.0
28,0,40.0,28.0,23.0,19.0,0,23.0
28,1,40.0,28.0,43.0,24.0,0,43.0
28,2,40.0,28.0,40.0,18.0,1,18.0
28,3,40.0,28.0,41.0,13.0,1,13.0
28,4,40.0,28.0,37.0,33.0,0,37.0
28,5,40.0,28.0,34.0,26.0,0,34.0
28,6,40.0,28.0,43.0,40.0,0,43.0
28,7,40.0,28.0,41.0,37.0,0,41.0
28,8,40.0,28.0,47.0,43.0,0,47.0
28,9,40.0,28.0,20.0,36.0,0,20.0
29,0,40.0,36.0,49.0,37.0,1,37.0
29,1,40.0,36.0,45.0,30.0,1,30.0
29,2,40.0,36.0,42.0,26.0,0,42.0
29,3,40.0,36.0,33.0,38.0,0,33.0
29,4,40.0,36.0,36.0,51.0,1,51.0
30,0,32.0,40.0,31.0,34.0,0,31.0
30,1,32.0,40.0,30.0,43.0,1,43.0
30,2,32.0,40.0,30.0,41.0,1,41.0
30,3,32.0,40.0,42.0,48.0,0,42.0
30,4,32.0,40.0,35.0,44.0,1,44.0
30,5,32.0,40.0,20.0,37.0,1,37.0
30,6,32.0,40.0,33.0,37.0,1,37.0
30,7,32.0,40.0,33.0,37.0,1,37.0
30,8,32.0,40.0,37.0,33.0,1,33.0
30,9,32.0,40.0,30.0,29.0,1,29.0
31,0,36.0,40.0,31.0,54.0,1,54.0
31,1,36.0,40.0,34.0,35.0,0,34.0
31,2,36.0,40.0,26.0,38.0,1,38.0
31,3,36.0,40.0,38.0,37.0,1,37.0
31,4,36.0,40.0,43.0,31.0,1,31.0
32,0,20.0,40.0,22.0,32.0,1,32.0
32,1,20.0,40.0,-1.0,53.0,0,-1.0
32,2,20.0,40.0,20.0,43.0,0,20.0
32,3,20.0,40.0,28.0,35.0,0,28.0
32,4,20.0,40.0,22.0,45.0,1,45.0
33,0,60.0,68.0,76.0,62.0,1,62.0
33,1,60.0,68.0,56.0,71.0,1,71.0
33,2,60.0,68.0,71.0,72.0,0,71.0
33,3,60.0,68.0,65.0,74.0,0,65.0
33,4,60.0,68.0,59.0,65.0,1,65.0
33,5,60.0,68.0,57.0,62.0,1,62.0
33,6,60.0,68.0,83.0,70.0,1,70.0
33,7,60.0,68.0,39.0,73.0,1,73.0
33,8,60.0,68.0,53.0,58.0,1,58.0
33,9,60.0,68.0,59.0,68.0,1,68.0
34,0,72.0,60.0,73.0,59.0,1,59.0
34,1,72.0,60.0,69.0,69.0,0,69.0
34,2,72.0,60.0,68.0,44.0,0,68.0
34,3,72.0,60.0,65.0,61.0,1,61.0
34,4,72.0,60.0,73.0,70.0,1,70.0
34,5,72.0,60.0,69.0,58.0,1,58.0
34,6,72.0,60.0,71.0,60.0,1,60.0
34,7,72.0,60.0,81.0,52.0,1,52.0
34,8,72.0,60.0,68.0,69.0,1,69.0
34,9,72.0,60.0,62.0,68.0,1,68.0
35,0,40.0,10.0,54.0,12.0,1,12.0
35,1,40.0,10.0,40.0,0.0,0,40.0
35,2,40.0,10.0,38.0,25.0,1,25.0
35,3,40.0,10.0,47.0,9.0,1,9.0
35,4,40.0,10.0,39.0,15.0,1,15.0
36,0,40.0,60.0,38.0,48.0,1,48.0
36,1,40.0,60.0,44.0,62.0,0,44.0
36,2,40.0,60.0,44.0,67.0,0,44.0
36,3,40.0,60.0,44.0,53.0,0,44.0
36,4,40.0,60.0,55.0,68.0,1,68.0
36,5,40.0,60.0,40.0,54.0,1,54.0
36,6,40.0,60.0,45.0,57.0,1,57.0
36,7,40.0,60.0,39.0,54.0,1,54.0
36,8,40.0,60.0,52.0,60.0,1,60.0
36,9,40.0,60.0,47.0,72.0,1,72.0
37,0,60.0,40.0,74.0,29.0,1,29.0
37,1,60.0,40.0,69.0,30.0,0,69.0
37,2,60.0,40.0,62.0,37.0,0,62.0
37,3,60.0,40.0,55.0,53.0,1,53.0
37,4,60.0,40.0,58.0,32.0,1,32.0
38,0,56.0,60.0,58.0,67.0,1,67.0
38,1,56.0,60.0,39.0,59.0,1,59.0
38,2,56.0,60.0,51.0,46.0,0,51.0
38,3,56.0,60.0,57.0,47.0,0,57.0
38,4,56.0,60.0,56.0,55.0,1,55.0
38,5,56.0,60.0,60.0,57.0,1,57.0
38,6,56.0,60.0,56.0,64.0,1,64.0
38,7,56.0,60.0,70.0,60.0,1,60.0
38,8,56.0,60.0,68.0,66.0,1,66.0
38,9,56.0,60.0,53.0,67.0,1,67.0
39,0,60.0,80.0,59.0,96.0,0,59.0
39,1,60.0,80.0,57.0,93.0,1,93.0
39,2,60.0,80.0,60.0,83.0,0,60.0
39,3,60.0,80.0,49.0,86.0,1,86.0
39,4,60.0,80.0,59.0,80.0,0,59.0
39,5,60.0,80.0,59.0,59.0,1,59.0
39,6,60.0,80.0,76.0,81.0,1,81.0
39,7,60.0,80.0,51.0,85.0,1,85.0
39,8,60.0,80.0,63.0,76.0,1,76.0
39,9,60.0,80.0,73.0,84.0,1,84.0
40,0,10.0,40.0,7.0,53.0,0,7.0
40,1,10.0,40.0,12.0,30.0,1,30.0
40,2,10.0,40.0,20.0,42.0,0,20.0
40,3,10.0,40.0,10.0,31.0,1,31.0
40,4,10.0,40.0,10.0,33.0,1,33.0
41,0,70.0,40.0,78.0,47.0,0,78.0
41,1,70.0,40.0,59.0,35.0,1,35.0
41,2,70.0,40.0,65.0,41.0,1,41.0
41,3,70.0,40.0,67.0,35.0,1,35.0
41,4,70.0,40.0,83.0,19.0,1,19.0
42,0,64.0,60.0,55.0,57.0,1,57.0
42,1,64.0,60.0,65.0,50.0,1,50.0
42,2,64.0,60.0,62.0,51.0,0,62.0
42,3,64.0,60.0,68.0,53.0,0,68.0
42,4,64.0,60.0,63.0,59.0,1,59.0
42,5,64.0,60.0,65.0,57.0,1,57.0
42,6,64.0,60.0,64.0,53.0,1,53.0
42,7,64.0,60.0,65.0,68.0,1,68.0
42,8,64.0,60.0,72.0,79.0,1,79.0
42,9,64.0,60.0,57.0,64.0,1,64.0
43,0,32.0,40.0,37.0,33.0,0,37.0
43,1,32.0,40.0,52.0,35.0,1,35.0
43,2,32.0,40.0,26.0,49.0,1,49.0
43,3,32.0,40.0,34.0,30.0,0,34.0
43,4,32.0,40.0,21.0,46.0,1,46.0
43,5,32.0,40.0,32.0,29.0,1,29.0
43,6,32.0,40.0,38.0,30.0,1,30.0
43,7,32.0,40.0,21.0,39.0,1,39.0
43,8,32.0,40.0,39.0,26.0,1,26.0
43,9,32.0,40.0,33.0,31.0,1,31.0
44,0,52.0,60.0,46.0,67.0,1,67.0
44,1,52.0,60.0,54.0,63.0,0,54.0
44,2,52.0,60.0,51.0,52.0,0,51.0
44,3,52.0,60.0,53.0,46.0,0,53.0
44,4,52.0,60.0,51.0,39.0,1,39.0
45,0,40.0,32.0,39.0,51.0,0,39.0
45,1,40.0,32.0,43.0,36.0,1,36.0
45,2,40.0,32.0,47.0,44.0,1,44.0
45,3,40.0,32.0,38.0,32.0,1,32.0
45,4,40.0,32.0,47.0,42.0,1,42.0
46,0,10.0,40.0,10.0,25.0,1,25.0
46,1,10.0,40.0,19.0,43.0,0,19.0
46,2,10.0,40.0,4.0,42.0,1,42.0
46,3,10.0,40.0,18.0,42.0,1,42.0
46,4,10.0,40.0,1.0,46.0,1,46.0
47,0,60.0,90.0,60.0,92.0,1,92.0
47,1,60.0,90.0,66.0,105.0,0,66.0
47,2,60.0,90.0,60.0,103.0,0,60.0
47,3,60.0,90.0,58.0,83.0,1,83.0
47,4,60.0,90.0,58.0,77.0,1,77.0
47,5,60.0,90.0,71.0,87.0,1,87.0
47,6,60.0,90.0,64.0,94.0,1,94.0
47,7,60.0,90.0,68.0,98.0,1,98.0
47,8,60.0,90.0,54.0,98.0,1,98.0
47,9,60.0,90.0,71.0,88.0,1,88.0
48,0,30.0,60.0,38.0,46.0,0,38.0
48,1,30.0,60.0,19.0,68.0,1,68.0
48,2,30.0,60.0,44.0,66.0,0,44.0
48,3,30.0,60.0,44.0,62.0,1,62.0
48,4,30.0,60.0,33.0,65.0,1,65.0
49,0,20.0,40.0,17.0,56.0,1,56.0
49,1,20.0,40.0,30.0,39.0,0,30.0
49,2,20.0,40.0,28.0,49.0,0,28.0
49,3,20.0,40.0,40.0,35.0,1,35.0
49,4,20.0,40.0,33.0,44.0,1,44.0
50,0,40.0,20.0,44.0,43.0,1,43.0
50,1,40.0,20.0,41.0,18.0,1,18.0
50,2,40.0,20.0,43.0,13.0,0,43.0
50,3,40.0,20.0,44.0,16.0,1,16.0
50,4,40.0,20.0,51.0,24.0,1,24.0
50,5,40.0,20.0,35.0,24.0,1,24.0
50,6,40.0,20.0,59.0,27.0,1,27.0
50,7,40.0,20.0,39.0,30.0,1,30.0
50,8,40.0,20.0,21.0,17.0,1,17.0
50,9,40.0,20.0,52.0,15.0,1,15.0
51,0,60.0,40.0,57.0,42.0,1,42.0
51,1,60.0,40.0,57.0,37.0,0,57.0
51,2,60.0,40.0,57.0,42.0,0,57.0
51,3,60.0,40.0,59.0,54.0,1,54.0
51,4,60.0,40.0,59.0,50.0,1,50.0
51,5,60.0,40.0,56.0,39.0,1,39.0
51,6,60.0,40.0,54.0,18.0,1,18.0
51,7,60.0,40.0,58.0,50.0,1,50.0
51,8,60.0,40.0,56.0,36.0,1,36.0
51,9,60.0,40.0,53.0,45.0,1,45.0
52,0,52.0,40.0,60.0,34.0,0,60.0
52,1,52.0,40.0,49.0,45.0,1,45.0
52,2,52.0,40.0,51.0,38.0,0,51.0
52,3,52.0,40.0,60.0,34.0,0,60.0
52,4,52.0,40.0,44.0,39.0,0,44.0
52,5,52.0,40.0,65.0,44.0,0,65.0
52,6,52.0,40.0,48.0,38.0,0,48.0
52,7,52.0,40.0,51.0,52.0,0,51.0
52,8,52.0,40.0,42.0,37.0,0,42.0
52,9,52.0,40.0,47.0,28.0,0,47.0
53,0,40.0,52.0,49.0,56.0,0,49.0
53,1,40.0,52.0,42.0,56.0,0,42.0
53,2,40.0,52.0,32.0,63.0,0,32.0
53,3,40.0,52.0,45.0,58.0,1,58.0
53,4,40.0,52.0,53.0,69.0,0,53.0
53,5,40.0,52.0,30.0,62.0,0,30.0
53,6,40.0,52.0,39.0,49.0,0,39.0
53,7,40.0,52.0,38.0,61.0,0,38.0
53,8,40.0,52.0,37.0,59.0,0,37.0
53,9,40.0,52.0,52.0,49.0,0,52.0
54,0,40.0,44.0,29.0,48.0,1,48.0
54,1,40.0,44.0,43.0,41.0,0,43.0
54,2,40.0,44.0,35.0,43.0,1,43.0
54,3,40.0,44.0,34.0,34.0,0,34.0
54,4,40.0,44.0,42.0,39.0,1,39.0
54,5,40.0,44.0,26.0,45.0,1,45.0
54,6,40.0,44.0,37.0,50.0,1,50.0
54,7,40.0,44.0,41.0,42.0,1,42.0
54,8,40.0,44.0,41.0,34.0,1,34.0
54,9,40.0,44.0,39.0,41.0,1,41.0
55,0,52.0,40.0,52.0,38.0,1,38.0
55,1,52.0,40.0,52.0,40.0,1,40.0
55,2,52.0,40.0,68.0,54.0,1,54.0
55,3,52.0,40.0,66.0,44.0,0,66.0
55,4,52.0,40.0,44.0,31.0,1,31.0
55,5,52.0,40.0,28.0,40.0,1,40.0
55,6,52.0,40.0,62.0,37.0,1,37.0
55,7,52.0,40.0,63.0,47.0,1,47.0
55,8,52.0,40.0,42.0,26.0,1,26.0
55,9,52.0,40.0,64.0,35.0,1,35.0
56,0,60.0,80.0,61.0,90.0,1,90.0
56,1,60.0,80.0,50.0,67.0,0,50.0
56,2,60.0,80.0,68.0,70.0,1,70.0
56,3,60.0,80.0,58.0,76.0,0,58.0
56,4,60.0,80.0,69.0,78.0,1,78.0
57,0,64.0,60.0,62.0,59.0,0,62.0
57,1,64.0,60.0,73.0,61.0,0,73.0
57,2,64.0,60.0,64.0,64.0,1,64.0
57,3,64.0,60.0,73.0,56.0,1,56.0
57,4,64.0,60.0,70.0,61.0,0,70.0
57,5,64.0,60.0,71.0,58.0,0,71.0
57,6,64.0,60.0,92.0,68.0,0,92.0
57,7,64.0,60.0,68.0,60.0,0,68.0
57,8,64.0,60.0,62.0,56.0,0,62.0
57,9,64.0,60.0,81.0,52.0,0,81.0
58,0,60.0,56.0,70.0,56.0,1,56.0
58,1,60.0,56.0,49.0,47.0,1,47.0
58,2,60.0,56.0,62.0,58.0,0,62.0
58,3,60.0,56.0,60.0,61.0,0,60.0
58,4,60.0,56.0,65.0,62.0,1,62.0
59,0,40.0,20.0,38.0,20.0,1,20.0
59,1,40.0,20.0,35.0,25.0,0,35.0
59,2,40.0,20.0,38.0,29.0,1,29.0
59,3,40.0,20.0,29.0,30.0,0,29.0
59,4,40.0,20.0,53.0,8.0,1,8.0
59,5,40.0,20.0,46.0,18.0,1,18.0
59,6,40.0,20.0,36.0,12.0,1,12.0
59,7,40.0,20.0,32.0,24.0,1,24.0
59,8,40.0,20.0,48.0,31.0,1,31.0
59,9,40.0,20.0,26.0,19.0,1,19.0
60,0,48.0,40.0,63.0,37.0,0,63.0
60,1,48.0,40.0,50.0,46.0,1,46.0
60,2,48.0,40.0,56.0,36.0,1,36.0
60,3,48.0,40.0,49.0,43.0,0,49.0
60,4,48.0,40.0,55.0,26.0,0,55.0
60,5,48.0,40.0,62.0,44.0,0,62.0
60,6,48.0,40.0,57.0,33.0,0,57.0
60,7,48.0,40.0,47.0,54.0,0,47.0
60,8,48.0,40.0,43.0,43.0,0,43.0
60,9,48.0,40.0,46.0,57.0,0,46.0
61,0,30.0,60.0,24.0,51.0,0,24.0
61,1,30.0,60.0,34.0,83.0,1,83.0
61,2,30.0,60.0,35.0,49.0,0,35.0
61,3,30.0,60.0,30.0,49.0,0,30.0
61,4,30.0,60.0,23.0,60.0,1,60.0
62,0,52.0,40.0,58.0,43.0,0,58.0
62,1,52.0,40.0,46.0,39.0,1,39.0
62,2,52.0,40.0,50.0,32.0,1,32.0
62,3,52.0,40.0,46.0,41.0,0,46.0
62,4,52.0,40.0,55.0,40.0,1,40.0
62,5,52.0,40.0,58.0,40.0,1,40.0
62,6,52.0,40.0,47.0,47.0,1,47.0
62,7,52.0,40.0,56.0,49.0,1,49.0
62,8,52.0,40.0,48.0,40.0,1,40.0
62,9,52.0,40.0,51.0,43.0,1,43.0
63,0,40.0,60.0,45.0,55.0,0,45.0
63,1,40.0,60.0,37.0,74.0,0,37.0
63,2,40.0,60.0,52.0,55.0,1,55.0
63,3,40.0,60.0,28.0,76.0,1,76.0
63,4,40.0,60.0,35.0,45.0,1,45.0
63,5,40.0,60.0,32.0,70.0,1,70.0
63,6,40.0,60.0,39.0,61.0,1,61.0
63,7,40.0,60.0,32.0,52.0,1,52.0
63,8,40.0,60.0,27.0,57.0,1,57.0
63,9,40.0,60.0,38.0,52.0,1,52.0
64,0,20.0,40.0,9.0,34.0,0,9.0
64,1,20.0,40.0,24.0,37.0,1,37.0
64,2,20.0,40.0,12.0,58.0,0,12.0
64,3,20.0,40.0,21.0,61.0,1,61.0
64,4,20.0,40.0,26.0,39.0,1,39.0
65,0,68.0,60.0,55.0,70.0,0,55.0
65,1,68.0,60.0,58.0,45.0,0,58.0
65,2,68.0,60.0,69.0,53.0,0,69.0
65,3,68.0,60.0,66.0,58.0,1,58.0
65,4,68.0,60.0,61.0,57.0,0,61.0
66,0,20.0,40.0,21.0,38.0,0,21.0
66,1,20.0,40.0,7.0,28.0,1,28.0
66,2,20.0,40.0,31.0,50.0,0,31.0
66,3,20.0,40.0,12.0,35.0,0,12.0
66,4,20.0,40.0,10.0,42.0,0,10.0
67,0,40.0,10.0,38.0,4.0,0,38.0
67,1,40.0,10.0,28.0,4.0,0,28.0
67,2,40.0,10.0,20.0,4.0,0,20.0
67,3,40.0,10.0,33.0,4.0,1,4.0
67,4,40.0,10.0,40.0,19.0,0,40.0
68,0,48.0,60.0,52.0,49.0,1,49.0
68,1,48.0,60.0,34.0,54.0,0,34.0
68,2,48.0,60.0,52.0,59.0,0,52.0
68,3,48.0,60.0,50.0,64.0,1,64.0
68,4,48.0,60.0,45.0,67.0,1,67.0
68,5,48.0,60.0,46.0,43.0,1,43.0
68,6,48.0,60.0,51.0,56.0,1,56.0
68,7,48.0,60.0,51.0,52.0,1,52.0
68,8,48.0,60.0,46.0,61.0,1,61.0
68,9,48.0,60.0,33.0,55.0,1,55.0
69,0,20.0,40.0,16.0,36.0,1,36.0
69,1,20.0,40.0,23.0,41.0,1,41.0
69,2,20.0,40.0,19.0,27.0,0,19.0
69,3,20.0,40.0,26.0,48.0,1,48.0
69,4,20.0,40.0,21.0,47.0,1,47.0
69,5,20.0,40.0,22.0,38.0,1,38.0
69,6,20.0,40.0,25.0,44.0,1,44.0
69,7,20.0,40.0,26.0,42.0,1,42.0
69,8,20.0,40.0,22.0,45.0,1,45.0
69,9,20.0,40.0,31.0,27.0,1,27.0
70,0,40.0,52.0,44.0,60.0,1,60.0
