run,trial,mean0,mean1,reward0,reward1,choice,reward
23,4,10.0,40.0,-3.0,36.0,1,36.0
23,5,10.0,40.0,15.0,33.0,1,33.0
23,6,10.0,40.0,17.0,38.0,1,38.0
23,7,10.0,40.0,15.0,32.0,1,32.0
23,8,10.0,40.0,7.0,39.0,1,39.0
23,9,10.0,40.0,9.0,39.0,1,39.0
24,0,40.0,48.0,63.0,54.0,0,63.0
24,1,40.0,48.0,41.0,34.0,1,34.0
24,2,40.0,48.0,30.0,49.0,1,49.0
24,3,40.0,48.0,55.0,46.0,1,46.0
24,4,40.0,48.0,37.0,49.0,1,49.0
25,0,60.0,56.0,59.0,46.0,1,46.0
25,1,60.0,56.0,50.0,71.0,0,50.0
25,2,60.0,56.0,64.0,70.0,1,70.0
25,3,60.0,56.0,52.0,55.0,0,52.0
25,4,60.0,56.0,66.0,56.0,1,56.0
25,5,60.0,56.0,72.0,45.0,1,45.0
25,6,60.0,56.0,68.0,55.0,1,55.0
25,7,60.0,56.0,65.0,60.0,1,60.0
25,8,60.0,56.0,58.0,70.0,1,70.0
25,9,60.0,56.0,71.0,55.0,1,55.0
26,0,64.0,60.0,67.0,64.0,0,67.0
26,1,64.0,60.0,58.0,58.0,1,58.0
26,2,64.0,60.0,59.0,68.0,1,68.0
26,3,64.0,60.0,60.0,60.0,1,60.0
26,4,64.0,60.0,53.0,49.0,1,49.0
27,0,40.0,32.0,59.0,31.0,0,59.0
27,1,40.0,32.0,41.0,38.0,1,38.0
27,2,40.0,32.0,31.0,32.0,1,32.0
27,3,40.0,32.0,46.0,43.0,1,43.0
27,4,40.0,32.0,25.0,28.0,1,28.0
27,5,40.0,32.0,16.0,51.0,1,51.0
27,6,40.0,32.0,44.0,28.0,1,28.0
27,7,40.0,32.0,41.0,36.0,1,36.0
27,8,40.0,32.0,48.0,39.0,1,39.0
27,9,40.0,32.0,40.0,43.0,1,43.0
28,0,28.0,40.0,25.0,33.0,0,25.0
28,1,28.0,40.0,21.0,35.0,0,21.0
28,2,28.0,40.0,19.0,39.0,0,19.0
28,3,28.0,40.0,27.0,46.0,1,46.0
28,4,28.0,40.0,24.0,23.0,0,24.0
28,5,28.0,40.0,27.0,40.0,0,27.0
28,6,28.0,40.0,31.0,52.0,0,31.0
28,7,28.0,40.0,31.0,43.0,0,31.0
28,8,28.0,40.0,37.0,49.0,0,37.0
28,9,28.0,40.0,30.0,40.0,0,30.0
29,0,56.0,60.0,52.0,56.0,1,56.0
29,1,56.0,60.0,59.0,59.0,1,59.0
29,2,56.0,60.0,57.0,41.0,0,57.0
29,3,56.0,60.0,63.0,67.0,0,63.0
29,4,56.0,60.0,41.0,60.0,1,60.0
30,0,44.0,40.0,46.0,41.0,1,41.0
30,1,44.0,40.0,48.0,31.0,0,48.0
30,2,44.0,40.0,41.0,31.0,0,41.0
30,3,44.0,40.0,46.0,44.0,1,44.0
30,4,44.0,40.0,50.0,45.0,1,45.0
30,5,44.0,40.0,47.0,44.0,1,44.0
30,6,44.0,40.0,43.0,48.0,1,48.0
30,7,44.0,40.0,47.0,46.0,1,46.0
30,8,44.0,40.0,57.0,29.0,1,29.0
30,9,44.0,40.0,52.0,52.0,1,52.0
31,0,36.0,40.0,25.0,51.0,1,51.0
31,1,36.0,40.0,49.0,40.0,0,49.0
31,2,36.0,40.0,41.0,38.0,1,38.0
31,3,36.0,40.0,55.0,48.0,0,55.0
31,4,36.0,40.0,25.0,45.0,1,45.0
32,0,60.0,90.0,67.0,84.0,0,67.0
32,1,60.0,90.0,69.0,98.0,0,69.0
32,2,60.0,90.0,58.0,65.0,1,65.0
32,3,60.0,90.0,76.0,91.0,1,91.0
32,4,60.0,90.0,55.0,103.0,0,55.0
32,5,60.0,90.0,67.0,83.0,0,67.0
32,6,60.0,90.0,68.0,100.0,0,68.0
32,7,60.0,90.0,52.0,91.0,0,52.0
32,8,60.0,90.0,60.0,89.0,0,60.0
32,9,60.0,90.0,52.0,97.0,0,52.0
33,0,68.0,60.0,74.0,52.0,1,52.0
33,1,68.0,60.0,71.0,50.0,1,50.0
33,2,68.0,60.0,62.0,54.0,0,62.0
33,3,68.0,60.0,63.0,50.0,0,63.0
33,4,68.0,60.0,62.0,58.0,1,58.0
33,5,68.0,60.0,78.0,58.0,1,58.0
33,6,68.0,60.0,67.0,55.0,1,55.0
33,7,68.0,60.0,74.0,56.0,1,56.0
33,8,68.0,60.0,73.0,52.0,1,52.0
33,9,68.0,60.0,71.0,65.0,1,65.0
34,0,72.0,60.0,66.0,49.0,0,66.0
34,1,72.0,60.0,88.0,71.0,1,71.0
34,2,72.0,60.0,77.0,59.0,0,77.0
34,3,72.0,60.0,69.0,52.0,1,52.0
34,4,72.0,60.0,78.0,67.0,0,78.0
35,0,40.0,52.0,33.0,57.0,1,57.0
35,1,40.0,52.0,29.0,32.0,0,29.0
35,2,40.0,52.0,41.0,63.0,0,41.0
35,3,40.0,52.0,43.0,61.0,0,43.0
35,4,40.0,52.0,46.0,55.0,1,55.0
35,5,40.0,52.0,46.0,50.0,1,50.0
35,6,40.0,52.0,46.0,55.0,1,55.0
35,7,40.0,52.0,40.0,57.0,1,57.0
35,8,40.0,52.0,29.0,54.0,1,54.0
35,9,40.0,52.0,38.0,51.0,1,51.0
36,0,36.0,40.0,41.0,21.0,0,41.0
36,1,36.0,40.0,43.0,38.0,1,38.0
36,2,36.0,40.0,35.0,35.0,0,35.0
36,3,36.0,40.0,34.0,43.0,1,43.0
36,4,36.0,40.0,27.0,32.0,0,27.0
37,0,40.0,48.0,38.0,45.0,1,45.0
37,1,40.0,48.0,37.0,51.0,1,51.0
37,2,40.0,48.0,34.0,45.0,0,34.0
37,3,40.0,48.0,31.0,57.0,0,31.0
37,4,40.0,48.0,37.0,45.0,1,45.0
37,5,40.0,48.0,32.0,60.0,1,60.0
37,6,40.0,48.0,39.0,49.0,1,49.0
37,7,40.0,48.0,42.0,53.0,1,53.0
37,8,40.0,48.0,38.0,52.0,1,52.0
37,9,40.0,48.0,38.0,41.0,1,41.0
38,0,60.0,30.0,61.0,44.0,0,61.0
38,1,60.0,30.0,59.0,26.0,0,59.0
38,2,60.0,30.0,55.0,27.0,0,55.0
38,3,60.0,30.0,62.0,30.0,1,30.0
38,4,60.0,30.0,45.0,28.0,0,45.0
38,5,60.0,30.0,42.0,26.0,0,42.0
38,6,60.0,30.0,54.0,28.0,0,54.0
38,7,60.0,30.0,64.0,20.0,0,64.0
38,8,60.0,30.0,66.0,24.0,0,66.0
38,9,60.0,30.0,64.0,28.0,0,64.0
39,0,40.0,32.0,22.0,36.0,1,36.0
39,1,40.0,32.0,46.0,27.0,0,46.0
39,2,40.0,32.0,40.0,34.0,0,40.0
39,3,40.0,32.0,31.0,29.0,0,31.0
39,4,40.0,32.0,33.0,29.0,1,29.0
40,0,40.0,48.0,41.0,52.0,1,52.0
40,1,40.0,48.0,34.0,30.0,1,30.0
40,2,40.0,48.0,28.0,54.0,0,28.0
40,3,40.0,48.0,41.0,32.0,0,41.0
40,4,40.0,48.0,42.0,51.0,1,51.0
41,0,40.0,20.0,51.0,25.0,0,51.0
41,1,40.0,20.0,36.0,24.0,1,24.0
41,2,40.0,20.0,51.0,18.0,1,18.0
41,3,40.0,20.0,34.0,14.0,0,34.0
41,4,40.0,20.0,34.0,12.0,0,34.0
42,0,48.0,60.0,31.0,40.0,0,31.0
42,1,48.0,60.0,36.0,69.0,0,36.0
42,2,48.0,60.0,52.0,48.0,1,48.0
42,3,48.0,60.0,57.0,60.0,0,57.0
42,4,48.0,60.0,46.0,63.0,0,46.0
43,0,60.0,90.0,70.0,109.0,0,70.0
43,1,60.0,90.0,59.0,97.0,1,97.0
43,2,60.0,90.0,68.0,87.0,0,68.0
43,3,60.0,90.0,59.0,81.0,1,81.0
43,4,60.0,90.0,53.0,86.0,0,53.0
44,0,48.0,60.0,62.0,58.0,0,62.0
44,1,48.0,60.0,43.0,76.0,1,76.0
44,2,48.0,60.0,53.0,65.0,1,65.0
44,3,48.0,60.0,62.0,70.0,0,62.0
44,4,48.0,60.0,49.0,70.0,0,49.0
45,0,60.0,40.0,58.0,36.0,0,58.0
45,1,60.0,40.0,51.0,23.0,1,23.0
45,2,60.0,40.0,58.0,54.0,0,58.0
45,3,60.0,40.0,65.0,41.0,1,41.0
45,4,60.0,40.0,62.0,36.0,0,62.0
46,0,40.0,20.0,27.0,20.0,1,20.0
46,1,40.0,20.0,27.0,31.0,0,27.0
46,2,40.0,20.0,37.0,20.0,0,37.0
46,3,40.0,20.0,39.0,11.0,1,11.0
46,4,40.0,20.0,39.0,33.0,0,39.0
47,0,56.0,60.0,67.0,59.0,1,59.0
47,1,56.0,60.0,55.0,66.0,0,55.0
47,2,56.0,60.0,65.0,56.0,1,56.0
47,3,56.0,60.0,44.0,69.0,1,69.0
47,4,56.0,60.0,55.0,47.0,1,47.0
47,5,56.0,60.0,53.0,53.0,1,53.0
47,6,56.0,60.0,54.0,50.0,1,50.0
47,7,56.0,60.0,38.0,48.0,1,48.0
47,8,56.0,60.0,65.0,65.0,1,65.0
47,9,56.0,60.0,48.0,64.0,1,64.0
48,0,90.0,60.0,92.0,60.0,0,92.0
48,1,90.0,60.0,84.0,80.0,0,84.0
48,2,90.0,60.0,82.0,44.0,1,44.0
48,3,90.0,60.0,90.0,61.0,1,61.0
48,4,90.0,60.0,83.0,63.0,0,83.0
49,0,10.0,40.0,3.0,38.0,1,38.0
49,1,10.0,40.0,2.0,36.0,0,2.0
49,2,10.0,40.0,4.0,46.0,1,46.0
49,3,10.0,40.0,10.0,30.0,1,30.0
49,4,10.0,40.0,19.0,45.0,1,45.0
49,5,10.0,40.0,4.0,31.0,1,31.0
49,6,10.0,40.0,1.0,42.0,1,42.0
49,7,10.0,40.0,3.0,53.0,1,53.0
49,8,10.0,40.0,35.0,31.0,1,31.0
49,9,10.0,40.0,9.0,30.0,1,30.0
50,0,40.0,60.0,52.0,52.0,0,52.0
50,1,40.0,60.0,46.0,62.0,0,46.0
50,2,40.0,60.0,37.0,60.0,1,60.0
50,3,40.0,60.0,37.0,70.0,0,37.0
50,4,40.0,60.0,61.0,61.0,1,61.0
51,0,36.0,40.0,40.0,31.0,1,31.0
51,1,36.0,40.0,31.0,48.0,0,31.0
51,2,36.0,40.0,28.0,35.0,1,35.0
51,3,36.0,40.0,40.0,46.0,0,40.0
51,4,36.0,40.0,43.0,44.0,1,44.0
52,0,60.0,40.0,63.0,41.0,0,63.0
52,1,60.0,40.0,50.0,36.0,1,36.0
52,2,60.0,40.0,67.0,27.0,1,27.0
52,3,60.0,40.0,63.0,46.0,1,46.0
52,4,60.0,40.0,62.0,50.0,1,50.0
53,0,30.0,60.0,26.0,53.0,1,53.0
53,1,30.0,60.0,36.0,78.0,1,78.0
53,2,30.0,60.0,27.0,53.0,1,53.0
53,3,30.0,60.0,32.0,72.0,0,32.0
53,4,30.0,60.0,23.0,48.0,1,48.0
54,0,60.0,48.0,67.0,34.0,1,34.0
54,1,60.0,48.0,66.0,54.0,0,66.0
54,2,60.0,48.0,69.0,57.0,1,57.0
54,3,60.0,48.0,70.0,47.0,1,47.0
54,4,60.0,48.0,51.0,31.0,1,31.0
54,5,60.0,48.0,57.0,48.0,1,48.0
54,6,60.0,48.0,61.0,51.0,1,51.0
54,7,60.0,48.0,67.0,53.0,1,53.0
54,8,60.0,48.0,50.0,66.0,1,66.0
54,9,60.0,48.0,56.0,54.0,1,54.0
55,0,68.0,60.0,73.0,51.0,1,51.0
55,1,68.0,60.0,82.0,54.0,0,82.0
55,2,68.0,60.0,63.0,62.0,0,63.0
55,3,68.0,60.0,52.0,62.0,1,62.0
55,4,68.0,60.0,56.0,61.0,1,61.0
55,5,68.0,60.0,64.0,66.0,1,66.0
55,6,68.0,60.0,68.0,64.0,1,64.0
55,7,68.0,60.0,69.0,54.0,1,54.0
55,8,68.0,60.0,82.0,57.0,1,57.0
55,9,68.0,60.0,66.0,74.0,1,74.0
56,0,40.0,70.0,34.0,62.0,1,62.0
56,1,40.0,70.0,29.0,83.0,0,29.0
56,2,40.0,70.0,33.0,73.0,0,33.0
56,3,40.0,70.0,32.0,68.0,1,68.0
56,4,40.0,70.0,42.0,63.0,1,63.0
56,5,40.0,70.0,25.0,73.0,1,73.0
56,6,40.0,70.0,35.0,86.0,1,86.0
56,7,40.0,70.0,46.0,86.0,1,86.0
56,8,40.0,70.0,38.0,57.0,1,57.0
56,9,40.0,70.0,32.0,79.0,1,79.0
57,0,40.0,52.0,36.0,58.0,1,58.0
57,1,40.0,52.0,31.0,54.0,0,31.0
57,2,40.0,52.0,39.0,61.0,0,39.0
57,3,40.0,52.0,50.0,51.0,1,51.0
57,4,40.0,52.0,41.0,53.0,1,53.0
57,5,40.0,52.0,42.0,60.0,1,60.0
57,6,40.0,52.0,38.0,49.0,1,49.0
57,7,40.0,52.0,43.0,55.0,1,55.0
57,8,40.0,52.0,41.0,40.0,1,40.0
57,9,40.0,52.0,43.0,39.0,1,39.0
58,0,70.0,40.0,66.0,49.0,0,66.0
58,1,70.0,40.0,70.0,45.0,1,45.0
58,2,70.0,40.0,80.0,37.0,0,80.0
58,3,70.0,40.0,70.0,35.0,0,70.0
58,4,70.0,40.0,77.0,43.0,0,77.0
59,0,36.0,40.0,35.0,31.0,0,35.0
59,1,36.0,40.0,30.0,38.0,0,30.0
59,2,36.0,40.0,51.0,39.0,0,51.0
59,3,36.0,40.0,15.0,52.0,1,52.0
59,4,36.0,40.0,23.0,52.0,0,23.0
60,0,60.0,72.0,57.0,87.0,1,87.0
60,1,60.0,72.0,58.0,63.0,0,58.0
60,2,60.0,72.0,60.0,64.0,0,60.0
60,3,60.0,72.0,59.0,71.0,1,71.0
60,4,60.0,72.0,68.0,83.0,1,83.0
60,5,60.0,72.0,58.0,73.0,1,73.0
60,6,60.0,72.0,54.0,80.0,1,80.0
60,7,60.0,72.0,78.0,61.0,1,61.0
60,8,60.0,72.0,68.0,77.0,1,77.0
60,9,60.0,72.0,70.0,76.0,1,76.0
61,0,60.0,80.0,62.0,85.0,1,85.0
61,1,60.0,80.0,73.0,70.0,0,73.0
61,2,60.0,80.0,69.0,84.0,0,69.0
61,3,60.0,80.0,45.0,80.0,1,80.0
61,4,60.0,80.0,61.0,76.0,1,76.0
62,0,10.0,40.0,7.0,46.0,0,7.0
62,1,10.0,40.0,10.0,30.0,1,30.0
62,2,10.0,40.0,14.0,29.0,1,29.0
62,3,10.0,40.0,3.0,52.0,0,3.0
62,4,10.0,40.0,31.0,31.0,1,31.0
63,0,40.0,70.0,43.0,69.0,0,43.0
63,1,40.0,70.0,40.0,61.0,0,40.0
63,2,40.0,70.0,48.0,71.0,1,71.0
63,3,40.0,70.0,28.0,72.0,1,72.0
63,4,40.0,70.0,35.0,61.0,1,61.0
63,5,40.0,70.0,42.0,69.0,1,69.0
63,6,40.0,70.0,38.0,70.0,1,70.0
63,7,40.0,70.0,27.0,73.0,1,73.0
63,8,40.0,70.0,48.0,64.0,1,64.0
63,9,40.0,70.0,43.0,61.0,1,61.0
64,0,60.0,64.0,73.0,56.0,1,56.0
64,1,60.0,64.0,64.0,63.0,1,63.0
64,2,60.0,64.0,61.0,61.0,0,61.0
64,3,60.0,64.0,46.0,63.0,0,46.0
64,4,60.0,64.0,58.0,65.0,1,65.0
65,0,40.0,32.0,43.0,26.0,1,26.0
65,1,40.0,32.0,37.0,11.0,0,37.0
65,2,40.0,32.0,38.0,33.0,1,33.0
65,3,40.0,32.0,41.0,25.0,0,41.0
65,4,40.0,32.0,55.0,32.0,1,32.0
66,0,32.0,40.0,37.0,48.0,1,48.0
66,1,32.0,40.0,38.0,48.0,1,48.0
66,2,32.0,40.0,16.0,49.0,1,49.0
66,3,32.0,40.0,26.0,33.0,0,26.0
66,4,32.0,40.0,35.0,43.0,1,43.0
66,5,32.0,40.0,40.0,24.0,1,24.0
66,6,32.0,40.0,28.0,31.0,1,31.0
66,7,32.0,40.0,50.0,44.0,1,44.0
66,8,32.0,40.0,27.0,41.0,1,41.0
66,9,32.0,40.0,47.0,35.0,1,35.0
67,0,40.0,10.0,49.0,12.0,1,12.0
67,1,40.0,10.0,23.0,6.0,0,23.0
67,2,40.0,10.0,35.0,18.0,1,18.0
67,3,40.0,10.0,41.0,9.0,0,41.0
67,4,40.0,10.0,39.0,18.0,1,18.0
67,5,40.0,10.0,27.0,24.0,1,24.0
67,6,40.0,10.0,44.0,18.0,1,18.0
67,7,40.0,10.0,33.0,5.0,1,5.0
67,8,40.0,10.0,34.0,4.0,1,4.0
67,9,40.0,10.0,45.0,6.0,1,6.0
68,0,68.0,60.0,72.0,67.0,1,67.0
68,1,68.0,60.0,71.0,57.0,1,57.0
68,2,68.0,60.0,80.0,61.0,0,80.0
68,3,68.0,60.0,77.0,42.0,1,42.0
68,4,68.0,60.0,75.0,70.0,1,70.0
69,0,40.0,52.0,39.0,49.0,1,49.0
69,1,40.0,52.0,39.0,41.0,0,39.0
69,2,40.0,52.0,29.0,45.0,0,29.0
69,3,40.0,52.0,41.0,55.0,1,55.0
69,4,40.0,52.0,31.0,55.0,1,55.0
70,0,60.0,64.0,61.0,66.0,0,61.0
70,1,60.0,64.0,61.0,64.0,0,61.0
70,2,60.0,64.0,50.0,71.0,0,50.0
70,3,60.0,64.0,60.0,63.0,1,63.0
70,4,60.0,64.0,55.0,63.0,0,55.0
70,5,60.0,64.0,51.0,53.0,0,51.0
70,6,60.0,64.0,60.0,56.0,0,60.0
70,7,60.0,64.0,64.0,80.0,0,64.0
70,8,60.0,64.0,52.0,65.0,0,52.0
70,9,60.0,64.0,62.0,72.0,0,62.0
71,0,90.0,60.0,100.0,45.0,0,100.0
71,1,90.0,60.0,77.0,45.0,0,77.0
71,2,90.0,60.0,108.0,71.0,1,71.0
71,3,90.0,60.0,94.0,66.0,1,66.0
71,4,90.0,60.0,85.0,56.0,0,85.0
71,5,90.0,60.0,86.0,49.0,0,86.0
71,6,90.0,60.0,82.0,46.0,0,82.0
71,7,90.0,60.0,93.0,75.0,0,93.0
71,8,90.0,60.0,84.0,68.0,0,84.0
71,9,90.0,60.0,99.0,63.0,0,99.0
72,0,56.0,60.0,74.0,90.0,1,90.0
72,1,56.0,60.0,54.0,70.0,0,54.0
72,2,56.0,60.0,50.0,64.0,1,64.0
72,3,56.0,60.0,62.0,50.0,1,50.0
72,4,56.0,60.0,50.0,50.0,1,50.0
72,5,56.0,60.0,42.0,57.0,1,57.0
