run,trial,mean0,mean1,reward0,reward1,choice,reward
8,2,40.0,20.0,48.0,23.0,1,23.0
8,3,40.0,20.0,19.0,21.0,1,21.0
8,4,40.0,20.0,41.0,3.0,0,41.0
9,0,68.0,60.0,61.0,57.0,1,57.0
9,1,68.0,60.0,62.0,54.0,0,62.0
9,2,68.0,60.0,70.0,66.0,0,70.0
9,3,68.0,60.0,71.0,55.0,0,71.0
9,4,68.0,60.0,58.0,67.0,0,58.0
9,5,68.0,60.0,65.0,76.0,0,65.0
9,6,68.0,60.0,63.0,74.0,0,63.0
9,7,68.0,60.0,68.0,55.0,0,68.0
9,8,68.0,60.0,58.0,68.0,0,58.0
9,9,68.0,60.0,68.0,64.0,0,68.0
10,0,60.0,68.0,61.0,54.0,0,61.0
10,1,60.0,68.0,70.0,57.0,1,57.0
10,2,60.0,68.0,63.0,67.0,1,67.0
10,3,60.0,68.0,54.0,67.0,0,54.0
10,4,60.0,68.0,52.0,60.0,1,60.0
11,0,10.0,40.0,15.0,39.0,0,15.0
11,1,10.0,40.0,3.0,45.0,0,3.0
11,2,10.0,40.0,-3.0,46.0,1,46.0
11,3,10.0,40.0,13.0,50.0,0,13.0
11,4,10.0,40.0,-1.0,51.0,1,51.0
11,5,10.0,40.0,7.0,45.0,1,45.0
11,6,10.0,40.0,3.0,56.0,1,56.0
11,7,10.0,40.0,3.0,36.0,1,36.0
11,8,10.0,40.0,5.0,48.0,1,48.0
11,9,10.0,40.0,10.0,38.0,1,38.0
12,0,20.0,40.0,-2.0,40.0,0,-2.0
12,1,20.0,40.0,17.0,60.0,1,60.0
12,2,20.0,40.0,22.0,41.0,0,22.0
12,3,20.0,40.0,14.0,37.0,1,37.0
12,4,20.0,40.0,22.0,27.0,1,27.0
12,5,20.0,40.0,15.0,39.0,1,39.0
12,6,20.0,40.0,23.0,35.0,1,35.0
12,7,20.0,40.0,25.0,41.0,1,41.0
12,8,20.0,40.0,26.0,37.0,1,37.0
12,9,20.0,40.0,17.0,41.0,1,41.0
13,0,52.0,60.0,45.0,52.0,0,45.0
13,1,52.0,60.0,52.0,60.0,1,60.0
13,2,52.0,60.0,46.0,46.0,1,46.0
13,3,52.0,60.0,39.0,66.0,0,39.0
13,4,52.0,60.0,31.0,49.0,1,49.0
14,0,40.0,10.0,32.0,12.0,0,32.0
14,1,40.0,10.0,21.0,3.0,0,21.0
14,2,40.0,10.0,39.0,16.0,1,16.0
14,3,40.0,10.0,41.0,3.0,0,41.0
14,4,40.0,10.0,39.0,6.0,0,39.0
15,0,40.0,44.0,49.0,40.0,0,49.0
15,1,40.0,44.0,41.0,49.0,0,41.0
15,2,40.0,44.0,41.0,39.0,1,39.0
15,3,40.0,44.0,25.0,35.0,0,25.0
15,4,40.0,44.0,41.0,41.0,0,41.0
15,5,40.0,44.0,33.0,40.0,0,33.0
15,6,40.0,44.0,53.0,45.0,0,53.0
15,7,40.0,44.0,33.0,45.0,0,33.0
15,8,40.0,44.0,31.0,51.0,0,31.0
15,9,40.0,44.0,41.0,40.0,0,41.0
16,0,60.0,68.0,62.0,80.0,1,80.0
16,1,60.0,68.0,65.0,76.0,0,65.0
16,2,60.0,68.0,67.0,71.0,1,71.0
16,3,60.0,68.0,60.0,64.0,1,64.0
16,4,60.0,68.0,62.0,56.0,1,56.0
17,0,60.0,80.0,61.0,93.0,1,93.0
17,1,60.0,80.0,57.0,69.0,1,69.0
17,2,60.0,80.0,65.0,72.0,1,72.0
17,3,60.0,80.0,60.0,81.0,0,60.0
17,4,60.0,80.0,76.0,73.0,1,73.0
18,0,60.0,90.0,52.0,94.0,0,52.0
18,1,60.0,90.0,50.0,89.0,1,89.0
18,2,60.0,90.0,56.0,95.0,0,56.0
18,3,60.0,90.0,60.0,87.0,1,87.0
18,4,60.0,90.0,67.0,104.0,1,104.0
18,5,60.0,90.0,60.0,82.0,1,82.0
18,6,60.0,90.0,62.0,87.0,1,87.0
18,7,60.0,90.0,66.0,105.0,1,105.0
18,8,60.0,90.0,66.0,96.0,1,96.0
18,9,60.0,90.0,53.0,90.0,1,90.0
19,0,44.0,40.0,40.0,31.0,0,40.0
19,1,44.0,40.0,51.0,43.0,0,51.0
19,2,44.0,40.0,43.0,35.0,1,35.0
19,3,44.0,40.0,47.0,43.0,0,47.0
19,4,44.0,40.0,51.0,33.0,0,51.0
20,0,70.0,40.0,46.0,27.0,1,27.0
20,1,70.0,40.0,78.0,35.0,1,35.0
20,2,70.0,40.0,79.0,26.0,1,26.0
20,3,70.0,40.0,67.0,39.0,0,67.0
20,4,70.0,40.0,67.0,37.0,0,67.0
20,5,70.0,40.0,60.0,38.0,0,60.0
20,6,70.0,40.0,80.0,40.0,0,80.0
20,7,70.0,40.0,59.0,45.0,0,59.0
20,8,70.0,40.0,58.0,47.0,0,58.0
20,9,70.0,40.0,62.0,49.0,0,62.0
21,0,60.0,80.0,75.0,80.0,0,75.0
21,1,60.0,80.0,55.0,77.0,0,55.0
21,2,60.0,80.0,63.0,86.0,0,63.0
21,3,60.0,80.0,52.0,78.0,1,78.0
21,4,60.0,80.0,58.0,70.0,1,70.0
21,5,60.0,80.0,58.0,88.0,1,88.0
21,6,60.0,80.0,62.0,86.0,1,86.0
21,7,60.0,80.0,52.0,84.0,1,84.0
21,8,60.0,80.0,65.0,80.0,1,80.0
21,9,60.0,80.0,60.0,66.0,1,66.0
22,0,44.0,40.0,36.0,42.0,0,36.0
22,1,44.0,40.0,47.0,54.0,0,47.0
22,2,44.0,40.0,41.0,43.0,1,43.0
22,3,44.0,40.0,24.0,30.0,1,30.0
22,4,44.0,40.0,52.0,50.0,0,52.0
22,5,44.0,40.0,44.0,45.0,0,44.0
22,6,44.0,40.0,58.0,43.0,0,58.0
22,7,44.0,40.0,43.0,30.0,0,43.0
22,8,44.0,40.0,45.0,38.0,0,45.0
22,9,44.0,40.0,60.0,35.0,0,60.0
23,0,60.0,80.0,63.0,77.0,0,63.0
23,1,60.0,80.0,57.0,65.0,1,65.0
23,2,60.0,80.0,56.0,89.0,0,56.0
23,3,60.0,80.0,61.0,78.0,0,61.0
23,4,60.0,80.0,56.0,88.0,1,88.0
24,0,72.0,60.0,80.0,45.0,0,80.0
24,1,72.0,60.0,82.0,71.0,0,82.0
24,2,72.0,60.0,76.0,62.0,1,62.0
24,3,72.0,60.0,75.0,60.0,1,60.0
24,4,72.0,60.0,75.0,77.0,0,75.0
25,0,60.0,80.0,72.0,78.0,0,72.0
25,1,60.0,80.0,57.0,91.0,1,91.0
25,2,60.0,80.0,72.0,77.0,0,72.0
25,3,60.0,80.0,64.0,62.0,1,62.0
25,4,60.0,80.0,47.0,82.0,1,82.0
26,0,60.0,40.0,40.0,37.0,0,40.0
26,1,60.0,40.0,61.0,28.0,1,28.0
26,2,60.0,40.0,55.0,33.0,1,33.0
26,3,60.0,40.0,65.0,48.0,0,65.0
26,4,60.0,40.0,48.0,52.0,0,48.0
27,0,52.0,60.0,59.0,61.0,1,61.0
27,1,52.0,60.0,58.0,59.0,0,58.0
27,2,52.0,60.0,45.0,77.0,1,77.0
27,3,52.0,60.0,52.0,50.0,0,52.0
27,4,52.0,60.0,45.0,58.0,1,58.0
27,5,52.0,60.0,52.0,61.0,1,61.0
27,6,52.0,60.0,57.0,46.0,1,46.0
27,7,52.0,60.0,50.0,67.0,1,67.0
27,8,52.0,60.0,48.0,42.0,1,42.0
27,9,52.0,60.0,46.0,55.0,1,55.0
28,0,40.0,70.0,56.0,75.0,0,56.0
28,1,40.0,70.0,37.0,69.0,1,69.0
28,2,40.0,70.0,39.0,69.0,0,39.0
28,3,40.0,70.0,32.0,66.0,1,66.0
28,4,40.0,70.0,35.0,59.0,1,59.0
28,5,40.0,70.0,49.0,75.0,1,75.0
28,6,40.0,70.0,30.0,75.0,1,75.0
28,7,40.0,70.0,40.0,74.0,1,74.0
28,8,40.0,70.0,49.0,66.0,1,66.0
28,9,40.0,70.0,37.0,72.0,1,72.0
29,0,40.0,60.0,47.0,79.0,0,47.0
29,1,40.0,60.0,33.0,48.0,0,33.0
29,2,40.0,60.0,37.0,68.0,1,68.0
29,3,40.0,60.0,40.0,65.0,1,65.0
29,4,40.0,60.0,40.0,70.0,1,70.0
29,5,40.0,60.0,42.0,64.0,1,64.0
29,6,40.0,60.0,13.0,73.0,1,73.0
29,7,40.0,60.0,41.0,54.0,1,54.0
29,8,40.0,60.0,42.0,67.0,1,67.0
29,9,40.0,60.0,43.0,54.0,1,54.0
30,0,60.0,48.0,55.0,28.0,0,55.0
30,1,60.0,48.0,55.0,43.0,1,43.0
30,2,60.0,48.0,45.0,51.0,1,51.0
30,3,60.0,48.0,60.0,51.0,0,60.0
30,4,60.0,48.0,53.0,38.0,0,53.0
30,5,60.0,48.0,56.0,56.0,0,56.0
30,6,60.0,48.0,70.0,47.0,0,70.0
30,7,60.0,48.0,57.0,41.0,0,57.0
30,8,60.0,48.0,54.0,48.0,0,54.0
30,9,60.0,48.0,69.0,45.0,0,69.0
31,0,28.0,40.0,15.0,32.0,1,32.0
31,1,28.0,40.0,7.0,51.0,0,7.0
31,2,28.0,40.0,31.0,37.0,0,31.0
31,3,28.0,40.0,32.0,48.0,1,48.0
31,4,28.0,40.0,32.0,37.0,1,37.0
32,0,68.0,60.0,65.0,59.0,1,59.0
32,1,68.0,60.0,61.0,61.0,1,61.0
32,2,68.0,60.0,63.0,55.0,0,63.0
32,3,68.0,60.0,64.0,62.0,0,64.0
32,4,68.0,60.0,63.0,72.0,0,63.0
33,0,40.0,28.0,39.0,20.0,1,20.0
33,1,40.0,28.0,39.0,32.0,0,39.0
33,2,40.0,28.0,38.0,38.0,0,38.0
33,3,40.0,28.0,43.0,33.0,0,43.0
33,4,40.0,28.0,49.0,22.0,0,49.0
33,5,40.0,28.0,59.0,23.0,0,59.0
33,6,40.0,28.0,43.0,28.0,0,43.0
33,7,40.0,28.0,46.0,8.0,0,46.0
33,8,40.0,28.0,32.0,38.0,0,32.0
33,9,40.0,28.0,27.0,25.0,0,27.0
34,0,48.0,60.0,42.0,61.0,0,42.0
34,1,48.0,60.0,49.0,61.0,1,61.0
34,2,48.0,60.0,39.0,55.0,0,39.0
34,3,48.0,60.0,60.0,64.0,0,60.0
34,4,48.0,60.0,40.0,67.0,1,67.0
34,5,48.0,60.0,48.0,62.0,1,62.0
34,6,48.0,60.0,35.0,57.0,1,57.0
34,7,48.0,60.0,49.0,66.0,1,66.0
34,8,48.0,60.0,48.0,63.0,1,63.0
34,9,48.0,60.0,42.0,53.0,1,53.0
35,0,52.0,60.0,42.0,62.0,0,42.0
35,1,52.0,60.0,64.0,46.0,0,64.0
35,2,52.0,60.0,66.0,44.0,1,44.0
35,3,52.0,60.0,31.0,66.0,1,66.0
35,4,52.0,60.0,53.0,52.0,1,52.0
35,5,52.0,60.0,56.0,74.0,1,74.0
35,6,52.0,60.0,43.0,55.0,1,55.0
35,7,52.0,60.0,35.0,59.0,1,59.0
35,8,52.0,60.0,58.0,67.0,1,67.0
35,9,52.0,60.0,57.0,43.0,1,43.0
36,0,52.0,60.0,48.0,64.0,0,48.0
36,1,52.0,60.0,52.0,71.0,0,52.0
36,2,52.0,60.0,50.0,58.0,1,58.0
36,3,52.0,60.0,57.0,55.0,0,57.0
36,4,52.0,60.0,54.0,50.0,1,50.0
37,0,32.0,40.0,26.0,28.0,0,26.0
37,1,32.0,40.0,35.0,25.0,0,35.0
37,2,32.0,40.0,27.0,47.0,0,27.0
37,3,32.0,40.0,41.0,35.0,1,35.0
37,4,32.0,40.0,29.0,43.0,0,29.0
37,5,32.0,40.0,41.0,39.0,0,41.0
37,6,32.0,40.0,25.0,53.0,0,25.0
37,7,32.0,40.0,34.0,41.0,0,34.0
37,8,32.0,40.0,46.0,34.0,0,46.0
37,9,32.0,40.0,21.0,47.0,0,21.0
38,0,68.0,60.0,74.0,57.0,1,57.0
38,1,68.0,60.0,63.0,61.0,1,61.0
38,2,68.0,60.0,75.0,53.0,0,75.0
38,3,68.0,60.0,69.0,58.0,0,69.0
38,4,68.0,60.0,55.0,60.0,0,55.0
38,5,68.0,60.0,62.0,52.0,0,62.0
38,6,68.0,60.0,68.0,68.0,0,68.0
38,7,68.0,60.0,49.0,72.0,0,49.0
38,8,68.0,60.0,53.0,63.0,0,53.0
38,9,68.0,60.0,78.0,54.0,0,78.0
39,0,60.0,90.0,55.0,67.0,0,55.0
39,1,60.0,90.0,67.0,90.0,1,90.0
39,2,60.0,90.0,63.0,107.0,0,63.0
39,3,60.0,90.0,63.0,97.0,1,97.0
39,4,60.0,90.0,66.0,88.0,1,88.0
39,5,60.0,90.0,61.0,94.0,1,94.0
39,6,60.0,90.0,74.0,90.0,1,90.0
39,7,60.0,90.0,54.0,87.0,1,87.0
39,8,60.0,90.0,55.0,100.0,1,100.0
39,9,60.0,90.0,69.0,91.0,1,91.0
40,0,60.0,56.0,70.0,44.0,0,70.0
40,1,60.0,56.0,71.0,36.0,1,36.0
40,2,60.0,56.0,60.0,56.0,1,56.0
40,3,60.0,56.0,58.0,59.0,0,58.0
40,4,60.0,56.0,66.0,59.0,0,66.0
41,0,60.0,52.0,67.0,44.0,1,44.0
41,1,60.0,52.0,58.0,48.0,0,58.0
41,2,60.0,52.0,50.0,62.0,1,62.0
41,3,60.0,52.0,64.0,65.0,0,64.0
41,4,60.0,52.0,50.0,53.0,0,50.0
41,5,60.0,52.0,55.0,55.0,0,55.0
41,6,60.0,52.0,76.0,39.0,0,76.0
41,7,60.0,52.0,55.0,44.0,0,55.0
41,8,60.0,52.0,72.0,69.0,0,72.0
41,9,60.0,52.0,65.0,59.0,0,65.0
42,0,32.0,40.0,43.0,43.0,0,43.0
42,1,32.0,40.0,33.0,52.0,1,52.0
42,2,32.0,40.0,27.0,37.0,0,27.0
42,3,32.0,40.0,20.0,41.0,1,41.0
42,4,32.0,40.0,23.0,36.0,1,36.0
43,0,60.0,40.0,66.0,50.0,1,50.0
43,1,60.0,40.0,58.0,56.0,1,56.0
43,2,60.0,40.0,56.0,40.0,1,40.0
43,3,60.0,40.0,63.0,44.0,0,63.0
43,4,60.0,40.0,63.0,23.0,0,63.0
43,5,60.0,40.0,65.0,31.0,0,65.0
43,6,60.0,40.0,69.0,54.0,0,69.0
43,7,60.0,40.0,56.0,30.0,0,56.0
43,8,60.0,40.0,62.0,39.0,0,62.0
43,9,60.0,40.0,58.0,39.0,0,58.0
44,0,40.0,32.0,50.0,35.0,1,35.0
44,1,40.0,32.0,50.0,40.0,0,50.0
44,2,40.0,32.0,42.0,26.0,1,26.0
44,3,40.0,32.0,41.0,50.0,0,41.0
44,4,40.0,32.0,34.0,28.0,0,34.0
45,0,48.0,60.0,44.0,46.0,0,44.0
45,1,48.0,60.0,45.0,73.0,0,45.0
45,2,48.0,60.0,54.0,79.0,1,79.0
45,3,48.0,60.0,33.0,51.0,1,51.0
45,4,48.0,60.0,42.0,64.0,1,64.0
45,5,48.0,60.0,39.0,54.0,1,54.0
45,6,48.0,60.0,46.0,75.0,1,75.0
45,7,48.0,60.0,50.0,70.0,1,70.0
45,8,48.0,60.0,44.0,71.0,1,71.0
45,9,48.0,60.0,42.0,53.0,1,53.0
46,0,40.0,20.0,35.0,23.0,0,35.0
46,1,40.0,20.0,40.0,17.0,1,17.0
46,2,40.0,20.0,48.0,28.0,0,48.0
46,3,40.0,20.0,40.0,22.0,0,40.0
46,4,40.0,20.0,39.0,15.0,0,39.0
46,5,40.0,20.0,50.0,16.0,0,50.0
46,6,40.0,20.0,44.0,19.0,0,44.0
46,7,40.0,20.0,31.0,39.0,0,31.0
46,8,40.0,20.0,40.0,23.0,0,40.0
46,9,40.0,20.0,44.0,20.0,0,44.0
47,0,60.0,68.0,76.0,61.0,1,61.0
47,1,60.0,68.0,68.0,67.0,0,68.0
47,2,60.0,68.0,65.0,74.0,0,65.0
47,3,60.0,68.0,54.0,79.0,1,79.0
47,4,60.0,68.0,66.0,75.0,1,75.0
48,0,60.0,90.0,54.0,100.0,0,54.0
48,1,60.0,90.0,61.0,80.0,1,80.0
48,2,60.0,90.0,49.0,95.0,1,95.0
48,3,60.0,90.0,67.0,97.0,0,67.0
48,4,60.0,90.0,58.0,87.0,1,87.0
49,0,40.0,52.0,45.0,58.0,0,45.0
49,1,40.0,52.0,50.0,58.0,0,50.0
49,2,40.0,52.0,53.0,66.0,1,66.0
49,3,40.0,52.0,44.0,53.0,1,53.0
49,4,40.0,52.0,52.0,58.0,1,58.0
50,0,48.0,60.0,51.0,68.0,1,68.0
50,1,48.0,60.0,42.0,67.0,0,42.0
50,2,48.0,60.0,54.0,59.0,0,54.0
50,3,48.0,60.0,41.0,57.0,0,41.0
50,4,48.0,60.0,47.0,49.0,1,49.0
51,0,10.0,40.0,-2.0,44.0,1,44.0
51,1,10.0,40.0,3.0,32.0,0,3.0
51,2,10.0,40.0,15.0,34.0,1,34.0
51,3,10.0,40.0,10.0,39.0,1,39.0
51,4,10.0,40.0,-1.0,25.0,1,25.0
51,5,10.0,40.0,16.0,38.0,1,38.0
51,6,10.0,40.0,3.0,45.0,1,45.0
51,7,10.0,40.0,7.0,35.0,1,35.0
51,8,10.0,40.0,14.0,41.0,1,41.0
51,9,10.0,40.0,2.0,33.0,1,33.0
52,0,36.0,40.0,33.0,41.0,0,33.0
52,1,36.0,40.0,30.0,40.0,1,40.0
52,2,36.0,40.0,45.0,34.0,0,45.0
52,3,36.0,40.0,47.0,56.0,0,47.0
52,4,36.0,40.0,34.0,43.0,0,34.0
53,0,40.0,28.0,51.0,35.0,1,35.0
53,1,40.0,28.0,43.0,48.0,0,43.0
53,2,40.0,28.0,41.0,20.0,0,41.0
53,3,40.0,28.0,46.0,38.0,0,46.0
53,4,40.0,28.0,42.0,32.0,0,42.0
54,0,60.0,56.0,77.0,52.0,1,52.0
54,1,60.0,56.0,81.0,58.0,1,58.0
54,2,60.0,56.0,50.0,68.0,1,68.0
54,3,60.0,56.0,71.0,72.0,0,71.0
54,4,60.0,56.0,62.0,55.0,0,62.0
55,0,64.0,60.0,49.0,78.0,1,78.0
55,1,64.0,60.0,69.0,75.0,1,75.0
55,2,64.0,60.0,67.0,58.0,0,67.0
55,3,64.0,60.0,60.0,72.0,0,60.0
55,4,64.0,60.0,65.0,74.0,1,74.0
56,0,64.0,60.0,81.0,59.0,1,59.0
56,1,64.0,60.0,78.0,57.0,0,78.0
56,2,64.0,60.0,57.0,69.0,0,57.0
56,3,64.0,60.0,62.0,67.0,0,62.0
56,4,64.0,60.0,74.0,65.0,0,74.0
57,0,60.0,68.0,51.0,64.0,1,64.0
57,1,60.0,68.0,62.0,67.0,1,67.0
57,2,60.0,68.0,75.0,65.0,0,75.0
57,3,60.0,68.0,58.0,62.0,0,58.0
57,4,60.0,68.0,68.0,51.0,1,51.0
57,5,60.0,68.0,57.0,69.0,0,57.0
57,6,60.0,68.0,61.0,83.0,1,83.0
57,7,60.0,68.0,62.0,69.0,1,69.0
57,8,60.0,68.0,60.0,70.0,1,70.0
57,9,60.0,68.0,60.0,62.0,1,62.0
58,0,32.0,40.0,26.0,51.0,0,26.0
58,1,32.0,40.0,20.0,36.0,1,36.0
58,2,32.0,40.0,34.0,45.0,1,45.0
58,3,32.0,40.0,38.0,27.0,1,27.0
58,4,32.0,40.0,28.0,41.0,1,41.0
59,0,60.0,40.0,59.0,34.0,1,34.0
59,1,60.0,40.0,67.0,33.0,1,33.0
59,2,60.0,40.0,61.0,33.0,0,61.0
59,3,60.0,40.0,69.0,46.0,0,69.0
59,4,60.0,40.0,56.0,28.0,0,56.0
59,5,60.0,40.0,59.0,54.0,0,59.0
59,6,60.0,40.0,49.0,46.0,0,49.0
59,7,60.0,40.0,51.0,22.0,0,51.0
59,8,60.0,40.0,62.0,38.0,0,62.0
59,9,60.0,40.0,50.0,41.0,0,50.0
60,0,60.0,90.0,64.0,84.0,0,64.0
60,1,60.0,90.0,49.0,84.0,1,84.0
60,2,60.0,90.0,68.0,95.0,1,95.0
60,3,60.0,90.0,66.0,102.0,1,102.0
60,4,60.0,90.0,63.0,85.0,1,85.0
60,5,60.0,90.0,48.0,95.0,1,95.0
60,6,60.0,90.0,76.0,86.0,1,86.0
60,7,60.0,90.0,61.0,94.0,1,94.0
60,8,60.0,90.0,58.0,89.0,1,89.0
60,9,60.0,90.0,54.0,90.0,1,90.0
61,0,40.0,28.0,36.0,34.0,1,34.0
61,1,40.0,28.0,37.0,27.0,1,27.0
61,2,40.0,28.0,31.0,19.0,0,31.0
61,3,40.0,28.0,43.0,32.0,0,43.0
61,4,40.0,28.0,23.0,21.0,0,23.0
62,0,52.0,60.0,51.0,67.0,0,51.0
62,1,52.0,60.0,68.0,69.0,1,69.0
62,2,52.0,60.0,53.0,57.0,1,57.0
62,3,52.0,60.0,65.0,79.0,1,79.0
62,4,52.0,60.0,48.0,63.0,1,63.0
63,0,40.0,44.0,40.0,51.0,1,51.0
63,1,40.0,44.0,41.0,42.0,0,41.0
63,2,40.0,44.0,38.0,46.0,0,38.0
63,3,40.0,44.0,31.0,47.0,1,47.0
63,4,40.0,44.0,38.0,38.0,1,38.0
63,5,40.0,44.0,27.0,37.0,1,37.0
63,6,40.0,44.0,36.0,30.0,1,30.0
63,7,40.0,44.0,31.0,33.0,1,33.0
63,8,40.0,44.0,38.0,58.0,1,58.0
63,9,40.0,44.0,24.0,39.0,1,39.0
64,0,60.0,68.0,63.0,73.0,1,73.0
64,1,60.0,68.0,61.0,65.0,0,61.0
64,2,60.0,68.0,77.0,74.0,0,77.0
64,3,60.0,68.0,63.0,69.0,1,69.0
64,4,60.0,68.0,69.0,79.0,0,69.0
64,5,60.0,68.0,53.0,59.0,0,53.0
64,6,60.0,68.0,47.0,64.0,1,64.0
64,7,60.0,68.0,63.0,66.0,1,66.0
64,8,60.0,68.0,63.0,68.0,1,68.0
64,9,60.0,68.0,52.0,63.0,1,63.0
65,0,40.0,10.0,45.0,13.0,1,13.0
65,1,40.0,10.0,42.0,2.0,1,2.0
65,2,40.0,10.0,23.0,12.0,0,23.0
65,3,40.0,10.0,44.0,16.0,0,44.0
65,4,40.0,10.0,45.0,11.0,0,45.0
66,0,52.0,60.0,57.0,40.0,1,40.0
66,1,52.0,60.0,50.0,51.0,1,51.0
66,2,52.0,60.0,50.0,57.0,1,57.0
66,3,52.0,60.0,53.0,61.0,0,53.0
66,4,52.0,60.0,64.0,46.0,1,46.0
67,0,60.0,40.0,67.0,56.0,1,56.0
67,1,60.0,40.0,60.0,25.0,1,25.0
67,2,60.0,40.0,56.0,28.0,0,56.0
67,3,60.0,40.0,66.0,29.0,1,29.0
67,4,60.0,40.0,69.0,38.0,0,69.0
67,5,60.0,40.0,54.0,34.0,0,54.0
67,6,60.0,40.0,56.0,33.0,0,56.0
67,7,60.0,40.0,51.0,39.0,0,51.0
67,8,60.0,40.0,47.0,51.0,0,47.0
67,9,60.0,40.0,70.0,24.0,0,70.0
68,0,40.0,44.0,39.0,37.0,1,37.0
68,1,40.0,44.0,38.0,46.0,1,46.0
68,2,40.0,44.0,52.0,47.0,0,52.0
68,3,40.0,44.0,42.0,46.0,0,42.0
68,4,40.0,44.0,27.0,50.0,0,27.0
69,0,72.0,60.0,66.0,50.0,0,66.0
69,1,72.0,60.0,70.0,81.0,1,81.0
69,2,72.0,60.0,58.0,71.0,0,58.0
69,3,72.0,60.0,68.0,48.0,1,48.0
69,4,72.0,60.0,80.0,81.0,1,81.0
69,5,72.0,60.0,79.0,65.0,1,65.0
69,6,72.0,60.0,73.0,69.0,1,69.0
69,7,72.0,60.0,67.0,70.0,1,70.0
69,8,72.0,60.0,64.0,53.0,1,53.0
69,9,72.0,60.0,71.0,61.0,1,61.0
70,0,72.0,60.0,71.0,63.0,1,63.0
70,1,72.0,60.0,71.0,66.0,0,71.0
70,2,72.0,60.0,65.0,57.0,0,65.0
70,3,72.0,60.0,94.0,63.0,1,63.0
70,4,72.0,60.0,75.0,70.0,0,75.0
71,0,72.0,60.0,69.0,49.0,1,49.0
71,1,72.0,60.0,74.0,62.0,0,74.0
71,2,72.0,60.0,72.0,55.0,0,72.0
71,3,72.0,60.0,74.0,72.0,1,72.0
71,4,72.0,60.0,74.0,58.0,0,74.0
71,5,72.0,60.0,72.0,79.0,0,72.0
71,6,72.0,60.0,74.0,62.0,0,74.0
71,7,72.0,60.0,64.0,71.0,0,64.0
71,8,72.0,60.0,63.0,53.0,0,63.0
71,9,72.0,60.0,65.0,53.0,0,65.0
72,0,56.0,60.0,63.0,78.0,1,78.0
72,1,56.0,60.0,62.0,57.0,0,62.0
72,2,56.0,60.0,47.0,66.0,0,47.0
72,3,56.0,60.0,64.0,41.0,1,41.0
72,4,56.0,60.0,52.0,61.0,0,52.0
72,5,56.0,60.0,52.0,62.0,0,52.0
72,6,56.0,60.0,60.0,48.0,0,60.0
72,7,56.0,60.0,73.0,65.0,0,73.0
72,8,56.0,60.0,70.0,71.0,0,70.0
72,9,56.0,60.0,54.0,67.0,0,54.0
73,0,28.0,40.0,24.0,41.0,1,41.0
