run,trial,mean0,mean1,reward0,reward1,choice,reward
11,3,60.0,48.0,56.0,64.0,0,56.0
11,4,60.0,48.0,70.0,54.0,0,70.0
11,5,60.0,72.0,71.0,74.0,1,74.0
11,6,60.0,72.0,67.0,65.0,1,65.0
11,7,60.0,72.0,67.0,54.0,1,54.0
11,8,60.0,72.0,72.0,74.0,1,74.0
11,9,60.0,72.0,59.0,73.0,1,73.0
12,0,40.0,44.0,51.0,45.0,1,45.0
12,1,40.0,44.0,50.0,33.0,0,50.0
12,2,40.0,44.0,52.0,35.0,1,35.0
12,3,40.0,44.0,55.0,52.0,0,55.0
12,4,40.0,44.0,44.0,29.0,0,44.0
12,5,40.0,44.0,36.0,30.0,0,36.0
12,6,40.0,44.0,45.0,33.0,0,45.0
12,7,40.0,44.0,44.0,35.0,0,44.0
12,8,40.0,44.0,56.0,44.0,0,56.0
12,9,40.0,44.0,31.0,37.0,0,31.0
13,0,72.0,60.0,77.0,64.0,0,77.0
13,1,72.0,60.0,65.0,59.0,1,59.0
13,2,72.0,60.0,59.0,61.0,1,61.0
13,3,72.0,60.0,67.0,70.0,0,67.0
13,4,72.0,60.0,69.0,47.0,1,47.0
14,0,52.0,60.0,39.0,65.0,1,65.0
14,1,52.0,60.0,50.0,55.0,1,55.0
14,2,52.0,60.0,49.0,56.0,0,49.0
14,3,52.0,60.0,46.0,58.0,0,46.0
14,4,52.0,60.0,41.0,67.0,1,67.0
14,5,40.0,28.0,33.0,28.0,1,28.0
14,6,40.0,28.0,25.0,15.0,1,15.0
14,7,40.0,28.0,50.0,26.0,1,26.0
14,8,40.0,28.0,27.0,33.0,1,33.0
14,9,40.0,28.0,56.0,36.0,1,36.0
15,0,60.0,72.0,68.0,71.0,1,71.0
15,1,60.0,72.0,55.0,73.0,0,55.0
15,2,60.0,72.0,66.0,62.0,0,66.0
15,3,60.0,72.0,55.0,72.0,1,72.0
15,4,60.0,72.0,49.0,78.0,1,78.0
16,0,32.0,40.0,28.0,33.0,1,33.0
16,1,32.0,40.0,26.0,44.0,0,26.0
16,2,32.0,40.0,48.0,30.0,0,48.0
16,3,32.0,40.0,35.0,43.0,1,43.0
16,4,32.0,40.0,27.0,28.0,0,27.0
16,5,32.0,40.0,41.0,48.0,0,41.0
16,6,32.0,40.0,14.0,31.0,0,14.0
16,7,32.0,40.0,29.0,48.0,0,29.0
16,8,32.0,40.0,16.0,36.0,0,16.0
16,9,32.0,40.0,21.0,50.0,0,21.0
17,0,48.0,60.0,56.0,50.0,0,56.0
17,1,48.0,60.0,51.0,39.0,1,39.0
17,2,48.0,60.0,52.0,70.0,0,52.0
17,3,48.0,60.0,40.0,60.0,0,40.0
17,4,48.0,60.0,50.0,66.0,0,50.0
17,5,40.0,28.0,42.0,34.0,0,42.0
17,6,40.0,28.0,43.0,25.0,0,43.0
17,7,40.0,28.0,43.0,19.0,0,43.0
17,8,40.0,28.0,41.0,34.0,0,41.0
17,9,40.0,28.0,41.0,34.0,0,41.0
18,0,60.0,64.0,54.0,51.0,0,54.0
18,1,60.0,64.0,66.0,70.0,0,66.0
18,2,60.0,64.0,49.0,58.0,1,58.0
18,3,60.0,64.0,65.0,71.0,1,71.0
18,4,60.0,64.0,76.0,66.0,0,76.0
19,0,60.0,48.0,60.0,64.0,0,60.0
19,1,60.0,48.0,54.0,42.0,1,42.0
19,2,60.0,48.0,57.0,44.0,0,57.0
19,3,60.0,48.0,55.0,51.0,0,55.0
19,4,60.0,48.0,48.0,59.0,0,48.0
19,5,60.0,48.0,52.0,49.0,0,52.0
19,6,60.0,48.0,61.0,59.0,0,61.0
19,7,60.0,48.0,63.0,47.0,0,63.0
19,8,60.0,48.0,68.0,45.0,0,68.0
19,9,60.0,48.0,64.0,46.0,0,64.0
20,0,90.0,60.0,83.0,64.0,0,83.0
20,1,90.0,60.0,96.0,58.0,0,96.0
20,2,90.0,60.0,103.0,63.0,0,103.0
20,3,90.0,60.0,92.0,60.0,1,60.0
20,4,90.0,60.0,94.0,62.0,0,94.0
20,5,90.0,60.0,85.0,54.0,0,85.0
20,6,90.0,60.0,88.0,66.0,0,88.0
20,7,90.0,60.0,92.0,67.0,0,92.0
20,8,90.0,60.0,103.0,71.0,0,103.0
20,9,90.0,60.0,87.0,66.0,0,87.0
21,0,60.0,68.0,55.0,71.0,0,55.0
21,1,60.0,68.0,61.0,56.0,1,56.0
21,2,60.0,68.0,62.0,67.0,1,67.0
21,3,60.0,68.0,74.0,61.0,1,61.0
21,4,60.0,68.0,48.0,70.0,1,70.0
22,0,40.0,36.0,31.0,28.0,0,31.0
22,1,40.0,36.0,37.0,38.0,1,38.0
22,2,40.0,36.0,30.0,47.0,1,47.0
22,3,40.0,36.0,28.0,31.0,1,31.0
22,4,40.0,36.0,40.0,38.0,1,38.0
23,0,40.0,60.0,45.0,62.0,1,62.0
23,1,40.0,60.0,37.0,75.0,1,75.0
23,2,40.0,60.0,43.0,67.0,1,67.0
23,3,40.0,60.0,35.0,75.0,0,35.0
23,4,40.0,60.0,46.0,61.0,1,61.0
23,5,40.0,60.0,47.0,39.0,1,39.0
23,6,40.0,60.0,32.0,58.0,1,58.0
23,7,40.0,60.0,48.0,64.0,1,64.0
23,8,40.0,60.0,48.0,56.0,1,56.0
23,9,40.0,60.0,36.0,58.0,1,58.0
24,0,40.0,10.0,54.0,12.0,1,12.0
24,1,40.0,10.0,26.0,19.0,1,19.0
24,2,40.0,10.0,46.0,18.0,1,18.0
24,3,40.0,10.0,42.0,-1.0,0,42.0
24,4,40.0,10.0,42.0,12.0,1,12.0
24,5,40.0,10.0,39.0,11.0,0,39.0
24,6,40.0,10.0,38.0,13.0,0,38.0
24,7,40.0,10.0,41.0,-1.0,0,41.0
24,8,40.0,10.0,39.0,14.0,0,39.0
24,9,40.0,10.0,49.0,2.0,0,49.0
25,0,72.0,60.0,69.0,68.0,1,68.0
25,1,72.0,60.0,58.0,68.0,0,58.0
25,2,72.0,60.0,62.0,58.0,1,58.0
25,3,72.0,60.0,70.0,53.0,0,70.0
25,4,72.0,60.0,76.0,70.0,1,70.0
25,5,72.0,60.0,81.0,51.0,1,51.0
25,6,72.0,60.0,71.0,49.0,1,49.0
25,7,72.0,60.0,78.0,59.0,1,59.0
25,8,72.0,60.0,64.0,73.0,1,73.0
25,9,72.0,60.0,94.0,45.0,1,45.0
26,0,60.0,48.0,59.0,42.0,1,42.0
26,1,60.0,48.0,54.0,54.0,1,54.0
26,2,60.0,48.0,51.0,33.0,1,33.0
26,3,60.0,48.0,44.0,55.0,0,44.0
26,4,60.0,48.0,66.0,50.0,1,50.0
27,0,48.0,60.0,50.0,72.0,1,72.0
27,1,48.0,60.0,49.0,55.0,0,49.0
27,2,48.0,60.0,42.0,62.0,1,62.0
27,3,48.0,60.0,41.0,63.0,1,63.0
27,4,48.0,60.0,57.0,69.0,1,69.0
28,0,60.0,48.0,48.0,57.0,1,57.0
28,1,60.0,48.0,58.0,43.0,1,43.0
28,2,60.0,48.0,44.0,54.0,0,44.0
28,3,60.0,48.0,55.0,35.0,0,55.0
28,4,60.0,48.0,65.0,58.0,1,58.0
28,5,60.0,48.0,59.0,49.0,1,49.0
28,6,60.0,48.0,53.0,44.0,1,44.0
28,7,60.0,48.0,51.0,46.0,1,46.0
28,8,60.0,48.0,52.0,42.0,1,42.0
28,9,60.0,48.0,63.0,36.0,1,36.0
29,0,68.0,60.0,82.0,65.0,0,82.0
29,1,68.0,60.0,70.0,67.0,0,70.0
29,2,68.0,60.0,69.0,62.0,1,62.0
29,3,68.0,60.0,67.0,51.0,0,67.0
29,4,68.0,60.0,64.0,59.0,0,64.0
29,5,68.0,60.0,71.0,59.0,0,71.0
29,6,68.0,60.0,77.0,59.0,0,77.0
29,7,68.0,60.0,73.0,65.0,0,73.0
29,8,68.0,60.0,74.0,58.0,0,74.0
29,9,68.0,60.0,66.0,60.0,0,66.0
30,0,60.0,56.0,62.0,76.0,0,62.0
30,1,60.0,56.0,45.0,52.0,0,45.0
30,2,60.0,56.0,51.0,65.0,1,65.0
30,3,60.0,56.0,59.0,52.0,1,52.0
30,4,60.0,56.0,65.0,57.0,1,57.0
31,0,40.0,10.0,26.0,22.0,0,26.0
31,1,40.0,10.0,35.0,-3.0,0,35.0
31,2,40.0,10.0,48.0,13.0,1,13.0
31,3,40.0,10.0,55.0,7.0,1,7.0
31,4,40.0,10.0,56.0,19.0,0,56.0
31,5,40.0,10.0,44.0,14.0,0,44.0
31,6,40.0,10.0,32.0,5.0,0,32.0
31,7,40.0,10.0,43.0,-4.0,0,43.0
31,8,40.0,10.0,50.0,4.0,0,50.0
31,9,40.0,10.0,42.0,3.0,0,42.0
32,0,60.0,52.0,67.0,61.0,1,61.0
32,1,60.0,52.0,58.0,54.0,1,54.0
32,2,60.0,52.0,68.0,55.0,0,68.0
32,3,60.0,52.0,58.0,50.0,1,50.0
32,4,60.0,52.0,60.0,56.0,1,56.0
32,5,48.0,40.0,42.0,39.0,0,42.0
32,6,48.0,40.0,51.0,38.0,0,51.0
32,7,48.0,40.0,41.0,38.0,0,41.0
32,8,48.0,40.0,43.0,39.0,0,43.0
32,9,48.0,40.0,40.0,36.0,0,40.0
33,0,60.0,48.0,58.0,49.0,0,58.0
33,1,60.0,48.0,60.0,60.0,1,60.0
33,2,60.0,48.0,61.0,68.0,0,61.0
33,3,60.0,48.0,56.0,47.0,0,56.0
33,4,60.0,48.0,55.0,53.0,0,55.0
33,5,40.0,60.0,21.0,54.0,1,54.0
33,6,40.0,60.0,54.0,59.0,1,59.0
33,7,40.0,60.0,29.0,55.0,1,55.0
33,8,40.0,60.0,35.0,64.0,1,64.0
33,9,40.0,60.0,36.0,51.0,1,51.0
34,0,72.0,60.0,68.0,61.0,1,61.0
34,1,72.0,60.0,78.0,60.0,0,78.0
34,2,72.0,60.0,70.0,49.0,1,49.0
34,3,72.0,60.0,76.0,59.0,0,76.0
34,4,72.0,60.0,69.0,58.0,0,69.0
35,0,70.0,40.0,77.0,41.0,1,41.0
35,1,70.0,40.0,59.0,46.0,0,59.0
35,2,70.0,40.0,73.0,42.0,0,73.0
35,3,70.0,40.0,69.0,35.0,0,69.0
35,4,70.0,40.0,66.0,37.0,0,66.0
35,5,70.0,40.0,71.0,33.0,0,71.0
35,6,70.0,40.0,72.0,56.0,0,72.0
35,7,70.0,40.0,61.0,39.0,0,61.0
35,8,70.0,40.0,64.0,35.0,0,64.0
35,9,70.0,40.0,76.0,35.0,0,76.0
36,0,68.0,60.0,72.0,65.0,0,72.0
36,1,68.0,60.0,72.0,81.0,1,81.0
36,2,68.0,60.0,73.0,56.0,0,73.0
36,3,68.0,60.0,77.0,59.0,1,59.0
36,4,68.0,60.0,70.0,53.0,0,70.0
36,5,68.0,60.0,60.0,65.0,0,60.0
36,6,68.0,60.0,72.0,67.0,0,72.0
36,7,68.0,60.0,71.0,57.0,0,71.0
36,8,68.0,60.0,81.0,60.0,0,81.0
36,9,68.0,60.0,58.0,69.0,0,58.0
37,0,40.0,70.0,31.0,70.0,1,70.0
37,1,40.0,70.0,42.0,56.0,1,56.0
37,2,40.0,70.0,45.0,86.0,1,86.0
37,3,40.0,70.0,52.0,71.0,0,52.0
37,4,40.0,70.0,36.0,80.0,1,80.0
37,5,40.0,70.0,49.0,66.0,1,66.0
37,6,40.0,70.0,38.0,61.0,1,61.0
37,7,40.0,70.0,30.0,70.0,1,70.0
37,8,40.0,70.0,31.0,73.0,1,73.0
37,9,40.0,70.0,37.0,76.0,1,76.0
38,0,56.0,60.0,55.0,70.0,0,55.0
38,1,56.0,60.0,57.0,71.0,0,57.0
38,2,56.0,60.0,46.0,48.0,1,48.0
38,3,56.0,60.0,49.0,65.0,0,49.0
38,4,56.0,60.0,58.0,60.0,0,58.0
38,5,44.0,40.0,30.0,39.0,1,39.0
38,6,44.0,40.0,32.0,30.0,1,30.0
38,7,44.0,40.0,45.0,34.0,1,34.0
38,8,44.0,40.0,32.0,30.0,1,30.0
38,9,44.0,40.0,37.0,40.0,1,40.0
39,0,28.0,40.0,26.0,37.0,0,26.0
39,1,28.0,40.0,22.0,24.0,1,24.0
39,2,28.0,40.0,12.0,48.0,1,48.0
39,3,28.0,40.0,33.0,45.0,1,45.0
39,4,28.0,40.0,30.0,30.0,1,30.0
39,5,60.0,52.0,66.0,43.0,0,66.0
39,6,60.0,52.0,57.0,54.0,0,57.0
39,7,60.0,52.0,72.0,57.0,0,72.0
39,8,60.0,52.0,54.0,60.0,0,54.0
39,9,60.0,52.0,66.0,56.0,0,66.0
40,0,48.0,40.0,61.0,30.0,0,61.0
40,1,48.0,40.0,49.0,34.0,1,34.0
40,2,48.0,40.0,41.0,31.0,1,31.0
40,3,48.0,40.0,50.0,41.0,0,50.0
40,4,48.0,40.0,42.0,36.0,0,42.0
40,5,48.0,40.0,46.0,58.0,0,46.0
40,6,48.0,40.0,56.0,41.0,0,56.0
40,7,48.0,40.0,30.0,37.0,0,30.0
40,8,48.0,40.0,49.0,36.0,0,49.0
40,9,48.0,40.0,48.0,44.0,0,48.0
41,0,60.0,80.0,51.0,67.0,1,67.0
41,1,60.0,80.0,67.0,92.0,1,92.0
41,2,60.0,80.0,57.0,76.0,0,57.0
41,3,60.0,80.0,68.0,77.0,0,68.0
41,4,60.0,80.0,64.0,93.0,1,93.0
41,5,60.0,80.0,59.0,76.0,1,76.0
41,6,60.0,80.0,48.0,77.0,1,77.0
41,7,60.0,80.0,60.0,73.0,1,73.0
41,8,60.0,80.0,60.0,93.0,1,93.0
41,9,60.0,80.0,65.0,81.0,1,81.0
42,0,10.0,40.0,-4.0,47.0,1,47.0
42,1,10.0,40.0,-1.0,35.0,1,35.0
42,2,10.0,40.0,6.0,38.0,0,6.0
42,3,10.0,40.0,18.0,31.0,1,31.0
42,4,10.0,40.0,12.0,44.0,1,44.0
42,5,10.0,40.0,8.0,32.0,1,32.0
42,6,10.0,40.0,1.0,53.0,1,53.0
42,7,10.0,40.0,20.0,45.0,1,45.0
42,8,10.0,40.0,1.0,41.0,1,41.0
42,9,10.0,40.0,17.0,28.0,1,28.0
43,0,70.0,40.0,80.0,48.0,0,80.0
43,1,70.0,40.0,68.0,32.0,1,32.0
43,2,70.0,40.0,71.0,34.0,1,34.0
43,3,70.0,40.0,78.0,46.0,1,46.0
43,4,70.0,40.0,66.0,36.0,1,36.0
43,5,70.0,40.0,65.0,47.0,1,47.0
43,6,70.0,40.0,60.0,42.0,1,42.0
43,7,70.0,40.0,75.0,47.0,1,47.0
43,8,70.0,40.0,85.0,37.0,1,37.0
43,9,70.0,40.0,75.0,41.0,1,41.0
44,0,60.0,30.0,46.0,19.0,1,19.0
44,1,60.0,30.0,45.0,40.0,0,45.0
44,2,60.0,30.0,59.0,35.0,0,59.0
44,3,60.0,30.0,57.0,25.0,1,25.0
44,4,60.0,30.0,65.0,26.0,0,65.0
44,5,60.0,30.0,56.0,34.0,0,56.0
44,6,60.0,30.0,59.0,30.0,0,59.0
44,7,60.0,30.0,69.0,22.0,0,69.0
44,8,60.0,30.0,43.0,25.0,0,43.0
44,9,60.0,30.0,73.0,24.0,0,73.0
45,0,60.0,48.0,61.0,40.0,0,61.0
45,1,60.0,48.0,64.0,53.0,1,53.0
45,2,60.0,48.0,56.0,44.0,1,44.0
45,3,60.0,48.0,59.0,57.0,0,59.0
45,4,60.0,48.0,68.0,32.0,0,68.0
46,0,52.0,60.0,54.0,60.0,1,60.0
46,1,52.0,60.0,71.0,58.0,1,58.0
46,2,52.0,60.0,45.0,73.0,0,45.0
46,3,52.0,60.0,59.0,55.0,1,55.0
46,4,52.0,60.0,44.0,61.0,1,61.0
46,5,40.0,32.0,33.0,37.0,1,37.0
46,6,40.0,32.0,38.0,31.0,1,31.0
46,7,40.0,32.0,34.0,36.0,1,36.0
46,8,40.0,32.0,40.0,33.0,1,33.0
46,9,40.0,32.0,25.0,30.0,1,30.0
47,0,56.0,60.0,44.0,52.0,1,52.0
47,1,56.0,60.0,71.0,50.0,0,71.0
47,2,56.0,60.0,63.0,70.0,1,70.0
47,3,56.0,60.0,65.0,60.0,0,65.0
47,4,56.0,60.0,54.0,54.0,1,54.0
47,5,56.0,60.0,59.0,73.0,1,73.0
47,6,56.0,60.0,68.0,61.0,1,61.0
47,7,56.0,60.0,61.0,56.0,1,56.0
47,8,56.0,60.0,58.0,52.0,1,52.0
47,9,56.0,60.0,62.0,69.0,1,69.0
48,0,60.0,40.0,57.0,58.0,1,58.0
48,1,60.0,40.0,48.0,46.0,1,46.0
48,2,60.0,40.0,60.0,45.0,1,45.0
48,3,60.0,40.0,71.0,39.0,0,71.0
48,4,60.0,40.0,55.0,47.0,1,47.0
48,5,60.0,40.0,47.0,39.0,1,39.0
48,6,60.0,40.0,63.0,39.0,1,39.0
48,7,60.0,40.0,69.0,47.0,1,47.0
48,8,60.0,40.0,60.0,50.0,1,50.0
48,9,60.0,40.0,53.0,30.0,1,30.0
49,0,48.0,40.0,42.0,30.0,0,42.0
49,1,48.0,40.0,49.0,41.0,0,49.0
49,2,48.0,40.0,57.0,37.0,1,37.0
49,3,48.0,40.0,28.0,40.0,0,28.0
49,4,48.0,40.0,51.0,30.0,0,51.0
49,5,40.0,28.0,40.0,31.0,0,40.0
49,6,40.0,28.0,41.0,22.0,0,41.0
49,7,40.0,28.0,25.0,26.0,0,25.0
49,8,40.0,28.0,41.0,13.0,0,41.0
49,9,40.0,28.0,36.0,33.0,0,36.0
50,0,40.0,20.0,39.0,8.0,1,8.0
50,1,40.0,20.0,39.0,20.0,0,39.0
50,2,40.0,20.0,41.0,16.0,0,41.0
50,3,40.0,20.0,44.0,12.0,1,12.0
50,4,40.0,20.0,41.0,20.0,0,41.0
50,5,40.0,20.0,31.0,37.0,0,31.0
50,6,40.0,20.0,39.0,7.0,0,39.0
50,7,40.0,20.0,41.0,11.0,0,41.0
50,8,40.0,20.0,54.0,25.0,0,54.0
50,9,40.0,20.0,36.0,18.0,0,36.0
51,0,40.0,60.0,36.0,57.0,0,36.0
51,1,40.0,60.0,47.0,45.0,0,47.0
51,2,40.0,60.0,36.0,64.0,0,36.0
51,3,40.0,60.0,38.0,53.0,1,53.0
51,4,40.0,60.0,34.0,77.0,1,77.0
51,5,40.0,60.0,49.0,59.0,1,59.0
51,6,40.0,60.0,46.0,50.0,1,50.0
51,7,40.0,60.0,30.0,49.0,1,49.0
51,8,40.0,60.0,33.0,54.0,1,54.0
51,9,40.0,60.0,42.0,64.0,1,64.0
52,0,40.0,32.0,44.0,44.0,1,44.0
52,1,40.0,32.0,40.0,29.0,0,40.0
52,2,40.0,32.0,29.0,32.0,0,29.0
52,3,40.0,32.0,41.0,30.0,0,41.0
52,4,40.0,32.0,28.0,31.0,0,28.0
52,5,40.0,32.0,26.0,25.0,0,26.0
52,6,40.0,32.0,27.0,50.0,0,27.0
52,7,40.0,32.0,51.0,34.0,0,51.0
52,8,40.0,32.0,44.0,23.0,0,44.0
52,9,40.0,32.0,33.0,23.0,0,33.0
53,0,60.0,64.0,61.0,74.0,1,74.0
53,1,60.0,64.0,56.0,67.0,0,56.0
53,2,60.0,64.0,64.0,61.0,0,64.0
53,3,60.0,64.0,69.0,69.0,0,69.0
53,4,60.0,64.0,53.0,69.0,0,53.0
53,5,60.0,64.0,58.0,65.0,0,58.0
53,6,60.0,64.0,69.0,69.0,0,69.0
53,7,60.0,64.0,64.0,54.0,0,64.0
53,8,60.0,64.0,74.0,55.0,0,74.0
53,9,60.0,64.0,55.0,71.0,0,55.0
54,0,56.0,60.0,54.0,64.0,0,54.0
54,1,56.0,60.0,70.0,57.0,0,70.0
54,2,56.0,60.0,38.0,57.0,1,57.0
54,3,56.0,60.0,63.0,53.0,1,53.0
54,4,56.0,60.0,72.0,68.0,0,72.0
54,5,56.0,60.0,52.0,51.0,0,52.0
54,6,56.0,60.0,46.0,53.0,0,46.0
54,7,56.0,60.0,45.0,56.0,0,45.0
54,8,56.0,60.0,44.0,55.0,0,44.0
54,9,56.0,60.0,58.0,56.0,0,58.0
55,0,80.0,60.0,81.0,75.0,1,75.0
55,1,80.0,60.0,85.0,63.0,0,85.0
55,2,80.0,60.0,69.0,65.0,0,69.0
55,3,80.0,60.0,79.0,53.0,0,79.0
55,4,80.0,60.0,85.0,68.0,0,85.0
55,5,80.0,60.0,85.0,66.0,0,85.0
55,6,80.0,60.0,88.0,71.0,0,88.0
55,7,80.0,60.0,83.0,64.0,0,83.0
55,8,80.0,60.0,78.0,51.0,0,78.0
55,9,80.0,60.0,86.0,61.0,0,86.0
56,0,32.0,40.0,28.0,55.0,1,55.0
56,1,32.0,40.0,38.0,29.0,0,38.0
56,2,32.0,40.0,32.0,37.0,0,32.0
56,3,32.0,40.0,38.0,45.0,1,45.0
56,4,32.0,40.0,23.0,57.0,1,57.0
56,5,40.0,60.0,48.0,49.0,1,49.0
56,6,40.0,60.0,41.0,64.0,1,64.0
56,7,40.0,60.0,41.0,59.0,1,59.0
56,8,40.0,60.0,29.0,57.0,1,57.0
56,9,40.0,60.0,51.0,62.0,1,62.0
57,0,40.0,60.0,47.0,61.0,0,47.0
57,1,40.0,60.0,56.0,60.0,1,60.0
57,2,40.0,60.0,43.0,48.0,1,48.0
57,3,40.0,60.0,45.0,50.0,1,50.0
57,4,40.0,60.0,37.0,57.0,1,57.0
57,5,40.0,60.0,41.0,58.0,1,58.0
57,6,40.0,60.0,44.0,55.0,1,55.0
57,7,40.0,60.0,39.0,56.0,1,56.0
57,8,40.0,60.0,34.0,61.0,1,61.0
57,9,40.0,60.0,31.0,65.0,1,65.0
58,0,68.0,60.0,55.0,50.0,1,50.0
58,1,68.0,60.0,75.0,56.0,0,75.0
58,2,68.0,60.0,79.0,61.0,1,61.0
58,3,68.0,60.0,67.0,70.0,1,70.0
58,4,68.0,60.0,75.0,54.0,1,54.0
59,0,36.0,40.0,31.0,48.0,0,31.0
59,1,36.0,40.0,50.0,40.0,1,40.0
59,2,36.0,40.0,25.0,35.0,1,35.0
59,3,36.0,40.0,41.0,57.0,0,41.0
59,4,36.0,40.0,44.0,63.0,1,63.0
60,0,40.0,20.0,47.0,21.0,0,47.0
60,1,40.0,20.0,41.0,20.0,1,20.0
60,2,40.0,20.0,38.0,15.0,0,38.0
60,3,40.0,20.0,37.0,27.0,0,37.0
60,4,40.0,20.0,45.0,22.0,0,45.0
60,5,40.0,20.0,35.0,16.0,0,35.0
60,6,40.0,20.0,53.0,28.0,0,53.0
60,7,40.0,20.0,49.0,31.0,0,49.0
60,8,40.0,20.0,41.0,6.0,0,41.0
60,9,40.0,20.0,42.0,35.0,0,42.0
61,0,60.0,52.0,61.0,50.0,0,61.0
