run,trial,mean0,mean1,reward0,reward1,choice,reward
6,7,40.0,48.0,44.0,60.0,0,44.0
6,8,40.0,48.0,48.0,39.0,0,48.0
6,9,40.0,48.0,34.0,48.0,0,34.0
7,0,30.0,60.0,19.0,59.0,0,19.0
7,1,30.0,60.0,33.0,59.0,1,59.0
7,2,30.0,60.0,45.0,60.0,0,45.0
7,3,30.0,60.0,30.0,64.0,0,30.0
7,4,30.0,60.0,33.0,60.0,0,33.0
7,5,30.0,60.0,37.0,55.0,0,37.0
7,6,30.0,60.0,17.0,60.0,0,17.0
7,7,30.0,60.0,44.0,66.0,0,44.0
7,8,30.0,60.0,21.0,45.0,0,21.0
7,9,30.0,60.0,43.0,61.0,0,43.0
8,0,60.0,48.0,51.0,52.0,1,52.0
8,1,60.0,48.0,57.0,39.0,1,39.0
8,2,60.0,48.0,59.0,48.0,1,48.0
8,3,60.0,48.0,60.0,36.0,0,60.0
8,4,60.0,48.0,52.0,51.0,1,51.0
8,5,60.0,48.0,75.0,40.0,1,40.0
8,6,60.0,48.0,48.0,48.0,1,48.0
8,7,60.0,48.0,59.0,51.0,1,51.0
8,8,60.0,48.0,50.0,64.0,1,64.0
8,9,60.0,48.0,55.0,42.0,1,42.0
9,0,60.0,64.0,74.0,57.0,1,57.0
9,1,60.0,64.0,45.0,53.0,0,45.0
9,2,60.0,64.0,64.0,61.0,0,64.0
9,3,60.0,64.0,62.0,57.0,0,62.0
9,4,60.0,64.0,61.0,71.0,1,71.0
10,0,60.0,40.0,44.0,48.0,0,44.0
10,1,60.0,40.0,63.0,34.0,1,34.0
10,2,60.0,40.0,61.0,33.0,0,61.0
10,3,60.0,40.0,61.0,55.0,1,55.0
10,4,60.0,40.0,72.0,38.0,0,72.0
11,0,32.0,40.0,43.0,49.0,1,49.0
11,1,32.0,40.0,39.0,44.0,0,39.0
11,2,32.0,40.0,37.0,37.0,1,37.0
11,3,32.0,40.0,37.0,43.0,1,43.0
11,4,32.0,40.0,40.0,32.0,1,32.0
12,0,40.0,36.0,36.0,35.0,1,35.0
12,1,40.0,36.0,47.0,28.0,1,28.0
12,2,40.0,36.0,47.0,45.0,0,47.0
12,3,40.0,36.0,43.0,32.0,0,43.0
12,4,40.0,36.0,46.0,50.0,1,50.0
12,5,40.0,36.0,42.0,27.0,1,27.0
12,6,40.0,36.0,35.0,37.0,1,37.0
12,7,40.0,36.0,47.0,45.0,1,45.0
12,8,40.0,36.0,35.0,42.0,1,42.0
12,9,40.0,36.0,38.0,34.0,1,34.0
13,0,90.0,60.0,85.0,53.0,0,85.0
13,1,90.0,60.0,93.0,57.0,0,93.0
13,2,90.0,60.0,70.0,54.0,0,70.0
13,3,90.0,60.0,89.0,63.0,1,63.0
13,4,90.0,60.0,93.0,61.0,0,93.0
14,0,60.0,52.0,64.0,40.0,1,40.0
14,1,60.0,52.0,52.0,51.0,1,51.0
14,2,60.0,52.0,65.0,43.0,0,65.0
14,3,60.0,52.0,51.0,52.0,0,51.0
14,4,60.0,52.0,56.0,55.0,1,55.0
15,0,70.0,40.0,74.0,30.0,0,74.0
15,1,70.0,40.0,83.0,44.0,0,83.0
15,2,70.0,40.0,58.0,34.0,1,34.0
15,3,70.0,40.0,67.0,51.0,1,51.0
15,4,70.0,40.0,50.0,30.0,0,50.0
16,0,52.0,60.0,48.0,59.0,1,59.0
16,1,52.0,60.0,58.0,69.0,0,58.0
16,2,52.0,60.0,50.0,62.0,0,50.0
16,3,52.0,60.0,39.0,69.0,0,39.0
16,4,52.0,60.0,43.0,67.0,1,67.0
17,0,60.0,72.0,62.0,83.0,0,62.0
17,1,60.0,72.0,67.0,59.0,0,67.0
17,2,60.0,72.0,58.0,63.0,0,58.0
17,3,60.0,72.0,66.0,63.0,1,63.0
17,4,60.0,72.0,47.0,69.0,0,47.0
18,0,60.0,64.0,67.0,72.0,1,72.0
18,1,60.0,64.0,61.0,62.0,0,61.0
18,2,60.0,64.0,62.0,50.0,1,50.0
18,3,60.0,64.0,57.0,72.0,1,72.0
18,4,60.0,64.0,60.0,79.0,1,79.0
19,0,70.0,40.0,58.0,41.0,1,41.0
19,1,70.0,40.0,70.0,23.0,0,70.0
19,2,70.0,40.0,75.0,48.0,0,75.0
19,3,70.0,40.0,70.0,29.0,1,29.0
19,4,70.0,40.0,67.0,41.0,1,41.0
20,0,60.0,48.0,59.0,49.0,0,59.0
20,1,60.0,48.0,55.0,58.0,0,55.0
20,2,60.0,48.0,58.0,52.0,1,52.0
20,3,60.0,48.0,65.0,36.0,0,65.0
20,4,60.0,48.0,67.0,39.0,0,67.0
20,5,60.0,48.0,78.0,56.0,0,78.0
20,6,60.0,48.0,45.0,44.0,0,45.0
20,7,60.0,48.0,62.0,68.0,0,62.0
20,8,60.0,48.0,56.0,37.0,0,56.0
20,9,60.0,48.0,53.0,60.0,0,53.0
21,0,40.0,20.0,39.0,18.0,1,18.0
21,1,40.0,20.0,36.0,16.0,0,36.0
21,2,40.0,20.0,39.0,15.0,1,15.0
21,3,40.0,20.0,42.0,21.0,1,21.0
21,4,40.0,20.0,32.0,24.0,1,24.0
21,5,40.0,20.0,47.0,21.0,1,21.0
21,6,40.0,20.0,60.0,33.0,1,33.0
21,7,40.0,20.0,55.0,23.0,1,23.0
21,8,40.0,20.0,32.0,14.0,1,14.0
21,9,40.0,20.0,33.0,28.0,1,28.0
22,0,40.0,28.0,39.0,23.0,0,39.0
22,1,40.0,28.0,43.0,25.0,0,43.0
22,2,40.0,28.0,58.0,21.0,1,21.0
22,3,40.0,28.0,39.0,33.0,1,33.0
22,4,40.0,28.0,28.0,23.0,0,28.0
22,5,40.0,28.0,47.0,26.0,0,47.0
22,6,40.0,28.0,32.0,16.0,0,32.0
22,7,40.0,28.0,31.0,35.0,0,31.0
22,8,40.0,28.0,40.0,29.0,0,40.0
22,9,40.0,28.0,34.0,42.0,0,34.0
23,0,20.0,40.0,14.0,26.0,0,14.0
23,1,20.0,40.0,22.0,57.0,1,57.0
23,2,20.0,40.0,9.0,34.0,1,34.0
23,3,20.0,40.0,12.0,29.0,1,29.0
23,4,20.0,40.0,10.0,36.0,1,36.0
24,0,40.0,44.0,41.0,42.0,0,41.0
24,1,40.0,44.0,43.0,52.0,1,52.0
24,2,40.0,44.0,44.0,34.0,0,44.0
24,3,40.0,44.0,22.0,38.0,0,22.0
24,4,40.0,44.0,34.0,33.0,0,34.0
25,0,60.0,64.0,55.0,72.0,1,72.0
25,1,60.0,64.0,46.0,51.0,0,46.0
25,2,60.0,64.0,59.0,69.0,1,69.0
25,3,60.0,64.0,55.0,63.0,0,55.0
25,4,60.0,64.0,66.0,57.0,1,57.0
25,5,60.0,64.0,61.0,60.0,1,60.0
25,6,60.0,64.0,71.0,57.0,1,57.0
25,7,60.0,64.0,70.0,70.0,1,70.0
25,8,60.0,64.0,53.0,68.0,1,68.0
25,9,60.0,64.0,52.0,68.0,1,68.0
26,0,48.0,40.0,40.0,43.0,0,40.0
26,1,48.0,40.0,54.0,37.0,0,54.0
26,2,48.0,40.0,43.0,44.0,1,44.0
26,3,48.0,40.0,52.0,34.0,1,34.0
26,4,48.0,40.0,46.0,40.0,0,46.0
26,5,48.0,40.0,51.0,46.0,0,51.0
26,6,48.0,40.0,51.0,23.0,0,51.0
26,7,48.0,40.0,42.0,43.0,0,42.0
26,8,48.0,40.0,40.0,37.0,0,40.0
26,9,48.0,40.0,61.0,41.0,0,61.0
27,0,52.0,40.0,56.0,42.0,0,56.0
27,1,52.0,40.0,51.0,45.0,1,45.0
27,2,52.0,40.0,51.0,52.0,1,52.0
27,3,52.0,40.0,48.0,50.0,0,48.0
27,4,52.0,40.0,65.0,52.0,0,65.0
28,0,20.0,40.0,14.0,50.0,0,14.0
28,1,20.0,40.0,31.0,47.0,1,47.0
28,2,20.0,40.0,27.0,47.0,0,27.0
28,3,20.0,40.0,21.0,38.0,0,21.0
28,4,20.0,40.0,28.0,34.0,0,28.0
29,0,68.0,60.0,63.0,72.0,1,72.0
29,1,68.0,60.0,70.0,69.0,0,70.0
29,2,68.0,60.0,72.0,72.0,0,72.0
29,3,68.0,60.0,65.0,63.0,0,65.0
29,4,68.0,60.0,82.0,67.0,1,67.0
29,5,68.0,60.0,63.0,60.0,1,60.0
29,6,68.0,60.0,51.0,67.0,1,67.0
29,7,68.0,60.0,62.0,53.0,1,53.0
29,8,68.0,60.0,79.0,49.0,1,49.0
29,9,68.0,60.0,76.0,63.0,1,63.0
30,0,36.0,40.0,51.0,39.0,1,39.0
30,1,36.0,40.0,46.0,28.0,0,46.0
30,2,36.0,40.0,42.0,38.0,0,42.0
30,3,36.0,40.0,53.0,51.0,0,53.0
30,4,36.0,40.0,30.0,34.0,1,34.0
30,5,36.0,40.0,33.0,35.0,1,35.0
30,6,36.0,40.0,45.0,52.0,1,52.0
30,7,36.0,40.0,41.0,39.0,1,39.0
30,8,36.0,40.0,42.0,42.0,1,42.0
30,9,36.0,40.0,31.0,37.0,1,37.0
31,0,40.0,70.0,38.0,64.0,0,38.0
31,1,40.0,70.0,39.0,66.0,0,39.0
31,2,40.0,70.0,55.0,65.0,1,65.0
31,3,40.0,70.0,35.0,63.0,1,63.0
31,4,40.0,70.0,51.0,60.0,1,60.0
31,5,40.0,70.0,36.0,55.0,1,55.0
31,6,40.0,70.0,31.0,78.0,1,78.0
31,7,40.0,70.0,57.0,68.0,1,68.0
31,8,40.0,70.0,49.0,85.0,1,85.0
31,9,40.0,70.0,40.0,58.0,1,58.0
32,0,70.0,40.0,74.0,31.0,0,74.0
32,1,70.0,40.0,77.0,31.0,1,31.0
32,2,70.0,40.0,67.0,49.0,1,49.0
32,3,70.0,40.0,71.0,41.0,0,71.0
32,4,70.0,40.0,81.0,43.0,0,81.0
33,0,40.0,32.0,33.0,43.0,1,43.0
33,1,40.0,32.0,37.0,45.0,0,37.0
33,2,40.0,32.0,41.0,27.0,1,27.0
33,3,40.0,32.0,38.0,22.0,1,22.0
33,4,40.0,32.0,43.0,22.0,1,22.0
34,0,40.0,70.0,37.0,86.0,1,86.0
34,1,40.0,70.0,39.0,71.0,0,39.0
34,2,40.0,70.0,45.0,81.0,1,81.0
34,3,40.0,70.0,39.0,69.0,1,69.0
34,4,40.0,70.0,45.0,57.0,1,57.0
35,0,32.0,40.0,18.0,42.0,0,18.0
35,1,32.0,40.0,42.0,36.0,0,42.0
35,2,32.0,40.0,25.0,38.0,1,38.0
35,3,32.0,40.0,18.0,26.0,0,18.0
35,4,32.0,40.0,33.0,38.0,0,33.0
35,5,32.0,40.0,21.0,33.0,0,21.0
35,6,32.0,40.0,33.0,29.0,0,33.0
35,7,32.0,40.0,43.0,34.0,0,43.0
35,8,32.0,40.0,39.0,45.0,0,39.0
35,9,32.0,40.0,26.0,41.0,0,26.0
36,0,40.0,48.0,38.0,46.0,1,46.0
36,1,40.0,48.0,31.0,50.0,1,50.0
36,2,40.0,48.0,37.0,45.0,0,37.0
36,3,40.0,48.0,31.0,45.0,1,45.0
36,4,40.0,48.0,47.0,61.0,1,61.0
37,0,48.0,40.0,42.0,32.0,1,32.0
37,1,48.0,40.0,40.0,27.0,1,27.0
37,2,48.0,40.0,50.0,51.0,0,50.0
37,3,48.0,40.0,58.0,45.0,1,45.0
37,4,48.0,40.0,52.0,26.0,1,26.0
38,0,72.0,60.0,60.0,63.0,0,60.0
38,1,72.0,60.0,62.0,44.0,1,44.0
38,2,72.0,60.0,74.0,57.0,0,74.0
38,3,72.0,60.0,70.0,67.0,1,67.0
38,4,72.0,60.0,69.0,58.0,0,69.0
39,0,60.0,30.0,62.0,27.0,1,27.0
39,1,60.0,30.0,54.0,31.0,0,54.0
39,2,60.0,30.0,57.0,37.0,0,57.0
39,3,60.0,30.0,64.0,36.0,1,36.0
39,4,60.0,30.0,46.0,13.0,1,13.0
40,0,60.0,90.0,63.0,101.0,1,101.0
40,1,60.0,90.0,63.0,89.0,0,63.0
40,2,60.0,90.0,59.0,82.0,0,59.0
40,3,60.0,90.0,57.0,74.0,1,74.0
40,4,60.0,90.0,66.0,83.0,1,83.0
40,5,60.0,90.0,64.0,91.0,1,91.0
40,6,60.0,90.0,69.0,97.0,1,97.0
40,7,60.0,90.0,67.0,92.0,1,92.0
40,8,60.0,90.0,48.0,91.0,1,91.0
40,9,60.0,90.0,47.0,95.0,1,95.0
41,0,40.0,20.0,61.0,18.0,0,61.0
41,1,40.0,20.0,31.0,17.0,0,31.0
41,2,40.0,20.0,30.0,5.0,1,5.0
41,3,40.0,20.0,55.0,19.0,0,55.0
41,4,40.0,20.0,46.0,20.0,0,46.0
42,0,40.0,36.0,36.0,34.0,0,36.0
42,1,40.0,36.0,29.0,28.0,1,28.0
42,2,40.0,36.0,26.0,16.0,1,16.0
42,3,40.0,36.0,46.0,30.0,1,30.0
42,4,40.0,36.0,30.0,30.0,0,30.0
43,0,60.0,40.0,64.0,35.0,0,64.0
43,1,60.0,40.0,57.0,53.0,1,53.0
43,2,60.0,40.0,66.0,51.0,1,51.0
43,3,60.0,40.0,72.0,39.0,0,72.0
43,4,60.0,40.0,81.0,40.0,0,81.0
43,5,60.0,40.0,53.0,36.0,0,53.0
43,6,60.0,40.0,63.0,29.0,0,63.0
43,7,60.0,40.0,76.0,37.0,0,76.0
43,8,60.0,40.0,64.0,44.0,0,64.0
43,9,60.0,40.0,51.0,41.0,0,51.0
44,0,48.0,60.0,52.0,64.0,1,64.0
44,1,48.0,60.0,31.0,56.0,1,56.0
44,2,48.0,60.0,59.0,61.0,0,59.0
44,3,48.0,60.0,43.0,53.0,1,53.0
44,4,48.0,60.0,55.0,73.0,1,73.0
44,5,48.0,60.0,38.0,67.0,1,67.0
44,6,48.0,60.0,50.0,61.0,1,61.0
44,7,48.0,60.0,52.0,60.0,1,60.0
44,8,48.0,60.0,50.0,71.0,1,71.0
44,9,48.0,60.0,44.0,63.0,1,63.0
45,0,36.0,40.0,31.0,43.0,0,31.0
45,1,36.0,40.0,31.0,28.0,0,31.0
45,2,36.0,40.0,32.0,52.0,1,52.0
45,3,36.0,40.0,30.0,34.0,1,34.0
45,4,36.0,40.0,16.0,51.0,1,51.0
45,5,36.0,40.0,42.0,47.0,1,47.0
45,6,36.0,40.0,35.0,50.0,1,50.0
45,7,36.0,40.0,36.0,53.0,1,53.0
45,8,36.0,40.0,27.0,49.0,1,49.0
45,9,36.0,40.0,40.0,23.0,1,23.0
46,0,90.0,60.0,89.0,64.0,0,89.0
46,1,90.0,60.0,84.0,49.0,0,84.0
46,2,90.0,60.0,94.0,62.0,0,94.0
46,3,90.0,60.0,82.0,72.0,1,72.0
46,4,90.0,60.0,85.0,49.0,0,85.0
46,5,90.0,60.0,96.0,56.0,0,96.0
46,6,90.0,60.0,84.0,58.0,0,84.0
46,7,90.0,60.0,90.0,47.0,0,90.0
46,8,90.0,60.0,83.0,58.0,0,83.0
46,9,90.0,60.0,90.0,67.0,0,90.0
47,0,60.0,56.0,46.0,58.0,0,46.0
47,1,60.0,56.0,67.0,52.0,1,52.0
47,2,60.0,56.0,60.0,58.0,0,60.0
47,3,60.0,56.0,59.0,50.0,1,50.0
47,4,60.0,56.0,66.0,60.0,0,66.0
47,5,60.0,56.0,59.0,60.0,0,59.0
47,6,60.0,56.0,59.0,57.0,0,59.0
47,7,60.0,56.0,52.0,63.0,0,52.0
47,8,60.0,56.0,59.0,65.0,0,59.0
47,9,60.0,56.0,59.0,51.0,0,59.0
48,0,40.0,60.0,31.0,64.0,0,31.0
48,1,40.0,60.0,31.0,62.0,1,62.0
48,2,40.0,60.0,35.0,67.0,0,35.0
48,3,40.0,60.0,41.0,56.0,1,56.0
48,4,40.0,60.0,43.0,54.0,0,43.0
49,0,72.0,60.0,80.0,56.0,1,56.0
49,1,72.0,60.0,70.0,49.0,1,49.0
49,2,72.0,60.0,70.0,45.0,0,70.0
49,3,72.0,60.0,71.0,58.0,1,58.0
49,4,72.0,60.0,72.0,52.0,1,52.0
49,5,72.0,60.0,74.0,51.0,1,51.0
49,6,72.0,60.0,70.0,59.0,1,59.0
49,7,72.0,60.0,76.0,68.0,1,68.0
49,8,72.0,60.0,62.0,51.0,1,51.0
49,9,72.0,60.0,70.0,51.0,1,51.0
50,0,60.0,68.0,54.0,67.0,1,67.0
50,1,60.0,68.0,68.0,64.0,1,64.0
50,2,60.0,68.0,73.0,69.0,0,73.0
50,3,60.0,68.0,58.0,75.0,0,58.0
50,4,60.0,68.0,58.0,68.0,1,68.0
50,5,60.0,68.0,73.0,76.0,1,76.0
50,6,60.0,68.0,75.0,62.0,1,62.0
50,7,60.0,68.0,43.0,90.0,1,90.0
50,8,60.0,68.0,63.0,70.0,1,70.0
50,9,60.0,68.0,57.0,76.0,1,76.0
51,0,40.0,52.0,38.0,56.0,1,56.0
51,1,40.0,52.0,30.0,53.0,1,53.0
51,2,40.0,52.0,53.0,55.0,0,53.0
51,3,40.0,52.0,37.0,59.0,0,37.0
51,4,40.0,52.0,43.0,66.0,1,66.0
51,5,40.0,52.0,46.0,38.0,1,38.0
51,6,40.0,52.0,46.0,61.0,1,61.0
51,7,40.0,52.0,43.0,51.0,1,51.0
51,8,40.0,52.0,36.0,40.0,1,40.0
51,9,40.0,52.0,50.0,57.0,1,57.0
52,0,40.0,60.0,49.0,57.0,0,49.0
52,1,40.0,60.0,38.0,54.0,1,54.0
52,2,40.0,60.0,50.0,51.0,1,51.0
52,3,40.0,60.0,43.0,60.0,0,43.0
52,4,40.0,60.0,34.0,63.0,0,34.0
53,0,60.0,72.0,50.0,68.0,1,68.0
53,1,60.0,72.0,56.0,66.0,0,56.0
53,2,60.0,72.0,39.0,68.0,0,39.0
53,3,60.0,72.0,52.0,74.0,0,52.0
53,4,60.0,72.0,40.0,87.0,1,87.0
54,0,40.0,36.0,49.0,38.0,0,49.0
54,1,40.0,36.0,44.0,39.0,0,44.0
54,2,40.0,36.0,43.0,40.0,0,43.0
54,3,40.0,36.0,53.0,35.0,1,35.0
54,4,40.0,36.0,43.0,41.0,0,43.0
55,0,40.0,36.0,35.0,38.0,1,38.0
55,1,40.0,36.0,34.0,42.0,0,34.0
55,2,40.0,36.0,37.0,35.0,0,37.0
55,3,40.0,36.0,56.0,36.0,1,36.0
55,4,40.0,36.0,48.0,18.0,1,18.0
56,0,52.0,40.0,67.0,32.0,1,32.0
56,1,52.0,40.0,62.0,46.0,0,62.0
56,2,52.0,40.0,52.0,44.0,0,52.0
56,3,52.0,40.0,48.0,39.0,0,48.0
56,4,52.0,40.0,57.0,49.0,1,49.0
57,0,40.0,60.0,31.0,56.0,0,31.0
57,1,40.0,60.0,32.0,63.0,1,63.0
57,2,40.0,60.0,25.0,50.0,1,50.0
57,3,40.0,60.0,25.0,66.0,1,66.0
57,4,40.0,60.0,45.0,60.0,1,60.0
58,0,40.0,52.0,56.0,39.0,1,39.0
58,1,40.0,52.0,44.0,57.0,1,57.0
58,2,40.0,52.0,37.0,56.0,0,37.0
58,3,40.0,52.0,36.0,59.0,1,59.0
58,4,40.0,52.0,42.0,41.0,1,41.0
59,0,36.0,40.0,34.0,23.0,1,23.0
59,1,36.0,40.0,39.0,27.0,0,39.0
59,2,36.0,40.0,26.0,40.0,1,40.0
59,3,36.0,40.0,39.0,52.0,1,52.0
59,4,36.0,40.0,38.0,38.0,1,38.0
59,5,36.0,40.0,40.0,32.0,1,32.0
59,6,36.0,40.0,30.0,41.0,1,41.0
59,7,36.0,40.0,36.0,42.0,1,42.0
59,8,36.0,40.0,28.0,44.0,1,44.0
59,9,36.0,40.0,45.0,34.0,1,34.0
60,0,40.0,20.0,53.0,13.0,0,53.0
60,1,40.0,20.0,32.0,23.0,1,23.0
60,2,40.0,20.0,25.0,27.0,0,25.0
60,3,40.0,20.0,38.0,24.0,1,24.0
60,4,40.0,20.0,45.0,29.0,0,45.0
61,0,40.0,44.0,38.0,42.0,1,42.0
61,1,40.0,44.0,36.0,41.0,0,36.0
61,2,40.0,44.0,51.0,52.0,0,51.0
61,3,40.0,44.0,42.0,40.0,0,42.0
61,4,40.0,44.0,33.0,51.0,1,51.0
61,5,40.0,44.0,47.0,50.0,1,50.0
61,6,40.0,44.0,49.0,45.0,1,45.0
61,7,40.0,44.0,43.0,35.0,1,35.0
61,8,40.0,44.0,39.0,36.0,1,36.0
61,9,40.0,44.0,29.0,45.0,1,45.0
62,0,40.0,28.0,49.0,31.0,0,49.0
62,1,40.0,28.0,37.0,31.0,0,37.0
62,2,40.0,28.0,38.0,14.0,1,14.0
62,3,40.0,28.0,34.0,46.0,1,46.0
62,4,40.0,28.0,47.0,18.0,0,47.0
63,0,30.0,60.0,28.0,70.0,0,28.0
63,1,30.0,60.0,40.0,68.0,1,68.0
63,2,30.0,60.0,33.0,52.0,0,33.0
63,3,30.0,60.0,30.0,69.0,0,30.0
63,4,30.0,60.0,32.0,69.0,0,32.0
63,5,30.0,60.0,30.0,69.0,0,30.0
63,6,30.0,60.0,23.0,46.0,0,23.0
63,7,30.0,60.0,42.0,67.0,0,42.0
63,8,30.0,60.0,29.0,70.0,0,29.0
63,9,30.0,60.0,26.0,47.0,0,26.0
64,0,20.0,40.0,16.0,34.0,1,34.0
64,1,20.0,40.0,11.0,48.0,1,48.0
64,2,20.0,40.0,29.0,49.0,0,29.0
64,3,20.0,40.0,21.0,37.0,0,21.0
64,4,20.0,40.0,24.0,54.0,1,54.0
65,0,40.0,60.0,40.0,59.0,1,59.0
65,1,40.0,60.0,31.0,49.0,1,49.0
65,2,40.0,60.0,28.0,67.0,0,28.0
65,3,40.0,60.0,33.0,58.0,0,33.0
65,4,40.0,60.0,40.0,60.0,1,60.0
66,0,40.0,32.0,54.0,34.0,1,34.0
66,1,40.0,32.0,36.0,37.0,0,36.0
66,2,40.0,32.0,33.0,28.0,0,33.0
66,3,40.0,32.0,46.0,33.0,1,33.0
66,4,40.0,32.0,37.0,26.0,1,26.0
66,5,40.0,32.0,26.0,48.0,1,48.0
66,6,40.0,32.0,40.0,36.0,1,36.0
66,7,40.0,32.0,34.0,34.0,1,34.0
66,8,40.0,32.0,29.0,23.0,1,23.0
66,9,40.0,32.0,39.0,24.0,1,24.0
67,0,40.0,52.0,24.0,55.0,0,24.0
67,1,40.0,52.0,25.0,44.0,1,44.0
67,2,40.0,52.0,39.0,61.0,1,61.0
67,3,40.0,52.0,40.0,51.0,0,40.0
67,4,40.0,52.0,35.0,51.0,0,35.0
67,5,40.0,52.0,55.0,60.0,0,55.0
67,6,40.0,52.0,34.0,55.0,0,34.0
67,7,40.0,52.0,39.0,33.0,0,39.0
67,8,40.0,52.0,40.0,53.0,0,40.0
67,9,40.0,52.0,45.0,50.0,0,45.0
68,0,28.0,40.0,35.0,38.0,1,38.0
68,1,28.0,40.0,38.0,47.0,0,38.0
68,2,28.0,40.0,34.0,37.0,0,34.0
68,3,28.0,40.0,30.0,31.0,0,30.0
68,4,28.0,40.0,40.0,27.0,1,27.0
69,0,52.0,60.0,42.0,51.0,1,51.0
69,1,52.0,60.0,51.0,53.0,1,53.0
69,2,52.0,60.0,49.0,45.0,0,49.0
69,3,52.0,60.0,54.0,68.0,0,54.0
69,4,52.0,60.0,55.0,65.0,1,65.0
70,0,70.0,40.0,72.0,43.0,0,72.0
70,1,70.0,40.0,76.0,37.0,1,37.0
70,2,70.0,40.0,60.0,36.0,1,36.0
70,3,70.0,40.0,79.0,51.0,1,51.0
70,4,70.0,40.0,68.0,30.0,0,68.0
71,0,44.0,40.0,51.0,41.0,1,41.0
71,1,44.0,40.0,41.0,37.0,0,41.0
71,2,44.0,40.0,40.0,36.0,1,36.0
71,3,44.0,40.0,60.0,45.0,0,60.0
71,4,44.0,40.0,65.0,62.0,1,62.0
72,0,52.0,60.0,38.0,69.0,0,38.0
72,1,52.0,60.0,49.0,56.0,0,49.0
72,2,52.0,60.0,60.0,65.0,1,65.0
72,3,52.0,60.0,69.0,60.0,0,69.0
72,4,52.0,60.0,66.0,63.0,0,66.0
72,5,52.0,60.0,58.0,47.0,0,58.0
72,6,52.0,60.0,52.0,58.0,0,52.0
72,7,52.0,60.0,69.0,56.0,0,69.0
72,8,52.0,60.0,63.0,63.0,0,63.0
72,9,52.0,60.0,46.0,65.0,0,46.0
73,0,60.0,30.0,54.0,40.0,1,40.0
73,1,60.0,30.0,57.0,26.0,1,26.0
73,2,60.0,30.0,61.0,40.0,0,61.0
73,3,60.0,30.0,54.0,31.0,1,31.0
73,4,60.0,30.0,65.0,24.0,1,24.0
73,5,60.0,30.0,61.0,19.0,1,19.0
73,6,60.0,30.0,47.0,30.0,1,30.0
73,7,60.0,30.0,59.0,29.0,1,29.0
73,8,60.0,30.0,62.0,34.0,1,34.0
73,9,60.0,30.0,65.0,20.0,1,20.0
74,0,60.0,30.0,76.0,28.0,0,76.0
74,1,60.0,30.0,72.0,51.0,0,72.0
74,2,60.0,30.0,48.0,28.0,1,28.0
74,3,60.0,30.0,66.0,33.0,0,66.0
74,4,60.0,30.0,65.0,37.0,0,65.0
74,5,60.0,30.0,70.0,34.0,0,70.0
