trial,mean0,mean1,reward0,reward1,choice,reward,run
2,28.0,40.0,23.0,38.0,1,38.0,5
3,28.0,40.0,24.0,42.0,0,24.0,5
4,28.0,40.0,35.0,31.0,1,31.0,5
5,28.0,40.0,30.0,39.0,1,39.0,5
6,28.0,40.0,26.0,47.0,1,47.0,5
7,28.0,40.0,30.0,35.0,1,35.0,5
8,28.0,40.0,17.0,32.0,1,32.0,5
9,28.0,40.0,25.0,47.0,1,47.0,5
0,60.0,72.0,56.0,78.0,1,78.0,6
1,60.0,72.0,65.0,73.0,0,65.0,6
2,60.0,72.0,75.0,78.0,0,75.0,6
3,60.0,72.0,69.0,71.0,1,71.0,6
4,60.0,72.0,51.0,73.0,1,73.0,6
5,60.0,72.0,63.0,75.0,1,75.0,6
6,60.0,72.0,54.0,87.0,1,87.0,6
7,60.0,72.0,41.0,75.0,1,75.0,6
8,60.0,72.0,62.0,59.0,1,59.0,6
9,60.0,72.0,61.0,77.0,1,77.0,6
0,40.0,52.0,36.0,53.0,0,36.0,7
1,40.0,52.0,55.0,45.0,0,55.0,7
2,40.0,52.0,38.0,57.0,1,57.0,7
3,40.0,52.0,26.0,60.0,1,60.0,7
4,40.0,52.0,46.0,48.0,0,46.0,7
5,40.0,52.0,48.0,56.0,1,56.0,7
6,40.0,52.0,48.0,42.0,1,42.0,7
7,40.0,52.0,46.0,62.0,1,62.0,7
8,40.0,52.0,48.0,50.0,1,50.0,7
9,40.0,52.0,45.0,48.0,1,48.0,7
0,40.0,60.0,23.0,56.0,0,23.0,8
1,40.0,60.0,30.0,51.0,0,30.0,8
2,40.0,60.0,33.0,56.0,1,56.0,8
3,40.0,60.0,43.0,61.0,1,61.0,8
4,40.0,60.0,31.0,63.0,1,63.0,8
0,40.0,10.0,44.0,13.0,0,44.0,9
1,40.0,10.0,46.0,1.0,0,46.0,9
2,40.0,10.0,42.0,12.0,0,42.0,9
3,40.0,10.0,27.0,12.0,1,12.0,9
4,40.0,10.0,41.0,17.0,0,41.0,9
5,40.0,10.0,34.0,18.0,0,34.0,9
6,40.0,10.0,27.0,2.0,0,27.0,9
7,40.0,10.0,44.0,-2.0,0,44.0,9
8,40.0,10.0,40.0,11.0,0,40.0,9
9,40.0,10.0,35.0,-1.0,0,35.0,9
0,40.0,28.0,29.0,34.0,1,34.0,10
1,40.0,28.0,45.0,27.0,0,45.0,10
2,40.0,28.0,26.0,37.0,1,37.0,10
3,40.0,28.0,49.0,20.0,1,20.0,10
4,40.0,28.0,45.0,36.0,0,45.0,10
5,40.0,28.0,19.0,34.0,0,19.0,10
6,40.0,28.0,36.0,18.0,0,36.0,10
7,40.0,28.0,49.0,23.0,0,49.0,10
8,40.0,28.0,42.0,26.0,0,42.0,10
9,40.0,28.0,35.0,13.0,0,35.0,10
0,60.0,40.0,68.0,34.0,1,34.0,11
1,60.0,40.0,66.0,35.0,0,66.0,11
2,60.0,40.0,62.0,30.0,0,62.0,11
3,60.0,40.0,50.0,32.0,0,50.0,11
4,60.0,40.0,61.0,28.0,0,61.0,11
5,60.0,40.0,61.0,39.0,0,61.0,11
6,60.0,40.0,65.0,42.0,0,65.0,11
7,60.0,40.0,62.0,53.0,0,62.0,11
8,60.0,40.0,62.0,43.0,0,62.0,11
9,60.0,40.0,58.0,51.0,0,58.0,11
0,40.0,28.0,50.0,47.0,0,50.0,12
1,40.0,28.0,49.0,28.0,1,28.0,12
2,40.0,28.0,48.0,29.0,1,29.0,12
3,40.0,28.0,27.0,39.0,1,39.0,12
4,40.0,28.0,34.0,11.0,1,11.0,12
0,60.0,80.0,61.0,74.0,0,61.0,13
1,60.0,80.0,64.0,75.0,0,64.0,13
2,60.0,80.0,60.0,99.0,1,99.0,13
3,60.0,80.0,53.0,84.0,0,53.0,13
4,60.0,80.0,68.0,88.0,1,88.0,13
0,60.0,40.0,60.0,46.0,0,60.0,14
1,60.0,40.0,67.0,36.0,1,36.0,14
2,60.0,40.0,66.0,39.0,0,66.0,14
3,60.0,40.0,58.0,42.0,1,42.0,14
4,60.0,40.0,53.0,54.0,0,53.0,14
5,60.0,40.0,39.0,35.0,0,39.0,14
6,60.0,40.0,55.0,56.0,0,55.0,14
7,60.0,40.0,62.0,36.0,0,62.0,14
8,60.0,40.0,73.0,23.0,0,73.0,14
9,60.0,40.0,44.0,29.0,0,44.0,14
0,52.0,60.0,56.0,56.0,1,56.0,15
1,52.0,60.0,52.0,73.0,0,52.0,15
2,52.0,60.0,64.0,66.0,0,64.0,15
3,52.0,60.0,62.0,59.0,0,62.0,15
4,52.0,60.0,42.0,64.0,0,42.0,15
0,72.0,60.0,75.0,75.0,0,75.0,16
1,72.0,60.0,62.0,50.0,1,50.0,16
2,72.0,60.0,92.0,53.0,0,92.0,16
3,72.0,60.0,83.0,78.0,1,78.0,16
4,72.0,60.0,78.0,63.0,0,78.0,16
5,72.0,60.0,77.0,58.0,0,77.0,16
6,72.0,60.0,85.0,55.0,0,85.0,16
7,72.0,60.0,74.0,70.0,0,74.0,16
8,72.0,60.0,80.0,68.0,0,80.0,16
9,72.0,60.0,77.0,67.0,0,77.0,16
0,60.0,90.0,52.0,85.0,0,52.0,17
1,60.0,90.0,62.0,79.0,0,62.0,17
2,60.0,90.0,59.0,87.0,1,87.0,17
3,60.0,90.0,53.0,86.0,0,53.0,17
4,60.0,90.0,62.0,103.0,1,103.0,17
5,60.0,90.0,55.0,99.0,1,99.0,17
6,60.0,90.0,61.0,99.0,1,99.0,17
7,60.0,90.0,58.0,95.0,1,95.0,17
8,60.0,90.0,69.0,96.0,1,96.0,17
9,60.0,90.0,52.0,89.0,1,89.0,17
0,44.0,40.0,34.0,41.0,0,34.0,18
1,44.0,40.0,47.0,39.0,1,39.0,18
2,44.0,40.0,48.0,33.0,0,48.0,18
3,44.0,40.0,46.0,34.0,1,34.0,18
4,44.0,40.0,40.0,51.0,1,51.0,18
5,44.0,40.0,51.0,36.0,1,36.0,18
6,44.0,40.0,34.0,27.0,1,27.0,18
7,44.0,40.0,62.0,52.0,1,52.0,18
8,44.0,40.0,50.0,45.0,1,45.0,18
9,44.0,40.0,49.0,54.0,1,54.0,18
0,40.0,36.0,49.0,44.0,0,49.0,19
1,40.0,36.0,37.0,37.0,1,37.0,19
2,40.0,36.0,32.0,17.0,1,17.0,19
3,40.0,36.0,41.0,44.0,0,41.0,19
4,40.0,36.0,44.0,39.0,1,39.0,19
5,40.0,36.0,44.0,48.0,0,44.0,19
6,40.0,36.0,38.0,36.0,0,38.0,19
7,40.0,36.0,55.0,39.0,1,39.0,19
8,40.0,36.0,38.0,38.0,0,38.0,19
9,40.0,36.0,43.0,32.0,1,32.0,19
0,40.0,48.0,41.0,33.0,0,41.0,20
1,40.0,48.0,52.0,35.0,0,52.0,20
2,40.0,48.0,24.0,35.0,0,24.0,20
3,40.0,48.0,34.0,50.0,1,50.0,20
4,40.0,48.0,38.0,56.0,0,38.0,20
5,40.0,48.0,43.0,48.0,0,43.0,20
6,40.0,48.0,48.0,49.0,0,48.0,20
7,40.0,48.0,31.0,41.0,0,31.0,20
8,40.0,48.0,36.0,37.0,0,36.0,20
9,40.0,48.0,45.0,57.0,0,45.0,20
0,32.0,40.0,38.0,41.0,0,38.0,21
1,32.0,40.0,13.0,44.0,1,44.0,21
2,32.0,40.0,38.0,37.0,0,38.0,21
3,32.0,40.0,30.0,40.0,1,40.0,21
4,32.0,40.0,21.0,46.0,1,46.0,21
5,32.0,40.0,28.0,32.0,1,32.0,21
6,32.0,40.0,27.0,28.0,1,28.0,21
7,32.0,40.0,26.0,46.0,1,46.0,21
8,32.0,40.0,28.0,42.0,1,42.0,21
9,32.0,40.0,24.0,43.0,1,43.0,21
0,48.0,60.0,31.0,56.0,1,56.0,22
1,48.0,60.0,41.0,55.0,1,55.0,22
2,48.0,60.0,36.0,58.0,0,36.0,22
3,48.0,60.0,50.0,71.0,1,71.0,22
4,48.0,60.0,49.0,63.0,1,63.0,22
0,56.0,60.0,39.0,70.0,1,70.0,23
1,56.0,60.0,56.0,55.0,0,56.0,23
2,56.0,60.0,61.0,59.0,1,59.0,23
3,56.0,60.0,50.0,64.0,0,50.0,23
4,56.0,60.0,50.0,63.0,1,63.0,23
5,56.0,60.0,41.0,56.0,1,56.0,23
6,56.0,60.0,54.0,66.0,1,66.0,23
7,56.0,60.0,69.0,73.0,1,73.0,23
8,56.0,60.0,66.0,67.0,1,67.0,23
9,56.0,60.0,55.0,54.0,1,54.0,23
0,40.0,32.0,31.0,34.0,1,34.0,24
1,40.0,32.0,26.0,30.0,0,26.0,24
2,40.0,32.0,37.0,37.0,1,37.0,24
3,40.0,32.0,34.0,32.0,0,34.0,24
4,40.0,32.0,54.0,20.0,1,20.0,24
5,40.0,32.0,37.0,43.0,1,43.0,24
6,40.0,32.0,47.0,26.0,1,26.0,24
7,40.0,32.0,34.0,30.0,1,30.0,24
8,40.0,32.0,43.0,27.0,1,27.0,24
9,40.0,32.0,32.0,42.0,1,42.0,24
0,40.0,28.0,50.0,41.0,0,50.0,25
1,40.0,28.0,53.0,26.0,1,26.0,25
2,40.0,28.0,35.0,18.0,0,35.0,25
3,40.0,28.0,38.0,21.0,0,38.0,25
4,40.0,28.0,47.0,19.0,0,47.0,25
5,40.0,28.0,27.0,29.0,0,27.0,25
6,40.0,28.0,53.0,19.0,0,53.0,25
7,40.0,28.0,21.0,24.0,0,21.0,25
8,40.0,28.0,47.0,24.0,0,47.0,25
9,40.0,28.0,25.0,37.0,0,25.0,25
0,64.0,60.0,68.0,63.0,0,68.0,26
1,64.0,60.0,57.0,62.0,0,57.0,26
2,64.0,60.0,56.0,48.0,1,48.0,26
3,64.0,60.0,60.0,51.0,1,51.0,26
4,64.0,60.0,64.0,53.0,0,64.0,26
5,64.0,60.0,66.0,58.0,0,66.0,26
6,64.0,60.0,62.0,74.0,0,62.0,26
7,64.0,60.0,64.0,61.0,0,64.0,26
8,64.0,60.0,55.0,67.0,0,55.0,26
9,64.0,60.0,75.0,64.0,0,75.0,26
0,72.0,60.0,55.0,56.0,1,56.0,27
1,72.0,60.0,61.0,56.0,1,56.0,27
2,72.0,60.0,75.0,57.0,0,75.0,27
3,72.0,60.0,74.0,61.0,1,61.0,27
4,72.0,60.0,71.0,60.0,0,71.0,27
5,72.0,60.0,69.0,69.0,1,69.0,27
6,72.0,60.0,66.0,54.0,1,54.0,27
7,72.0,60.0,68.0,66.0,1,66.0,27
8,72.0,60.0,61.0,68.0,1,68.0,27
9,72.0,60.0,74.0,60.0,0,74.0,27
0,60.0,30.0,62.0,27.0,1,27.0,28
1,60.0,30.0,61.0,32.0,0,61.0,28
2,60.0,30.0,64.0,24.0,1,24.0,28
3,60.0,30.0,57.0,7.0,1,7.0,28
4,60.0,30.0,50.0,43.0,0,50.0,28
5,60.0,30.0,68.0,18.0,0,68.0,28
6,60.0,30.0,47.0,32.0,0,47.0,28
7,60.0,30.0,66.0,30.0,0,66.0,28
8,60.0,30.0,67.0,31.0,0,67.0,28
9,60.0,30.0,46.0,25.0,0,46.0,28
0,32.0,40.0,42.0,46.0,1,46.0,29
1,32.0,40.0,21.0,30.0,1,30.0,29
2,32.0,40.0,34.0,46.0,0,34.0,29
3,32.0,40.0,37.0,31.0,0,37.0,29
4,32.0,40.0,32.0,38.0,1,38.0,29
0,44.0,40.0,41.0,33.0,0,41.0,30
1,44.0,40.0,40.0,31.0,1,31.0,30
2,44.0,40.0,46.0,41.0,1,41.0,30
3,44.0,40.0,36.0,41.0,0,36.0,30
4,44.0,40.0,50.0,39.0,0,50.0,30
0,20.0,40.0,27.0,38.0,0,27.0,31
1,20.0,40.0,14.0,58.0,0,14.0,31
2,20.0,40.0,28.0,37.0,1,37.0,31
3,20.0,40.0,5.0,45.0,1,45.0,31
4,20.0,40.0,36.0,43.0,1,43.0,31
0,40.0,60.0,43.0,62.0,0,43.0,32
1,40.0,60.0,48.0,59.0,1,59.0,32
2,40.0,60.0,46.0,59.0,1,59.0,32
3,40.0,60.0,42.0,59.0,0,42.0,32
4,40.0,60.0,43.0,72.0,1,72.0,32
5,40.0,60.0,36.0,64.0,1,64.0,32
6,40.0,60.0,35.0,59.0,1,59.0,32
7,40.0,60.0,30.0,71.0,1,71.0,32
8,40.0,60.0,49.0,54.0,1,54.0,32
9,40.0,60.0,50.0,54.0,1,54.0,32
0,40.0,48.0,27.0,37.0,0,27.0,33
1,40.0,48.0,48.0,56.0,1,56.0,33
2,40.0,48.0,37.0,52.0,0,37.0,33
3,40.0,48.0,31.0,52.0,0,31.0,33
4,40.0,48.0,43.0,61.0,0,43.0,33
0,48.0,60.0,55.0,55.0,1,55.0,34
1,48.0,60.0,38.0,57.0,0,38.0,34
2,48.0,60.0,37.0,55.0,1,55.0,34
3,48.0,60.0,64.0,54.0,1,54.0,34
4,48.0,60.0,52.0,67.0,1,67.0,34
5,48.0,60.0,54.0,73.0,1,73.0,34
6,48.0,60.0,49.0,59.0,1,59.0,34
7,48.0,60.0,61.0,56.0,1,56.0,34
8,48.0,60.0,60.0,52.0,1,52.0,34
9,48.0,60.0,53.0,56.0,1,56.0,34
0,40.0,70.0,48.0,55.0,1,55.0,35
1,40.0,70.0,37.0,64.0,1,64.0,35
2,40.0,70.0,36.0,66.0,0,36.0,35
3,40.0,70.0,38.0,61.0,0,38.0,35
4,40.0,70.0,48.0,62.0,1,62.0,35
5,40.0,70.0,41.0,67.0,1,67.0,35
6,40.0,70.0,27.0,60.0,1,60.0,35
7,40.0,70.0,38.0,64.0,1,64.0,35
8,40.0,70.0,35.0,68.0,1,68.0,35
9,40.0,70.0,39.0,79.0,1,79.0,35
0,60.0,72.0,66.0,75.0,0,66.0,36
1,60.0,72.0,83.0,65.0,1,65.0,36
2,60.0,72.0,60.0,78.0,1,78.0,36
3,60.0,72.0,47.0,73.0,0,47.0,36
4,60.0,72.0,46.0,82.0,1,82.0,36
5,60.0,72.0,76.0,66.0,1,66.0,36
6,60.0,72.0,62.0,61.0,1,61.0,36
7,60.0,72.0,49.0,50.0,1,50.0,36
8,60.0,72.0,73.0,83.0,1,83.0,36
9,60.0,72.0,60.0,80.0,1,80.0,36
0,60.0,30.0,65.0,38.0,0,65.0,37
1,60.0,30.0,73.0,27.0,0,73.0,37
2,60.0,30.0,55.0,23.0,1,23.0,37
3,60.0,30.0,66.0,29.0,0,66.0,37
4,60.0,30.0,47.0,18.0,0,47.0,37
0,56.0,60.0,68.0,64.0,1,64.0,38
1,56.0,60.0,53.0,62.0,0,53.0,38
2,56.0,60.0,53.0,49.0,1,49.0,38
3,56.0,60.0,50.0,62.0,1,62.0,38
4,56.0,60.0,53.0,49.0,1,49.0,38
0,60.0,72.0,53.0,63.0,1,63.0,39
1,60.0,72.0,59.0,66.0,0,59.0,39
2,60.0,72.0,50.0,70.0,1,70.0,39
3,60.0,72.0,73.0,56.0,1,56.0,39
4,60.0,72.0,59.0,63.0,1,63.0,39
5,60.0,72.0,56.0,73.0,1,73.0,39
6,60.0,72.0,52.0,72.0,1,72.0,39
7,60.0,72.0,54.0,61.0,1,61.0,39
8,60.0,72.0,70.0,65.0,1,65.0,39
9,60.0,72.0,59.0,74.0,1,74.0,39
0,40.0,60.0,43.0,61.0,0,43.0,40
1,40.0,60.0,40.0,74.0,0,40.0,40
2,40.0,60.0,42.0,54.0,1,54.0,40
3,40.0,60.0,35.0,70.0,0,35.0,40
4,40.0,60.0,42.0,70.0,0,42.0,40
5,40.0,60.0,39.0,65.0,1,65.0,40
6,40.0,60.0,34.0,52.0,1,52.0,40
7,40.0,60.0,37.0,55.0,1,55.0,40
8,40.0,60.0,47.0,67.0,1,67.0,40
9,40.0,60.0,36.0,50.0,1,50.0,40
0,40.0,60.0,30.0,65.0,1,65.0,41
1,40.0,60.0,52.0,63.0,0,52.0,41
2,40.0,60.0,33.0,51.0,1,51.0,41
3,40.0,60.0,42.0,51.0,1,51.0,41
4,40.0,60.0,39.0,48.0,1,48.0,41
0,60.0,64.0,60.0,62.0,1,62.0,42
1,60.0,64.0,66.0,67.0,1,67.0,42
2,60.0,64.0,58.0,75.0,1,75.0,42
3,60.0,64.0,60.0,65.0,0,60.0,42
4,60.0,64.0,68.0,61.0,1,61.0,42
5,60.0,64.0,64.0,57.0,1,57.0,42
6,60.0,64.0,53.0,75.0,1,75.0,42
7,60.0,64.0,64.0,63.0,1,63.0,42
8,60.0,64.0,70.0,62.0,1,62.0,42
9,60.0,64.0,61.0,63.0,1,63.0,42
0,60.0,52.0,61.0,60.0,0,61.0,43
1,60.0,52.0,67.0,52.0,0,67.0,43
2,60.0,52.0,70.0,42.0,1,42.0,43
3,60.0,52.0,63.0,50.0,1,50.0,43
4,60.0,52.0,43.0,55.0,0,43.0,43
5,60.0,52.0,64.0,56.0,0,64.0,43
6,60.0,52.0,61.0,38.0,0,61.0,43
7,60.0,52.0,57.0,58.0,0,57.0,43
8,60.0,52.0,57.0,47.0,0,57.0,43
9,60.0,52.0,61.0,45.0,0,61.0,43
0,60.0,40.0,50.0,31.0,1,31.0,44
1,60.0,40.0,65.0,36.0,0,65.0,44
2,60.0,40.0,51.0,32.0,1,32.0,44
3,60.0,40.0,61.0,40.0,1,40.0,44
4,60.0,40.0,59.0,49.0,1,49.0,44
0,40.0,70.0,48.0,52.0,1,52.0,45
1,40.0,70.0,39.0,75.0,0,39.0,45
2,40.0,70.0,36.0,69.0,1,69.0,45
3,40.0,70.0,29.0,73.0,0,29.0,45
4,40.0,70.0,32.0,63.0,1,63.0,45
0,60.0,80.0,58.0,74.0,1,74.0,46
1,60.0,80.0,61.0,84.0,0,61.0,46
2,60.0,80.0,56.0,83.0,1,83.0,46
3,60.0,80.0,55.0,82.0,0,55.0,46
4,60.0,80.0,53.0,78.0,1,78.0,46
0,40.0,70.0,53.0,58.0,0,53.0,47
1,40.0,70.0,32.0,64.0,0,32.0,47
2,40.0,70.0,43.0,86.0,1,86.0,47
3,40.0,70.0,36.0,61.0,1,61.0,47
4,40.0,70.0,44.0,77.0,1,77.0,47
5,40.0,70.0,33.0,71.0,1,71.0,47
6,40.0,70.0,44.0,75.0,1,75.0,47
7,40.0,70.0,41.0,65.0,1,65.0,47
8,40.0,70.0,32.0,69.0,1,69.0,47
9,40.0,70.0,19.0,68.0,1,68.0,47
0,40.0,48.0,33.0,38.0,0,33.0,48
1,40.0,48.0,49.0,62.0,1,62.0,48
2,40.0,48.0,38.0,38.0,0,38.0,48
3,40.0,48.0,43.0,55.0,0,43.0,48
4,40.0,48.0,49.0,47.0,0,49.0,48
5,40.0,48.0,42.0,46.0,0,42.0,48
6,40.0,48.0,39.0,39.0,0,39.0,48
7,40.0,48.0,42.0,50.0,0,42.0,48
8,40.0,48.0,31.0,41.0,0,31.0,48
9,40.0,48.0,42.0,42.0,0,42.0,48
0,60.0,80.0,64.0,75.0,1,75.0,49
1,60.0,80.0,56.0,68.0,0,56.0,49
2,60.0,80.0,60.0,79.0,1,79.0,49
3,60.0,80.0,61.0,77.0,1,77.0,49
4,60.0,80.0,50.0,89.0,1,89.0,49
0,32.0,40.0,32.0,33.0,0,32.0,50
1,32.0,40.0,29.0,29.0,0,29.0,50
2,32.0,40.0,16.0,43.0,1,43.0,50
3,32.0,40.0,29.0,48.0,1,48.0,50
4,32.0,40.0,22.0,38.0,1,38.0,50
0,20.0,40.0,9.0,32.0,0,9.0,51
1,20.0,40.0,17.0,43.0,1,43.0,51
2,20.0,40.0,19.0,31.0,1,31.0,51
3,20.0,40.0,19.0,33.0,0,19.0,51
4,20.0,40.0,10.0,31.0,1,31.0,51
5,20.0,40.0,11.0,49.0,1,49.0,51
6,20.0,40.0,30.0,41.0,1,41.0,51
7,20.0,40.0,29.0,47.0,1,47.0,51
8,20.0,40.0,31.0,34.0,1,34.0,51
9,20.0,40.0,31.0,40.0,1,40.0,51
0,60.0,72.0,68.0,81.0,1,81.0,52
1,60.0,72.0,60.0,84.0,1,84.0,52
2,60.0,72.0,49.0,78.0,0,49.0,52
3,60.0,72.0,63.0,72.0,0,63.0,52
4,60.0,72.0,62.0,71.0,1,71.0,52
5,60.0,72.0,54.0,78.0,1,78.0,52
6,60.0,72.0,46.0,80.0,1,80.0,52
7,60.0,72.0,46.0,79.0,1,79.0,52
8,60.0,72.0,75.0,64.0,1,64.0,52
9,60.0,72.0,55.0,70.0,1,70.0,52
0,90.0,60.0,89.0,56.0,0,89.0,53
1,90.0,60.0,98.0,67.0,0,98.0,53
2,90.0,60.0,80.0,58.0,1,58.0,53
3,90.0,60.0,95.0,68.0,0,95.0,53
4,90.0,60.0,78.0,68.0,0,78.0,53
5,90.0,60.0,89.0,59.0,0,89.0,53
6,90.0,60.0,92.0,60.0,0,92.0,53
7,90.0,60.0,88.0,58.0,0,88.0,53
8,90.0,60.0,75.0,60.0,0,75.0,53
9,90.0,60.0,79.0,49.0,0,79.0,53
0,32.0,40.0,27.0,40.0,0,27.0,54
1,32.0,40.0,20.0,38.0,1,38.0,54
2,32.0,40.0,35.0,29.0,0,35.0,54
3,32.0,40.0,42.0,27.0,0,42.0,54
4,32.0,40.0,29.0,56.0,0,29.0,54
5,32.0,40.0,26.0,31.0,0,26.0,54
6,32.0,40.0,50.0,42.0,0,50.0,54
7,32.0,40.0,36.0,39.0,0,36.0,54
8,32.0,40.0,40.0,43.0,0,40.0,54
9,32.0,40.0,21.0,40.0,0,21.0,54
0,28.0,40.0,23.0,38.0,1,38.0,55
1,28.0,40.0,28.0,43.0,0,28.0,55
2,28.0,40.0,34.0,39.0,1,39.0,55
3,28.0,40.0,24.0,53.0,0,24.0,55
4,28.0,40.0,22.0,35.0,1,35.0,55
5,28.0,40.0,26.0,35.0,1,35.0,55
6,28.0,40.0,31.0,26.0,1,26.0,55
7,28.0,40.0,36.0,49.0,1,49.0,55
8,28.0,40.0,37.0,35.0,1,35.0,55
9,28.0,40.0,21.0,29.0,1,29.0,55
0,40.0,60.0,48.0,56.0,0,48.0,56
1,40.0,60.0,37.0,65.0,1,65.0,56
2,40.0,60.0,37.0,57.0,0,37.0,56
3,40.0,60.0,31.0,60.0,1,60.0,56
4,40.0,60.0,51.0,57.0,1,57.0,56
0,30.0,60.0,30.0,48.0,0,30.0,57
1,30.0,60.0,24.0,62.0,0,24.0,57
2,30.0,60.0,27.0,64.0,1,64.0,57
3,30.0,60.0,30.0,48.0,1,48.0,57
4,30.0,60.0,33.0,74.0,1,74.0,57
0,68.0,60.0,62.0,61.0,0,62.0,58
1,68.0,60.0,63.0,52.0,1,52.0,58
2,68.0,60.0,69.0,69.0,0,69.0,58
3,68.0,60.0,68.0,64.0,1,64.0,58
4,68.0,60.0,61.0,64.0,0,61.0,58
0,48.0,60.0,52.0,66.0,0,52.0,59
1,48.0,60.0,40.0,55.0,1,55.0,59
2,48.0,60.0,45.0,66.0,0,45.0,59
3,48.0,60.0,38.0,72.0,1,72.0,59
4,48.0,60.0,44.0,66.0,1,66.0,59
5,48.0,60.0,52.0,62.0,1,62.0,59
6,48.0,60.0,43.0,53.0,1,53.0,59
7,48.0,60.0,39.0,52.0,1,52.0,59
8,48.0,60.0,52.0,62.0,1,62.0,59
9,48.0,60.0,44.0,47.0,1,47.0,59
0,60.0,64.0,54.0,59.0,0,54.0,60
1,60.0,64.0,58.0,69.0,1,69.0,60
2,60.0,64.0,75.0,60.0,1,60.0,60
3,60.0,64.0,58.0,71.0,0,58.0,60
4,60.0,64.0,63.0,52.0,1,52.0,60
5,60.0,64.0,69.0,56.0,1,56.0,60
6,60.0,64.0,49.0,75.0,1,75.0,60
7,60.0,64.0,59.0,58.0,1,58.0,60
8,60.0,64.0,51.0,61.0,1,61.0,60
9,60.0,64.0,73.0,67.0,1,67.0,60
0,32.0,40.0,32.0,49.0,1,49.0,61
1,32.0,40.0,47.0,40.0,0,47.0,61
2,32.0,40.0,33.0,46.0,0,33.0,61
3,32.0,40.0,22.0,42.0,1,42.0,61
4,32.0,40.0,32.0,35.0,1,35.0,61
5,32.0,40.0,25.0,46.0,1,46.0,61
6,32.0,40.0,21.0,44.0,1,44.0,61
7,32.0,40.0,21.0,40.0,1,40.0,61
8,32.0,40.0,39.0,51.0,1,51.0,61
9,32.0,40.0,33.0,44.0,1,44.0,61
0,52.0,40.0,48.0,31.0,1,31.0,62
1,52.0,40.0,54.0,36.0,1,36.0,62
2,52.0,40.0,55.0,52.0,0,55.0,62
3,52.0,40.0,49.0,38.0,1,38.0,62
4,52.0,40.0,41.0,32.0,0,41.0,62
5,52.0,40.0,45.0,43.0,0,45.0,62
6,52.0,40.0,42.0,44.0,0,42.0,62
7,52.0,40.0,55.0,52.0,0,55.0,62
8,52.0,40.0,54.0,30.0,0,54.0,62
9,52.0,40.0,49.0,30.0,0,49.0,62
0,40.0,36.0,33.0,28.0,0,33.0,63
1,40.0,36.0,40.0,45.0,0,40.0,63
2,40.0,36.0,35.0,36.0,1,36.0,63
3,40.0,36.0,49.0,41.0,1,41.0,63
4,40.0,36.0,40.0,36.0,1,36.0,63
5,40.0,36.0,56.0,32.0,1,32.0,63
6,40.0,36.0,30.0,30.0,1,30.0,63
7,40.0,36.0,35.0,37.0,1,37.0,63
8,40.0,36.0,48.0,36.0,1,36.0,63
9,40.0,36.0,58.0,32.0,1,32.0,63
0,48.0,40.0,48.0,39.0,0,48.0,64
1,48.0,40.0,38.0,33.0,0,38.0,64
2,48.0,40.0,40.0,57.0,1,57.0,64
3,48.0,40.0,49.0,39.0,1,39.0,64
4,48.0,40.0,44.0,57.0,1,57.0,64
0,40.0,44.0,43.0,36.0,1,36.0,65
