run,trial,mean0,mean1,reward0,reward1,choice,reward
51,3,60.0,52.0,50.0,55.0,1,55.0
51,4,60.0,52.0,59.0,52.0,0,59.0
51,5,60.0,52.0,49.0,44.0,0,49.0
51,6,60.0,52.0,54.0,53.0,0,54.0
51,7,60.0,52.0,70.0,61.0,0,70.0
51,8,60.0,52.0,54.0,62.0,0,54.0
51,9,60.0,52.0,54.0,53.0,0,54.0
52,0,52.0,40.0,54.0,39.0,0,54.0
52,1,52.0,40.0,30.0,42.0,0,30.0
52,2,52.0,40.0,64.0,46.0,0,64.0
52,3,52.0,40.0,58.0,41.0,1,41.0
52,4,52.0,40.0,50.0,47.0,0,50.0
53,0,60.0,56.0,70.0,73.0,0,70.0
53,1,60.0,56.0,39.0,51.0,1,51.0
53,2,60.0,56.0,63.0,62.0,1,62.0
53,3,60.0,56.0,71.0,55.0,0,71.0
53,4,60.0,56.0,63.0,43.0,1,43.0
54,0,40.0,60.0,52.0,42.0,1,42.0
54,1,40.0,60.0,39.0,56.0,1,56.0
54,2,40.0,60.0,29.0,56.0,1,56.0
54,3,40.0,60.0,32.0,64.0,0,32.0
54,4,40.0,60.0,31.0,64.0,1,64.0
54,5,40.0,60.0,51.0,48.0,1,48.0
54,6,40.0,60.0,31.0,60.0,1,60.0
54,7,40.0,60.0,53.0,58.0,1,58.0
54,8,40.0,60.0,46.0,69.0,1,69.0
54,9,40.0,60.0,46.0,55.0,1,55.0
55,0,72.0,60.0,62.0,44.0,0,62.0
55,1,72.0,60.0,70.0,53.0,1,53.0
55,2,72.0,60.0,85.0,57.0,0,85.0
55,3,72.0,60.0,67.0,62.0,1,62.0
55,4,72.0,60.0,75.0,51.0,1,51.0
56,0,48.0,40.0,45.0,32.0,0,45.0
56,1,48.0,40.0,44.0,38.0,1,38.0
56,2,48.0,40.0,65.0,32.0,1,32.0
56,3,48.0,40.0,57.0,32.0,0,57.0
56,4,48.0,40.0,53.0,56.0,1,56.0
56,5,48.0,40.0,42.0,49.0,1,49.0
56,6,48.0,40.0,58.0,32.0,1,32.0
56,7,48.0,40.0,61.0,40.0,1,40.0
56,8,48.0,40.0,42.0,49.0,1,49.0
56,9,48.0,40.0,40.0,19.0,1,19.0
57,0,60.0,48.0,66.0,50.0,1,50.0
57,1,60.0,48.0,47.0,34.0,1,34.0
57,2,60.0,48.0,38.0,61.0,1,61.0
57,3,60.0,48.0,54.0,50.0,0,54.0
57,4,60.0,48.0,51.0,41.0,1,41.0
58,0,80.0,60.0,72.0,51.0,0,72.0
58,1,80.0,60.0,87.0,64.0,0,87.0
58,2,80.0,60.0,74.0,70.0,1,70.0
58,3,80.0,60.0,81.0,55.0,1,55.0
58,4,80.0,60.0,89.0,57.0,1,57.0
58,5,80.0,60.0,84.0,63.0,1,63.0
58,6,80.0,60.0,85.0,52.0,1,52.0
58,7,80.0,60.0,89.0,75.0,1,75.0
58,8,80.0,60.0,90.0,65.0,1,65.0
58,9,80.0,60.0,81.0,49.0,1,49.0
59,0,48.0,60.0,52.0,58.0,0,52.0
59,1,48.0,60.0,59.0,62.0,0,59.0
59,2,48.0,60.0,42.0,68.0,1,68.0
59,3,48.0,60.0,47.0,56.0,1,56.0
59,4,48.0,60.0,49.0,59.0,1,59.0
60,0,60.0,40.0,56.0,31.0,1,31.0
60,1,60.0,40.0,53.0,54.0,1,54.0
60,2,60.0,40.0,57.0,43.0,0,57.0
60,3,60.0,40.0,49.0,55.0,1,55.0
60,4,60.0,40.0,54.0,45.0,1,45.0
60,5,60.0,40.0,59.0,29.0,1,29.0
60,6,60.0,40.0,65.0,30.0,1,30.0
60,7,60.0,40.0,41.0,49.0,1,49.0
60,8,60.0,40.0,73.0,33.0,1,33.0
60,9,60.0,40.0,53.0,43.0,1,43.0
61,0,60.0,72.0,59.0,70.0,1,70.0
61,1,60.0,72.0,59.0,69.0,1,69.0
61,2,60.0,72.0,55.0,94.0,0,55.0
61,3,60.0,72.0,67.0,79.0,0,67.0
61,4,60.0,72.0,59.0,61.0,1,61.0
62,0,40.0,48.0,62.0,30.0,0,62.0
62,1,40.0,48.0,46.0,46.0,0,46.0
62,2,40.0,48.0,41.0,52.0,1,52.0
62,3,40.0,48.0,39.0,46.0,0,39.0
62,4,40.0,48.0,18.0,44.0,0,18.0
63,0,60.0,48.0,65.0,41.0,1,41.0
63,1,60.0,48.0,63.0,50.0,1,50.0
63,2,60.0,48.0,58.0,53.0,1,53.0
63,3,60.0,48.0,48.0,44.0,0,48.0
63,4,60.0,48.0,50.0,35.0,1,35.0
64,0,30.0,60.0,24.0,64.0,0,24.0
64,1,30.0,60.0,23.0,56.0,0,23.0
64,2,30.0,60.0,31.0,64.0,1,64.0
64,3,30.0,60.0,40.0,63.0,1,63.0
64,4,30.0,60.0,36.0,50.0,1,50.0
65,0,60.0,40.0,55.0,41.0,0,55.0
65,1,60.0,40.0,49.0,44.0,0,49.0
65,2,60.0,40.0,73.0,49.0,1,49.0
65,3,60.0,40.0,30.0,26.0,0,30.0
65,4,60.0,40.0,51.0,37.0,0,51.0
66,0,60.0,80.0,57.0,76.0,0,57.0
66,1,60.0,80.0,69.0,92.0,0,69.0
66,2,60.0,80.0,56.0,76.0,0,56.0
66,3,60.0,80.0,61.0,76.0,1,76.0
66,4,60.0,80.0,63.0,76.0,0,63.0
66,5,60.0,80.0,58.0,81.0,0,58.0
66,6,60.0,80.0,49.0,82.0,0,49.0
66,7,60.0,80.0,75.0,88.0,0,75.0
66,8,60.0,80.0,51.0,69.0,0,51.0
66,9,60.0,80.0,72.0,83.0,0,72.0
67,0,40.0,28.0,36.0,33.0,1,33.0
67,1,40.0,28.0,34.0,18.0,1,18.0
67,2,40.0,28.0,41.0,33.0,1,33.0
67,3,40.0,28.0,40.0,29.0,0,40.0
67,4,40.0,28.0,40.0,38.0,1,38.0
67,5,40.0,28.0,44.0,35.0,1,35.0
67,6,40.0,28.0,43.0,30.0,1,30.0
67,7,40.0,28.0,27.0,17.0,1,17.0
67,8,40.0,28.0,50.0,38.0,1,38.0
67,9,40.0,28.0,40.0,36.0,1,36.0
68,0,40.0,52.0,48.0,52.0,0,48.0
68,1,40.0,52.0,53.0,74.0,0,53.0
68,2,40.0,52.0,51.0,50.0,0,51.0
68,3,40.0,52.0,37.0,49.0,1,49.0
68,4,40.0,52.0,44.0,60.0,0,44.0
69,0,60.0,80.0,63.0,74.0,0,63.0
69,1,60.0,80.0,50.0,80.0,0,50.0
69,2,60.0,80.0,61.0,85.0,1,85.0
69,3,60.0,80.0,59.0,78.0,1,78.0
69,4,60.0,80.0,56.0,73.0,1,73.0
70,0,60.0,68.0,60.0,63.0,1,63.0
70,1,60.0,68.0,42.0,63.0,0,42.0
70,2,60.0,68.0,72.0,79.0,0,72.0
70,3,60.0,68.0,62.0,60.0,0,62.0
70,4,60.0,68.0,70.0,72.0,0,70.0
70,5,60.0,68.0,66.0,57.0,0,66.0
70,6,60.0,68.0,53.0,61.0,0,53.0
70,7,60.0,68.0,59.0,73.0,0,59.0
70,8,60.0,68.0,67.0,62.0,0,67.0
70,9,60.0,68.0,70.0,66.0,0,70.0
71,0,40.0,44.0,33.0,55.0,0,33.0
