run,trial,mean0,mean1,reward0,reward1,choice,reward
5,2,48.0,60.0,47.0,56.0,1,56.0
5,3,48.0,60.0,47.0,63.0,1,63.0
5,4,48.0,60.0,44.0,46.0,1,46.0
6,0,48.0,60.0,33.0,61.0,0,33.0
6,1,48.0,60.0,61.0,63.0,1,63.0
6,2,48.0,60.0,55.0,59.0,1,59.0
6,3,48.0,60.0,64.0,59.0,0,64.0
6,4,48.0,60.0,49.0,53.0,0,49.0
6,5,48.0,60.0,58.0,58.0,0,58.0
6,6,48.0,60.0,40.0,45.0,0,40.0
6,7,48.0,60.0,52.0,52.0,0,52.0
6,8,48.0,60.0,58.0,49.0,0,58.0
6,9,48.0,60.0,44.0,63.0,1,63.0
7,0,60.0,48.0,53.0,53.0,1,53.0
7,1,60.0,48.0,69.0,60.0,1,60.0
7,2,60.0,48.0,64.0,54.0,0,64.0
7,3,60.0,48.0,72.0,36.0,1,36.0
7,4,60.0,48.0,52.0,47.0,0,52.0
8,0,40.0,60.0,38.0,49.0,1,49.0
8,1,40.0,60.0,35.0,55.0,0,35.0
8,2,40.0,60.0,28.0,59.0,0,28.0
8,3,40.0,60.0,53.0,59.0,0,53.0
8,4,40.0,60.0,33.0,41.0,0,33.0
8,5,40.0,60.0,24.0,58.0,0,24.0
8,6,40.0,60.0,43.0,52.0,1,52.0
8,7,40.0,60.0,37.0,55.0,1,55.0
8,8,40.0,60.0,51.0,66.0,1,66.0
8,9,40.0,60.0,47.0,59.0,1,59.0
9,0,60.0,52.0,69.0,55.0,1,55.0
9,1,60.0,52.0,53.0,44.0,0,53.0
9,2,60.0,52.0,62.0,65.0,0,62.0
9,3,60.0,52.0,54.0,55.0,0,54.0
9,4,60.0,52.0,64.0,55.0,0,64.0
9,5,60.0,52.0,57.0,42.0,0,57.0
9,6,60.0,52.0,63.0,39.0,0,63.0
9,7,60.0,52.0,59.0,56.0,0,59.0
9,8,60.0,52.0,70.0,54.0,0,70.0
9,9,60.0,52.0,73.0,54.0,0,73.0
10,0,40.0,10.0,37.0,25.0,0,37.0
10,1,40.0,10.0,24.0,20.0,1,20.0
10,2,40.0,10.0,32.0,0.0,1,0.0
10,3,40.0,10.0,40.0,8.0,1,8.0
10,4,40.0,10.0,23.0,11.0,0,23.0
11,0,60.0,40.0,68.0,39.0,0,68.0
11,1,60.0,40.0,62.0,36.0,1,36.0
11,2,60.0,40.0,59.0,35.0,0,59.0
11,3,60.0,40.0,54.0,39.0,1,39.0
11,4,60.0,40.0,57.0,35.0,0,57.0
11,5,60.0,40.0,54.0,37.0,0,54.0
11,6,60.0,40.0,44.0,31.0,0,44.0
11,7,60.0,40.0,62.0,42.0,0,62.0
11,8,60.0,40.0,77.0,49.0,0,77.0
11,9,60.0,40.0,71.0,40.0,0,71.0
12,0,60.0,72.0,64.0,83.0,1,83.0
12,1,60.0,72.0,51.0,61.0,0,51.0
12,2,60.0,72.0,64.0,73.0,0,64.0
12,3,60.0,72.0,45.0,64.0,1,64.0
12,4,60.0,72.0,67.0,67.0,1,67.0
13,0,60.0,30.0,48.0,23.0,1,23.0
13,1,60.0,30.0,58.0,31.0,1,31.0
13,2,60.0,30.0,53.0,25.0,1,25.0
13,3,60.0,30.0,62.0,28.0,0,62.0
13,4,60.0,30.0,72.0,33.0,0,72.0
14,0,10.0,40.0,15.0,32.0,1,32.0
14,1,10.0,40.0,18.0,39.0,1,39.0
14,2,10.0,40.0,24.0,34.0,0,24.0
14,3,10.0,40.0,6.0,46.0,1,46.0
14,4,10.0,40.0,27.0,47.0,1,47.0
15,0,36.0,40.0,31.0,54.0,0,31.0
15,1,36.0,40.0,34.0,41.0,1,41.0
15,2,36.0,40.0,42.0,47.0,0,42.0
15,3,36.0,40.0,37.0,48.0,1,48.0
15,4,36.0,40.0,31.0,34.0,1,34.0
16,0,60.0,80.0,59.0,84.0,0,59.0
16,1,60.0,80.0,51.0,90.0,0,51.0
16,2,60.0,80.0,63.0,88.0,1,88.0
16,3,60.0,80.0,56.0,89.0,1,89.0
16,4,60.0,80.0,60.0,82.0,1,82.0
17,0,48.0,40.0,38.0,44.0,0,38.0
17,1,48.0,40.0,49.0,27.0,1,27.0
17,2,48.0,40.0,63.0,44.0,0,63.0
17,3,48.0,40.0,44.0,41.0,0,44.0
17,4,48.0,40.0,44.0,39.0,0,44.0
17,5,48.0,40.0,51.0,57.0,0,51.0
17,6,48.0,40.0,41.0,43.0,0,41.0
17,7,48.0,40.0,60.0,41.0,0,60.0
17,8,48.0,40.0,52.0,48.0,0,52.0
17,9,48.0,40.0,41.0,38.0,0,41.0
18,0,10.0,40.0,20.0,28.0,0,20.0
18,1,10.0,40.0,-4.0,34.0,1,34.0
18,2,10.0,40.0,7.0,30.0,0,7.0
18,3,10.0,40.0,15.0,44.0,1,44.0
18,4,10.0,40.0,8.0,34.0,1,34.0
19,0,68.0,60.0,53.0,63.0,1,63.0
19,1,68.0,60.0,67.0,56.0,1,56.0
19,2,68.0,60.0,66.0,51.0,0,66.0
19,3,68.0,60.0,65.0,58.0,1,58.0
19,4,68.0,60.0,68.0,52.0,1,52.0
20,0,64.0,60.0,53.0,61.0,1,61.0
20,1,64.0,60.0,74.0,57.0,1,57.0
20,2,64.0,60.0,74.0,58.0,0,74.0
20,3,64.0,60.0,50.0,50.0,0,50.0
20,4,64.0,60.0,69.0,56.0,1,56.0
21,0,32.0,40.0,31.0,28.0,1,28.0
21,1,32.0,40.0,42.0,44.0,1,44.0
21,2,32.0,40.0,27.0,37.0,0,27.0
21,3,32.0,40.0,23.0,28.0,0,23.0
21,4,32.0,40.0,24.0,39.0,1,39.0
22,0,52.0,40.0,49.0,31.0,1,31.0
22,1,52.0,40.0,56.0,42.0,1,42.0
22,2,52.0,40.0,56.0,43.0,0,56.0
22,3,52.0,40.0,59.0,47.0,0,59.0
22,4,52.0,40.0,54.0,38.0,0,54.0
22,5,52.0,40.0,52.0,38.0,0,52.0
22,6,52.0,40.0,73.0,34.0,0,73.0
22,7,52.0,40.0,50.0,42.0,0,50.0
22,8,52.0,40.0,52.0,32.0,0,52.0
22,9,52.0,40.0,55.0,29.0,0,55.0
23,0,48.0,40.0,54.0,35.0,1,35.0
23,1,48.0,40.0,52.0,36.0,1,36.0
23,2,48.0,40.0,46.0,54.0,0,46.0
23,3,48.0,40.0,36.0,51.0,1,51.0
23,4,48.0,40.0,41.0,33.0,1,33.0
24,0,60.0,40.0,62.0,42.0,0,62.0
24,1,60.0,40.0,64.0,45.0,1,45.0
24,2,60.0,40.0,67.0,35.0,1,35.0
24,3,60.0,40.0,64.0,51.0,0,64.0
24,4,60.0,40.0,56.0,43.0,0,56.0
25,0,32.0,40.0,26.0,36.0,0,26.0
25,1,32.0,40.0,32.0,52.0,0,32.0
25,2,32.0,40.0,28.0,47.0,1,47.0
25,3,32.0,40.0,28.0,44.0,1,44.0
25,4,32.0,40.0,29.0,27.0,1,27.0
26,0,40.0,20.0,41.0,15.0,0,41.0
26,1,40.0,20.0,29.0,24.0,1,24.0
26,2,40.0,20.0,54.0,17.0,1,17.0
26,3,40.0,20.0,42.0,31.0,1,31.0
26,4,40.0,20.0,28.0,22.0,0,28.0
26,5,40.0,20.0,33.0,36.0,0,33.0
26,6,40.0,20.0,41.0,44.0,0,41.0
26,7,40.0,20.0,26.0,30.0,0,26.0
26,8,40.0,20.0,28.0,24.0,0,28.0
26,9,40.0,20.0,45.0,33.0,0,45.0
27,0,60.0,90.0,58.0,93.0,1,93.0
27,1,60.0,90.0,49.0,83.0,0,49.0
27,2,60.0,90.0,58.0,73.0,1,73.0
27,3,60.0,90.0,59.0,96.0,0,59.0
27,4,60.0,90.0,56.0,86.0,1,86.0
27,5,60.0,90.0,70.0,86.0,1,86.0
27,6,60.0,90.0,78.0,93.0,1,93.0
27,7,60.0,90.0,73.0,86.0,1,86.0
27,8,60.0,90.0,61.0,82.0,1,82.0
27,9,60.0,90.0,72.0,98.0,1,98.0
28,0,40.0,10.0,44.0,8.0,0,44.0
28,1,40.0,10.0,56.0,21.0,1,21.0
28,2,40.0,10.0,48.0,4.0,1,4.0
28,3,40.0,10.0,36.0,19.0,0,36.0
28,4,40.0,10.0,44.0,21.0,0,44.0
29,0,68.0,60.0,82.0,65.0,0,82.0
29,1,68.0,60.0,54.0,71.0,1,71.0
29,2,68.0,60.0,69.0,54.0,1,54.0
29,3,68.0,60.0,64.0,65.0,0,64.0
29,4,68.0,60.0,77.0,52.0,0,77.0
30,0,40.0,52.0,40.0,62.0,1,62.0
30,1,40.0,52.0,50.0,59.0,0,50.0
30,2,40.0,52.0,35.0,39.0,0,35.0
30,3,40.0,52.0,54.0,36.0,0,54.0
30,4,40.0,52.0,49.0,62.0,1,62.0
31,0,60.0,52.0,76.0,37.0,0,76.0
31,1,60.0,52.0,60.0,55.0,1,55.0
31,2,60.0,52.0,67.0,43.0,1,43.0
31,3,60.0,52.0,59.0,57.0,1,57.0
31,4,60.0,52.0,52.0,38.0,0,52.0
31,5,60.0,52.0,58.0,57.0,0,58.0
31,6,60.0,52.0,53.0,57.0,0,53.0
31,7,60.0,52.0,67.0,51.0,0,67.0
31,8,60.0,52.0,61.0,39.0,0,61.0
31,9,60.0,52.0,66.0,58.0,0,66.0
32,0,60.0,40.0,54.0,42.0,0,54.0
32,1,60.0,40.0,66.0,37.0,0,66.0
32,2,60.0,40.0,55.0,41.0,1,41.0
32,3,60.0,40.0,74.0,33.0,1,33.0
32,4,60.0,40.0,52.0,40.0,0,52.0
32,5,60.0,40.0,71.0,46.0,0,71.0
32,6,60.0,40.0,61.0,47.0,0,61.0
32,7,60.0,40.0,58.0,42.0,0,58.0
32,8,60.0,40.0,55.0,42.0,0,55.0
32,9,60.0,40.0,50.0,34.0,0,50.0
33,0,60.0,80.0,62.0,78.0,1,78.0
33,1,60.0,80.0,62.0,63.0,0,62.0
33,2,60.0,80.0,63.0,72.0,0,63.0
33,3,60.0,80.0,68.0,75.0,1,75.0
33,4,60.0,80.0,68.0,73.0,1,73.0
34,0,40.0,52.0,41.0,59.0,1,59.0
34,1,40.0,52.0,45.0,53.0,0,45.0
34,2,40.0,52.0,37.0,42.0,1,42.0
34,3,40.0,52.0,34.0,35.0,0,34.0
34,4,40.0,52.0,44.0,60.0,1,60.0
34,5,40.0,52.0,41.0,53.0,1,53.0
34,6,40.0,52.0,45.0,51.0,1,51.0
34,7,40.0,52.0,44.0,57.0,1,57.0
34,8,40.0,52.0,34.0,59.0,1,59.0
34,9,40.0,52.0,34.0,54.0,1,54.0
35,0,10.0,40.0,22.0,47.0,0,22.0
35,1,10.0,40.0,17.0,28.0,0,17.0
35,2,10.0,40.0,12.0,40.0,0,12.0
35,3,10.0,40.0,16.0,34.0,1,34.0
35,4,10.0,40.0,20.0,39.0,1,39.0
36,0,52.0,40.0,54.0,30.0,1,30.0
36,1,52.0,40.0,59.0,48.0,0,59.0
36,2,52.0,40.0,56.0,26.0,1,26.0
36,3,52.0,40.0,51.0,34.0,0,51.0
36,4,52.0,40.0,54.0,36.0,0,54.0
36,5,52.0,40.0,52.0,35.0,0,52.0
36,6,52.0,40.0,34.0,46.0,0,34.0
36,7,52.0,40.0,64.0,54.0,0,64.0
36,8,52.0,40.0,64.0,55.0,0,64.0
36,9,52.0,40.0,46.0,50.0,0,46.0
37,0,40.0,36.0,44.0,39.0,0,44.0
37,1,40.0,36.0,39.0,35.0,0,39.0
37,2,40.0,36.0,55.0,43.0,1,43.0
37,3,40.0,36.0,37.0,45.0,0,37.0
37,4,40.0,36.0,24.0,27.0,0,24.0
37,5,40.0,36.0,28.0,31.0,0,28.0
37,6,40.0,36.0,36.0,31.0,0,36.0
37,7,40.0,36.0,32.0,37.0,0,32.0
37,8,40.0,36.0,37.0,38.0,0,37.0
37,9,40.0,36.0,34.0,35.0,1,35.0
38,0,40.0,52.0,48.0,66.0,1,66.0
38,1,40.0,52.0,38.0,58.0,0,38.0
38,2,40.0,52.0,45.0,56.0,0,45.0
38,3,40.0,52.0,49.0,53.0,0,49.0
38,4,40.0,52.0,48.0,33.0,0,48.0
38,5,40.0,52.0,52.0,31.0,0,52.0
38,6,40.0,52.0,48.0,52.0,0,48.0
38,7,40.0,52.0,32.0,48.0,0,32.0
38,8,40.0,52.0,35.0,45.0,0,35.0
38,9,40.0,52.0,53.0,43.0,1,43.0
39,0,40.0,20.0,39.0,12.0,1,12.0
39,1,40.0,20.0,38.0,21.0,0,38.0
39,2,40.0,20.0,54.0,17.0,0,54.0
39,3,40.0,20.0,33.0,35.0,1,35.0
39,4,40.0,20.0,38.0,21.0,0,38.0
39,5,40.0,20.0,34.0,24.0,0,34.0
39,6,40.0,20.0,43.0,14.0,0,43.0
39,7,40.0,20.0,34.0,30.0,0,34.0
39,8,40.0,20.0,46.0,7.0,0,46.0
39,9,40.0,20.0,51.0,29.0,0,51.0
40,0,48.0,60.0,57.0,70.0,0,57.0
40,1,48.0,60.0,59.0,48.0,1,48.0
40,2,48.0,60.0,51.0,60.0,0,51.0
40,3,48.0,60.0,44.0,69.0,0,44.0
40,4,48.0,60.0,60.0,61.0,0,60.0
40,5,48.0,60.0,39.0,61.0,0,39.0
40,6,48.0,60.0,55.0,39.0,0,55.0
40,7,48.0,60.0,45.0,55.0,0,45.0
40,8,48.0,60.0,39.0,67.0,0,39.0
40,9,48.0,60.0,52.0,70.0,0,52.0
41,0,10.0,40.0,6.0,43.0,0,6.0
41,1,10.0,40.0,14.0,35.0,1,35.0
41,2,10.0,40.0,14.0,35.0,0,14.0
41,3,10.0,40.0,20.0,40.0,1,40.0
41,4,10.0,40.0,9.0,41.0,1,41.0
42,0,70.0,40.0,62.0,43.0,1,43.0
42,1,70.0,40.0,84.0,41.0,1,41.0
42,2,70.0,40.0,70.0,33.0,1,33.0
42,3,70.0,40.0,62.0,42.0,0,62.0
42,4,70.0,40.0,76.0,43.0,0,76.0
43,0,80.0,60.0,68.0,56.0,1,56.0
43,1,80.0,60.0,79.0,74.0,1,74.0
43,2,80.0,60.0,80.0,56.0,1,56.0
43,3,80.0,60.0,87.0,64.0,0,87.0
43,4,80.0,60.0,73.0,73.0,1,73.0
43,5,80.0,60.0,77.0,66.0,1,66.0
43,6,80.0,60.0,80.0,62.0,1,62.0
43,7,80.0,60.0,72.0,65.0,1,65.0
43,8,80.0,60.0,79.0,60.0,1,60.0
43,9,80.0,60.0,77.0,70.0,0,77.0
44,0,40.0,10.0,53.0,11.0,1,11.0
44,1,40.0,10.0,46.0,10.0,0,46.0
44,2,40.0,10.0,33.0,14.0,0,33.0
44,3,40.0,10.0,45.0,8.0,0,45.0
44,4,40.0,10.0,48.0,14.0,0,48.0
45,0,60.0,56.0,68.0,59.0,1,59.0
45,1,60.0,56.0,57.0,51.0,0,57.0
45,2,60.0,56.0,68.0,53.0,1,53.0
45,3,60.0,56.0,74.0,54.0,0,74.0
45,4,60.0,56.0,56.0,62.0,0,56.0
46,0,40.0,44.0,35.0,45.0,0,35.0
46,1,40.0,44.0,47.0,40.0,0,47.0
46,2,40.0,44.0,33.0,37.0,1,37.0
46,3,40.0,44.0,32.0,45.0,0,32.0
46,4,40.0,44.0,35.0,42.0,0,35.0
46,5,40.0,44.0,55.0,53.0,0,55.0
46,6,40.0,44.0,30.0,42.0,0,30.0
46,7,40.0,44.0,39.0,36.0,0,39.0
46,8,40.0,44.0,59.0,28.0,0,59.0
46,9,40.0,44.0,36.0,38.0,0,36.0
47,0,40.0,44.0,44.0,39.0,0,44.0
47,1,40.0,44.0,43.0,44.0,1,44.0
47,2,40.0,44.0,42.0,48.0,0,42.0
47,3,40.0,44.0,50.0,46.0,0,50.0
47,4,40.0,44.0,63.0,37.0,0,63.0
48,0,40.0,60.0,53.0,56.0,0,53.0
48,1,40.0,60.0,44.0,53.0,0,44.0
48,2,40.0,60.0,52.0,69.0,1,69.0
48,3,40.0,60.0,54.0,67.0,1,67.0
48,4,40.0,60.0,19.0,48.0,1,48.0
49,0,80.0,60.0,76.0,73.0,0,76.0
49,1,80.0,60.0,90.0,59.0,1,59.0
49,2,80.0,60.0,75.0,61.0,1,61.0
49,3,80.0,60.0,85.0,62.0,1,62.0
49,4,80.0,60.0,85.0,57.0,0,85.0
50,0,28.0,40.0,22.0,44.0,0,22.0
50,1,28.0,40.0,35.0,28.0,0,35.0
50,2,28.0,40.0,36.0,32.0,1,32.0
50,3,28.0,40.0,27.0,42.0,1,42.0
50,4,28.0,40.0,24.0,49.0,1,49.0
50,5,28.0,40.0,30.0,42.0,1,42.0
50,6,28.0,40.0,26.0,47.0,1,47.0
50,7,28.0,40.0,16.0,42.0,1,42.0
50,8,28.0,40.0,33.0,50.0,1,50.0
50,9,28.0,40.0,28.0,44.0,1,44.0
51,0,40.0,32.0,44.0,41.0,1,41.0
51,1,40.0,32.0,35.0,40.0,0,35.0
51,2,40.0,32.0,23.0,42.0,0,23.0
51,3,40.0,32.0,50.0,27.0,0,50.0
51,4,40.0,32.0,40.0,37.0,0,40.0
51,5,40.0,32.0,44.0,17.0,0,44.0
51,6,40.0,32.0,48.0,35.0,0,48.0
51,7,40.0,32.0,41.0,28.0,0,41.0
51,8,40.0,32.0,33.0,22.0,0,33.0
51,9,40.0,32.0,54.0,29.0,0,54.0
52,0,80.0,60.0,85.0,58.0,1,58.0
52,1,80.0,60.0,89.0,46.0,1,46.0
52,2,80.0,60.0,82.0,59.0,1,59.0
52,3,80.0,60.0,83.0,67.0,0,83.0
52,4,80.0,60.0,85.0,60.0,0,85.0
52,5,80.0,60.0,69.0,51.0,0,69.0
52,6,80.0,60.0,89.0,53.0,0,89.0
52,7,80.0,60.0,88.0,67.0,0,88.0
52,8,80.0,60.0,88.0,38.0,0,88.0
52,9,80.0,60.0,84.0,69.0,0,84.0
53,0,60.0,80.0,59.0,78.0,0,59.0
53,1,60.0,80.0,54.0,79.0,1,79.0
53,2,60.0,80.0,59.0,74.0,0,59.0
53,3,60.0,80.0,59.0,84.0,1,84.0
53,4,60.0,80.0,64.0,88.0,1,88.0
53,5,60.0,80.0,64.0,78.0,1,78.0
53,6,60.0,80.0,72.0,84.0,1,84.0
53,7,60.0,80.0,57.0,81.0,1,81.0
53,8,60.0,80.0,78.0,83.0,1,83.0
53,9,60.0,80.0,56.0,76.0,1,76.0
54,0,40.0,36.0,49.0,33.0,1,33.0
54,1,40.0,36.0,43.0,19.0,0,43.0
54,2,40.0,36.0,27.0,51.0,1,51.0
54,3,40.0,36.0,42.0,38.0,0,42.0
54,4,40.0,36.0,47.0,51.0,1,51.0
54,5,40.0,36.0,41.0,47.0,1,47.0
54,6,40.0,36.0,25.0,35.0,1,35.0
54,7,40.0,36.0,56.0,41.0,1,41.0
54,8,40.0,36.0,37.0,36.0,1,36.0
54,9,40.0,36.0,36.0,36.0,0,36.0
55,0,32.0,40.0,37.0,41.0,0,37.0
55,1,32.0,40.0,26.0,29.0,0,26.0
55,2,32.0,40.0,28.0,44.0,1,44.0
55,3,32.0,40.0,30.0,41.0,0,30.0
55,4,32.0,40.0,23.0,25.0,1,25.0
56,0,60.0,52.0,73.0,48.0,0,73.0
56,1,60.0,52.0,41.0,45.0,0,41.0
56,2,60.0,52.0,61.0,55.0,1,55.0
56,3,60.0,52.0,71.0,44.0,0,71.0
56,4,60.0,52.0,75.0,42.0,0,75.0
57,0,48.0,40.0,50.0,42.0,0,50.0
57,1,48.0,40.0,46.0,61.0,1,61.0
57,2,48.0,40.0,34.0,32.0,0,34.0
57,3,48.0,40.0,53.0,41.0,0,53.0
57,4,48.0,40.0,40.0,37.0,0,40.0
57,5,48.0,40.0,42.0,26.0,0,42.0
57,6,48.0,40.0,41.0,52.0,0,41.0
57,7,48.0,40.0,46.0,43.0,0,46.0
57,8,48.0,40.0,49.0,51.0,0,49.0
57,9,48.0,40.0,50.0,45.0,1,45.0
58,0,32.0,40.0,26.0,48.0,0,26.0
58,1,32.0,40.0,38.0,39.0,1,39.0
58,2,32.0,40.0,20.0,55.0,0,20.0
58,3,32.0,40.0,34.0,35.0,0,34.0
58,4,32.0,40.0,24.0,40.0,0,24.0
59,0,60.0,40.0,60.0,43.0,1,43.0
59,1,60.0,40.0,59.0,56.0,0,59.0
59,2,60.0,40.0,49.0,53.0,0,49.0
59,3,60.0,40.0,56.0,45.0,1,45.0
59,4,60.0,40.0,62.0,41.0,0,62.0
59,5,60.0,40.0,38.0,51.0,0,38.0
59,6,60.0,40.0,61.0,39.0,0,61.0
59,7,60.0,40.0,56.0,45.0,0,56.0
59,8,60.0,40.0,53.0,36.0,0,53.0
59,9,60.0,40.0,78.0,49.0,0,78.0
60,0,30.0,60.0,39.0,56.0,0,39.0
60,1,30.0,60.0,20.0,78.0,1,78.0
60,2,30.0,60.0,28.0,74.0,1,74.0
60,3,30.0,60.0,27.0,59.0,1,59.0
60,4,30.0,60.0,28.0,56.0,1,56.0
60,5,30.0,60.0,46.0,69.0,1,69.0
60,6,30.0,60.0,35.0,69.0,1,69.0
60,7,30.0,60.0,33.0,62.0,1,62.0
60,8,30.0,60.0,32.0,66.0,1,66.0
60,9,30.0,60.0,34.0,55.0,1,55.0
61,0,40.0,36.0,36.0,49.0,0,36.0
61,1,40.0,36.0,49.0,43.0,0,49.0
61,2,40.0,36.0,59.0,31.0,1,31.0
61,3,40.0,36.0,38.0,33.0,0,38.0
61,4,40.0,36.0,46.0,45.0,0,46.0
62,0,40.0,10.0,41.0,17.0,1,17.0
62,1,40.0,10.0,46.0,2.0,1,2.0
62,2,40.0,10.0,22.0,4.0,0,22.0
62,3,40.0,10.0,32.0,8.0,0,32.0
62,4,40.0,10.0,41.0,11.0,0,41.0
62,5,40.0,10.0,38.0,16.0,0,38.0
62,6,40.0,10.0,57.0,2.0,0,57.0
62,7,40.0,10.0,25.0,10.0,0,25.0
62,8,40.0,10.0,34.0,12.0,0,34.0
62,9,40.0,10.0,39.0,19.0,0,39.0
63,0,68.0,60.0,62.0,59.0,1,59.0
63,1,68.0,60.0,74.0,66.0,0,74.0
63,2,68.0,60.0,74.0,66.0,1,66.0
63,3,68.0,60.0,63.0,48.0,0,63.0
63,4,68.0,60.0,54.0,63.0,1,63.0
64,0,60.0,64.0,60.0,55.0,0,60.0
64,1,60.0,64.0,52.0,54.0,1,54.0
64,2,60.0,64.0,72.0,67.0,1,67.0
64,3,60.0,64.0,61.0,65.0,1,65.0
64,4,60.0,64.0,51.0,82.0,1,82.0
65,0,60.0,52.0,70.0,53.0,1,53.0
65,1,60.0,52.0,75.0,44.0,1,44.0
65,2,60.0,52.0,56.0,40.0,1,40.0
65,3,60.0,52.0,49.0,67.0,0,49.0
65,4,60.0,52.0,55.0,45.0,1,45.0
66,0,40.0,28.0,45.0,31.0,0,45.0
66,1,40.0,28.0,46.0,33.0,0,46.0
66,2,40.0,28.0,38.0,31.0,1,31.0
66,3,40.0,28.0,37.0,15.0,0,37.0
66,4,40.0,28.0,37.0,33.0,0,37.0
66,5,40.0,28.0,35.0,33.0,0,35.0
66,6,40.0,28.0,33.0,18.0,0,33.0
66,7,40.0,28.0,37.0,27.0,0,37.0
66,8,40.0,28.0,26.0,29.0,0,26.0
66,9,40.0,28.0,41.0,34.0,0,41.0
67,0,40.0,60.0,40.0,62.0,1,62.0
67,1,40.0,60.0,39.0,63.0,1,63.0
67,2,40.0,60.0,53.0,47.0,1,47.0
67,3,40.0,60.0,39.0,53.0,0,39.0
67,4,40.0,60.0,48.0,69.0,1,69.0
68,0,60.0,52.0,63.0,63.0,0,63.0
68,1,60.0,52.0,61.0,46.0,1,46.0
68,2,60.0,52.0,62.0,60.0,0,62.0
68,3,60.0,52.0,58.0,74.0,1,74.0
68,4,60.0,52.0,52.0,48.0,0,52.0
68,5,60.0,52.0,60.0,45.0,0,60.0
68,6,60.0,52.0,51.0,43.0,0,51.0
68,7,60.0,52.0,68.0,50.0,0,68.0
68,8,60.0,52.0,66.0,48.0,0,66.0
68,9,60.0,52.0,58.0,43.0,0,58.0
69,0,52.0,40.0,60.0,34.0,1,34.0
69,1,52.0,40.0,42.0,60.0,1,60.0
69,2,52.0,40.0,47.0,54.0,1,54.0
69,3,52.0,40.0,58.0,38.0,0,58.0
69,4,52.0,40.0,58.0,30.0,1,30.0
70,0,60.0,80.0,68.0,65.0,0,68.0
70,1,60.0,80.0,54.0,78.0,0,54.0
70,2,60.0,80.0,60.0,75.0,1,75.0
70,3,60.0,80.0,64.0,73.0,1,73.0
70,4,60.0,80.0,58.0,72.0,1,72.0
71,0,80.0,60.0,69.0,60.0,0,69.0
71,1,80.0,60.0,77.0,58.0,1,58.0
71,2,80.0,60.0,87.0,53.0,0,87.0
71,3,80.0,60.0,84.0,67.0,1,67.0
71,4,80.0,60.0,71.0,62.0,0,71.0
71,5,80.0,60.0,82.0,61.0,0,82.0
71,6,80.0,60.0,73.0,60.0,0,73.0
71,7,80.0,60.0,83.0,69.0,0,83.0
71,8,80.0,60.0,81.0,62.0,0,81.0
71,9,80.0,60.0,91.0,64.0,0,91.0
72,0,30.0,60.0,32.0,73.0,0,32.0
72,1,30.0,60.0,30.0,55.0,1,55.0
72,2,30.0,60.0,29.0,65.0,1,65.0
72,3,30.0,60.0,21.0,40.0,1,40.0
72,4,30.0,60.0,18.0,64.0,1,64.0
73,0,28.0,40.0,34.0,36.0,1,36.0
