run,trial,task,mean0,mean1,reward0,reward1,choice,reward
5,4,2,0.25,0.75,0.0,1.0,1,1.0
5,5,4,0.75,0.75,1.0,1.0,0,1.0
5,6,3,0.75,0.25,1.0,0.0,1,0.0
5,7,4,0.75,0.75,0.0,1.0,0,0.0
5,8,1,0.25,0.25,0.0,0.0,0,0.0
5,9,4,0.75,0.75,1.0,1.0,0,1.0
5,10,4,0.75,0.75,0.0,1.0,0,0.0
5,11,1,0.25,0.25,1.0,0.0,1,0.0
5,12,4,0.75,0.75,1.0,1.0,0,1.0
5,13,1,0.25,0.25,0.0,0.0,0,0.0
5,14,4,0.75,0.75,0.0,1.0,0,0.0
5,15,2,0.25,0.75,0.0,1.0,1,1.0
5,16,1,0.25,0.25,0.0,0.0,0,0.0
