run,trial,task,choice,reward
1,6,2,0,0.0
1,7,1,0,0.0
1,8,0,1,1.0
1,9,1,0,0.0
1,10,2,1,0.0
1,11,3,0,1.0
1,12,2,1,0.0
1,13,3,0,0.0
1,14,2,0,1.0
1,15,3,0,1.0
1,16,1,0,0.0
1,17,0,1,0.0
1,18,2,1,1.0
1,19,3,0,0.0
1,20,0,0,0.0
1,21,2,1,1.0
1,22,2,1,0.0
1,23,3,0,0.0
1,24,0,1,0.0
1,25,1,0,0.0
1,26,1,1,1.0
1,27,0,1,0.0
1,28,3,0,1.0
1,29,3,0,1.0
1,30,2,0,0.0
1,31,1,1,1.0
1,32,2,1,0.0
1,33,2,1,0.0
1,34,1,1,1.0
1,35,1,1,1.0
1,36,3,0,1.0
1,37,2,1,0.0
1,38,1,1,1.0
1,39,1,1,1.0
1,40,2,0,1.0
1,41,3,0,1.0
1,42,0,1,0.0
1,43,0,1,0.0
1,44,3,0,1.0
1,45,0,0,1.0
1,46,0,0,0.0
1,47,3,0,0.0
1,48,2,0,1.0
1,49,0,1,0.0
1,50,2,0,1.0
1,51,3,0,1.0
1,52,2,0,1.0
1,53,0,0,0.0
1,54,1,1,1.0
1,55,2,0,1.0
1,56,0,1,0.0
1,57,1,1,0.0
1,58,3,0,1.0
1,59,1,1,1.0
1,60,1,1,0.0
1,61,3,0,0.0
1,62,0,0,0.0
1,63,3,0,1.0
1,64,2,0,1.0
1,65,2,0,1.0
1,66,2,0,1.0
1,67,0,1,1.0
1,68,3,0,1.0
1,69,1,1,0.0
1,70,0,1,1.0
1,71,1,1,1.0
1,72,1,1,1.0
1,73,3,0,0.0
1,74,0,1,0.0
1,75,1,1,1.0
1,76,3,0,1.0
1,77,3,0,1.0
1,78,2,0,1.0
1,79,0,0,0.0
1,80,3,0,1.0
1,81,3,0,0.0
1,82,3,0,1.0
1,83,1,1,1.0
1,84,2,0,1.0
1,85,0,0,0.0
1,86,0,1,0.0
1,87,1,1,1.0
1,88,1,1,1.0
1,89,0,1,0.0
1,90,0,1,0.0
1,91,2,0,0.0
1,92,2,0,0.0
1,93,3,0,1.0
1,94,2,0,1.0
1,95,1,1,1.0
2,0,2,1,0.0
2,1,3,1,1.0
2,2,3,1,1.0
2,3,2,0,1.0
2,4,1,1,1.0
2,5,1,1,1.0
2,6,2,0,0.0
2,7,2,0,1.0
2,8,1,1,0.0
2,9,0,1,0.0
2,10,0,0,0.0
2,11,1,1,1.0
2,12,3,1,0.0
2,13,0,1,0.0
2,14,0,1,0.0
2,15,3,1,1.0
2,16,0,0,0.0
2,17,3,1,0.0
2,18,2,0,1.0
2,19,3,1,1.0
2,20,0,0,1.0
2,21,1,1,1.0
2,22,1,1,1.0
2,23,3,1,0.0
2,24,3,1,1.0
2,25,0,0,0.0
2,26,2,0,1.0
2,27,0,1,1.0
2,28,1,1,1.0
2,29,2,0,1.0
2,30,2,0,1.0
2,31,1,1,0.0
2,32,0,1,0.0
2,33,1,1,0.0
2,34,1,1,1.0
2,35,2,0,1.0
2,36,2,0,0.0
2,37,0,0,0.0
2,38,1,1,0.0
2,39,3,1,1.0
2,40,1,1,1.0
2,41,0,1,1.0
2,42,3,1,1.0
2,43,3,1,1.0
2,44,2,0,1.0
2,45,3,1,1.0
2,46,2,0,1.0
2,47,0,1,0.0
2,48,0,1,0.0
2,49,2,0,1.0
2,50,1,1,1.0
2,51,0,1,0.0
2,52,3,1,0.0
2,53,2,0,1.0
2,54,1,1,1.0
2,55,0,0,0.0
2,56,2,0,0.0
2,57,3,1,1.0
2,58,1,1,1.0
2,59,1,1,0.0
2,60,3,1,1.0
2,61,2,0,1.0
2,62,0,1,0.0
2,63,3,1,1.0
2,64,1,1,1.0
2,65,2,0,1.0
2,66,3,1,1.0
2,67,3,1,0.0
2,68,1,1,1.0
2,69,2,0,1.0
2,70,0,1,1.0
2,71,0,1,1.0
2,72,2,0,1.0
2,73,1,1,1.0
2,74,3,1,1.0
2,75,0,1,0.0
2,76,0,1,1.0
2,77,3,1,1.0
2,78,1,1,1.0
2,79,2,0,1.0
2,80,1,1,1.0
2,81,3,1,1.0
2,82,3,1,1.0
2,83,1,1,1.0
2,84,1,1,1.0
2,85,3,1,1.0
2,86,2,0,1.0
2,87,1,1,1.0
2,88,3,1,1.0
2,89,2,0,0.0
2,90,2,0,1.0
2,91,0,1,0.0
2,92,0,1,0.0
2,93,2,0,1.0
2,94,0,1,0.0
2,95,0,1,0.0
3,0,0,1,0.0
3,1,0,0,0.0
3,2,0,1,0.0
3,3,0,0,0.0
3,4,1,0,1.0
3,5,2,1,0.0
3,6,2,0,1.0
3,7,1,0,1.0
3,8,3,0,0.0
3,9,2,0,1.0
3,10,1,0,0.0
3,11,3,1,1.0
3,12,3,1,1.0
3,13,2,0,0.0
3,14,1,0,1.0
3,15,3,1,0.0
3,16,3,1,1.0
3,17,1,0,1.0
3,18,0,1,0.0
3,19,1,0,0.0
3,20,3,1,1.0
3,21,0,1,0.0
3,22,2,0,1.0
3,23,0,1,0.0
3,24,1,0,0.0
3,25,2,1,0.0
3,26,2,0,1.0
3,27,2,0,1.0
3,28,1,0,0.0
3,29,3,1,1.0
3,30,0,0,0.0
3,31,3,1,0.0
3,32,3,1,0.0
3,33,2,0,1.0
3,34,1,0,0.0
3,35,0,1,1.0
3,36,2,0,1.0
3,37,0,0,0.0
3,38,1,0,0.0
3,39,3,1,1.0
3,40,2,0,0.0
3,41,3,1,1.0
3,42,1,1,0.0
3,43,1,0,0.0
3,44,3,1,1.0
3,45,0,1,1.0
3,46,2,0,1.0
3,47,0,1,0.0
3,48,0,1,1.0
3,49,1,0,0.0
3,50,1,0,0.0
3,51,2,0,0.0
3,52,1,1,0.0
3,53,3,1,1.0
3,54,0,1,1.0
3,55,3,1,1.0
3,56,2,0,1.0
3,57,2,0,0.0
3,58,0,1,0.0
3,59,3,1,1.0
3,60,2,0,0.0
3,61,1,1,1.0
3,62,3,1,1.0
3,63,0,1,0.0
3,64,2,0,1.0
3,65,2,0,1.0
3,66,3,1,1.0
3,67,0,1,0.0
3,68,0,1,0.0
3,69,2,0,1.0
3,70,0,1,0.0
3,71,3,1,1.0
3,72,1,0,0.0
3,73,1,1,1.0
3,74,3,1,0.0
3,75,0,1,1.0
3,76,2,0,0.0
3,77,1,1,1.0
3,78,3,1,1.0
3,79,1,1,1.0
3,80,0,1,0.0
3,81,0,1,0.0
3,82,0,1,0.0
3,83,2,0,1.0
3,84,1,1,1.0
3,85,2,0,1.0
3,86,1,1,1.0
3,87,3,1,1.0
3,88,3,1,1.0
3,89,2,0,0.0
3,90,1,1,1.0
3,91,2,0,1.0
3,92,3,1,1.0
3,93,3,1,1.0
3,94,1,1,1.0
3,95,0,1,0.0
4,0,2,1,0.0
4,1,1,0,0.0
4,2,3,1,1.0
4,3,2,0,1.0
4,4,1,1,1.0
4,5,0,1,0.0
4,6,3,1,1.0
4,7,3,1,1.0
4,8,3,1,1.0
4,9,0,0,0.0
4,10,1,1,1.0
4,11,2,0,1.0
4,12,1,1,1.0
4,13,0,1,1.0
4,14,2,0,1.0
4,15,0,1,1.0
4,16,2,0,0.0
4,17,0,1,1.0
4,18,1,1,1.0
4,19,3,1,1.0
4,20,0,1,1.0
4,21,0,1,1.0
4,22,3,1,0.0
4,23,1,1,1.0
4,24,0,1,0.0
4,25,1,1,0.0
4,26,3,1,1.0
4,27,2,0,0.0
4,28,3,1,1.0
4,29,2,0,0.0
4,30,2,0,1.0
4,31,1,1,1.0
4,32,0,1,0.0
4,33,3,1,1.0
4,34,1,1,1.0
4,35,2,0,1.0
4,36,2,0,1.0
4,37,0,1,0.0
4,38,3,1,1.0
4,39,0,1,1.0
4,40,2,0,1.0
4,41,1,1,1.0
4,42,3,1,1.0
4,43,1,1,1.0
4,44,2,0,1.0
4,45,0,1,0.0
4,46,1,1,1.0
4,47,3,1,1.0
4,48,2,0,1.0
4,49,2,0,0.0
4,50,0,1,1.0
4,51,0,1,0.0
4,52,1,1,1.0
4,53,2,0,0.0
4,54,3,1,0.0
4,55,1,1,1.0
4,56,1,1,1.0
4,57,2,0,0.0
4,58,3,1,1.0
4,59,3,1,1.0
4,60,1,1,1.0
4,61,0,1,0.0
4,62,0,1,1.0
4,63,3,1,1.0
4,64,2,0,1.0
4,65,0,1,0.0
4,66,3,1,1.0
4,67,2,0,1.0
4,68,0,1,0.0
4,69,2,0,1.0
4,70,2,0,1.0
4,71,1,1,1.0
4,72,1,1,1.0
4,73,3,1,0.0
4,74,1,1,1.0
4,75,0,1,0.0
4,76,3,1,0.0
4,77,1,1,1.0
4,78,3,1,1.0
4,79,0,1,0.0
4,80,1,1,1.0
4,81,0,1,0.0
4,82,2,0,1.0
4,83,1,1,0.0
4,84,1,1,1.0
4,85,0,1,0.0
4,86,2,0,1.0
4,87,1,1,1.0
4,88,3,1,1.0
4,89,3,1,1.0
4,90,2,0,1.0
4,91,3,1,1.0
4,92,0,1,0.0
4,93,2,0,1.0
4,94,3,1,1.0
4,95,0,1,0.0
5,0,2,1,0.0
5,1,3,0,1.0
5,2,0,0,0.0
5,3,0,1,0.0
5,4,3,0,1.0
5,5,1,0,0.0
5,6,3,0,0.0
5,7,3,1,0.0
5,8,2,0,1.0
5,9,0,1,0.0
5,10,1,1,1.0
5,11,0,0,1.0
5,12,2,0,1.0
5,13,1,1,1.0
5,14,1,1,1.0
5,15,2,0,1.0
5,16,3,0,1.0
5,17,0,0,0.0
5,18,2,0,1.0
5,19,1,1,1.0
5,20,1,1,1.0
5,21,2,0,1.0
5,22,0,1,1.0
5,23,1,1,1.0
5,24,3,0,1.0
5,25,0,1,1.0
5,26,3,0,1.0
5,27,0,1,0.0
5,28,3,0,0.0
5,29,2,0,1.0
5,30,2,0,1.0
5,31,1,1,1.0
5,32,1,1,1.0
5,33,1,1,1.0
5,34,2,0,1.0
5,35,3,0,1.0
5,36,2,0,1.0
5,37,0,1,0.0
5,38,3,0,0.0
5,39,3,0,1.0
5,40,2,0,0.0
5,41,1,1,1.0
5,42,0,0,0.0
5,43,0,1,1.0
5,44,3,0,1.0
5,45,2,0,1.0
5,46,1,1,1.0
5,47,0,1,0.0
5,48,1,1,1.0
5,49,0,1,0.0
5,50,0,1,0.0
5,51,0,1,0.0
5,52,3,0,1.0
5,53,0,1,0.0
5,54,2,0,1.0
5,55,1,1,1.0
5,56,1,1,1.0
5,57,2,0,0.0
5,58,3,0,0.0
5,59,2,0,1.0
5,60,3,0,1.0
5,61,2,0,1.0
5,62,1,1,1.0
5,63,3,0,1.0
5,64,1,1,1.0
5,65,0,1,0.0
5,66,3,0,0.0
5,67,1,1,0.0
5,68,0,0,1.0
5,69,3,0,0.0
5,70,0,0,1.0
5,71,3,0,0.0
5,72,0,0,0.0
5,73,1,1,1.0
5,74,3,0,1.0
5,75,2,0,1.0
5,76,2,0,1.0
5,77,2,0,1.0
5,78,2,0,0.0
5,79,1,1,1.0
5,80,0,0,0.0
5,81,1,1,1.0
5,82,1,1,1.0
5,83,3,0,1.0
5,84,3,0,1.0
5,85,0,1,0.0
5,86,3,0,1.0
5,87,0,1,0.0
5,88,1,1,1.0
5,89,0,0,1.0
5,90,1,1,1.0
5,91,2,0,1.0
5,92,2,0,1.0
5,93,2,0,1.0
5,94,3,0,1.0
5,95,2,0,1.0
6,0,1,0,0.0
6,1,1,1,1.0
6,2,1,1,0.0
6,3,3,1,0.0
6,4,3,0,1.0
6,5,0,0,0.0
6,6,1,0,0.0
6,7,0,1,0.0
6,8,2,0,1.0
6,9,3,0,1.0
6,10,2,0,1.0
6,11,0,1,0.0
6,12,0,0,1.0
6,13,3,0,1.0
6,14,2,0,0.0
6,15,2,0,1.0
6,16,3,0,1.0
6,17,3,0,1.0
6,18,2,0,1.0
6,19,1,1,1.0
6,20,0,1,0.0
6,21,2,0,0.0
6,22,2,0,1.0
6,23,1,1,0.0
6,24,0,0,1.0
6,25,1,1,1.0
6,26,0,0,0.0
6,27,2,0,1.0
6,28,3,0,1.0
6,29,0,0,0.0
6,30,3,0,1.0
6,31,1,1,1.0
6,32,3,0,1.0
6,33,3,0,1.0
6,34,2,0,1.0
6,35,0,0,0.0
6,36,0,0,1.0
6,37,0,0,1.0
6,38,1,1,0.0
6,39,0,0,0.0
6,40,3,0,0.0
6,41,1,1,1.0
6,42,1,1,1.0
6,43,2,0,1.0
6,44,3,0,1.0
6,45,2,0,1.0
6,46,2,0,1.0
6,47,1,1,1.0
6,48,1,1,1.0
6,49,3,0,1.0
6,50,0,0,1.0
6,51,0,1,0.0
6,52,3,0,1.0
6,53,0,0,0.0
6,54,2,0,1.0
6,55,1,1,0.0
6,56,1,1,1.0
6,57,3,0,1.0
6,58,2,0,0.0
6,59,2,0,1.0
6,60,1,1,1.0
6,61,2,0,1.0
6,62,0,0,0.0
6,63,3,0,1.0
6,64,2,0,0.0
6,65,3,0,0.0
6,66,3,0,1.0
6,67,1,1,1.0
6,68,2,0,1.0
6,69,0,0,0.0
6,70,3,0,1.0
6,71,2,0,1.0
6,72,0,1,0.0
6,73,3,0,0.0
6,74,1,1,1.0
6,75,2,0,1.0
6,76,1,1,1.0
6,77,1,1,0.0
6,78,0,0,0.0
6,79,0,1,0.0
6,80,1,1,1.0
6,81,1,1,1.0
6,82,3,0,0.0
6,83,2,0,1.0
6,84,1,1,1.0
6,85,0,0,0.0
6,86,2,0,0.0
6,87,0,1,0.0
6,88,2,0,0.0
6,89,2,0,0.0
6,90,3,0,0.0
6,91,1,1,1.0
6,92,3,0,1.0
6,93,3,0,0.0
6,94,0,1,0.0
6,95,0,1,0.0
7,0,1,1,1.0
7,1,2,0,0.0
7,2,1,0,0.0
7,3,3,1,1.0
7,4,2,1,1.0
7,5,0,1,0.0
7,6,3,1,0.0
7,7,1,1,1.0
7,8,1,1,1.0
7,9,2,1,0.0
7,10,3,0,1.0
7,11,3,0,1.0
7,12,2,1,0.0
7,13,0,0,0.0
7,14,0,1,0.0
7,15,0,0,0.0
7,16,2,1,0.0
7,17,3,1,1.0
7,18,3,0,1.0
7,19,2,1,0.0
7,20,0,1,0.0
7,21,1,1,0.0
7,22,3,0,1.0
7,23,1,1,1.0
7,24,0,1,0.0
7,25,0,0,1.0
7,26,1,1,1.0
7,27,1,1,1.0
7,28,0,0,1.0
7,29,2,0,1.0
7,30,2,0,1.0
7,31,3,0,1.0
7,32,1,1,0.0
7,33,2,0,1.0
7,34,3,0,1.0
7,35,0,0,1.0
7,36,3,0,1.0
7,37,2,0,1.0
7,38,0,0,1.0
7,39,0,0,0.0
7,40,1,1,1.0
7,41,1,1,0.0
7,42,2,0,1.0
7,43,2,0,1.0
7,44,0,0,0.0
7,45,3,0,0.0
7,46,3,0,1.0
7,47,1,1,1.0
7,48,3,0,0.0
7,49,0,0,0.0
7,50,3,0,1.0
7,51,0,0,0.0
7,52,0,0,0.0
7,53,2,0,1.0
7,54,2,0,1.0
7,55,2,0,1.0
7,56,1,1,1.0
7,57,1,1,0.0
7,58,1,1,1.0
7,59,3,0,1.0
7,60,3,0,1.0
7,61,0,0,0.0
7,62,1,1,1.0
7,63,2,0,1.0
7,64,3,0,1.0
7,65,1,1,1.0
7,66,1,1,1.0
7,67,2,0,1.0
7,68,2,0,1.0
7,69,1,1,1.0
7,70,3,0,0.0
7,71,2,0,1.0
7,72,0,1,0.0
7,73,1,1,0.0
7,74,3,0,1.0
7,75,2,0,1.0
7,76,0,1,0.0
7,77,0,0,1.0
7,78,0,1,0.0
7,79,3,0,0.0
7,80,1,1,1.0
7,81,3,0,1.0
7,82,3,0,1.0
7,83,2,0,0.0
7,84,3,0,1.0
7,85,2,0,1.0
7,86,1,1,1.0
7,87,2,0,1.0
7,88,0,0,1.0
7,89,0,0,0.0
7,90,3,0,1.0
7,91,0,0,0.0
7,92,1,1,1.0
7,93,2,0,1.0
7,94,1,1,0.0
7,95,0,0,0.0
8,0,3,1,1.0
8,1,0,1,0.0
8,2,2,0,1.0
8,3,1,0,0.0
8,4,1,1,1.0
8,5,0,0,0.0
8,6,3,1,1.0
8,7,3,1,1.0
8,8,3,1,0.0
8,9,1,1,1.0
8,10,0,1,0.0
8,11,2,0,1.0
8,12,2,0,1.0
8,13,0,0,1.0
8,14,1,1,1.0
8,15,2,0,1.0
8,16,0,0,0.0
8,17,2,0,1.0
8,18,0,0,1.0
8,19,2,0,0.0
8,20,1,1,1.0
8,21,1,1,1.0
8,22,1,1,0.0
8,23,3,1,1.0
8,24,0,0,0.0
8,25,3,1,1.0
8,26,3,1,0.0
8,27,3,1,1.0
8,28,2,0,0.0
8,29,0,0,0.0
8,30,2,0,1.0
8,31,1,1,1.0
8,32,3,1,1.0
8,33,3,1,1.0
8,34,0,0,0.0
8,35,2,0,1.0
8,36,2,0,1.0
8,37,0,1,0.0
8,38,2,0,1.0
8,39,1,1,1.0
8,40,1,1,1.0
8,41,1,1,1.0
8,42,3,1,0.0
8,43,0,1,0.0
8,44,1,1,0.0
8,45,3,1,1.0
8,46,0,0,1.0
8,47,2,0,0.0
8,48,0,0,0.0
8,49,3,1,1.0
8,50,0,0,0.0
8,51,1,1,1.0
8,52,1,1,0.0
8,53,1,1,0.0
8,54,2,0,1.0
8,55,0,1,0.0
8,56,0,1,0.0
8,57,2,0,1.0
8,58,1,1,0.0
8,59,2,0,1.0
8,60,3,1,1.0
8,61,2,0,1.0
8,62,3,1,1.0
8,63,3,1,1.0
8,64,0,1,1.0
8,65,1,1,1.0
8,66,2,0,1.0
8,67,1,1,1.0
8,68,2,0,0.0
8,69,0,1,1.0
8,70,3,1,1.0
8,71,0,0,0.0
8,72,3,1,0.0
8,73,3,1,0.0
8,74,2,0,0.0
8,75,1,1,1.0
8,76,3,1,1.0
8,77,1,1,1.0
8,78,2,0,1.0
8,79,0,1,1.0
8,80,2,0,1.0
8,81,2,0,0.0
8,82,1,1,1.0
8,83,3,1,1.0
8,84,0,1,0.0
8,85,0,1,0.0
8,86,1,1,1.0
8,87,3,1,1.0
8,88,2,0,1.0
8,89,3,1,1.0
8,90,2,0,1.0
8,91,3,1,1.0
8,92,0,1,0.0
8,93,0,1,0.0
8,94,1,1,0.0
8,95,1,1,1.0
9,0,0,1,1.0
9,1,3,0,1.0
9,2,0,1,1.0
9,3,3,0,1.0
9,4,1,0,0.0
9,5,0,1,1.0
9,6,0,1,0.0
9,7,1,1,1.0
9,8,2,0,1.0
9,9,2,0,1.0
9,10,3,0,1.0
9,11,2,0,1.0
9,12,3,0,1.0
9,13,2,0,0.0
9,14,1,1,0.0
9,15,1,1,1.0
9,16,2,0,0.0
9,17,1,1,0.0
9,18,3,0,1.0
9,19,1,1,1.0
9,20,0,1,0.0
9,21,2,0,1.0
9,22,2,0,0.0
9,23,1,1,0.0
9,24,0,1,0.0
9,25,3,0,1.0
9,26,0,0,1.0
9,27,3,0,1.0
9,28,0,1,1.0
9,29,1,1,0.0
9,30,2,1,0.0
9,31,3,0,0.0
9,32,1,1,1.0
9,33,1,1,1.0
9,34,3,0,1.0
9,35,0,1,0.0
9,36,2,0,1.0
9,37,0,1,0.0
9,38,2,0,0.0
9,39,0,1,0.0
9,40,2,0,1.0
9,41,1,1,1.0
9,42,3,0,0.0
9,43,2,0,1.0
9,44,3,0,1.0
9,45,3,0,1.0
9,46,1,1,1.0
9,47,0,0,0.0
9,48,3,0,1.0
9,49,1,1,0.0
9,50,3,0,1.0
9,51,1,1,1.0
9,52,3,0,0.0
9,53,1,1,0.0
9,54,1,1,0.0
9,55,2,0,0.0
9,56,0,1,0.0
9,57,0,0,0.0
9,58,0,1,0.0
9,59,0,1,0.0
9,60,2,0,1.0
9,61,3,0,0.0
9,62,2,0,0.0
9,63,2,0,1.0
9,64,2,0,1.0
9,65,3,0,1.0
9,66,1,1,0.0
9,67,1,1,1.0
9,68,0,1,1.0
9,69,0,1,0.0
9,70,0,0,0.0
9,71,2,0,1.0
9,72,1,1,1.0
9,73,3,0,0.0
9,74,3,0,1.0
9,75,0,1,0.0
9,76,3,0,1.0
9,77,2,0,1.0
9,78,1,1,1.0
9,79,2,0,0.0
9,80,0,1,0.0
9,81,1,1,1.0
9,82,2,0,1.0
9,83,3,0,0.0
9,84,3,0,1.0
9,85,2,0,0.0
9,86,0,1,0.0
9,87,3,0,1.0
9,88,0,0,0.0
9,89,1,1,1.0
9,90,1,1,0.0
9,91,2,0,1.0
9,92,2,0,1.0
9,93,1,1,1.0
9,94,0,1,0.0
9,95,3,0,1.0
10,0,0,1,0.0
10,1,3,0,1.0
10,2,1,0,0.0
10,3,1,1,1.0
10,4,3,0,1.0
10,5,0,0,0.0
10,6,2,0,1.0
10,7,1,1,1.0
10,8,0,0,0.0
10,9,0,1,0.0
10,10,2,0,1.0
10,11,2,0,1.0
10,12,1,1,1.0
10,13,3,0,0.0
10,14,3,1,1.0
10,15,2,0,1.0
10,16,1,1,1.0
10,17,1,1,1.0
10,18,1,1,1.0
10,19,3,1,1.0
10,20,2,0,0.0
10,21,0,1,0.0
10,22,3,0,1.0
10,23,2,0,1.0
10,24,0,0,1.0
10,25,3,0,0.0
10,26,0,0,1.0
10,27,1,1,1.0
10,28,3,1,1.0
10,29,2,0,1.0
10,30,2,0,1.0
10,31,0,0,0.0
10,32,0,0,0.0
10,33,1,1,1.0
10,34,1,1,0.0
10,35,0,0,1.0
10,36,0,0,1.0
10,37,2,0,1.0
10,38,2,0,1.0
10,39,2,0,1.0
10,40,2,0,1.0
10,41,3,1,1.0
10,42,1,1,1.0
10,43,1,1,1.0
10,44,3,1,1.0
10,45,0,0,0.0
10,46,3,1,1.0
10,47,3,1,1.0
10,48,0,0,0.0
10,49,3,1,1.0
10,50,0,1,1.0
10,51,0,1,0.0
10,52,1,1,1.0
10,53,3,1,1.0
10,54,2,0,1.0
10,55,1,1,1.0
10,56,2,0,1.0
10,57,2,0,1.0
10,58,0,1,0.0
10,59,3,1,0.0
10,60,1,1,1.0
10,61,3,1,1.0
10,62,1,1,1.0
10,63,2,0,1.0
10,64,2,0,1.0
10,65,2,0,0.0
10,66,3,1,0.0
10,67,2,0,0.0
10,68,3,1,1.0
10,69,2,0,1.0
10,70,1,1,1.0
10,71,0,0,1.0
10,72,0,0,0.0
10,73,3,1,0.0
10,74,1,1,0.0
10,75,0,0,0.0
10,76,1,1,1.0
10,77,3,1,1.0
10,78,0,0,0.0
10,79,1,1,0.0
10,80,2,0,0.0
10,81,0,1,1.0
10,82,0,1,0.0
10,83,1,1,1.0
10,84,2,0,1.0
10,85,0,1,0.0
10,86,1,1,1.0
10,87,3,1,1.0
10,88,0,1,0.0
10,89,2,0,0.0
10,90,3,1,0.0
10,91,1,1,1.0
10,92,3,1,1.0
10,93,1,1,0.0
10,94,2,0,1.0
10,95,3,1,1.0
11,0,2,1,0.0
11,1,3,0,1.0
11,2,1,0,1.0
11,3,0,0,0.0
11,4,0,1,0.0
11,5,0,0,0.0
11,6,0,0,0.0
11,7,3,0,1.0
11,8,1,0,0.0
11,9,1,0,0.0
11,10,3,0,1.0
11,11,3,0,1.0
11,12,2,0,1.0
11,13,1,1,1.0
11,14,2,0,1.0
11,15,2,0,0.0
11,16,0,1,0.0
11,17,3,0,1.0
11,18,2,0,1.0
11,19,3,0,1.0
11,20,1,1,1.0
11,21,1,1,1.0
11,22,0,1,1.0
11,23,0,1,0.0
11,24,3,0,1.0
11,25,0,1,0.0
11,26,2,0,1.0
11,27,3,0,1.0
11,28,2,0,1.0
11,29,1,1,1.0
11,30,1,1,1.0
11,31,2,0,1.0
11,32,3,0,1.0
11,33,1,1,1.0
11,34,2,0,1.0
11,35,3,0,1.0
11,36,2,0,1.0
11,37,0,1,0.0
11,38,3,0,1.0
11,39,1,1,1.0
11,40,3,0,0.0
11,41,0,1,0.0
11,42,1,1,1.0
11,43,1,1,1.0
11,44,0,1,1.0
11,45,2,0,1.0
11,46,2,0,1.0
11,47,0,1,1.0
11,48,2,0,0.0
11,49,1,1,0.0
11,50,1,1,1.0
11,51,2,0,1.0
11,52,0,1,1.0
11,53,2,0,1.0
11,54,0,1,0.0
11,55,3,0,1.0
11,56,1,1,0.0
11,57,3,0,0.0
11,58,3,0,1.0
11,59,2,0,1.0
11,60,3,0,1.0
11,61,0,1,0.0
11,62,1,1,1.0
11,63,0,1,1.0
11,64,1,1,1.0
11,65,1,1,1.0
11,66,2,0,1.0
11,67,0,1,0.0
11,68,3,0,0.0
11,69,2,0,0.0
11,70,0,1,0.0
11,71,0,1,0.0
11,72,1,1,1.0
11,73,1,1,1.0
11,74,3,0,1.0
11,75,2,0,1.0
11,76,0,1,0.0
11,77,2,0,1.0
11,78,3,0,1.0
11,79,3,0,1.0
11,80,3,0,1.0
11,81,1,1,1.0
11,82,3,0,1.0
11,83,0,1,0.0
11,84,1,1,0.0
11,85,2,0,1.0
11,86,2,0,1.0
11,87,2,0,1.0
11,88,0,1,0.0
11,89,1,1,1.0
11,90,0,0,0.0
11,91,3,0,0.0
11,92,3,0,1.0
11,93,0,1,0.0
11,94,1,1,0.0
11,95,2,0,1.0
12,0,3,1,0.0
12,1,0,0,0.0
12,2,0,1,0.0
12,3,2,0,1.0
12,4,3,0,0.0
12,5,3,1,1.0
12,6,1,0,0.0
12,7,1,1,1.0
12,8,1,1,1.0
12,9,1,1,1.0
12,10,3,1,1.0
12,11,0,1,0.0
