trial,task,mean0,mean1,reward0,reward1,choice,reward,run
28,2,0.75,0.25,1.0,0.0,0,1.0,1
29,2,0.25,0.75,1.0,0.0,1,0.0,1
29,2,0.25,0.75,1.0,0.0,1,0.0,1
30,2,0.25,0.75,0.0,1.0,0,0.0,1
30,3,0.25,0.75,0.0,1.0,0,0.0,1
31,3,0.75,0.25,1.0,1.0,1,1.0,1
31,2,0.75,0.25,1.0,1.0,1,1.0,1
32,2,0.25,0.75,0.0,1.0,1,1.0,1
32,1,0.25,0.75,0.0,1.0,1,1.0,1
33,1,0.25,0.25,0.0,1.0,1,1.0,1
33,3,0.25,0.25,0.0,1.0,1,1.0,1
34,3,0.75,0.25,0.0,0.0,1,0.0,1
34,3,0.75,0.25,0.0,0.0,1,0.0,1
35,3,0.75,0.25,1.0,0.0,0,1.0,1
35,1,0.75,0.25,1.0,0.0,0,1.0,1
36,1,0.25,0.25,0.0,0.0,1,0.0,1
36,4,0.25,0.25,0.0,0.0,1,0.0,1
37,4,0.75,0.75,1.0,0.0,0,1.0,1
37,1,0.75,0.75,1.0,0.0,0,1.0,1
38,1,0.25,0.25,0.0,1.0,1,1.0,1
38,3,0.25,0.25,0.0,1.0,1,1.0,1
39,3,0.75,0.25,1.0,0.0,1,0.0,1
39,1,0.75,0.25,1.0,0.0,1,0.0,1
40,1,0.25,0.25,0.0,0.0,1,0.0,1
40,1,0.25,0.25,0.0,0.0,1,0.0,1
41,1,0.25,0.25,0.0,0.0,0,0.0,1
41,3,0.25,0.25,0.0,0.0,0,0.0,1
42,3,0.75,0.25,1.0,0.0,1,0.0,1
42,2,0.75,0.25,1.0,0.0,1,0.0,1
43,2,0.25,0.75,1.0,1.0,1,1.0,1
43,2,0.25,0.75,1.0,1.0,1,1.0,1
44,2,0.25,0.75,0.0,1.0,1,1.0,1
44,4,0.25,0.75,0.0,1.0,1,1.0,1
45,4,0.75,0.75,1.0,1.0,0,1.0,1
45,3,0.75,0.75,1.0,1.0,0,1.0,1
46,3,0.75,0.25,0.0,0.0,1,0.0,1
46,3,0.75,0.25,0.0,0.0,1,0.0,1
47,3,0.75,0.25,1.0,0.0,0,1.0,1
47,2,0.75,0.25,1.0,0.0,0,1.0,1
48,2,0.25,0.75,0.0,1.0,1,1.0,1
48,2,0.25,0.75,0.0,1.0,1,1.0,1
49,2,0.25,0.75,0.0,1.0,1,1.0,1
49,4,0.25,0.75,0.0,1.0,1,1.0,1
50,4,0.75,0.75,0.0,1.0,0,0.0,1
50,4,0.75,0.75,0.0,1.0,0,0.0,1
51,4,0.75,0.75,1.0,0.0,0,1.0,1
51,3,0.75,0.75,1.0,0.0,0,1.0,1
52,3,0.75,0.25,1.0,0.0,0,1.0,1
52,2,0.75,0.25,1.0,0.0,0,1.0,1
53,2,0.25,0.75,0.0,0.0,1,0.0,1
53,1,0.25,0.75,0.0,0.0,1,0.0,1
54,1,0.25,0.25,0.0,0.0,1,0.0,1
54,2,0.25,0.25,0.0,0.0,1,0.0,1
55,2,0.25,0.75,0.0,1.0,1,1.0,1
55,1,0.25,0.75,0.0,1.0,1,1.0,1
56,1,0.25,0.25,0.0,0.0,1,0.0,1
56,2,0.25,0.25,0.0,0.0,1,0.0,1
57,2,0.25,0.75,0.0,0.0,1,0.0,1
57,4,0.25,0.75,0.0,0.0,1,0.0,1
58,4,0.75,0.75,1.0,1.0,0,1.0,1
58,4,0.75,0.75,1.0,1.0,0,1.0,1
59,4,0.75,0.75,1.0,1.0,0,1.0,1
59,1,0.75,0.75,1.0,1.0,0,1.0,1
60,1,0.25,0.25,0.0,0.0,1,0.0,1
60,3,0.25,0.25,0.0,0.0,1,0.0,1
61,3,0.75,0.25,1.0,0.0,0,1.0,1
61,2,0.75,0.25,1.0,0.0,0,1.0,1
62,2,0.25,0.75,0.0,1.0,1,1.0,1
62,3,0.25,0.75,0.0,1.0,1,1.0,1
63,3,0.75,0.25,1.0,1.0,0,1.0,1
63,1,0.75,0.25,1.0,1.0,0,1.0,1
64,1,0.25,0.25,1.0,0.0,1,0.0,1
64,2,0.25,0.25,1.0,0.0,1,0.0,1
65,2,0.25,0.75,0.0,1.0,1,1.0,1
65,4,0.25,0.75,0.0,1.0,1,1.0,1
66,4,0.75,0.75,1.0,1.0,1,1.0,1
66,1,0.75,0.75,1.0,1.0,1,1.0,1
67,1,0.25,0.25,0.0,1.0,1,1.0,1
67,1,0.25,0.25,0.0,1.0,1,1.0,1
68,1,0.25,0.25,0.0,1.0,1,1.0,1
68,1,0.25,0.25,0.0,1.0,1,1.0,1
69,1,0.25,0.25,1.0,1.0,1,1.0,1
69,1,0.25,0.25,1.0,1.0,1,1.0,1
70,1,0.25,0.25,0.0,1.0,1,1.0,1
70,1,0.25,0.25,0.0,1.0,1,1.0,1
71,1,0.25,0.25,1.0,0.0,1,0.0,1
71,4,0.25,0.25,1.0,0.0,1,0.0,1
72,4,0.75,0.75,0.0,0.0,0,0.0,1
72,3,0.75,0.75,0.0,0.0,0,0.0,1
73,3,0.75,0.25,1.0,0.0,0,1.0,1
73,4,0.75,0.25,1.0,0.0,0,1.0,1
74,4,0.75,0.75,1.0,1.0,0,1.0,1
74,3,0.75,0.75,1.0,1.0,0,1.0,1
75,3,0.75,0.25,1.0,0.0,1,0.0,1
75,1,0.75,0.25,1.0,0.0,1,0.0,1
76,1,0.25,0.25,1.0,0.0,1,0.0,1
76,4,0.25,0.25,1.0,0.0,1,0.0,1
77,4,0.75,0.75,1.0,0.0,0,1.0,1
77,2,0.75,0.75,1.0,0.0,0,1.0,1
78,2,0.25,0.75,0.0,1.0,1,1.0,1
78,4,0.25,0.75,0.0,1.0,1,1.0,1
79,4,0.75,0.75,1.0,0.0,0,1.0,1
79,3,0.75,0.75,1.0,0.0,0,1.0,1
80,3,0.75,0.25,1.0,0.0,0,1.0,1
80,2,0.75,0.25,1.0,0.0,0,1.0,1
81,2,0.25,0.75,1.0,1.0,1,1.0,1
81,4,0.25,0.75,1.0,1.0,1,1.0,1
82,4,0.75,0.75,1.0,1.0,1,1.0,1
82,3,0.75,0.75,1.0,1.0,1,1.0,1
83,3,0.75,0.25,1.0,0.0,0,1.0,1
83,1,0.75,0.25,1.0,0.0,0,1.0,1
84,1,0.25,0.25,0.0,0.0,1,0.0,1
84,2,0.25,0.25,0.0,0.0,1,0.0,1
85,2,0.25,0.75,0.0,1.0,1,1.0,1
85,4,0.25,0.75,0.0,1.0,1,1.0,1
86,4,0.75,0.75,1.0,1.0,0,1.0,1
86,2,0.75,0.75,1.0,1.0,0,1.0,1
87,2,0.25,0.75,0.0,0.0,1,0.0,1
87,1,0.25,0.75,0.0,0.0,1,0.0,1
88,1,0.25,0.25,0.0,0.0,1,0.0,1
88,4,0.25,0.25,0.0,0.0,1,0.0,1
89,4,0.75,0.75,1.0,1.0,0,1.0,1
89,4,0.75,0.75,1.0,1.0,0,1.0,1
90,4,0.75,0.75,1.0,1.0,1,1.0,1
90,4,0.75,0.75,1.0,1.0,1,1.0,1
91,4,0.75,0.75,1.0,1.0,1,1.0,1
91,4,0.75,0.75,1.0,1.0,1,1.0,1
92,4,0.75,0.75,1.0,1.0,1,1.0,1
92,3,0.75,0.75,1.0,1.0,1,1.0,1
93,3,0.75,0.25,1.0,0.0,0,1.0,1
93,3,0.75,0.25,1.0,0.0,0,1.0,1
94,3,0.75,0.25,1.0,0.0,0,1.0,1
94,3,0.75,0.25,1.0,0.0,0,1.0,1
95,3,0.75,0.25,1.0,0.0,1,0.0,1
95,3,0.75,0.25,1.0,0.0,1,0.0,1
0,4,0.75,0.75,1.0,1.0,0,1.0,2
0,1,0.75,0.75,1.0,1.0,0,1.0,2
1,1,0.25,0.25,1.0,0.0,0,1.0,2
1,4,0.25,0.25,1.0,0.0,0,1.0,2
2,4,0.75,0.75,1.0,1.0,0,1.0,2
2,1,0.75,0.75,1.0,1.0,0,1.0,2
3,1,0.25,0.25,1.0,0.0,0,1.0,2
3,2,0.25,0.25,1.0,0.0,0,1.0,2
4,2,0.25,0.75,0.0,1.0,1,1.0,2
4,4,0.25,0.75,0.0,1.0,1,1.0,2
5,4,0.75,0.75,0.0,1.0,0,0.0,2
5,2,0.75,0.75,0.0,1.0,0,0.0,2
6,2,0.25,0.75,1.0,1.0,1,1.0,2
6,3,0.25,0.75,1.0,1.0,1,1.0,2
7,3,0.75,0.25,1.0,0.0,1,0.0,2
7,3,0.75,0.25,1.0,0.0,1,0.0,2
8,3,0.75,0.25,0.0,0.0,1,0.0,2
8,1,0.75,0.25,0.0,0.0,1,0.0,2
9,1,0.25,0.25,0.0,1.0,0,0.0,2
9,2,0.25,0.25,0.0,1.0,0,0.0,2
10,2,0.25,0.75,0.0,1.0,0,0.0,2
10,1,0.25,0.75,0.0,1.0,0,0.0,2
11,1,0.25,0.25,0.0,0.0,0,0.0,2
11,1,0.25,0.25,0.0,0.0,0,0.0,2
12,1,0.25,0.25,0.0,0.0,0,0.0,2
12,1,0.25,0.25,0.0,0.0,0,0.0,2
13,1,0.25,0.25,0.0,1.0,0,0.0,2
13,2,0.25,0.25,0.0,1.0,0,0.0,2
14,2,0.25,0.75,0.0,0.0,0,0.0,2
14,4,0.25,0.75,0.0,0.0,0,0.0,2
15,4,0.75,0.75,1.0,1.0,0,1.0,2
15,1,0.75,0.75,1.0,1.0,0,1.0,2
16,1,0.25,0.25,0.0,0.0,0,0.0,2
16,1,0.25,0.25,0.0,0.0,0,0.0,2
17,1,0.25,0.25,0.0,1.0,1,1.0,2
17,4,0.25,0.25,0.0,1.0,1,1.0,2
18,4,0.75,0.75,1.0,1.0,1,1.0,2
18,3,0.75,0.75,1.0,1.0,1,1.0,2
19,3,0.75,0.25,1.0,1.0,1,1.0,2
19,3,0.75,0.25,1.0,1.0,1,1.0,2
20,3,0.75,0.25,1.0,0.0,0,1.0,2
20,2,0.75,0.25,1.0,0.0,0,1.0,2
21,2,0.25,0.75,1.0,0.0,1,0.0,2
21,2,0.25,0.75,1.0,0.0,1,0.0,2
22,2,0.25,0.75,0.0,0.0,1,0.0,2
22,4,0.25,0.75,0.0,0.0,1,0.0,2
23,4,0.75,0.75,0.0,1.0,1,1.0,2
23,3,0.75,0.75,0.0,1.0,1,1.0,2
24,3,0.75,0.25,1.0,0.0,0,1.0,2
24,3,0.75,0.25,1.0,0.0,0,1.0,2
25,3,0.75,0.25,1.0,1.0,0,1.0,2
25,4,0.75,0.25,1.0,1.0,0,1.0,2
26,4,0.75,0.75,1.0,1.0,1,1.0,2
26,3,0.75,0.75,1.0,1.0,1,1.0,2
27,3,0.75,0.25,1.0,0.0,0,1.0,2
27,4,0.75,0.25,1.0,0.0,0,1.0,2
28,4,0.75,0.75,0.0,1.0,1,1.0,2
28,3,0.75,0.75,0.0,1.0,1,1.0,2
29,3,0.75,0.25,1.0,0.0,0,1.0,2
29,3,0.75,0.25,1.0,0.0,0,1.0,2
30,3,0.75,0.25,1.0,0.0,1,0.0,2
30,3,0.75,0.25,1.0,0.0,1,0.0,2
31,3,0.75,0.25,1.0,0.0,0,1.0,2
31,1,0.75,0.25,1.0,0.0,0,1.0,2
32,1,0.25,0.25,0.0,0.0,0,0.0,2
32,1,0.25,0.25,0.0,0.0,0,0.0,2
33,1,0.25,0.25,1.0,0.0,1,0.0,2
33,3,0.25,0.25,1.0,0.0,1,0.0,2
34,3,0.75,0.25,1.0,0.0,0,1.0,2
34,4,0.75,0.25,1.0,0.0,0,1.0,2
35,4,0.75,0.75,1.0,1.0,1,1.0,2
35,1,0.75,0.75,1.0,1.0,1,1.0,2
36,1,0.25,0.25,0.0,0.0,0,0.0,2
36,2,0.25,0.25,0.0,0.0,0,0.0,2
37,2,0.25,0.75,0.0,1.0,1,1.0,2
37,2,0.25,0.75,0.0,1.0,1,1.0,2
38,2,0.25,0.75,0.0,1.0,0,0.0,2
38,2,0.25,0.75,0.0,1.0,0,0.0,2
39,2,0.25,0.75,0.0,1.0,1,1.0,2
39,3,0.25,0.75,0.0,1.0,1,1.0,2
40,3,0.75,0.25,1.0,1.0,0,1.0,2
40,3,0.75,0.25,1.0,1.0,0,1.0,2
41,3,0.75,0.25,1.0,0.0,0,1.0,2
41,4,0.75,0.25,1.0,0.0,0,1.0,2
42,4,0.75,0.75,1.0,1.0,1,1.0,2
42,3,0.75,0.75,1.0,1.0,1,1.0,2
43,3,0.75,0.25,1.0,1.0,0,1.0,2
43,1,0.75,0.25,1.0,1.0,0,1.0,2
44,1,0.25,0.25,0.0,0.0,1,0.0,2
44,4,0.25,0.25,0.0,0.0,1,0.0,2
45,4,0.75,0.75,0.0,1.0,1,1.0,2
45,3,0.75,0.75,0.0,1.0,1,1.0,2
46,3,0.75,0.25,1.0,0.0,0,1.0,2
46,1,0.75,0.25,1.0,0.0,0,1.0,2
47,1,0.25,0.25,1.0,0.0,0,1.0,2
47,3,0.25,0.25,1.0,0.0,0,1.0,2
48,3,0.75,0.25,1.0,0.0,1,0.0,2
48,4,0.75,0.25,1.0,0.0,1,0.0,2
49,4,0.75,0.75,1.0,0.0,1,0.0,2
49,1,0.75,0.75,1.0,0.0,1,0.0,2
50,1,0.25,0.25,0.0,0.0,0,0.0,2
50,2,0.25,0.25,0.0,0.0,0,0.0,2
51,2,0.25,0.75,0.0,1.0,1,1.0,2
51,4,0.25,0.75,0.0,1.0,1,1.0,2
52,4,0.75,0.75,1.0,0.0,0,1.0,2
52,2,0.75,0.75,1.0,0.0,0,1.0,2
53,2,0.25,0.75,0.0,1.0,0,0.0,2
53,1,0.25,0.75,0.0,1.0,0,0.0,2
54,1,0.25,0.25,1.0,0.0,0,1.0,2
54,4,0.25,0.25,1.0,0.0,0,1.0,2
55,4,0.75,0.75,1.0,1.0,1,1.0,2
55,2,0.75,0.75,1.0,1.0,1,1.0,2
56,2,0.25,0.75,0.0,1.0,0,0.0,2
