engine,run,performance_score1,performance_score1_name,behaviour_score1,behaviour_score1_name,behaviour_score2,behaviour_score2_name,behaviour_score3,behaviour_score3_name,behaviour_score4,behaviour_score4_name
llama_13,19,0.5208333333333334,mean_reward,0.9077657455201604,learning_rate,0.218288404543396,optimism_bias,0.8387657455201605,difference to optimal LR,0.046288404543396,difference to optimal optimism bias
llama_13,20,0.6145833333333334,mean_reward,0.0021404129503057,learning_rate,0.1926774121792939,optimism_bias,0.0668595870496943,difference to optimal LR,0.0206774121792939,difference to optimal optimism bias
llama_13,21,0.5208333333333334,mean_reward,5.559263838402799e-05,learning_rate,0.9490045068452724,optimism_bias,0.0689444073616159,difference to optimal LR,0.7770045068452722,difference to optimal optimism bias
llama_13,22,0.4583333333333333,mean_reward,5.52246217644381e-07,learning_rate,0.9136621939168212,optimism_bias,0.0689994477537823,difference to optimal LR,0.7416621939168213,difference to optimal optimism bias
llama_13,23,0.5729166666666666,mean_reward,0.0011506368679843,learning_rate,0.052312253043282,optimism_bias,0.0678493631320156,difference to optimal LR,0.1196877469567179,difference to optimal optimism bias
llama_13,24,0.5208333333333334,mean_reward,0.0004009127693603,learning_rate,0.0261487242829224,optimism_bias,0.0685990872306396,difference to optimal LR,0.1458512757170775,difference to optimal optimism bias
llama_13,25,0.4375,mean_reward,7.315594249409937e-07,learning_rate,0.6065444751398055,optimism_bias,0.068999268440575,difference to optimal LR,0.4345444751398055,difference to optimal optimism bias
llama_13,26,0.5,mean_reward,3.1030435260783714e-05,learning_rate,0.5400005509501324,optimism_bias,0.0689689695647392,difference to optimal LR,0.3680005509501324,difference to optimal optimism bias
llama_13,27,0.6145833333333334,mean_reward,1.0,learning_rate,0.563129655326533,optimism_bias,0.931,difference to optimal LR,0.391129655326533,difference to optimal optimism bias
llama_13,28,0.4479166666666667,mean_reward,0.0001125538131732,learning_rate,0.4214202343057441,optimism_bias,0.0688874461868268,difference to optimal LR,0.2494202343057441,difference to optimal optimism bias
llama_13,29,0.4791666666666667,mean_reward,0.4050895385117907,learning_rate,-0.1457144595276276,optimism_bias,0.3360895385117907,difference to optimal LR,0.3177144595276276,difference to optimal optimism bias
llama_13,30,0.5833333333333334,mean_reward,0.0018812046024819,learning_rate,-0.3864680742843073,optimism_bias,0.067118795397518,difference to optimal LR,0.5584680742843073,difference to optimal optimism bias
llama_13,31,0.4895833333333333,mean_reward,4.762687473763737e-06,learning_rate,-0.252591562787791,optimism_bias,0.0689952373125262,difference to optimal LR,0.424591562787791,difference to optimal optimism bias
llama_13,32,0.5416666666666666,mean_reward,0.0093111405922309,learning_rate,0.2371885175029328,optimism_bias,0.059688859407769,difference to optimal LR,0.0651885175029328,difference to optimal optimism bias
llama_13,33,0.5520833333333334,mean_reward,1.0,learning_rate,0.0,optimism_bias,0.931,difference to optimal LR,0.172,difference to optimal optimism bias
llama_13,34,0.5520833333333334,mean_reward,0.6304564246768213,learning_rate,0.679573646693011,optimism_bias,0.5614564246768212,difference to optimal LR,0.507573646693011,difference to optimal optimism bias
llama_13,35,0.5833333333333334,mean_reward,0.9656012516735688,learning_rate,0.7636704304529245,optimism_bias,0.8966012516735686,difference to optimal LR,0.5916704304529246,difference to optimal optimism bias
llama_13,36,0.4895833333333333,mean_reward,0.6931066531849271,learning_rate,0.3791037926070819,optimism_bias,0.6241066531849271,difference to optimal LR,0.2071037926070819,difference to optimal optimism bias
llama_13,37,0.5729166666666666,mean_reward,0.3499590607788994,learning_rate,0.2072144908250229,optimism_bias,0.2809590607788993,difference to optimal LR,0.0352144908250229,difference to optimal optimism bias
llama_13,38,0.4479166666666667,mean_reward,0.0,learning_rate,-1.0,optimism_bias,0.069,difference to optimal LR,1.172,difference to optimal optimism bias
llama_13,39,0.3541666666666667,mean_reward,1.0,learning_rate,1.0,optimism_bias,0.931,difference to optimal LR,0.8280000000000001,difference to optimal optimism bias
llama_13,40,0.4479166666666667,mean_reward,0.8979704229810113,learning_rate,0.6007118432221549,optimism_bias,0.8289704229810113,difference to optimal LR,0.4287118432221549,difference to optimal optimism bias
llama_13,41,0.4479166666666667,mean_reward,0.9988512543227964,learning_rate,0.4293873110670177,optimism_bias,0.9298512543227966,difference to optimal LR,0.2573873110670177,difference to optimal optimism bias
llama_13,42,0.5104166666666666,mean_reward,0.0001041036344147,learning_rate,1.0,optimism_bias,0.0688958963655852,difference to optimal LR,0.8280000000000001,difference to optimal optimism bias
llama_13,43,0.46875,mean_reward,1.0,learning_rate,0.3125506616867351,optimism_bias,0.931,difference to optimal LR,0.1405506616867351,difference to optimal optimism bias
llama_13,44,0.5416666666666666,mean_reward,0.0002787927815004,learning_rate,0.4662422410156095,optimism_bias,0.0687212072184995,difference to optimal LR,0.2942422410156095,difference to optimal optimism bias
llama_13,45,0.5729166666666666,mean_reward,0.9999996036245142,learning_rate,-0.8673342854901267,optimism_bias,0.9309996036245144,difference to optimal LR,1.0393342854901266,difference to optimal optimism bias
llama_13,46,0.5625,mean_reward,3.4369370744686257e-06,learning_rate,0.3791165769265862,optimism_bias,0.0689965630629255,difference to optimal LR,0.2071165769265862,difference to optimal optimism bias
llama_13,47,0.5,mean_reward,0.1108234054659143,learning_rate,1.0,optimism_bias,0.0418234054659143,difference to optimal LR,0.8280000000000001,difference to optimal optimism bias
llama_13,48,0.5208333333333334,mean_reward,0.0063347167749392,learning_rate,1.0,optimism_bias,0.0626652832250607,difference to optimal LR,0.8280000000000001,difference to optimal optimism bias
llama_13,49,0.5625,mean_reward,4.83598211049556e-05,learning_rate,0.9468809949379284,optimism_bias,0.068951640178895,difference to optimal LR,0.7748809949379285,difference to optimal optimism bias
llama_13,50,0.53125,mean_reward,0.0058083647657503,learning_rate,0.0008965987225369,optimism_bias,0.0631916352342496,difference to optimal LR,0.171103401277463,difference to optimal optimism bias
llama_13,51,0.5208333333333334,mean_reward,2.935743967251297e-05,learning_rate,0.1875662158320338,optimism_bias,0.0689706425603274,difference to optimal LR,0.0155662158320338,difference to optimal optimism bias
llama_13,52,0.625,mean_reward,0.9998764383881632,learning_rate,0.034456516974113,optimism_bias,0.9308764383881633,difference to optimal LR,0.1375434830258869,difference to optimal optimism bias
llama_13,53,0.4479166666666667,mean_reward,0.0004111943811697,learning_rate,1.0,optimism_bias,0.0685888056188302,difference to optimal LR,0.8280000000000001,difference to optimal optimism bias
llama_13,54,0.5208333333333334,mean_reward,0.0001636900813044,learning_rate,0.3593523213179195,optimism_bias,0.0688363099186955,difference to optimal LR,0.1873523213179195,difference to optimal optimism bias
llama_13,55,0.5520833333333334,mean_reward,0.998752252451909,learning_rate,0.7990930565517324,optimism_bias,0.9297522524519092,difference to optimal LR,0.6270930565517323,difference to optimal optimism bias
llama_13,56,0.5520833333333334,mean_reward,0.8762939281078294,learning_rate,1.0,optimism_bias,0.8072939281078293,difference to optimal LR,0.8280000000000001,difference to optimal optimism bias
llama_13,57,0.4583333333333333,mean_reward,0.9999750643320504,learning_rate,0.3074822650524974,optimism_bias,0.9309750643320502,difference to optimal LR,0.1354822650524974,difference to optimal optimism bias
llama_13,58,0.6041666666666666,mean_reward,3.811487544485176e-05,learning_rate,0.3128789633698969,optimism_bias,0.0689618851245551,difference to optimal LR,0.1408789633698969,difference to optimal optimism bias
llama_13,59,0.46875,mean_reward,0.4895067799939093,learning_rate,1.0,optimism_bias,0.4205067799939093,difference to optimal LR,0.8280000000000001,difference to optimal optimism bias
llama_13,60,0.4895833333333333,mean_reward,7.444655127311284e-05,learning_rate,0.2556120426455964,optimism_bias,0.0689255534487268,difference to optimal LR,0.0836120426455964,difference to optimal optimism bias
llama_13,61,0.53125,mean_reward,2.396306198330857e-06,learning_rate,0.0144277141690728,optimism_bias,0.0689976036938016,difference to optimal LR,0.1575722858309271,difference to optimal optimism bias
llama_13,62,0.4895833333333333,mean_reward,0.0,learning_rate,-0.1914652290458611,optimism_bias,0.069,difference to optimal LR,0.3634652290458611,difference to optimal optimism bias
llama_13,63,0.6145833333333334,mean_reward,0.0060408257039541,learning_rate,0.5271575206620479,optimism_bias,0.0629591742960458,difference to optimal LR,0.3551575206620479,difference to optimal optimism bias
llama_13,64,0.4791666666666667,mean_reward,0.9931296258176812,learning_rate,-0.9995225045962014,optimism_bias,0.9241296258176812,difference to optimal LR,1.1715225045962014,difference to optimal optimism bias
llama_13,65,0.53125,mean_reward,0.0015349148217555,learning_rate,0.792452074683331,optimism_bias,0.0674650851782444,difference to optimal LR,0.6204520746833311,difference to optimal optimism bias
llama_13,66,0.5520833333333334,mean_reward,0.0001720813923002,learning_rate,0.4152299907406925,optimism_bias,0.0688279186076997,difference to optimal LR,0.2432299907406925,difference to optimal optimism bias
llama_13,67,0.4375,mean_reward,1.0,learning_rate,1.0,optimism_bias,0.931,difference to optimal LR,0.8280000000000001,difference to optimal optimism bias
llama_13,68,0.4895833333333333,mean_reward,0.0,learning_rate,-0.0004984403414946,optimism_bias,0.069,difference to optimal LR,0.1724984403414946,difference to optimal optimism bias
llama_13,69,0.5416666666666666,mean_reward,0.000328798451518,learning_rate,0.9972134346152924,optimism_bias,0.068671201548482,difference to optimal LR,0.8252134346152924,difference to optimal optimism bias
llama_13,70,0.5729166666666666,mean_reward,0.0006038894054414,learning_rate,0.4996972918249772,optimism_bias,0.0683961105945585,difference to optimal LR,0.3276972918249772,difference to optimal optimism bias
llama_13,71,0.5416666666666666,mean_reward,0.3936582848688687,learning_rate,0.5511773394621672,optimism_bias,0.3246582848688687,difference to optimal LR,0.3791773394621672,difference to optimal optimism bias
llama_13,72,0.4895833333333333,mean_reward,0.0,learning_rate,0.5465879152437336,optimism_bias,0.069,difference to optimal LR,0.3745879152437336,difference to optimal optimism bias
llama_13,73,0.65625,mean_reward,0.0005085951987302,learning_rate,0.0814179068019969,optimism_bias,0.0684914048012698,difference to optimal LR,0.090582093198003,difference to optimal optimism bias
llama_13,74,0.65625,mean_reward,0.0009368682138499,learning_rate,0.0275743674128112,optimism_bias,0.06806313178615,difference to optimal LR,0.1444256325871887,difference to optimal optimism bias
llama_13,75,0.4479166666666667,mean_reward,0.999674069730356,learning_rate,-0.8483084280237317,optimism_bias,0.930674069730356,difference to optimal LR,1.0203084280237318,difference to optimal optimism bias
llama_13,76,0.4479166666666667,mean_reward,0.0128651422430059,learning_rate,0.9889481378784442,optimism_bias,0.056134857756994,difference to optimal LR,0.8169481378784442,difference to optimal optimism bias
llama_13,77,0.4791666666666667,mean_reward,0.0,learning_rate,0.9911025829841604,optimism_bias,0.069,difference to optimal LR,0.8191025829841605,difference to optimal optimism bias
llama_13,78,0.6145833333333334,mean_reward,0.0375907465249573,learning_rate,-0.9000779659263043,optimism_bias,0.0314092534750426,difference to optimal LR,1.0720779659263042,difference to optimal optimism bias
llama_13,79,0.5833333333333334,mean_reward,0.7446435965944208,learning_rate,0.7850236837668046,optimism_bias,0.6756435965944207,difference to optimal LR,0.6130236837668046,difference to optimal optimism bias
llama_13,80,0.6041666666666666,mean_reward,2.217086057491356e-05,learning_rate,0.4053488926768049,optimism_bias,0.068977829139425,difference to optimal LR,0.2333488926768049,difference to optimal optimism bias
llama_13,81,0.53125,mean_reward,0.0007905646724039,learning_rate,0.0597298700812909,optimism_bias,0.068209435327596,difference to optimal LR,0.112270129918709,difference to optimal optimism bias
llama_13,82,0.59375,mean_reward,0.1137317938539208,learning_rate,0.5972257497913942,optimism_bias,0.0447317938539208,difference to optimal LR,0.4252257497913942,difference to optimal optimism bias
llama_13,83,0.4583333333333333,mean_reward,0.9482768954174352,learning_rate,1.0,optimism_bias,0.8792768954174353,difference to optimal LR,0.8280000000000001,difference to optimal optimism bias
llama_13,84,0.4479166666666667,mean_reward,0.7617053111739962,learning_rate,0.8559645983197736,optimism_bias,0.6927053111739963,difference to optimal LR,0.6839645983197735,difference to optimal optimism bias
llama_13,85,0.5,mean_reward,1.9443132074279444e-05,learning_rate,0.0013839546813522,optimism_bias,0.0689805568679257,difference to optimal LR,0.1706160453186477,difference to optimal optimism bias
llama_13,86,0.6145833333333334,mean_reward,6.217268558772067e-05,learning_rate,0.8453524371711416,optimism_bias,0.0689378273144122,difference to optimal LR,0.6733524371711417,difference to optimal optimism bias
llama_13,87,0.4479166666666667,mean_reward,0.000917909233482,learning_rate,-0.952759959280914,optimism_bias,0.0680820907665179,difference to optimal LR,1.124759959280914,difference to optimal optimism bias
llama_13,88,0.4479166666666667,mean_reward,3.255402139866163e-06,learning_rate,-0.7117370100312295,optimism_bias,0.0689967445978601,difference to optimal LR,0.8837370100312294,difference to optimal optimism bias
llama_13,89,0.5625,mean_reward,0.0110048602067976,learning_rate,0.5973626300997915,optimism_bias,0.0579951397932023,difference to optimal LR,0.4253626300997915,difference to optimal optimism bias
llama_13,90,0.4895833333333333,mean_reward,1.0,learning_rate,-0.8760232873872953,optimism_bias,0.931,difference to optimal LR,1.0480232873872952,difference to optimal optimism bias
llama_13,91,0.40625,mean_reward,0.9591577394554104,learning_rate,0.2969255758108468,optimism_bias,0.8901577394554103,difference to optimal LR,0.1249255758108468,difference to optimal optimism bias
llama_13,92,0.6145833333333334,mean_reward,4.5124155945944265e-05,learning_rate,0.0569074288632327,optimism_bias,0.068954875844054,difference to optimal LR,0.1150925711367673,difference to optimal optimism bias
llama_13,93,0.4791666666666667,mean_reward,0.8761152018429089,learning_rate,-0.4452834240912676,optimism_bias,0.8071152018429089,difference to optimal LR,0.6172834240912677,difference to optimal optimism bias
llama_13,94,0.5208333333333334,mean_reward,0.999779533164831,learning_rate,-1.0,optimism_bias,0.930779533164831,difference to optimal LR,1.172,difference to optimal optimism bias
llama_13,95,0.4895833333333333,mean_reward,0.0001172062160189,learning_rate,0.7724388724970433,optimism_bias,0.068882793783981,difference to optimal LR,0.6004388724970433,difference to optimal optimism bias
llama_13,96,0.6041666666666666,mean_reward,0.0012153879893295,learning_rate,0.5031848372853941,optimism_bias,0.0677846120106704,difference to optimal LR,0.3311848372853941,difference to optimal optimism bias
llama_13,97,0.5729166666666666,mean_reward,0.0051192562324008,learning_rate,1.0,optimism_bias,0.0638807437675991,difference to optimal LR,0.8280000000000001,difference to optimal optimism bias
llama_13,98,0.5833333333333334,mean_reward,0.9514289339195822,learning_rate,0.2666109812144845,optimism_bias,0.8824289339195821,difference to optimal LR,0.0946109812144845,difference to optimal optimism bias
llama_13,99,0.4479166666666667,mean_reward,0.0,learning_rate,0.895870319030019,optimism_bias,0.069,difference to optimal LR,0.7238703190300191,difference to optimal optimism bias
llama-2-13,0,0.6145833333333334,mean_reward,0.0028673532477209,learning_rate,1.0,optimism_bias,0.0661326467522791,difference to optimal LR,0.8280000000000001,difference to optimal optimism bias
llama-2-13,1,0.5104166666666666,mean_reward,7.628619918470192e-06,learning_rate,0.0120348025382057,optimism_bias,0.0689923713800815,difference to optimal LR,0.1599651974617942,difference to optimal optimism bias
llama-2-13,2,0.4791666666666667,mean_reward,0.5724648684255828,learning_rate,0.8682417442633366,optimism_bias,0.5034648684255827,difference to optimal LR,0.6962417442633366,difference to optimal optimism bias
llama-2-13,3,0.5625,mean_reward,0.0003292903972819,learning_rate,0.8113675364003383,optimism_bias,0.068670709602718,difference to optimal LR,0.6393675364003384,difference to optimal optimism bias
llama-2-13,4,0.4895833333333333,mean_reward,0.0,learning_rate,0.5022762340212363,optimism_bias,0.069,difference to optimal LR,0.3302762340212363,difference to optimal optimism bias
llama-2-13,5,0.5208333333333334,mean_reward,0.4939203873765107,learning_rate,0.5844728944269484,optimism_bias,0.4249203873765107,difference to optimal LR,0.4124728944269484,difference to optimal optimism bias
llama-2-13,6,0.625,mean_reward,1.235069998289099e-05,learning_rate,0.516071379256754,optimism_bias,0.0689876493000171,difference to optimal LR,0.3440713792567539,difference to optimal optimism bias
llama-2-13,7,0.4270833333333333,mean_reward,0.561753378851764,learning_rate,0.0280584049193072,optimism_bias,0.492753378851764,difference to optimal LR,0.1439415950806928,difference to optimal optimism bias
llama-2-13,8,0.5104166666666666,mean_reward,1.0,learning_rate,0.4860861294220069,optimism_bias,0.931,difference to optimal LR,0.314086129422007,difference to optimal optimism bias
llama-2-13,9,0.5104166666666666,mean_reward,0.0002183459147443,learning_rate,0.0204361938534903,optimism_bias,0.0687816540852556,difference to optimal LR,0.1515638061465096,difference to optimal optimism bias
llama-2-13,10,0.5625,mean_reward,0.9997292233363944,learning_rate,0.6504326339620901,optimism_bias,0.9307292233363944,difference to optimal LR,0.47843263396209,difference to optimal optimism bias
llama-2-13,11,0.6041666666666666,mean_reward,0.0067915241765198,learning_rate,0.0384990797733611,optimism_bias,0.0622084758234801,difference to optimal LR,0.1335009202266388,difference to optimal optimism bias
llama-2-13,12,0.65625,mean_reward,0.4912971162938772,learning_rate,0.9585288152098408,optimism_bias,0.4222971162938772,difference to optimal LR,0.7865288152098406,difference to optimal optimism bias
llama-2-13,13,0.5729166666666666,mean_reward,0.8552410836219743,learning_rate,0.7190996075022653,optimism_bias,0.7862410836219742,difference to optimal LR,0.5470996075022654,difference to optimal optimism bias
llama-2-13,14,0.3958333333333333,mean_reward,2.4580847968008265e-05,learning_rate,1.0,optimism_bias,0.068975419152032,difference to optimal LR,0.8280000000000001,difference to optimal optimism bias
llama-2-13,15,0.5520833333333334,mean_reward,0.0026992408373469,learning_rate,0.93836228949016,optimism_bias,0.066300759162653,difference to optimal LR,0.76636228949016,difference to optimal optimism bias
llama-2-13,16,0.5,mean_reward,0.420916064014016,learning_rate,0.294581693940452,optimism_bias,0.351916064014016,difference to optimal LR,0.122581693940452,difference to optimal optimism bias
llama-2-13,17,0.4479166666666667,mean_reward,0.4903996369499271,learning_rate,1.0,optimism_bias,0.4213996369499271,difference to optimal LR,0.8280000000000001,difference to optimal optimism bias
llama-2-13,18,0.53125,mean_reward,0.2708905627734532,learning_rate,0.2831640583453546,optimism_bias,0.2018905627734532,difference to optimal LR,0.1111640583453546,difference to optimal optimism bias
llama-2-13,19,0.5520833333333334,mean_reward,5.783348036325631e-05,learning_rate,0.4741613229665489,optimism_bias,0.0689421665196367,difference to optimal LR,0.3021613229665489,difference to optimal optimism bias
llama-2-13,20,0.53125,mean_reward,0.3778544099870625,learning_rate,0.2054067626511052,optimism_bias,0.3088544099870625,difference to optimal LR,0.0334067626511052,difference to optimal optimism bias
llama-2-13,21,0.6145833333333334,mean_reward,0.1971446617014104,learning_rate,0.1274872985768773,optimism_bias,0.1281446617014104,difference to optimal LR,0.0445127014231226,difference to optimal optimism bias
llama-2-13,22,0.59375,mean_reward,0.1595764013462484,learning_rate,0.7799837924708659,optimism_bias,0.0905764013462483,difference to optimal LR,0.607983792470866,difference to optimal optimism bias
llama-2-13,23,0.53125,mean_reward,0.0006664506418359,learning_rate,0.6479700977535214,optimism_bias,0.068333549358164,difference to optimal LR,0.4759700977535214,difference to optimal optimism bias
llama-2-13,24,0.53125,mean_reward,2.1290999372966654e-06,learning_rate,0.7826975834286329,optimism_bias,0.0689978709000627,difference to optimal LR,0.610697583428633,difference to optimal optimism bias
llama-2-13,25,0.3125,mean_reward,0.9991761316373662,learning_rate,0.0040342691760739,optimism_bias,0.9301761316373662,difference to optimal LR,0.167965730823926,difference to optimal optimism bias
llama-2-13,26,0.375,mean_reward,1.0,learning_rate,0.4707696395564325,optimism_bias,0.931,difference to optimal LR,0.2987696395564325,difference to optimal optimism bias
llama-2-13,27,0.6875,mean_reward,0.3054360600992712,learning_rate,0.0011531003730567,optimism_bias,0.2364360600992712,difference to optimal LR,0.1708468996269432,difference to optimal optimism bias
llama-2-13,28,0.4895833333333333,mean_reward,0.8179750918720748,learning_rate,0.7028458915129272,optimism_bias,0.7489750918720748,difference to optimal LR,0.5308458915129273,difference to optimal optimism bias
llama-2-13,29,0.46875,mean_reward,0.0,learning_rate,0.6663414185343159,optimism_bias,0.069,difference to optimal LR,0.4943414185343159,difference to optimal optimism bias
llama-2-13,30,0.5625,mean_reward,0.0086836047836162,learning_rate,0.0156343284155867,optimism_bias,0.0603163952163837,difference to optimal LR,0.1563656715844132,difference to optimal optimism bias
llama-2-13,31,0.5,mean_reward,1.0121461356142397e-07,learning_rate,0.7077773134067219,optimism_bias,0.0689998987853864,difference to optimal LR,0.5357773134067219,difference to optimal optimism bias
llama-2-13,32,0.4479166666666667,mean_reward,0.0044611877969541,learning_rate,0.2021519541646101,optimism_bias,0.0645388122030458,difference to optimal LR,0.0301519541646101,difference to optimal optimism bias
llama-2-13,33,0.5,mean_reward,0.9901222409674888,learning_rate,-0.8314958031188634,optimism_bias,0.9211222409674888,difference to optimal LR,1.0034958031188634,difference to optimal optimism bias
llama-2-13,34,0.4895833333333333,mean_reward,0.0,learning_rate,0.2966826377533226,optimism_bias,0.069,difference to optimal LR,0.1246826377533226,difference to optimal optimism bias
llama-2-13,35,0.5,mean_reward,1.0,learning_rate,0.0573873068561398,optimism_bias,0.931,difference to optimal LR,0.1146126931438601,difference to optimal optimism bias
llama-2-13,36,0.53125,mean_reward,1.0,learning_rate,0.0,optimism_bias,0.931,difference to optimal LR,0.172,difference to optimal optimism bias
llama-2-13,37,0.5625,mean_reward,0.1505105587596051,learning_rate,-0.4712976984399574,optimism_bias,0.0815105587596051,difference to optimal LR,0.6432976984399574,difference to optimal optimism bias
llama-2-13,38,0.4375,mean_reward,1.4078663811343804e-05,learning_rate,0.6998031954814583,optimism_bias,0.0689859213361886,difference to optimal LR,0.5278031954814584,difference to optimal optimism bias
llama-2-13,39,0.5208333333333334,mean_reward,1.0,learning_rate,0.0,optimism_bias,0.931,difference to optimal LR,0.172,difference to optimal optimism bias
text-davinci-003,0,0.4895833333333333,mean_reward,0.8076477727360752,learning_rate,0.3309694724674773,optimism_bias,0.7386477727360752,difference to optimal LR,0.1589694724674773,difference to optimal optimism bias
text-davinci-003,1,0.4583333333333333,mean_reward,0.7000991821203609,learning_rate,0.7841090446422206,optimism_bias,0.6310991821203609,difference to optimal LR,0.6121090446422206,difference to optimal optimism bias
text-davinci-003,2,0.53125,mean_reward,0.7398490766810819,learning_rate,0.4580243554678282,optimism_bias,0.670849076681082,difference to optimal LR,0.2860243554678283,difference to optimal optimism bias
text-davinci-003,3,0.5104166666666666,mean_reward,0.6735864266616144,learning_rate,0.5367140168110038,optimism_bias,0.6045864266616143,difference to optimal LR,0.3647140168110038,difference to optimal optimism bias
text-davinci-003,4,0.5833333333333334,mean_reward,6.615962334972592e-05,learning_rate,0.5337811791624683,optimism_bias,0.0689338403766502,difference to optimal LR,0.3617811791624682,difference to optimal optimism bias
text-davinci-003,5,0.7083333333333334,mean_reward,0.288857237130289,learning_rate,0.7727066365563882,optimism_bias,0.219857237130289,difference to optimal LR,0.6007066365563882,difference to optimal optimism bias
text-davinci-003,6,0.6145833333333334,mean_reward,0.0009897338216665,learning_rate,0.7011930345353062,optimism_bias,0.0680102661783334,difference to optimal LR,0.5291930345353062,difference to optimal optimism bias
text-davinci-003,7,0.4479166666666667,mean_reward,2.059646120322611e-09,learning_rate,0.2671587992127594,optimism_bias,0.0689999979403538,difference to optimal LR,0.0951587992127594,difference to optimal optimism bias
text-davinci-003,8,0.7395833333333334,mean_reward,0.4486477671680919,learning_rate,0.6881028520284282,optimism_bias,0.3796477671680919,difference to optimal LR,0.5161028520284283,difference to optimal optimism bias
text-davinci-003,9,0.40625,mean_reward,0.6849841588927724,learning_rate,0.3557799187712713,optimism_bias,0.6159841588927724,difference to optimal LR,0.1837799187712713,difference to optimal optimism bias
text-davinci-003,10,0.6354166666666666,mean_reward,0.9971844836218358,learning_rate,0.0314293135604806,optimism_bias,0.9281844836218358,difference to optimal LR,0.1405706864395193,difference to optimal optimism bias
text-davinci-003,11,0.5104166666666666,mean_reward,1.0,learning_rate,0.454986004662235,optimism_bias,0.931,difference to optimal LR,0.282986004662235,difference to optimal optimism bias
text-davinci-003,12,0.46875,mean_reward,5.225987115275999e-08,learning_rate,0.6677708355593963,optimism_bias,0.0689999477401288,difference to optimal LR,0.4957708355593963,difference to optimal optimism bias
text-davinci-003,13,0.4375,mean_reward,0.8424752462721509,learning_rate,0.7430219705534145,optimism_bias,0.7734752462721508,difference to optimal LR,0.5710219705534145,difference to optimal optimism bias
text-davinci-003,14,0.6354166666666666,mean_reward,0.0002004526607521,learning_rate,0.4141406981407181,optimism_bias,0.0687995473392478,difference to optimal LR,0.2421406981407181,difference to optimal optimism bias
